,Foreground information value,Mouth information value,Eyes information value,Outfit information value,Decoration information value,Creature information value,Background information value,Overlay information value,Trait count information value,Unique Trait count,Token Id,Rarity score
10,2.7083964419694353,0.5274082542630671,3.914847319436862,2.8395960741399864,5.904008087075397,4.342268543171538,4.961282892427146,5.772012541265407,2.3018704425461087,0,10,0.5365559328829436
11,2.455613533510315,4.39896913065119,5.020925838854548,2.4564051357473984,5.327710447481368,4.503077533991929,2.3800705758839222,0.5773364083449782,2.207561069935362,0,11,0.47295267776935174
12,2.7083964419694353,0.5274082542630671,5.0303245368567975,2.8395960741399864,5.327710447481368,3.330610337987163,4.961282892427146,8.0782590139205,2.3018704425461087,0,12,0.566128190838283
13,2.7150121530621574,3.395928676331139,5.143054136717567,2.8921782440871464,6.493296513199343,6.546245393148302,6.097887820669432,7.454822365384707,2.3018704425461087,0,13,0.6940893480677591
14,2.736004117928761,3.395928676331139,4.803896602285193,5.293358942690592,6.321928094887363,4.432843996289213,5.930160374931366,5.7027498788282935,2.3018704425461087,0,14,0.6598760965902568
15,2.455613533510315,0.5274082542630671,3.914847319436862,2.8825709164131057,5.405069330187608,4.282087830355571,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,15,0.37589107656438997
16,2.455613533510315,4.377819295779408,5.044538396076498,2.8921782440871464,6.493296513199343,4.39896913065119,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,16,0.4757918105949722
17,2.455613533510315,0.5274082542630671,3.963531832930708,2.7680761267062364,5.34519787421021,3.5717503892943054,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,17,0.362409013003062
18,2.455613533510315,0.5274082542630671,5.044538396076498,2.4564051357473984,5.861447624847352,3.5717503892943054,2.3800705758839222,0.5773364083449782,2.207561069935362,0,18,0.4044870027442371
19,2.7083964419694353,0.5274082542630671,5.143054136717567,2.8395960741399864,5.861447624847352,3.317606488937269,5.947862376664824,7.733123527871812,2.3018704425461087,0,19,0.5866879779412363
20,2.455613533510315,0.5274082542630671,4.016249351645075,2.7680761267062364,5.803896602285193,4.342268543171538,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,20,0.38308212867338476
21,2.455613533510315,0.5274082542630671,3.853084151912725,2.8541269383989554,6.779917739350753,4.313297789743922,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,21,0.3971111518850482
22,2.7245161073327124,0.5274082542630671,3.950090477556942,2.7680761267062364,5.34519787421021,3.5717503892943054,4.961282892427146,5.869859864663551,2.3018704425461087,0,22,0.5163713894332798
23,2.736004117928761,4.377819295779408,3.914847319436862,5.362899875943668,5.34519787421021,3.317606488937269,5.132894270497345,0.5773364083449782,0.8839014477634202,0,23,0.5103796635047627
24,2.7083964419694353,0.5274082542630671,3.9367731980030185,2.8825709164131057,6.965784284662087,4.493296513199343,5.002310160687201,0.5773364083449782,0.8839014477634202,0,24,0.4511836430520632
25,2.7150121530621574,4.004624026525447,4.016249351645075,2.4564051357473984,6.380821783940931,4.493296513199343,5.092955525127201,0.5773364083449782,2.207561069935362,0,25,0.5151491545233569
26,2.6073528560357366,5.006941609418847,4.824188006278269,2.7680761267062364,3.695255342281369,4.374823043319488,5.054092702789747,5.803896602285193,2.207561069935362,0,26,0.5860723002639774
27,2.7150121530621574,4.39896913065119,5.044538396076498,2.4564051357473984,5.836501267717121,4.549620119928959,5.058893689053568,0.5773364083449782,2.207561069935362,0,27,0.5296722841516477
28,2.736004117928761,0.5274082542630671,5.143054136717567,2.8395960741399864,5.836501267717121,3.317606488937269,5.016249351645075,0.5773364083449782,0.8839014477634202,0,28,0.4334425561378039
29,2.6073528560357366,0.5274082542630671,4.756330919033138,2.8921782440871464,6.020925838854548,3.317606488937269,5.930160374931366,5.710283551513701,0.8839014477634202,0,29,0.5264681195351211
30,2.736004117928761,0.5274082542630671,3.853084151912725,2.8921782440871464,6.28771237954945,3.317606488937269,4.947862376664824,0.5773364083449782,0.8839014477634202,0,30,0.4196614346124903
31,2.6073528560357366,0.5274082542630671,4.016249351645075,2.8541269383989554,6.429731384421878,4.339345147964772,6.088040034713085,6.210896782498619,0.8839014477634202,0,31,0.5476084170463861
32,2.6073528560357366,3.395928676331139,3.950090477556942,2.8921782440871464,6.392894616241506,4.282087830355571,4.979373349410042,0.5773364083449782,2.207561069935362,0,32,0.5045143977160879
33,2.736004117928761,0.5274082542630671,3.950090477556942,2.7680761267062364,6.493296513199343,3.330610337987163,5.016249351645075,0.5773364083449782,0.8839014477634202,0,33,0.4238523760951903
34,2.736004117928761,0.5274082542630671,3.9367731980030185,2.4564051357473984,5.861447624847352,4.432843996289213,5.016249351645075,0.5773364083449782,2.207561069935362,0,34,0.4475431102797411
35,2.7245161073327124,4.39896913065119,3.853084151912725,2.8921782440871464,6.299027692777283,3.5717503892943054,6.117787378107137,7.587272661408357,2.3018704425461087,0,35,0.6409712431789245
36,2.7083964419694353,0.5274082542630671,4.878321443411748,2.8395960741399864,6.276485124126195,3.317606488937269,5.828280760912152,5.811978948583052,2.3018704425461087,0,36,0.5562020965876022
37,2.736004117928761,0.5274082542630671,3.853084151912725,2.8825709164131057,6.299027692777283,4.273691909234515,5.020925838854548,0.5773364083449782,0.8839014477634202,0,37,0.43628554834363903
38,2.736004117928761,0.5274082542630671,5.143054136717567,2.4564051357473984,5.327710447481368,3.330610337987163,5.878321443411748,7.795859283219775,0.8839014477634202,0,38,0.5495794367430973
39,2.736004117928761,0.5274082542630671,3.8635460907313495,2.4564051357473984,6.020925838854548,4.356975041986563,5.054092702789747,0.5773364083449782,2.207561069935362,0,39,0.448320818884175
40,2.455613533510315,0.5274082542630671,5.020925838854548,2.8541269383989554,5.34519787421021,4.503077533991929,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,40,0.3958678239563842
41,2.7245161073327124,3.395928676331139,3.963531832930708,5.194955238629597,6.020925838854548,4.342268543171538,6.0303245368567975,5.636660688370521,2.3018704425461087,0,41,0.6387865169323892
42,2.455613533510315,0.5274082542630671,5.143054136717567,2.7680761267062364,5.717856771218502,4.411195432984449,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,42,0.40097757467573025
43,2.7245161073327124,3.395928676331139,3.950090477556942,2.8395960741399864,6.020925838854548,3.330610337987163,5.930160374931366,5.7027498788282935,2.3018704425461087,0,43,0.583722037789328
44,2.7150121530621574,0.5274082542630671,4.803896602285193,2.8921782440871464,6.28771237954945,4.313297789743922,5.054092702789747,0.5773364083449782,0.8839014477634202,0,44,0.452426324673046
45,2.7150121530621574,0.5274082542630671,3.853084151912725,2.7680761267062364,6.717856771218502,4.356975041986563,5.122805452873761,0.5773364083449782,0.8839014477634202,0,45,0.4438408955692198
46,2.6073528560357366,0.5274082542630671,4.824188006278269,2.8825709164131057,6.467533417134262,4.503077533991929,4.98850436116217,7.454822365384707,0.8839014477634202,0,46,0.5666748907630799
47,2.736004117928761,3.395928676331139,3.963531832930708,2.7680761267062364,5.405069330187608,6.546245393148302,5.020925838854548,0.5773364083449782,0.8839014477634202,0,47,0.5047113933027142
48,2.7083964419694353,0.5274082542630671,3.9367731980030185,5.194955238629597,5.717856771218502,4.549620119928959,5.878321443411748,7.7027498788282935,2.3018704425461087,0,48,0.6211597662873368
49,2.6073528560357366,0.5274082542630671,4.77595972578207,5.362899875943668,5.327710447481368,4.339345147964772,5.828280760912152,6.210896782498619,0.8839014477634202,0,49,0.5783568654336084
50,2.7150121530621574,4.39896913065119,4.878321443411748,2.4564051357473984,6.28771237954945,3.5717503892943054,5.828280760912152,5.710283551513701,0.8839014477634202,0,50,0.5923366237613938
51,2.6073528560357366,0.5274082542630671,3.963531832930708,2.4564051357473984,6.1791879227712805,4.503077533991929,5.828280760912152,8.243318260190996,2.207561069935362,0,51,0.5888772835612065
52,2.7245161073327124,4.004624026525447,5.020925838854548,2.4564051357473984,5.811978948583052,4.39896913065119,4.98850436116217,7.454822365384707,0.8839014477634202,0,52,0.6086890721120545
53,4.414268267034073,0.5274082542630671,4.016249351645075,2.8921782440871464,6.429731384421878,4.339345147964772,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,53,0.42671508868848984
54,2.455613533510315,0.5274082542630671,3.9367731980030185,2.4564051357473984,5.34519787421021,4.273691909234515,2.3800705758839222,0.5773364083449782,2.207561069935362,0,54,0.3896171851938306
55,2.6073528560357366,4.377819295779408,5.143054136717567,2.8395960741399864,5.717856771218502,4.493296513199343,4.956795501434833,0.5773364083449782,2.207561069935362,0,55,0.5308951769391901
56,2.7150121530621574,4.004624026525447,4.783886641553699,2.8541269383989554,6.299027692777283,3.330610337987163,5.117787378107137,0.5773364083449782,0.8839014477634202,0,56,0.4929276602941797
57,2.736004117928761,3.395928676331139,4.878321443411748,5.362899875943668,6.020925838854548,4.282087830355571,4.961282892427146,5.803896602285193,2.3018704425461087,0,57,0.6409190178615145
58,2.7083964419694353,3.395928676331139,3.9367731980030185,2.8395960741399864,5.921390165303634,4.282087830355571,4.979373349410042,0.5773364083449782,0.8839014477634202,0,58,0.476131435441199
59,4.414268267034073,8.117787378107137,5.016249351645075,2.4564051357473984,3.695255342281369,4.374823043319488,4.965784284662087,0.5773364083449782,5.011587974275212,0,59,0.6229586031744493
60,2.7083964419694353,0.5274082542630671,3.853084151912725,2.4564051357473984,6.299027692777283,3.317606488937269,4.947862376664824,0.5773364083449782,2.207561069935362,0,60,0.4337171980695846
61,2.7083964419694353,0.5274082542630671,3.950090477556942,2.8825709164131057,5.930160374931366,3.330610337987163,4.961282892427146,7.965784284662087,2.3018704425461087,0,61,0.557302414870328
62,2.7150121530621574,3.395928676331139,3.9367731980030185,2.4564051357473984,3.695255342281369,3.5717503892943054,5.117787378107137,5.710283551513701,2.207561069935362,0,62,0.5290581793349619
63,2.6073528560357366,0.5274082542630671,3.8635460907313495,2.8395960741399864,6.254289378011999,4.313297789743922,6.088040034713085,6.137965260044767,0.8839014477634202,0,63,0.540486067298985
64,2.7083964419694353,0.5274082542630671,4.77595972578207,2.7680761267062364,6.368849142274855,4.313297789743922,5.117787378107137,0.5773364083449782,0.8839014477634202,0,64,0.45220340375281887
65,2.455613533510315,4.377819295779408,4.69152262340504,2.8395960741399864,6.429731384421878,3.317606488937269,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,65,0.4507872570076239
66,2.6073528560357366,3.395928676331139,3.853084151912725,2.8921782440871464,6.265344566520995,4.282087830355571,5.020925838854548,0.5773364083449782,2.207561069935362,0,66,0.5015631854701413
67,2.6073528560357366,3.395928676331139,5.020925838854548,2.7680761267062364,5.9839316313723465,4.493296513199343,6.0303245368567975,7.265344566520995,0.8839014477634202,0,67,0.6200491407310424
68,2.7083964419694353,0.5274082542630671,3.8635460907313495,2.7680761267062364,6.844768883700721,4.273691909234515,5.002310160687201,0.5773364083449782,0.8839014477634202,0,68,0.442663337141031
69,2.7150121530621574,3.395928676331139,3.950090477556942,2.4564051357473984,6.1791879227712805,3.5717503892943054,6.097887820669432,7.587272661408357,0.8839014477634202,0,69,0.5940589387280886
70,2.7150121530621574,4.39896913065119,4.69152262340504,2.7680761267062364,5.310432456049533,4.339345147964772,4.961282892427146,5.772012541265407,2.3018704425461087,0,70,0.6008495956668691
71,4.414268267034073,0.5274082542630671,4.803896602285193,5.194955238629597,5.327710447481368,4.282087830355571,4.961282892427146,6.011587974275212,2.3018704425461087,0,71,0.6099859747480338
72,2.6073528560357366,3.395928676331139,4.878321443411748,2.4564051357473984,6.299027692777283,3.5717503892943054,5.0685438590872876,0.5773364083449782,5.011587974275212,0,72,0.5461441668915299
73,2.6073528560357366,4.39896913065119,3.963531832930708,5.194955238629597,5.904008087075397,6.546245393148302,4.98850436116217,5.7027498788282935,0.8839014477634202,0,73,0.648127571718357
74,2.7245161073327124,4.004624026525447,5.143054136717567,2.8921782440871464,6.117787378107137,4.503077533991929,5.117787378107137,0.5773364083449782,0.8839014477634202,0,74,0.5154716957149771
75,2.7083964419694353,0.5274082542630671,3.853084151912725,2.8395960741399864,6.429731384421878,3.330610337987163,5.947862376664824,5.811978948583052,2.3018704425461087,0,75,0.5442780723992076
76,2.7150121530621574,4.39896913065119,3.9367731980030185,5.293358942690592,5.921390165303634,3.317606488937269,4.979373349410042,0.5773364083449782,0.8839014477634202,0,76,0.5164305552277114
77,2.455613533510315,0.5274082542630671,4.69152262340504,2.7680761267062364,3.695255342281369,4.313297789743922,2.3800705758839222,0.5773364083449782,2.207561069935362,0,77,0.3808457197924142
78,2.7245161073327124,0.5274082542630671,3.914847319436862,2.8541269383989554,6.779917739350753,4.273691909234515,5.965784284662087,5.803896602285193,2.3018704425461087,0,78,0.5667829453968777
79,2.7245161073327124,4.377819295779408,3.914847319436862,2.8541269383989554,6.429731384421878,4.356975041986563,4.965784284662087,0.5773364083449782,0.8839014477634202,0,79,0.5012928825159215
80,2.455613533510315,0.5274082542630671,3.950090477556942,2.4564051357473984,5.811978948583052,4.503077533991929,2.3800705758839222,0.5773364083449782,2.207561069935362,0,80,0.4010586788848901
81,2.7245161073327124,3.395928676331139,3.9367731980030185,2.7680761267062364,5.836501267717121,4.503077533991929,5.0685438590872876,0.5773364083449782,0.8839014477634202,0,81,0.47887086073940033
82,2.7083964419694353,0.5274082542630671,3.9367731980030185,2.8541269383989554,6.020925838854548,4.339345147964772,5.122805452873761,0.5773364083449782,0.8839014477634202,0,82,0.4349481517140935
83,2.7150121530621574,0.5274082542630671,4.69152262340504,2.4564051357473984,6.417347659966045,4.282087830355571,5.122805452873761,0.5773364083449782,2.207561069935362,0,83,0.4676279800820388
84,2.7245161073327124,0.5274082542630671,4.756330919033138,2.8395960741399864,6.50635266602479,4.356975041986563,5.117787378107137,0.5773364083449782,0.8839014477634202,0,84,0.4562219919090605
85,2.7083964419694353,4.377819295779408,4.803896602285193,2.8395960741399864,6.392894616241506,4.273691909234515,5.9839316313723465,6.210896782498619,2.3018704425461087,0,85,0.6433343818160495
86,2.736004117928761,0.5274082542630671,3.914847319436862,2.8921782440871464,5.930160374931366,3.317606488937269,5.878321443411748,7.733123527871812,2.3018704425461087,0,86,0.5681611260564492
87,2.6073528560357366,0.5274082542630671,5.016249351645075,2.8395960741399864,5.310432456049533,4.503077533991929,5.117787378107137,7.405069330187608,0.8839014477634202,0,87,0.5517016854528133
88,2.7245161073327124,5.006941609418847,3.963531832930708,2.4564051357473984,3.695255342281369,4.374823043319488,5.092955525127201,0.5773364083449782,5.011587974275212,0,88,0.530615936133733
89,2.6073528560357366,0.5274082542630671,4.97029976578458,5.293358942690592,6.299027692777283,5.362899875943668,4.956795501434833,0.5773364083449782,2.207561069935362,0,89,0.5289821182591875
90,2.7245161073327124,3.395928676331139,5.044538396076498,5.362899875943668,5.405069330187608,5.362899875943668,5.878321443411748,7.405069330187608,2.3018704425461087,0,90,0.6915222951667124
91,2.6073528560357366,8.429731384421878,11.287712379549449,2.4564051357473984,3.695255342281369,4.374823043319488,11.287712379549449,0.5773364083449782,8.243318260190996,0,91,0.8540537734516638
92,2.7245161073327124,0.5274082542630671,4.824188006278269,2.4564051357473984,5.9839316313723465,3.330610337987163,5.132894270497345,0.5773364083449782,2.207561069935362,0,92,0.4477498853125842
93,2.6073528560357366,0.5274082542630671,5.044538396076498,2.8825709164131057,5.673002535434241,4.411195432984449,5.002310160687201,0.5773364083449782,2.207561069935362,0,93,0.46659248849407176
94,2.736004117928761,4.377819295779408,3.9367731980030185,2.8395960741399864,6.310432456049533,3.317606488937269,4.956795501434833,0.5773364083449782,0.8839014477634202,0,94,0.4827671903651497
95,2.455613533510315,4.377819295779408,4.77595972578207,2.8825709164131057,6.748553568441418,3.5717503892943054,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,95,0.46208190359756907
96,2.7150121530621574,4.39896913065119,5.0303245368567975,2.4564051357473984,5.673002535434241,4.411195432984449,5.117787378107137,0.5773364083449782,2.207561069935362,0,96,0.5255238452953257
97,2.7245161073327124,0.5274082542630671,3.963531832930708,2.8541269383989554,5.34519787421021,4.411195432984449,5.002310160687201,0.5773364083449782,0.8839014477634202,0,97,0.4239580275971956
98,2.455613533510315,0.5274082542630671,5.0303245368567975,2.7680761267062364,5.787866492466244,4.503077533991929,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,98,0.40177038927657266
99,2.7245161073327124,0.5274082542630671,3.914847319436862,5.194955238629597,6.380821783940931,6.546245393148302,5.878321443411748,7.795859283219775,2.3018704425461087,0,99,0.6654575451418892
100,2.7150121530621574,0.5274082542630671,4.97029976578458,2.7680761267062364,5.787866492466244,4.39896913065119,6.117787378107137,7.733123527871812,2.3018704425461087,0,100,0.601847660866211
101,2.7245161073327124,0.5274082542630671,5.016249351645075,5.293358942690592,6.299027692777283,4.493296513199343,5.058893689053568,0.5773364083449782,0.8839014477634202,0,101,0.49788938748478745
102,2.736004117928761,4.004624026525447,3.853084151912725,2.8825709164131057,5.327710447481368,3.317606488937269,5.965784284662087,5.7027498788282935,2.3018704425461087,0,102,0.5820377303946593
103,2.455613533510315,0.5274082542630671,3.9367731980030185,5.539519529959989,5.861447624847352,4.503077533991929,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,103,0.4300155225468068
104,2.7245161073327124,4.004624026525447,4.016249351645075,2.4564051357473984,5.673002535434241,3.330610337987163,5.122805452873761,0.5773364083449782,2.207561069935362,0,104,0.4856190883890789
105,2.7083964419694353,0.5274082542630671,3.963531832930708,2.8541269383989554,5.405069330187608,4.313297789743922,5.0685438590872876,0.5773364083449782,0.8839014477634202,0,105,0.42415296224732624
106,2.7083964419694353,4.39896913065119,4.803896602285193,2.4564051357473984,5.28771237954945,3.317606488937269,5.092955525127201,0.5773364083449782,2.207561069935362,0,106,0.49751607150544847
107,2.6073528560357366,3.395928676331139,4.69152262340504,2.8825709164131057,5.921390165303634,4.273691909234515,6.088040034713085,5.772012541265407,0.8839014477634202,0,107,0.5888819206345912
108,2.455613533510315,0.5274082542630671,4.803896602285193,2.8395960741399864,6.276485124126195,4.356975041986563,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,108,0.4047958522297918
109,2.7150121530621574,0.5274082542630671,4.69152262340504,5.194955238629597,5.405069330187608,4.313297789743922,6.0303245368567975,6.210896782498619,2.3018704425461087,0,109,0.6029756108731913
110,2.736004117928761,0.5274082542630671,4.69152262340504,2.8541269383989554,5.310432456049533,4.313297789743922,4.947862376664824,0.5773364083449782,0.8839014477634202,0,110,0.4328657896743566
111,2.7150121530621574,0.5274082542630671,4.016249351645075,2.8395960741399864,5.673002535434241,3.330610337987163,5.092955525127201,0.5773364083449782,0.8839014477634202,0,111,0.4137426576904081
112,2.7150121530621574,0.5274082542630671,3.853084151912725,2.8541269383989554,5.405069330187608,4.432843996289213,5.002310160687201,0.5773364083449782,0.8839014477634202,0,112,0.4233382601249411
113,2.7245161073327124,0.5274082542630671,4.016249351645075,2.7680761267062364,6.811978948583052,3.330610337987163,5.092955525127201,0.5773364083449782,0.8839014477634202,0,113,0.43111026037206257
114,2.7245161073327124,4.39896913065119,5.044538396076498,5.194955238629597,5.28771237954945,4.549620119928959,5.054092702789747,7.895394956770689,2.3018704425461087,0,114,0.6845968662543539
115,2.6073528560357366,4.004624026525447,3.950090477556942,2.8921782440871464,6.1791879227712805,4.339345147964772,5.122805452873761,0.5773364083449782,2.207561069935362,0,115,0.5141206004969553
116,2.7083964419694353,0.5274082542630671,4.756330919033138,2.8395960741399864,6.020925838854548,4.313297789743922,4.98850436116217,5.869859864663551,2.3018704425461087,0,116,0.5535613177560647
117,2.7245161073327124,0.5274082542630671,5.020925838854548,2.8825709164131057,6.321928094887363,4.493296513199343,6.0303245368567975,8.0782590139205,2.3018704425461087,0,117,0.6189528213124463
118,2.736004117928761,0.5274082542630671,3.914847319436862,2.4564051357473984,6.088040034713085,3.330610337987163,4.956795501434833,0.5773364083449782,2.207561069935362,0,118,0.4321097110741685
119,2.7083964419694353,0.5274082542630671,3.914847319436862,2.8395960741399864,6.493296513199343,3.317606488937269,5.054092702789747,0.5773364083449782,0.8839014477634202,0,119,0.4243927527968155
120,2.7150121530621574,0.5274082542630671,5.016249351645075,2.8395960741399864,5.904008087075397,4.503077533991929,4.956795501434833,0.5773364083449782,0.8839014477634202,0,120,0.4503064773201127
121,2.7150121530621574,0.5274082542630671,4.803896602285193,2.8541269383989554,5.921390165303634,4.313297789743922,5.0685438590872876,0.5773364083449782,0.8839014477634202,0,121,0.4461382415061455
122,2.7150121530621574,3.395928676331139,4.783886641553699,2.8395960741399864,6.947862376664824,4.432843996289213,5.117787378107137,0.5773364083449782,0.8839014477634202,0,122,0.5111158068580225
123,2.6073528560357366,3.395928676331139,3.853084151912725,2.4564051357473984,5.327710447481368,4.356975041986563,5.002310160687201,0.5773364083449782,5.011587974275212,0,123,0.5255415372222282
124,2.7245161073327124,3.395928676331139,3.950090477556942,2.8825709164131057,5.811978948583052,3.330610337987163,5.054092702789747,0.5773364083449782,0.8839014477634202,0,124,0.461395723614757
125,2.736004117928761,4.004624026525447,4.69152262340504,2.8395960741399864,6.429731384421878,4.282087830355571,6.020925838854548,5.921390165303634,2.3018704425461087,0,125,0.632606367821607
126,2.7150121530621574,0.5274082542630671,3.9367731980030185,2.8395960741399864,6.254289378011999,4.273691909234515,4.956795501434833,0.5773364083449782,0.8839014477634202,0,126,0.4348479286718122
127,2.455613533510315,0.5274082542630671,3.963531832930708,2.8921782440871464,6.467533417134262,3.5717503892943054,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,127,0.3825096904744928
128,2.7150121530621574,0.5274082542630671,3.914847319436862,2.8541269383989554,6.254289378011999,4.313297789743922,5.117787378107137,5.921390165303634,2.3018704425461087,0,128,0.5470113756380575
129,2.455613533510315,0.5274082542630671,4.016249351645075,2.7680761267062364,6.429731384421878,4.411195432984449,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,129,0.394286203078481
130,2.455613533510315,4.004624026525447,4.878321443411748,2.7680761267062364,6.254289378011999,4.282087830355571,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,130,0.45935241130373694
131,2.6073528560357366,0.5274082542630671,5.016249351645075,2.4564051357473984,6.321928094887363,4.411195432984449,5.002310160687201,0.5773364083449782,5.011587974275212,0,131,0.5149477619696224
132,2.7083964419694353,3.395928676331139,3.950090477556942,2.8541269383989554,6.310432456049533,4.432843996289213,5.016249351645075,0.5773364083449782,0.8839014477634202,0,132,0.4858802694572072
133,2.7083964419694353,4.377819295779408,3.914847319436862,2.8395960741399864,5.787866492466244,3.317606488937269,5.122805452873761,0.5773364083449782,0.8839014477634202,0,133,0.4762183867914944
134,2.7083964419694353,0.5274082542630671,4.878321443411748,2.4564051357473984,5.904008087075397,4.273691909234515,5.020925838854548,0.5773364083449782,2.207561069935362,0,134,0.460476973755272
135,2.455613533510315,0.5274082542630671,5.020925838854548,2.4564051357473984,6.965784284662087,4.411195432984449,2.3800705758839222,0.5773364083449782,2.207561069935362,0,135,0.43545261131753915
136,2.7083964419694353,4.004624026525447,5.020925838854548,2.8395960741399864,5.673002535434241,3.317606488937269,4.961282892427146,7.733123527871812,2.3018704425461087,0,136,0.6218447632590496
137,2.7150121530621574,0.5274082542630671,5.016249351645075,2.7680761267062364,5.34519787421021,3.330610337987163,4.979373349410042,0.5773364083449782,0.8839014477634202,0,137,0.42159776664419724
138,2.6073528560357366,3.395928676331139,4.77595972578207,5.293358942690592,6.429731384421878,4.313297789743922,5.058893689053568,0.5773364083449782,2.207561069935362,0,138,0.5589351604618484
139,2.455613533510315,0.5274082542630671,4.824188006278269,2.7680761267062364,5.836501267717121,4.549620119928959,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,139,0.3999810061830989
140,2.736004117928761,8.895394956770689,3.963531832930708,2.8825709164131057,3.695255342281369,4.374823043319488,6.097887820669432,5.803896602285193,0.8839014477634202,0,140,0.6343079325651071
141,2.7083964419694353,0.5274082542630671,3.8635460907313495,5.194955238629597,6.368849142274855,3.5717503892943054,5.132894270497345,0.5773364083449782,0.8839014477634202,0,141,0.46491148875538013
142,2.736004117928761,4.39896913065119,4.824188006278269,2.7680761267062364,5.9839316313723465,3.5717503892943054,4.961282892427146,5.803896602285193,2.3018704425461087,0,142,0.602324296810178
143,2.455613533510315,4.39896913065119,5.143054136717567,2.8921782440871464,5.310432456049533,4.493296513199343,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,143,0.46016731039380704
144,2.6073528560357366,0.5274082542630671,4.756330919033138,2.8825709164131057,6.265344566520995,4.342268543171538,4.965784284662087,0.5773364083449782,2.207561069935362,0,144,0.4697965304380436
145,4.414268267034073,0.5274082542630671,4.69152262340504,2.8395960741399864,6.947862376664824,4.432843996289213,5.117787378107137,0.5773364083449782,0.8839014477634202,0,145,0.49077015710570077
146,2.6073528560357366,0.5274082542630671,3.853084151912725,2.8825709164131057,5.904008087075397,3.5717503892943054,5.117787378107137,7.454822365384707,0.8839014477634202,0,146,0.528992527577199
147,2.455613533510315,0.5274082542630671,3.950090477556942,2.8825709164131057,5.803896602285193,4.273691909234515,2.3800705758839222,0.5773364083449782,0.8839014477634202,0,147,0.382755716720615
148,2.736004117928761,0.5274082542630671,3.914847319436862,2.4564051357473984,5.717856771218502,4.411195432984449,5.002310160687201,0.5773364083449782,2.207561069935362,0,148,0.44429999869134945
149,2.736004117928761,3.395928676331139,5.016249351645075,2.8825709164131057,5.310432456049533,4.503077533991929,5.947862376664824,7.673002535434241,2.3018704425461087,0,149,0.641302517119494
150,2.736004117928761,0.5274082542630671,3.9367731980030185,2.8395960741399864,6.020925838854548,4.282087830355571,4.947862376664824,0.5773364083449782,0.8839014477634202,0,150,0.43141445517169563
151,2.7245161073327124,0.5274082542630671,5.020925838854548,2.8921782440871464,6.467533417134262,3.330610337987163,5.828280760912152,7.733123527871812,2.3018704425461087,0,151,0.5938817124616255
