,Dance information value,Music information value,Background information value,Expression information value,Ears information value,Nose information value,Mouth information value,Head information value,Neck information value,Top information value,Eyewear information value,Eyes information value,Fur information value,Sex information value,Trait count information value,Unique Trait count,Token Id,Rarity score
10,3.131629303260768,4.522840788813359,3.9816506901211084,1.9094175236375577,1.5929192245494992,1.5950968778548693,3.891107598367591,7.673002535434241,1.5170484866326899,5.158429362604483,0.859090493458338,5.539519529959989,3.9411986463838136,0.5168420481919157,0.0,0,10,0.46338774532694266
11,2.718806225047366,4.522840788813359,5.787866492466244,4.760235373489054,3.129102691334971,1.5950968778548693,4.380821783940931,5.411195432984449,4.783886641553699,1.4131151871478154,0.859090493458338,6.795859283219775,5.580353247468567,0.5168420481919157,0.0,0,11,0.5283545299120384
12,2.750493979010853,4.55979192498625,4.158429362604483,3.9040080870753973,3.4035418604410146,3.084364376569687,3.4406550334581136,4.729291666280785,5.28771237954945,1.4131151871478154,0.859090493458338,5.921390165303634,5.216250016992825,0.5168420481919157,0.0,0,12,0.49791886714768
13,2.750493979010853,4.5631985264295,3.977099597889921,3.9040080870753973,1.5929192245494992,4.006941609418847,4.155855418940657,1.8385637341740129,3.8180705623099334,1.4131151871478154,5.553002759323611,2.8698598646635514,5.299027692777283,0.5168420481919157,0.0,0,13,0.46772746428200196
14,2.715959736045904,6.673002535434241,5.904008087075397,1.9094175236375577,4.0,1.5950968778548693,3.6933877756246023,4.633076351021482,4.783886641553699,1.4131151871478154,0.859090493458338,8.243318260190996,7.5328248773859805,0.5168420481919157,0.0,0,14,0.5507799876372002
15,2.718806225047366,4.680382065799839,4.166178862209418,1.9094175236375577,3.6474674433271037,1.5950968778548693,3.9018499789079883,4.740817919661812,3.8180705623099334,4.952322024855524,4.414268267034073,2.8698598646635514,8.039784866105864,0.5168420481919157,0.0,0,15,0.5254835145332291
16,3.131629303260768,4.6117553466077,4.097887820669432,3.925768605814208,6.811978948583052,1.5950968778548693,4.380821783940931,1.8385637341740129,1.5170484866326899,4.549620119928959,0.859090493458338,4.622376462364273,4.405069330187608,0.5168420481919157,0.0,0,16,0.47384011585967567
17,2.6029637591278236,4.4835813583661315,4.2243172982609405,2.3032939207483114,4.0,1.5950968778548693,1.6601784950766576,1.8385637341740129,1.5170484866326899,5.153286059328523,4.429731384421878,4.816037165157405,3.8804446153047176,1.731685386824772,0.0,0,17,0.44727511984696605
18,2.750493979010853,4.5631985264295,4.166178862209418,5.658355759469839,3.129102691334971,3.640253953094529,4.155855418940657,4.717856771218502,3.8804446153047176,4.943416471633633,0.859090493458338,4.411195432984449,4.6152870375779536,0.5168420481919157,0.0,0,18,0.5258516332323419
19,2.750493979010853,4.522840788813359,5.333516069162574,6.0685438590872876,3.950090477556942,3.1028370366411653,1.6601784950766576,5.102837036641166,1.5170484866326899,4.553002759323611,0.859090493458338,5.368849142274855,4.947862376664824,0.5168420481919157,0.0,0,19,0.5081214966959227
20,2.715959736045904,4.55979192498625,3.9170249727422317,2.3032939207483114,4.359934417467107,3.084364376569687,1.6601784950766576,4.687799537362322,5.665660560093073,1.4131151871478154,0.859090493458338,5.368849142274855,4.405069330187608,1.731685386824772,0.0,0,20,0.4725081670325838
21,3.131629303260768,4.522840788813359,4.0,1.9094175236375577,1.5929192245494992,3.084364376569687,3.6933877756246023,4.687799537362322,4.9389842253183724,4.658355759469839,0.859090493458338,2.908334012478187,5.820106829466452,0.5168420481919157,0.0,0,21,0.4683854273592272
22,2.750493979010853,4.516222910048851,5.480357457491845,1.9094175236375577,3.6474674433271037,3.1028370366411653,3.891107598367591,4.857259827883918,4.783886641553699,4.658355759469839,0.859090493458338,4.622376462364273,4.947862376664824,0.5168420481919157,0.0,0,22,0.5110490983358451
23,2.750493979010853,4.680382065799839,4.221623189091677,7.429731384421878,1.5929192245494992,1.5950968778548693,1.6601784950766576,4.740817919661812,3.8180705623099334,4.549620119928959,0.859090493458338,4.647467443327104,5.539519529959989,0.5168420481919157,0.0,0,23,0.4914162099930755
24,3.061300186760664,4.522840788813359,4.158429362604483,4.760235373489054,4.359934417467107,3.1028370366411653,1.6601784950766576,4.997693532616831,4.9389842253183724,4.556393348524385,4.414268267034073,2.8698598646635514,5.299027692777283,0.5168420481919157,0.0,0,24,0.5380986796093886
25,3.131629303260768,4.698997743967186,4.166178862209418,2.3032939207483114,3.4035418604410146,3.1610079067062595,1.6601784950766576,1.8385637341740129,1.5170484866326899,4.549620119928959,0.859090493458338,4.791857352662278,4.6152870375779536,1.731685386824772,0.0,0,25,0.42899181914637924
26,2.6029637591278236,4.680382065799839,4.083141235300246,3.6620035364849843,3.129102691334971,4.006941609418847,3.4406550334581136,5.117787378107137,5.04930764022437,5.143054136717567,0.859090493458338,4.647467443327104,5.820106829466452,1.731685386824772,0.0,0,26,0.5457311601610014
27,2.6029637591278236,4.597714408130003,4.135427537242867,1.9094175236375577,1.5929192245494992,4.037413961643117,3.891107598367591,4.740817919661812,4.9389842253183724,1.4131151871478154,5.04930764022437,6.221623189091677,4.405069330187608,0.5168420481919157,0.0,0,27,0.5060860444902251
28,2.715959736045904,4.516222910048851,3.9434164716336326,4.760235373489054,4.0,1.5950968778548693,1.6601784950766576,4.921390165303634,4.132894270497345,1.4131151871478154,0.859090493458338,5.601211852366231,6.947862376664824,1.731685386824772,0.0,0,28,0.49340309643380736
29,3.131629303260768,4.516222910048851,4.097887820669432,1.9094175236375577,3.6474674433271037,4.282087830355571,3.5311560570253624,1.8385637341740129,3.8804446153047176,1.4131151871478154,0.859090493458338,4.791857352662278,6.107803289534515,0.5168420481919157,0.0,0,29,0.4501806041310462
30,2.718806225047366,4.549620119928959,4.083141235300246,1.9094175236375577,4.0,1.5950968778548693,3.9018499789079883,4.997693532616831,1.5170484866326899,5.143054136717567,0.859090493458338,5.368849142274855,5.658355759469839,0.5168420481919157,0.0,0,30,0.4733883153018929
31,2.6029637591278236,4.549620119928959,4.0,3.9040080870753973,4.80793211552035,4.282087830355571,3.4406550334581136,1.8385637341740129,5.28771237954945,6.28771237954945,0.859090493458338,2.908334012478187,4.6152870375779536,0.5168420481919157,0.0,0,31,0.5045500277838084
32,3.061300186760664,4.549620119928959,5.580353247468567,3.925768605814208,3.950090477556942,3.1610079067062595,4.380821783940931,1.8385637341740129,3.8804446153047176,4.943416471633633,4.706511797624493,6.189680296588922,3.8804446153047176,0.5168420481919157,0.0,0,32,0.5517085823718619
33,3.131629303260768,6.795859283219775,5.787866492466244,5.658355759469839,1.5929192245494992,1.5950968778548693,3.4406550334581136,5.687799537362322,3.8804446153047176,5.158429362604483,0.859090493458338,5.429731384421878,8.039784866105864,1.731685386824772,0.0,0,33,0.5944225665188686
34,2.718806225047366,4.522840788813359,5.480357457491845,1.9094175236375577,3.129102691334971,3.1028370366411653,3.5311560570253624,4.921390165303634,4.625934281777463,5.1127866970487705,4.542878542049904,2.9029286294560963,5.539519529959989,0.5168420481919157,0.0,0,34,0.5314048858477325
35,2.718806225047366,6.673002535434241,5.787866492466244,5.304718804855139,1.5929192245494992,4.282087830355571,1.6601784950766576,4.633076351021482,4.132894270497345,1.4131151871478154,6.480357457491845,2.9029286294560963,6.519528054772523,0.5168420481919157,0.0,0,35,0.5522490761058064
36,3.131629303260768,4.680382065799839,4.097887820669432,2.3032939207483114,4.0,3.640253953094529,1.6601784950766576,5.687799537362322,3.8180705623099334,5.205563338195578,4.908334012478187,4.5631985264295,6.429731384421878,0.5168420481919157,0.0,0,36,0.5525002688032188
37,2.6029637591278236,5.853084151912725,4.748553568441418,1.9094175236375577,1.5929192245494992,4.037413961643117,3.5311560570253624,4.882570916413106,1.5170484866326899,4.658355759469839,0.859090493458338,5.539519529959989,4.97029976578458,0.5168420481919157,0.0,0,37,0.47743647684927915
38,2.7563309190331373,4.473931188332412,4.1127866970487705,3.925768605814208,3.4035418604410146,1.5950968778548693,4.380821783940931,4.997693532616831,4.132894270497345,1.4131151871478154,0.859090493458338,5.316168825598678,4.756330919033138,0.5168420481919157,0.0,0,38,0.47158397303932265
39,2.715959736045904,4.680382065799839,3.9816506901211084,5.380821783940931,1.5929192245494992,3.1028370366411653,1.6601784950766576,1.8385637341740129,4.132894270497345,1.4131151871478154,0.859090493458338,4.411195432984449,3.8804446153047176,1.731685386824772,0.0,0,39,0.41841319890988016
40,2.715959736045904,4.549620119928959,4.0,3.9040080870753973,4.80793211552035,3.084364376569687,4.155855418940657,1.8385637341740129,4.917024972742232,5.351074440546879,0.859090493458338,6.12784104277106,3.834441745538826,1.731685386824772,0.0,0,40,0.5245360793860346
41,2.7563309190331373,4.473931188332412,3.9434164716336326,3.925768605814208,3.950090477556942,3.084364376569687,1.6601784950766576,6.243318260190996,1.5170484866326899,5.351074440546879,0.859090493458338,5.368849142274855,4.756330919033138,0.5168420481919157,0.0,0,41,0.48944233906844775
42,2.6029637591278236,4.522840788813359,4.0,1.9094175236375577,3.4035418604410146,1.5950968778548693,3.6933877756246023,1.8385637341740129,5.665660560093073,1.4131151871478154,0.859090493458338,6.417347659966045,9.20024953829911,1.731685386824772,0.0,0,42,0.49395517592160976
43,3.131629303260768,4.522840788813359,4.1127866970487705,3.9040080870753973,3.4035418604410146,1.5950968778548693,3.4406550334581136,4.740817919661812,5.04930764022437,5.158429362604483,0.859090493458338,2.9029286294560963,6.368849142274855,0.5168420481919157,0.0,0,43,0.5025886325074767
44,2.750493979010853,4.597714408130003,4.135427537242867,4.97029976578458,1.5929192245494992,3.640253953094529,1.6601784950766576,5.411195432984449,3.8180705623099334,4.553002759323611,4.908334012478187,6.392894616241506,4.405069330187608,0.5168420481919157,0.0,0,44,0.5394522620983409
45,3.061300186760664,4.5907448533151625,3.9170249727422317,2.3032939207483114,3.4035418604410146,3.640253953094529,1.6601784950766576,5.158429362604483,4.783886641553699,1.4131151871478154,6.480357457491845,2.8698598646635514,5.299027692777283,0.5168420481919157,0.0,0,45,0.4964313272832007
46,2.6029637591278236,4.55979192498625,3.9434164716336326,2.3032939207483114,5.411195432984449,4.037413961643117,1.6601784950766576,1.8385637341740129,5.04930764022437,5.210896782498619,5.227016447861895,2.908334012478187,3.809954113105561,0.5168420481919157,0.0,0,46,0.4962423743201
47,2.715959736045904,4.5907448533151625,3.9816506901211084,3.793856930308627,4.0,1.5950968778548693,4.324816374212189,1.8385637341740129,3.8180705623099334,4.952322024855524,0.859090493458338,4.411195432984449,3.809954113105561,0.5168420481919157,0.0,0,47,0.45710241537807156
48,2.6029637591278236,4.522840788813359,5.993091630657823,2.3032939207483114,1.5929192245494992,4.282087830355571,1.6601784950766576,5.411195432984449,3.8180705623099334,1.4131151871478154,0.859090493458338,5.921390165303634,5.546245393148302,0.5168420481919157,0.0,0,48,0.4695912018270534
49,2.715959736045904,4.597714408130003,4.158429362604483,2.3032939207483114,1.5929192245494992,1.5950968778548693,1.6601784950766576,1.8385637341740129,3.8804446153047176,5.117787378107137,0.859090493458338,4.411195432984449,6.947862376664824,0.5168420481919157,0.0,0,49,0.4266399605200652
50,2.7563309190331373,4.473931188332412,4.166178862209418,2.3032939207483114,5.411195432984449,4.006941609418847,1.6601784950766576,4.717856771218502,1.5170484866326899,4.658355759469839,4.706511797624493,5.429731384421878,6.107803289534515,1.731685386824772,0.0,0,50,0.5424284238117398
51,2.718806225047366,4.546245393148302,6.34519787421021,4.97029976578458,1.5929192245494992,3.1610079067062595,1.6601784950766576,4.857259827883918,4.132894270497345,5.299027692777283,0.859090493458338,2.8698598646635514,3.8804446153047176,0.5168420481919157,0.0,0,51,0.47936605570083135
52,2.6029637591278236,5.853084151912725,3.977099597889921,5.658355759469839,3.6474674433271037,3.1028370366411653,4.155855418940657,4.717856771218502,3.925768605814208,5.153286059328523,0.859090493458338,5.368849142274855,6.405069330187608,0.5168420481919157,0.0,0,52,0.5656573920991939
53,3.061300186760664,4.5907448533151625,3.9434164716336326,3.9040080870753973,3.129102691334971,3.084364376569687,4.155855418940657,4.857259827883918,1.5170484866326899,5.299027692777283,0.859090493458338,4.622376462364273,5.327710447481368,0.5168420481919157,0.0,0,53,0.49410872649854126
54,2.7563309190331373,4.522840788813359,4.083141235300246,3.793856930308627,5.587272661408357,3.1610079067062595,4.853084151912725,4.997693532616831,3.8180705623099334,6.28771237954945,5.0685438590872876,2.908334012478187,4.756330919033138,1.731685386824772,0.0,0,54,0.589736673289577
55,3.061300186760664,4.522840788813359,4.097887820669432,2.3032939207483114,1.5929192245494992,1.5950968778548693,5.442222328605074,4.633076351021482,5.04930764022437,4.811978948583052,0.859090493458338,2.9029286294560963,3.834441745538826,1.731685386824772,0.0,0,55,0.46953807236965517
56,2.6029637591278236,4.553002759323611,3.9816506901211084,4.760235373489054,1.5929192245494992,3.1028370366411653,1.6601784950766576,1.8385637341740129,3.8180705623099334,1.4131151871478154,0.859090493458338,2.9029286294560963,4.97029976578458,0.5168420481919157,0.0,0,56,0.3900108255569754
57,2.715959736045904,4.4835813583661315,4.097887820669432,4.760235373489054,1.5929192245494992,1.5950968778548693,1.6601784950766576,1.8385637341740129,3.8804446153047176,5.210896782498619,4.706511797624493,4.622376462364273,6.107803289534515,1.731685386824772,0.0,0,57,0.49548376389984566
58,2.718806225047366,4.522840788813359,4.2243172982609405,4.760235373489054,3.4035418604410146,3.084364376569687,1.6601784950766576,4.740817919661812,5.04930764022437,5.210896782498619,0.859090493458338,2.8698598646635514,5.658355759469839,1.731685386824772,0.0,0,58,0.5105508324871666
59,2.6029637591278236,4.597714408130003,4.221623189091677,1.9094175236375577,3.129102691334971,1.5950968778548693,4.768076126706236,1.8385637341740129,4.210896782498619,1.4131151871478154,5.553002759323611,2.9029286294560963,3.834441745538826,1.731685386824772,0.0,0,59,0.4480071631481956
60,3.131629303260768,4.549620119928959,3.9434164716336326,1.9094175236375577,4.359934417467107,1.5950968778548693,3.891107598367591,1.8385637341740129,4.917024972742232,1.4131151871478154,0.859090493458338,5.429731384421878,4.405069330187608,0.5168420481919157,0.0,0,60,0.4323454426691682
61,2.718806225047366,4.5907448533151625,5.333516069162574,1.9094175236375577,1.5929192245494992,4.145605322246899,3.5311560570253624,4.997693532616831,5.28771237954945,4.952322024855524,4.542878542049904,2.908334012478187,5.580353247468567,0.5168420481919157,0.0,0,61,0.531925639650343
62,3.061300186760664,4.6117553466077,4.748553568441418,2.3032939207483114,1.5929192245494992,3.1610079067062595,1.6601784950766576,1.8385637341740129,1.5170484866326899,5.158429362604483,5.553002759323611,4.647467443327104,3.834441745538826,0.5168420481919157,0.0,0,62,0.44695738676605523
63,2.750493979010853,4.522840788813359,4.166178862209418,4.760235373489054,3.129102691334971,1.5950968778548693,4.380821783940931,4.921390165303634,3.8180705623099334,5.205563338195578,5.04930764022437,2.908334012478187,3.809954113105561,1.731685386824772,0.0,0,63,0.5333490190659345
64,2.6029637591278236,7.117787378107137,4.1127866970487705,2.3032939207483114,3.129102691334971,3.1028370366411653,1.6601784950766576,1.8385637341740129,1.5170484866326899,1.4131151871478154,4.908334012478187,4.791857352662278,8.039784866105864,0.5168420481919157,0.0,0,64,0.4757707852168234
65,2.715959736045904,4.539519529959989,4.083141235300246,1.9094175236375577,1.5929192245494992,1.5950968778548693,4.768076126706236,4.633076351021482,1.5170484866326899,4.811978948583052,5.772012541265407,2.9029286294560963,3.9411986463838136,0.5168420481919157,0.0,0,65,0.45802304787893916
66,2.750493979010853,4.698997743967186,4.166178862209418,1.9094175236375577,4.359934417467107,4.282087830355571,3.5311560570253624,1.8385637341740129,4.917024972742232,5.205563338195578,0.859090493458338,5.539519529959989,4.97029976578458,0.5168420481919157,0.0,0,66,0.5009541435338088
67,3.061300186760664,4.522840788813359,4.0,3.865647613376637,4.943416471633633,3.1610079067062595,3.6933877756246023,5.117787378107137,5.28771237954945,5.153286059328523,4.429731384421878,4.5631985264295,3.9411986463838136,0.5168420481919157,0.0,0,67,0.5688214614615066
68,2.715959736045904,4.522840788813359,5.480357457491845,1.9094175236375577,5.411195432984449,1.5950968778548693,3.5311560570253624,1.8385637341740129,3.8180705623099334,1.4131151871478154,0.859090493458338,2.908334012478187,6.405069330187608,1.731685386824772,0.0,0,68,0.4463016679197743
69,3.061300186760664,6.519528054772523,4.748553568441418,1.9094175236375577,4.917024972742232,4.037413961643117,3.891107598367591,5.895394956770689,3.925768605814208,5.117787378107137,0.859090493458338,4.5631985264295,4.816037165157405,1.731685386824772,0.0,0,69,0.5661516485846607
70,2.715959736045904,4.522840788813359,4.1127866970487705,4.97029976578458,1.5929192245494992,1.5950968778548693,5.417347659966045,4.717856771218502,1.5170484866326899,5.143054136717567,5.0685438590872876,2.8698598646635514,3.5580916359964108,1.731685386824772,0.0,0,70,0.5008350412742796
71,2.7563309190331373,4.522840788813359,4.135427537242867,1.9094175236375577,1.5929192245494992,1.5950968778548693,3.891107598367591,1.8385637341740129,4.210896782498619,1.4131151871478154,0.859090493458338,6.795859283219775,4.405069330187608,1.731685386824772,0.0,0,71,0.42120064109818206
72,2.750493979010853,4.499809820158018,3.977099597889921,1.9094175236375577,3.6474674433271037,4.145605322246899,3.891107598367591,6.380821783940931,5.519528054772523,1.4131151871478154,0.859090493458338,2.9029286294560963,3.834441745538826,0.5168420481919157,0.0,0,72,0.46761392654492073
73,2.750493979010853,4.698997743967186,7.1791879227712805,1.9094175236375577,1.5929192245494992,3.084364376569687,3.891107598367591,1.8385637341740129,4.625934281777463,4.553002759323611,5.7027498788282935,4.647467443327104,6.356975041986563,0.5168420481919157,0.0,0,73,0.5394050174860314
74,2.750493979010853,4.597714408130003,4.135427537242867,3.865647613376637,3.950090477556942,4.145605322246899,3.6933877756246023,4.882570916413106,4.917024972742232,1.4131151871478154,0.859090493458338,5.304718804855139,3.809954113105561,1.731685386824772,0.0,0,74,0.5061245012483429
75,2.718806225047366,4.516222910048851,4.748553568441418,3.9040080870753973,3.950090477556942,1.5950968778548693,3.4406550334581136,6.28771237954945,4.210896782498619,1.4131151871478154,5.553002759323611,4.5631985264295,4.756330919033138,1.731685386824772,0.0,0,75,0.5398231255903533
76,3.131629303260768,4.522840788813359,5.580353247468567,4.760235373489054,4.359934417467107,1.5950968778548693,1.6601784950766576,4.857259827883918,5.519528054772523,4.952322024855524,4.414268267034073,2.908334012478187,3.834441745538826,0.5168420481919157,0.0,0,76,0.5319758251032825
77,2.718806225047366,4.473931188332412,4.2243172982609405,3.6620035364849843,3.129102691334971,3.084364376569687,3.4406550334581136,5.107803289534515,1.5170484866326899,4.658355759469839,0.859090493458338,2.8698598646635514,3.8804446153047176,0.5168420481919157,0.0,0,77,0.44632868796895137
78,2.715959736045904,7.310432456049533,4.2243172982609405,1.9094175236375577,3.950090477556942,3.084364376569687,3.5311560570253624,5.107803289534515,1.5170484866326899,5.1127866970487705,0.859090493458338,5.316168825598678,4.947862376664824,0.5168420481919157,0.0,0,78,0.5065978318191827
79,2.750493979010853,6.795859283219775,5.904008087075397,3.925768605814208,4.80793211552035,1.5950968778548693,4.380821783940931,1.8385637341740129,5.237863830098888,1.4131151871478154,0.859090493458338,4.816037165157405,5.546245393148302,0.5168420481919157,0.0,0,79,0.5094734012611896
80,2.6029637591278236,4.553002759323611,3.9816506901211084,1.9094175236375577,1.5929192245494992,3.084364376569687,3.5311560570253624,4.687799537362322,5.299027692777283,1.4131151871478154,0.859090493458338,2.908334012478187,3.809954113105561,1.731685386824772,0.0,0,80,0.4243053443777
81,3.061300186760664,7.5328248773859805,4.097887820669432,4.97029976578458,4.943416471633633,3.640253953094529,1.6601784950766576,4.857259827883918,5.28771237954945,1.4131151871478154,0.859090493458338,5.429731384421878,4.816037165157405,1.731685386824772,0.0,0,81,0.5490385296025596
82,2.7563309190331373,4.522840788813359,3.9170249727422317,5.304718804855139,1.5929192245494992,4.282087830355571,1.6601784950766576,5.102837036641166,4.783886641553699,1.4131151871478154,0.859090493458338,7.764150423492437,4.405069330187608,0.5168420481919157,0.0,0,82,0.4942396106363138
83,3.131629303260768,6.673002535434241,5.904008087075397,1.9094175236375577,4.943416471633633,3.084364376569687,3.891107598367591,4.921390165303634,4.783886641553699,5.117787378107137,5.04930764022437,2.9029286294560963,4.756330919033138,0.5168420481919157,0.0,0,83,0.5822495763352459
84,2.7563309190331373,7.097887820669432,5.993091630657823,5.622376462364273,1.5929192245494992,1.5950968778548693,4.324816374212189,5.895394956770689,1.5170484866326899,4.553002759323611,6.1791879227712805,4.5631985264295,5.270904091862896,0.5168420481919157,0.0,0,84,0.5811644451754188
85,2.718806225047366,4.522840788813359,4.166178862209418,2.3032939207483114,4.917024972742232,3.1610079067062595,1.6601784950766576,1.8385637341740129,4.625934281777463,5.143054136717567,0.859090493458338,4.622376462364273,8.039784866105864,0.5168420481919157,0.0,0,85,0.4964022144857821
86,2.6029637591278236,4.698997743967186,3.9170249727422317,1.9094175236375577,3.950090477556942,4.006941609418847,3.5311560570253624,4.997693532616831,1.5170484866326899,5.158429362604483,4.414268267034073,2.9029286294560963,6.429731384421878,0.5168420481919157,0.0,0,86,0.5111497670360838
87,2.6029637591278236,6.930160374931366,9.702749878828293,3.6620035364849843,3.4035418604410146,1.5950968778548693,3.4406550334581136,6.243318260190996,5.04930764022437,1.4131151871478154,0.859090493458338,4.647467443327104,4.756330919033138,1.731685386824772,0.0,0,87,0.5665983377065987
88,2.715959736045904,4.499809820158018,4.2243172982609405,2.3032939207483114,3.950090477556942,3.1610079067062595,1.6601784950766576,1.8385637341740129,4.625934281777463,1.4131151871478154,4.542878542049904,2.908334012478187,3.834441745538826,0.5168420481919157,0.0,0,88,0.4266337836944632
89,2.750493979010853,4.522840788813359,5.580353247468567,3.865647613376637,4.680382065799839,3.1028370366411653,3.6933877756246023,5.895394956770689,3.925768605814208,1.4131151871478154,4.414268267034073,2.908334012478187,4.6152870375779536,0.5168420481919157,0.0,0,89,0.5246118208402873
90,2.750493979010853,4.522840788813359,4.748553568441418,3.925768605814208,3.6474674433271037,3.640253953094529,1.6601784950766576,7.673002535434241,4.132894270497345,5.117787378107137,0.859090493458338,2.9029286294560963,6.429731384421878,0.5168420481919157,0.0,0,90,0.5311120281152885
91,2.7563309190331373,4.549620119928959,3.977099597889921,1.9094175236375577,3.6474674433271037,3.1610079067062595,3.6933877756246023,5.102837036641166,5.519528054772523,1.4131151871478154,4.414268267034073,2.9029286294560963,4.816037165157405,0.5168420481919157,0.0,0,91,0.4891719021124068
92,3.131629303260768,4.522840788813359,4.748553568441418,1.9094175236375577,1.5929192245494992,1.5950968778548693,3.6933877756246023,5.107803289534515,3.925768605814208,1.4131151871478154,0.859090493458338,6.310432456049533,6.429731384421878,1.731685386824772,0.0,0,92,0.47493132667029775
93,2.718806225047366,4.55979192498625,4.135427537242867,2.3032939207483114,3.129102691334971,4.145605322246899,1.6601784950766576,5.512925319948276,4.210896782498619,1.4131151871478154,5.772012541265407,4.791857352662278,8.117787378107137,0.5168420481919157,0.0,0,93,0.5357611856261684
94,3.061300186760664,4.553002759323611,4.2243172982609405,4.760235373489054,3.4035418604410146,6.519528054772523,1.6601784950766576,5.512925319948276,5.299027692777283,4.549620119928959,0.859090493458338,4.622376462364273,4.756330919033138,0.5168420481919157,0.0,0,94,0.5490134914755346
95,2.715959736045904,4.549620119928959,4.1127866970487705,2.3032939207483114,1.5929192245494992,3.084364376569687,1.6601784950766576,4.740817919661812,5.237863830098888,5.143054136717567,0.859090493458338,6.417347659966045,3.9411986463838136,0.5168420481919157,0.0,0,95,0.4739593044454204
96,3.061300186760664,4.522840788813359,4.2243172982609405,4.97029976578458,5.411195432984449,4.006941609418847,5.417347659966045,6.117787378107137,1.5170484866326899,1.4131151871478154,0.859090493458338,7.764150423492437,4.405069330187608,1.731685386824772,0.0,0,96,0.5603770311338047
97,2.6029637591278236,4.5907448533151625,4.135427537242867,3.9040080870753973,4.917024972742232,1.5950968778548693,3.4406550334581136,6.1791879227712805,3.8804446153047176,5.299027692777283,0.859090493458338,2.908334012478187,4.756330919033138,1.731685386824772,0.0,0,97,0.5136420248889321
98,2.7563309190331373,4.597714408130003,4.221623189091677,4.97029976578458,4.680382065799839,1.5950968778548693,1.6601784950766576,5.486812479629145,1.5170484866326899,5.299027692777283,0.859090493458338,4.5631985264295,3.9411986463838136,1.731685386824772,0.0,0,98,0.48411434792197117
99,2.7563309190331373,4.546245393148302,4.0,1.9094175236375577,3.6474674433271037,3.640253953094529,3.891107598367591,6.243318260190996,3.8180705623099334,1.4131151871478154,0.859090493458338,5.237863830098888,6.368849142274855,0.5168420481919157,0.0,0,99,0.49390473395928286
100,3.131629303260768,4.549620119928959,6.0303245368567975,1.9094175236375577,4.943416471633633,3.1028370366411653,3.6933877756246023,1.8385637341740129,3.8804446153047176,5.299027692777283,6.480357457491845,2.908334012478187,5.566613190842264,0.5168420481919157,0.0,0,100,0.5444887767177501
