,Accessories information value,Shoes information value,Clothes information value,Skin information value,Mouth information value,Face information value,Head information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
19,6.04930764022437,3.3451978742102093,3.8804446153047176,3.437525541903675,2.013916780335185,6.429731384421878,2.4320652135221836,3.512925319948276,2.0098438333726087,0,20,0.5130740399081406
20,1.2761356763732723,6.519528054772523,3.8468432119385794,3.3913799756395075,2.013916780335185,2.294774043383635,5.573466861883326,3.461163892258534,3.965784284662087,0,21,0.5011739577916742
21,1.2761356763732723,3.6510877590058004,5.553002759323611,3.4500844463780447,3.9301603749313654,3.9411986463838136,3.294774043383635,3.435963338133392,1.2733431373143127,0,22,0.4618578708627407
22,4.080698059371917,6.519528054772523,3.8038966022851928,3.5700359564830535,3.330610337987163,3.7918573526622783,5.063710705351345,4.339345147964772,1.9018499789079886,0,23,0.5640634459412587
23,3.9235777245413974,3.750493979010853,3.795859283219775,3.432843996289213,3.9345655540513667,3.1975999598851605,4.310432456049533,3.462753639020927,1.9018499789079886,0,24,0.4913649941749408
24,1.2761356763732723,3.3599344174671075,3.8038966022851928,3.5700359564830535,3.330610337987163,3.1975999598851605,5.0303245368567975,3.462753639020927,1.2733431373143127,0,25,0.4385971846735219
25,1.2761356763732723,4.442222328605074,6.392894616241506,3.464345139503214,3.9301603749313654,3.7918573526622783,3.294774043383635,3.512925319948276,1.2733431373143127,0,26,0.48623101519653894
26,1.2761356763732723,3.6152870375779536,3.8038966022851928,3.464345139503214,2.013916780335185,3.8038966022851928,2.4320652135221836,3.435963338133392,3.965784284662087,0,27,0.4309525316038376
27,1.2761356763732723,3.8180705623099334,4.5700359564830535,3.394410848688886,3.330610337987163,4.69152262340504,2.4320652135221836,3.461163892258534,2.0098438333726087,0,28,0.44912217609198635
28,4.080698059371917,3.750493979010853,5.740817919661812,3.5700359564830535,4.321928094887363,5.636660688370521,4.04930764022437,3.512925319948276,1.9018499789079886,0,29,0.5665921016508014
29,5.553002759323611,3.8180705623099334,3.8038966022851928,3.394410848688886,6.795859283219775,5.243318260190996,5.0303245368567975,3.472329083735911,1.9018499789079886,0,30,0.6045306560841615
30,3.590744853315162,3.6152870375779536,4.886832943267265,3.394410848688886,4.414268267034073,3.7918573526622783,4.321928094887363,3.462753639020927,1.9018499789079886,0,31,0.5172419649992908
31,4.080698059371917,3.3451978742102093,4.886832943267265,3.437525541903675,3.9301603749313654,3.7918573526622783,4.04930764022437,3.4965494909944312,1.9018499789079886,0,32,0.5101147072559408
32,1.2761356763732723,3.8762013915373785,3.8079321155203494,3.4004917640810643,4.321928094887363,3.1975999598851605,5.063710705351345,3.5513104482311593,1.2733431373143127,0,33,0.46128303246329394
33,6.04930764022437,4.442222328605074,6.687799537362322,3.437525541903675,4.321928094887363,4.573466861883326,5.725469955328377,6.587272661408357,1.9018499789079886,0,34,0.6775734984097815
34,4.1791879227712805,3.3599344174671075,3.8996950942043145,3.1253210507925444,5.658355759469839,3.809954113105561,3.8698598646635514,3.5513104482311593,1.9018499789079886,0,35,0.5168628750650354
35,4.189680296588922,3.3599344174671075,5.740817919661812,3.437525541903675,2.013916780335185,6.0782590139204995,2.4320652135221836,3.5513104482311593,2.0098438333726087,0,36,0.5084624770410285
36,1.2761356763732723,3.6152870375779536,3.795859283219775,3.4500844463780447,3.7178567712185018,3.1975999598851605,3.294774043383635,3.462753639020927,1.2733431373143127,0,37,0.41967798720989646
37,3.590744853315162,3.601211852366231,3.6730025354342413,6.148161027150656,2.013916780335185,4.573466861883326,5.063710705351345,3.461163892258534,2.0098438333726087,0,38,0.5289456234517494
38,4.717856771218502,3.76219157045438,3.6730025354342413,6.148161027150656,6.795859283219775,3.809954113105561,5.733123527871812,3.462753639020927,1.2733431373143127,0,39,0.6101584038992277
39,3.590744853315162,3.5786285669991056,3.8996950942043145,3.4500844463780447,3.9345655540513667,3.8038966022851928,5.733123527871812,3.4965494909944312,1.9018499789079886,0,40,0.5173846035068778
40,5.002310160687201,3.3599344174671075,6.519528054772523,3.3913799756395075,3.9301603749313654,3.809954113105561,3.8698598646635514,4.339345147964772,1.9018499789079886,0,41,0.5597679100355745
41,1.2761356763732723,3.3599344174671075,3.8996950942043145,3.464345139503214,2.013916780335185,3.7918573526622783,4.282087830355571,3.0162493516450746,2.0098438333726087,0,42,0.42014861142559223
42,3.9235777245413974,4.522840788813359,3.834441745538826,3.394410848688886,3.9345655540513667,2.294774043383635,3.8698598646635514,3.0162493516450746,1.2733431373143127,0,43,0.4658605829184035
43,1.2761356763732723,3.3599344174671075,3.8468432119385794,3.4004917640810643,4.365871442474959,3.1975999598851605,5.063710705351345,3.4965494909944312,1.2733431373143127,0,44,0.4537184932020555
44,3.590744853315162,3.5786285669991056,4.594225422050124,3.432843996289213,5.658355759469839,4.69152262340504,5.573466861883326,3.461163892258534,1.9018499789079886,0,45,0.5653227693111798
45,1.2761356763732723,3.8180705623099334,4.886832943267265,3.437525541903675,2.013916780335185,3.9411986463838136,5.573466861883326,3.472329083735911,2.0098438333726087,0,46,0.47152045591933417
46,4.414268267034073,3.750493979010853,3.8468432119385794,3.1253210507925444,4.037413961643117,3.1975999598851605,5.0303245368567975,3.512925319948276,1.9018499789079886,0,47,0.5085196062210148
47,4.189680296588922,4.442222328605074,3.834441745538826,3.4500844463780447,2.013916780335185,2.294774043383635,2.4320652135221836,3.472329083735911,3.965784284662087,0,48,0.46634459041037823
48,3.9235777245413974,3.3451978742102093,3.8079321155203494,3.1253210507925444,3.7178567712185018,3.7918573526622783,5.259806382979565,3.0162493516450746,1.9018499789079886,0,49,0.49414911943326834
49,3.9235777245413974,3.8180705623099334,3.8038966022851928,3.464345139503214,5.137965260044767,3.8038966022851928,3.8119789485830515,3.5513104482311593,1.9018499789079886,0,50,0.5147155358893168
50,4.1791879227712805,3.6152870375779536,3.8996950942043145,3.464345139503214,4.037413961643117,3.9411986463838136,5.063710705351345,3.472329083735911,1.9018499789079886,0,51,0.5202649164946223
51,4.080698059371917,4.522840788813359,5.629500896797655,3.1253210507925444,3.9301603749313654,3.8038966022851928,5.173970213500261,3.446934455954395,1.9018499789079886,0,52,0.5518783323660998
52,1.2761356763732723,3.5786285669991056,5.629500896797655,3.432843996289213,2.013916780335185,3.9411986463838136,4.310432456049533,3.5513104482311593,2.0098438333726087,0,53,0.4608980909796898
53,1.2761356763732723,3.3451978742102093,3.8468432119385794,3.464345139503214,3.7178567712185018,2.294774043383635,3.8119789485830515,3.435963338133392,2.0098438333726087,0,54,0.421525757142272
54,6.04930764022437,3.6152870375779536,3.8079321155203494,3.394410848688886,4.321928094887363,3.9411986463838136,3.8119789485830515,3.472329083735911,1.9018499789079886,0,55,0.5317503271956886
55,4.189680296588922,3.6152870375779536,5.748553568441418,3.432843996289213,3.7178567712185018,3.1975999598851605,3.294774043383635,3.4965494909944312,1.9018499789079886,0,56,0.5050788846489672
56,3.9235777245413974,3.6152870375779536,3.795859283219775,3.4004917640810643,3.9345655540513667,4.522840788813359,2.4320652135221836,3.446934455954395,1.2733431373143127,0,57,0.47021332535459626
57,4.1791879227712805,3.601211852366231,6.392894616241506,3.464345139503214,2.013916780335185,6.0782590139204995,2.4320652135221836,3.462753639020927,2.0098438333726087,0,58,0.5211862914810648
58,4.0564911988382635,3.6152870375779536,3.8996950942043145,3.464345139503214,3.7178567712185018,3.9411986463838136,2.4320652135221836,3.462753639020927,1.2733431373143127,0,59,0.46274554688461933
59,4.189680296588922,3.3451978742102093,4.5700359564830535,3.464345139503214,2.013916780335185,6.04930764022437,2.4320652135221836,3.461163892258534,2.0098438333726087,0,60,0.4886622531366254
60,1.2761356763732723,3.6510877590058004,6.687799537362322,3.464345139503214,3.330610337987163,2.294774043383635,3.8119789485830515,3.472329083735911,2.0098438333726087,0,61,0.46485091002108186
61,1.2761356763732723,4.522840788813359,5.137965260044767,3.3913799756395075,2.013916780335185,6.0782590139204995,2.4320652135221836,3.472329083735911,3.965784284662087,0,62,0.5003632792660409
62,1.2761356763732723,3.6152870375779536,3.8996950942043145,3.4004917640810643,5.658355759469839,2.294774043383635,2.4320652135221836,4.339345147964772,3.965784284662087,0,63,0.47853398114289153
63,1.2761356763732723,3.5786285669991056,4.594225422050124,3.437525541903675,4.321928094887363,3.8038966022851928,5.173970213500261,3.512925319948276,1.2733431373143127,0,64,0.4799385725546684
64,4.0564911988382635,3.601211852366231,5.0397848661058635,3.3913799756395075,3.7178567712185018,3.7641504234924366,5.573466861883326,3.472329083735911,1.9018499789079886,0,65,0.5348850648980211
65,1.2761356763732723,3.5786285669991056,3.8038966022851928,3.1253210507925444,3.9345655540513667,3.9411986463838136,4.310432456049533,3.512925319948276,1.2733431373143127,0,66,0.4455982925761792
66,1.2761356763732723,3.750493979010853,3.8996950942043145,3.464345139503214,3.979373349410042,2.294774043383635,2.4320652135221836,3.461163892258534,3.965784284662087,0,67,0.4419937637224193
67,4.080698059371917,3.8762013915373785,6.573466861883326,3.4500844463780447,5.184424571137428,3.809954113105561,4.04930764022437,3.0162493516450746,1.9018499789079886,0,68,0.5569463839483894
68,4.717856771218502,3.8762013915373785,5.55979192498625,3.4004917640810643,3.9345655540513667,6.55979192498625,5.063710705351345,3.5513104482311593,1.9018499789079886,0,69,0.5975965092141504
69,4.1791879227712805,3.6152870375779536,3.8079321155203494,3.4500844463780447,2.013916780335185,2.294774043383635,3.8698598646635514,3.4965494909944312,2.0098438333726087,0,70,0.44530369843227685
70,4.891107598367591,3.3599344174671075,3.8804446153047176,3.5700359564830535,3.9301603749313654,3.7641504234924366,3.8119789485830515,3.4965494909944312,1.9018499789079886,0,71,0.5052526935029327
71,1.2761356763732723,3.8180705623099334,3.8996950942043145,3.3913799756395075,4.414268267034073,3.1975999598851605,2.4320652135221836,3.461163892258534,2.0098438333726087,0,72,0.4323305828695896
72,1.2761356763732723,3.3451978742102093,4.594225422050124,3.1253210507925444,3.330610337987163,3.809954113105561,5.173970213500261,6.844768883700721,1.2733431373143127,0,73,0.5078453377104173
73,4.717856771218502,3.6510877590058004,3.8804446153047176,3.432843996289213,3.330610337987163,3.7918573526622783,4.04930764022437,3.472329083735911,1.9018499789079886,0,74,0.49939498205317423
74,4.1791879227712805,3.601211852366231,7.764150423492437,3.1253210507925444,5.184424571137428,3.809954113105561,2.4320652135221836,3.5513104482311593,1.2733431373143127,0,75,0.5411212322890232
75,4.0564911988382635,4.522840788813359,4.5700359564830535,3.4500844463780447,3.9301603749313654,6.55979192498625,3.294774043383635,3.462753639020927,1.9018499789079886,0,76,0.5539486979029513
76,5.002310160687201,3.601211852366231,3.6730025354342413,3.464345139503214,6.779917739350753,3.1975999598851605,4.282087830355571,3.462753639020927,1.2733431373143127,0,77,0.5382638948737412
77,4.080698059371917,3.6152870375779536,3.8468432119385794,3.437525541903675,4.365871442474959,5.243318260190996,2.4320652135221836,3.4965494909944312,1.2733431373143127,0,78,0.4926282699371888
78,1.2761356763732723,3.601211852366231,3.6730025354342413,3.394410848688886,2.013916780335185,3.8038966022851928,3.294774043383635,3.5513104482311593,3.965784284662087,0,79,0.44277803302947155
79,4.1791879227712805,3.6152870375779536,3.8038966022851928,3.437525541903675,3.979373349410042,3.7918573526622783,5.259806382979565,3.0162493516450746,1.9018499789079886,0,80,0.5111227618603804
80,1.2761356763732723,3.5786285669991056,3.8996950942043145,3.464345139503214,3.9301603749313654,4.69152262340504,3.294774043383635,3.462753639020927,1.2733431373143127,0,81,0.44737891145262965
81,1.2761356763732723,3.750493979010853,3.795859283219775,3.464345139503214,3.9345655540513667,3.1975999598851605,5.006941609418847,3.435963338133392,1.2733431373143127,0,82,0.4514680347683934
82,1.2761356763732723,3.5786285669991056,3.8038966022851928,3.394410848688886,3.979373349410042,4.522840788813359,4.310432456049533,3.5513104482311593,1.2733431373143127,0,83,0.4600700152000054
83,7.895394956770689,3.8180705623099334,3.834441745538826,3.4500844463780447,3.979373349410042,5.636660688370521,5.259806382979565,4.339345147964772,1.9018499789079886,0,84,0.6216062661271681
84,4.717856771218502,3.3451978742102093,3.834441745538826,3.437525541903675,4.321928094887363,3.7918573526622783,3.294774043383635,3.5513104482311593,1.9018499789079886,0,85,0.49890771242389315
85,4.891107598367591,3.3599344174671075,3.8038966022851928,3.432843996289213,4.321928094887363,3.1975999598851605,5.0303245368567975,3.4965494909944312,1.9018499789079886,0,86,0.518111293680814
86,1.2761356763732723,3.3451978742102093,4.594225422050124,3.4004917640810643,5.137965260044767,3.8038966022851928,5.117787378107137,3.435963338133392,1.2733431373143127,0,87,0.48632938842588536
87,4.1791879227712805,3.6152870375779536,3.795859283219775,3.1253210507925444,4.365871442474959,2.294774043383635,5.259806382979565,3.4965494909944312,1.2733431373143127,0,88,0.4866546927296473
88,4.414268267034073,3.76219157045438,3.6730025354342413,3.1253210507925444,3.979373349410042,3.1975999598851605,5.733123527871812,3.5513104482311593,1.2733431373143127,0,89,0.5068537301483155
89,5.002310160687201,3.3599344174671075,5.539519529959989,3.1253210507925444,2.013916780335185,5.243318260190996,2.4320652135221836,4.339345147964772,2.0098438333726087,0,90,0.5123707907281643
90,1.2761356763732723,3.3451978742102093,3.6730025354342413,3.3913799756395075,3.7178567712185018,2.294774043383635,3.8119789485830515,3.472329083735911,3.965784284662087,0,91,0.44857332592858173
91,1.2761356763732723,3.3451978742102093,3.8804446153047176,3.432843996289213,3.9345655540513667,3.7641504234924366,4.282087830355571,3.472329083735911,1.2733431373143127,0,92,0.44412080577254653
92,4.080698059371917,3.6510877590058004,5.539519529959989,3.4004917640810643,2.013916780335185,6.0782590139204995,2.4320652135221836,3.0162493516450746,2.0098438333726087,0,93,0.49930113715638696
93,5.002310160687201,3.6152870375779536,4.886832943267265,3.437525541903675,3.9345655540513667,3.809954113105561,2.4320652135221836,3.472329083735911,1.2733431373143127,0,94,0.4937549762777978
94,1.2761356763732723,3.8180705623099334,5.748553568441418,3.464345139503214,3.9301603749313654,3.1975999598851605,5.0303245368567975,3.462753639020927,1.2733431373143127,0,95,0.4834825396830052
95,1.2761356763732723,3.8180705623099334,3.6730025354342413,3.432843996289213,5.853084151912725,3.7918573526622783,5.0303245368567975,3.5513104482311593,2.0098438333726087,0,96,0.5026224909671761
96,1.2761356763732723,3.601211852366231,3.6730025354342413,3.3913799756395075,2.013916780335185,3.809954113105561,3.8119789485830515,6.844768883700721,3.965784284662087,0,97,0.5018734331741804
97,4.189680296588922,3.3599344174671075,5.553002759323611,3.394410848688886,3.9345655540513667,3.809954113105561,2.4320652135221836,3.462753639020927,1.2733431373143127,0,98,0.48671218429832797
98,4.1791879227712805,3.750493979010853,3.8996950942043145,3.5700359564830535,3.7178567712185018,2.294774043383635,5.259806382979565,3.461163892258534,1.2733431373143127,0,99,0.4866602306715926
99,4.717856771218502,3.6152870375779536,3.834441745538826,3.432843996289213,2.013916780335185,2.294774043383635,3.8119789485830515,3.435963338133392,2.0098438333726087,0,100,0.45195860702260343
100,1.2761356763732723,3.6510877590058004,3.8468432119385794,3.394410848688886,6.601211852366231,4.573466861883326,5.063710705351345,3.461163892258534,1.2733431373143127,0,101,0.513545349964972
101,4.717856771218502,3.8762013915373785,3.8079321155203494,3.464345139503214,2.013916780335185,6.55979192498625,3.8119789485830515,3.446934455954395,1.2733431373143127,0,102,0.5109254586771861
102,3.590744853315162,3.6152870375779536,5.553002759323611,3.464345139503214,5.756330919033138,2.294774043383635,6.480357457491845,3.512925319948276,1.2733431373143127,0,103,0.5507307013210532
103,7.117787378107137,3.3599344174671075,3.8038966022851928,3.464345139503214,4.037413961643117,3.7641504234924366,5.002310160687201,3.446934455954395,1.9018499789079886,0,104,0.5562705606226788
104,3.9235777245413974,3.8180705623099334,3.834441745538826,3.3913799756395075,4.321928094887363,3.7641504234924366,5.117787378107137,3.462753639020927,1.9018499789079886,0,105,0.5196593788460913
105,1.2761356763732723,3.750493979010853,4.5700359564830535,5.054092702789747,3.9301603749313654,3.1975999598851605,3.8698598646635514,3.0162493516450746,1.2733431373143127,0,106,0.46390671133482736
106,6.467533417134262,3.3451978742102093,6.687799537362322,3.3913799756395075,4.321928094887363,2.294774043383635,4.282087830355571,3.472329083735911,1.2733431373143127,0,107,0.5506572882551052
107,1.2761356763732723,3.8762013915373785,3.8079321155203494,3.394410848688886,3.330610337987163,3.9411986463838136,4.310432456049533,3.472329083735911,1.2733431373143127,0,108,0.44445389140000446
108,3.590744853315162,3.5786285669991056,3.8079321155203494,3.5700359564830535,5.137965260044767,4.756330919033138,3.8698598646635514,3.472329083735911,1.9018499789079886,0,109,0.5219796441240665
109,1.2761356763732723,3.3451978742102093,5.740817919661812,3.394410848688886,3.979373349410042,4.573466861883326,3.8119789485830515,3.435963338133392,1.2733431373143127,0,110,0.47773989277933954
110,4.080698059371917,3.76219157045438,3.795859283219775,6.148161027150656,2.013916780335185,3.8038966022851928,2.4320652135221836,3.446934455954395,2.0098438333726087,0,111,0.4880115961361375
111,4.1791879227712805,3.76219157045438,3.8468432119385794,3.1253210507925444,2.013916780335185,3.7918573526622783,2.4320652135221836,3.446934455954395,2.0098438333726087,0,112,0.44330051850323726
112,4.414268267034073,3.5786285669991056,3.795859283219775,3.394410848688886,2.013916780335185,5.327710447481368,5.173970213500261,3.461163892258534,1.2733431373143127,0,113,0.5025728793889916
113,3.9235777245413974,6.519528054772523,3.8079321155203494,3.464345139503214,3.330610337987163,4.69152262340504,4.321928094887363,3.4965494909944312,1.9018499789079886,0,114,0.5494404278594596
114,1.2761356763732723,3.3599344174671075,5.137965260044767,3.5700359564830535,6.779917739350753,4.522840788813359,4.282087830355571,3.0162493516450746,1.2733431373143127,0,115,0.51474062157304
115,1.2761356763732723,3.3599344174671075,3.8996950942043145,3.5700359564830535,3.9301603749313654,2.294774043383635,5.063710705351345,3.512925319948276,2.0098438333726087,0,116,0.4480894949683901
116,4.1791879227712805,3.750493979010853,5.0397848661058635,3.4500844463780447,5.184424571137428,3.1975999598851605,3.294774043383635,3.5513104482311593,1.9018499789079886,0,117,0.5198696648313792
117,4.189680296588922,3.601211852366231,4.5700359564830535,3.432843996289213,4.365871442474959,2.294774043383635,3.294774043383635,3.4965494909944312,1.2733431373143127,0,118,0.4729114077306047
118,1.2761356763732723,3.8762013915373785,3.8804446153047176,3.4004917640810643,3.330610337987163,4.522840788813359,3.294774043383635,3.461163892258534,1.2733431373143127,0,119,0.43877339103923735
119,1.2761356763732723,3.8180705623099334,5.629500896797655,3.464345139503214,4.365871442474959,4.756330919033138,3.8698598646635514,3.4965494909944312,1.2733431373143127,0,120,0.4950844107979521
120,4.1791879227712805,3.6152870375779536,3.6730025354342413,3.3913799756395075,2.013916780335185,3.1975999598851605,2.4320652135221836,3.435963338133392,3.965784284662087,0,121,0.46338320880617817
121,4.0564911988382635,3.5786285669991056,3.834441745538826,3.5700359564830535,3.330610337987163,3.1975999598851605,3.8119789485830515,3.512925319948276,1.9018499789079886,0,122,0.4771800997819449
122,7.117787378107137,3.750493979010853,3.6730025354342413,3.464345139503214,2.013916780335185,3.809954113105561,4.310432456049533,3.446934455954395,2.0098438333726087,0,123,0.5206010640260252
123,3.9235777245413974,3.76219157045438,3.795859283219775,3.464345139503214,3.9301603749313654,2.294774043383635,4.04930764022437,3.446934455954395,1.2733431373143127,0,124,0.463945796906639
124,4.0564911988382635,3.8180705623099334,6.0397848661058635,3.432843996289213,2.013916780335185,3.9411986463838136,5.006941609418847,3.5513104482311593,1.2733431373143127,0,125,0.5134295560235606
125,6.467533417134262,3.76219157045438,4.594225422050124,3.4004917640810643,4.037413961643117,4.756330919033138,3.8698598646635514,3.0162493516450746,1.9018499789079886,0,126,0.5548375857039108
126,3.9235777245413974,3.601211852366231,3.8468432119385794,3.1253210507925444,3.330610337987163,4.69152262340504,4.310432456049533,3.4965494909944312,1.9018499789079886,0,127,0.4993908167074658
127,4.414268267034073,3.3599344174671075,5.629500896797655,3.437525541903675,3.7178567712185018,3.1975999598851605,3.8698598646635514,3.0162493516450746,1.9018499789079886,0,128,0.5042986799246308
128,4.080698059371917,3.601211852366231,5.740817919661812,3.464345139503214,4.414268267034073,3.8038966022851928,3.8119789485830515,3.4965494909944312,1.9018499789079886,0,129,0.5317409347600291
129,4.189680296588922,3.601211852366231,4.594225422050124,3.1253210507925444,4.321928094887363,3.809954113105561,2.4320652135221836,3.435963338133392,1.2733431373143127,0,130,0.477011670485076
130,4.080698059371917,4.522840788813359,3.8996950942043145,3.464345139503214,6.779917739350753,2.294774043383635,4.321928094887363,3.462753639020927,1.2733431373143127,0,131,0.5284044148725701
131,3.9235777245413974,3.750493979010853,3.8804446153047176,3.4500844463780447,5.756330919033138,2.294774043383635,5.063710705351345,3.4965494909944312,1.2733431373143127,0,132,0.5096394542946778
132,4.189680296588922,3.3599344174671075,3.8079321155203494,3.464345139503214,3.330610337987163,2.294774043383635,2.4320652135221836,3.512925319948276,2.0098438333726087,0,133,0.4401076404431189
133,4.080698059371917,3.6152870375779536,3.8996950942043145,3.4500844463780447,2.013916780335185,5.327710447481368,4.04930764022437,3.472329083735911,1.2733431373143127,0,134,0.48318944252507334
134,1.2761356763732723,3.6510877590058004,3.8079321155203494,3.464345139503214,3.9301603749313654,2.294774043383635,5.733123527871812,4.339345147964772,2.0098438333726087,0,135,0.4727202441170876
135,1.2761356763732723,3.3599344174671075,3.6730025354342413,3.437525541903675,5.756330919033138,4.756330919033138,4.04930764022437,3.512925319948276,2.0098438333726087,0,136,0.4932455433284442
136,1.2761356763732723,3.6152870375779536,4.5700359564830535,3.437525541903675,2.013916780335185,3.1975999598851605,7.643856189774724,3.472329083735911,2.0098438333726087,0,137,0.48402865818422586
137,4.1791879227712805,3.3451978742102093,3.8996950942043145,3.3913799756395075,2.013916780335185,6.04930764022437,2.4320652135221836,3.0162493516450746,2.0098438333726087,0,138,0.470087481384777
138,3.9235777245413974,3.6152870375779536,3.795859283219775,3.5700359564830535,3.7178567712185018,3.1975999598851605,3.294774043383635,3.5513104482311593,1.9018499789079886,0,139,0.47367172928689544
139,4.189680296588922,3.76219157045438,3.834441745538826,3.5700359564830535,2.013916780335185,3.7918573526622783,3.294774043383635,4.339345147964772,1.2733431373143127,0,140,0.4659461646639553
140,3.590744853315162,4.442222328605074,3.8996950942043145,3.464345139503214,2.013916780335185,4.756330919033138,5.063710705351345,3.472329083735911,1.2733431373143127,0,141,0.4954970726571507
141,4.0564911988382635,4.522840788813359,3.6730025354342413,3.5700359564830535,3.7178567712185018,4.69152262340504,5.063710705351345,3.435963338133392,1.2733431373143127,0,142,0.5269241410032908
142,1.2761356763732723,3.601211852366231,3.8804446153047176,3.5700359564830535,2.013916780335185,3.809954113105561,5.117787378107137,3.472329083735911,2.0098438333726087,0,143,0.44552410398437237
143,1.2761356763732723,3.8180705623099334,5.55979192498625,3.3913799756395075,5.184424571137428,4.522840788813359,4.04930764022437,3.435963338133392,1.2733431373143127,0,144,0.5037813217182447
144,4.414268267034073,3.750493979010853,5.0397848661058635,3.4500844463780447,3.9301603749313654,5.243318260190996,3.294774043383635,3.446934455954395,1.9018499789079886,0,145,0.5341590599493089
145,4.891107598367591,3.601211852366231,3.8996950942043145,3.5700359564830535,3.9345655540513667,5.912672948202524,5.063710705351345,3.461163892258534,1.9018499789079886,0,146,0.5614986363014659
146,1.2761356763732723,3.3451978742102093,6.321928094887363,3.464345139503214,3.7178567712185018,4.756330919033138,5.173970213500261,3.4965494909944312,1.2733431373143127,0,147,0.5086531325644812
147,1.2761356763732723,3.8762013915373785,3.8038966022851928,3.394410848688886,4.365871442474959,3.809954113105561,3.294774043383635,3.4965494909944312,1.2733431373143127,0,148,0.4430367114679385
148,1.2761356763732723,3.6152870375779536,3.8804446153047176,3.1253210507925444,5.853084151912725,4.573466861883326,4.04930764022437,3.5513104482311593,1.2733431373143127,0,149,0.48342697286188624
149,1.2761356763732723,3.5786285669991056,5.740817919661812,3.437525541903675,6.795859283219775,3.1975999598851605,4.04930764022437,3.446934455954395,1.2733431373143127,0,150,0.508195932897365
150,1.2761356763732723,4.522840788813359,3.6730025354342413,3.5700359564830535,3.330610337987163,3.8038966022851928,3.294774043383635,3.461163892258534,2.0098438333726087,0,151,0.4484782522817171
