,head information value,background information value,body information value,hair information value,face information value,piercing information value,Trait count information value,Unique Trait count,Token Id,Rarity score
79,3.4204336398397874,3.7388904710906985,5.092955525127201,5.158429362604483,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,79,0.44425120276453367
80,3.379319758775699,3.853084151912725,4.853084151912725,4.943416471633633,5.861447624847352,0.4418303451653883,0.5026686647697253,0,80,0.47466758012521343
81,4.448508591452505,3.7838866415536985,4.820106829466452,7.265344566520995,5.912672948202524,0.4418303451653883,0.5026686647697253,0,81,0.5411865264499218
82,3.346664773208869,5.362899875943668,5.092955525127201,6.587272661408357,4.604717795867766,0.4418303451653883,0.5026686647697253,0,82,0.5165715888075656
83,3.365871442474959,3.853084151912725,4.952322024855524,5.243318260190996,3.8783214434117474,3.2584251525812045,1.9307102872844653,0,83,0.5273862132591969
84,3.4050693301876085,3.9126729482025246,5.0350469470992,5.163591067720262,6.189680296588922,0.4418303451653883,0.5026686647697253,0,84,0.4909122943946772
85,3.3262626851512533,3.7388904710906985,5.0685438590872876,5.243318260190996,4.457989644463391,3.213570916796944,1.9307102872844653,0,85,0.5372885430332527
86,4.448508591452505,3.7388904710906985,4.952322024855524,5.148161027150656,4.725469955328377,0.4418303451653883,0.5026686647697253,0,86,0.4771171053854706
87,3.417347659966045,3.857259827883918,5.054092702789747,5.205563338195578,4.725469955328377,0.4418303451653883,0.5026686647697253,0,87,0.46210890131145943
88,3.392894616241506,5.362899875943668,5.058893689053568,5.184424571137428,3.8783214434117474,0.4418303451653883,0.5026686647697253,0,88,0.47441032077278317
89,3.4050693301876085,3.855170479161191,4.997693532616831,6.795859283219775,4.725469955328377,0.4418303451653883,0.5026686647697253,0,89,0.4923701013491561
90,3.392894616241506,3.758281825403299,4.820106829466452,5.04930764022437,3.848920526971188,0.4418303451653883,0.5026686647697253,0,90,0.43442283229998657
91,3.417347659966045,3.8303315004769143,4.9389842253183724,5.04930764022437,3.9170249727422317,0.4418303451653883,0.5026686647697253,0,91,0.4400683859199256
92,3.346664773208869,3.853084151912725,4.9389842253183724,5.594225422050124,4.604717795867766,0.4418303451653883,0.5026686647697253,0,92,0.46366112246719826
93,4.342268543171538,3.7388904710906985,5.153286059328523,5.158429362604483,3.848920526971188,0.4418303451653883,0.5026686647697253,0,93,0.4617516582855893
94,3.417347659966045,3.758281825403299,4.952322024855524,5.184424571137428,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,94,0.43961931880715965
95,3.417347659966045,3.855170479161191,5.092955525127201,6.587272661408357,5.861447624847352,0.4418303451653883,0.5026686647697253,0,95,0.5129806084384732
96,3.379319758775699,3.8303315004769143,6.587272661408357,5.248793390257147,3.8783214434117474,3.2584251525812045,1.9307102872844653,0,96,0.5598697583538383
97,3.4050693301876085,3.8303315004769143,5.02561753417927,5.04930764022437,3.8180705623099334,3.213570916796944,1.9307102872844653,0,97,0.5232165408860978
98,3.3262626851512533,3.7388904710906985,5.054092702789747,5.137965260044767,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,98,0.44119431490982763
99,3.392894616241506,3.7838866415536985,4.997693532616831,5.321928094887363,3.8783214434117474,0.4418303451653883,0.5026686647697253,0,99,0.44448407322973954
100,3.379319758775699,3.857259827883918,5.0685438590872876,4.943416471633633,3.9170249727422317,0.4418303451653883,0.5026686647697253,0,100,0.440318693556459
101,3.262572817270941,4.519528054772523,6.480357457491845,5.044538396076498,6.0303245368567975,0.4418303451653883,0.5026686647697253,0,101,0.5233986124572064
102,4.448508591452505,3.853084151912725,4.820106829466452,5.04930764022437,3.848920526971188,3.213570916796944,1.9307102872844653,0,102,0.5409712539877953
103,3.379319758775699,3.7838866415536985,5.1127866970487705,5.163591067720262,5.878321443411748,0.4418303451653883,0.5026686647697253,0,103,0.48318224462951737
104,3.3262626851512533,3.9367731980030185,5.054092702789747,5.321928094887363,6.405069330187608,0.4418303451653883,0.5026686647697253,0,104,0.4976448178862996
105,3.392894616241506,3.8303315004769143,4.891107598367591,5.0303245368567975,3.9170249727422317,0.4418303451653883,0.5026686647697253,0,105,0.4382499053604244
106,3.365871442474959,3.9367731980030185,5.058893689053568,5.092955525127201,3.9523220248555244,4.2792837574788685,1.9307102872844653,0,106,0.5499847364087957
107,3.4050693301876085,3.855170479161191,5.0350469470992,5.248793390257147,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,107,0.4442336714297777
108,3.379319758775699,3.857259827883918,5.153286059328523,5.092955525127201,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,108,0.4456873061474831
109,4.342268543171538,3.9367731980030185,5.153286059328523,5.861447624847352,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,109,0.47907859737379443
110,3.262572817270941,3.853084151912725,4.979373349410042,5.092955525127201,5.622376462364273,0.4418303451653883,0.5026686647697253,0,110,0.47307459388471235
111,3.262572817270941,3.9126729482025246,5.020925838854548,5.55979192498625,5.993091630657823,0.4418303451653883,0.5026686647697253,0,111,0.4917685249806412
112,7.861447624847352,3.857259827883918,4.891107598367591,4.904008087075397,3.9170249727422317,0.4418303451653883,6.429731384421878,0,112,0.6432977744428265
113,3.417347659966045,3.9235777245413974,5.092955525127201,5.0782590139204995,4.725469955328377,3.2584251525812045,1.9307102872844653,0,113,0.5461996275472435
114,3.365871442474959,3.8303315004769143,5.1127866970487705,5.237863830098888,3.8783214434117474,0.4418303451653883,0.5026686647697253,0,114,0.44548878925809515
115,3.4204336398397874,3.857259827883918,5.0350469470992,5.205563338195578,4.725469955328377,3.2584251525812045,1.9307102872844653,0,115,0.5463223793108236
116,3.379319758775699,3.9126729482025246,4.934565554051367,5.205563338195578,3.9170249727422317,4.2792837574788685,1.9307102872844653,0,116,0.5488362605711806
117,3.346664773208869,3.9126729482025246,4.952322024855524,5.137965260044767,4.684086034563258,0.4418303451653883,0.5026686647697253,0,117,0.4576076973622899
118,3.365871442474959,3.8303315004769143,4.997693532616831,5.0782590139204995,5.844768883700721,0.4418303451653883,0.5026686647697253,0,118,0.4791797326799545
119,3.262572817270941,3.853084151912725,5.020925838854548,5.205563338195578,3.8180705623099334,3.2584251525812045,1.9307102872844653,0,119,0.5247434999053225
120,3.346664773208869,4.874084450525277,4.979373349410042,5.163591067720262,5.930160374931366,0.4418303451653883,0.5026686647697253,0,120,0.5026185129275599
121,3.417347659966045,3.9126729482025246,6.480357457491845,5.643856189774724,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,121,0.4822741115410924
122,4.342268543171538,3.8303315004769143,4.934565554051367,5.878321443411748,4.725469955328377,0.4418303451653883,0.5026686647697253,0,122,0.4910098056178569
123,3.4204336398397874,3.7524370029286462,5.020925838854548,5.248793390257147,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,123,0.44221250742855017
124,3.4204336398397874,3.7838866415536985,5.0685438590872876,5.740817919661812,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,124,0.45358572495395794
125,3.4204336398397874,4.519528054772523,5.0685438590872876,5.158429362604483,3.848920526971188,0.4418303451653883,0.5026686647697253,0,125,0.4572521057437719
126,3.3262626851512533,3.7524370029286462,4.891107598367591,5.0303245368567975,3.86775220170156,0.4418303451653883,0.5026686647697253,0,126,0.4343904226017696
127,3.392894616241506,3.857259827883918,4.997693532616831,5.163591067720262,3.9523220248555244,3.2584251525812045,1.9307102872844653,0,127,0.5287970561239772
128,3.417347659966045,3.758281825403299,4.952322024855524,5.227016447861895,6.0303245368567975,0.4418303451653883,0.5026686647697253,0,128,0.48452424463147603
129,3.262572817270941,3.855170479161191,4.908334012478187,5.748553568441418,4.166178862209418,0.4418303451653883,0.5026686647697253,0,129,0.4557575815141818
130,3.365871442474959,5.362899875943668,5.0350469470992,5.184424571137428,3.848920526971188,0.4418303451653883,0.5026686647697253,0,130,0.4728117388732556
131,3.4204336398397874,3.855170479161191,6.392894616241506,5.205563338195578,3.9170249727422317,0.4418303451653883,0.5026686647697253,0,131,0.4726907298987173
132,3.3262626851512533,5.39896913065119,4.934565554051367,5.28771237954945,5.878321443411748,3.213570916796944,1.9307102872844653,0,132,0.5968504114683775
133,3.417347659966045,5.39896913065119,4.934565554051367,5.137965260044767,5.861447624847352,3.2584251525812045,1.9307102872844653,0,133,0.5962393893466539
134,3.365871442474959,3.758281825403299,4.853084151912725,5.28771237954945,4.457989644463391,3.213570916796944,1.9307102872844653,0,134,0.5350567754414756
135,3.346664773208869,3.9235777245413974,5.153286059328523,5.205563338195578,4.684086034563258,0.4418303451653883,0.5026686647697253,0,135,0.46317323964188567
136,3.346664773208869,3.758281825403299,5.011587974275212,4.943416471633633,4.684086034563258,0.4418303451653883,0.5026686647697253,0,136,0.4518388827179931
137,3.262572817270941,5.39896913065119,5.02561753417927,5.828280760912152,3.950090477556942,0.4418303451653883,0.5026686647697253,0,137,0.48612217717663014
138,4.448508591452505,3.9126729482025246,5.0685438590872876,5.55979192498625,4.457989644463391,0.4418303451653883,0.5026686647697253,0,138,0.48576323678024885
139,3.379319758775699,3.7838866415536985,4.917024972742232,5.321928094887363,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,139,0.44140734183902564
140,3.392894616241506,3.7524370029286462,4.997693532616831,5.237863830098888,6.405069330187608,0.4418303451653883,0.5026686647697253,0,140,0.49250344586530487
141,3.392894616241506,3.7524370029286462,5.020925838854548,7.356975041986563,3.86775220170156,0.4418303451653883,0.5026686647697253,0,141,0.4846376040979806
142,3.4050693301876085,3.855170479161191,7.965784284662087,5.058893689053568,4.604717795867766,3.2584251525812045,1.9307102872844653,0,142,0.599014332054748
143,3.346664773208869,3.855170479161191,4.9389842253183724,5.227016447861895,3.8783214434117474,0.4418303451653883,0.5026686647697253,0,143,0.4419236810026014
144,3.417347659966045,3.855170479161191,4.9839316313723465,4.943416471633633,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,144,0.44005230006030277
145,4.342268543171538,3.8303315004769143,4.917024972742232,5.0782590139204995,5.622376462364273,0.4418303451653883,0.5026686647697253,0,145,0.49258912316369124
146,3.379319758775699,3.9367731980030185,5.011587974275212,5.0782590139204995,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,146,0.44415622775682784
147,3.417347659966045,3.9126729482025246,4.9389842253183724,5.0782590139204995,5.912672948202524,0.4418303451653883,0.5026686647697253,0,147,0.48202780418653085
148,3.392894616241506,3.9367731980030185,4.952322024855524,5.740817919661812,6.368849142274855,3.2584251525812045,1.9307102872844653,0,148,0.5890971594106043
149,3.392894616241506,3.9126729482025246,5.0685438590872876,5.205563338195578,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,149,0.44761613125975325
150,3.346664773208869,3.8303315004769143,4.952322024855524,5.321928094887363,3.748553568441418,0.4418303451653883,0.5026686647697253,0,150,0.4410004800105249
151,3.4050693301876085,3.7524370029286462,5.0685438590872876,7.356975041986563,3.950090477556942,0.4418303451653883,0.5026686647697253,0,151,0.48746812240561727
152,3.365871442474959,3.9367731980030185,4.891107598367591,5.184424571137428,3.86775220170156,0.4418303451653883,0.5026686647697253,0,152,0.44191913330076954
153,3.4204336398397874,3.855170479161191,5.058893689053568,5.594225422050124,3.748553568441418,0.4418303451653883,0.5026686647697253,0,153,0.4505093614809262
154,3.3262626851512533,3.7524370029286462,4.820106829466452,5.643856189774724,6.276485124126195,3.213570916796944,1.9307102872844653,0,154,0.5768024593454844
155,4.448508591452505,3.7524370029286462,4.853084151912725,6.795859283219775,3.8783214434117474,0.4418303451653883,0.5026686647697253,0,155,0.49135340608232053
156,3.417347659966045,3.857259827883918,4.9839316313723465,6.795859283219775,3.8783214434117474,0.4418303451653883,0.5026686647697253,0,156,0.4755113264197808
157,4.448508591452505,3.7388904710906985,4.952322024855524,5.643856189774724,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,157,0.4715916740337104
158,3.346664773208869,3.9367731980030185,4.952322024855524,5.748553568441418,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,158,0.45567445392261663
159,3.4204336398397874,3.855170479161191,4.820106829466452,5.321928094887363,4.166178862209418,0.4418303451653883,0.5026686647697253,0,159,0.4486481412761801
160,3.262572817270941,3.855170479161191,5.1127866970487705,5.643856189774724,4.457989644463391,3.2584251525812045,1.9307102872844653,0,160,0.5480868775784284
161,3.262572817270941,3.8303315004769143,5.0685438590872876,5.058893689053568,3.848920526971188,0.4418303451653883,0.5026686647697253,0,161,0.43840084338774465
162,3.346664773208869,3.9126729482025246,4.9389842253183724,5.205563338195578,3.848920526971188,0.4418303451653883,0.5026686647697253,0,162,0.4420560837726846
163,3.3262626851512533,4.997693532616831,5.0685438590872876,5.248793390257147,3.950090477556942,0.4418303451653883,0.5026686647697253,0,163,0.46871367179730705
164,4.448508591452505,3.9367731980030185,5.054092702789747,5.044538396076498,5.912672948202524,0.4418303451653883,0.5026686647697253,0,164,0.5046640038370569
165,3.3262626851512533,3.9367731980030185,4.917024972742232,5.55979192498625,3.748553568441418,0.4418303451653883,0.5026686647697253,0,165,0.44674803406782
166,3.392894616241506,4.874084450525277,4.997693532616831,5.205563338195578,3.9170249727422317,3.213570916796944,1.9307102872844653,0,166,0.5482866404278799
167,3.4204336398397874,3.8303315004769143,4.997693532616831,7.356975041986563,3.9170249727422317,4.2792837574788685,1.9307102872844653,0,167,0.5921174539588989
168,3.379319758775699,3.7524370029286462,5.058893689053568,5.0303245368567975,3.748553568441418,0.4418303451653883,0.5026686647697253,0,168,0.4364146585931953
169,3.3262626851512533,3.857259827883918,4.820106829466452,4.943416471633633,3.748553568441418,0.4418303451653883,0.5026686647697253,0,169,0.4309593991087052
170,3.4050693301876085,3.855170479161191,5.153286059328523,5.237863830098888,3.9170249727422317,0.4418303451653883,0.5026686647697253,0,170,0.4483413881196884
171,3.379319758775699,3.7838866415536985,4.952322024855524,5.321928094887363,3.86775220170156,0.4418303451653883,0.5026686647697253,0,171,0.4430996800698294
172,3.379319758775699,3.9235777245413974,4.956795501434833,5.828280760912152,3.86775220170156,3.2584251525812045,1.9307102872844653,0,172,0.5405859502181524
173,3.4204336398397874,3.7388904710906985,4.891107598367591,6.587272661408357,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,173,0.4660130381349405
174,3.4050693301876085,4.519528054772523,5.054092702789747,5.163591067720262,3.848920526971188,0.4418303451653883,0.5026686647697253,0,174,0.4567611296972655
175,4.342268543171538,3.9367731980030185,4.917024972742232,5.04930764022437,5.993091630657823,0.4418303451653883,0.5026686647697253,0,175,0.5015150700821958
176,3.365871442474959,3.9367731980030185,5.020925838854548,5.137965260044767,3.9523220248555244,0.4418303451653883,0.5026686647697253,0,176,0.4452634098830015
177,3.3262626851512533,3.8303315004769143,5.02561753417927,5.828280760912152,5.622376462364273,0.4418303451653883,0.5026686647697253,0,177,0.48945469343945985
178,3.262572817270941,3.8303315004769143,6.392894616241506,5.205563338195578,4.684086034563258,3.2584251525812045,1.9307102872844653,0,178,0.5688595136651845
179,3.4204336398397874,3.9126729482025246,4.891107598367591,5.058893689053568,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,179,0.43903644676109205
180,3.379319758775699,3.8303315004769143,5.058893689053568,5.04930764022437,5.861447624847352,0.4418303451653883,0.5026686647697253,0,180,0.4804219384277627
181,3.346664773208869,3.8303315004769143,4.9839316313723465,5.04930764022437,4.604717795867766,0.4418303451653883,0.5026686647697253,0,181,0.4532511697202358
182,3.4204336398397874,3.7838866415536985,4.908334012478187,5.643856189774724,3.8180705623099334,0.4418303451653883,0.5026686647697253,0,182,0.448464190566065
183,3.3262626851512533,3.9126729482025246,4.820106829466452,5.55979192498625,3.86775220170156,0.4418303451653883,0.5026686647697253,0,183,0.44671179381684434
184,3.4050693301876085,3.8303315004769143,4.956795501434833,5.205563338195578,3.748553568441418,0.4418303451653883,0.5026686647697253,0,184,0.4399352997306614
185,3.3262626851512533,4.874084450525277,5.153286059328523,5.148161027150656,3.8783214434117474,0.4418303451653883,0.5026686647697253,0,185,0.4645062948731783
