,??? information value,Chroma information value,Biome information value,Zone information value,Mode information value,Y Coordinate information value,X Coordinate information value,Level information value,Trait count information value,Unique Trait count,Token Id,Rarity score
42,13.274960472140602,0.7314452559884341,6.602535130169106,4.779105445253431,5.989558253278353,4.962077516856246,5.309176187478514,2.256064851018952,0.0,1,42,1.8263770067354144
43,13.274960472140602,0.7314452559884341,6.506776147363675,6.241537470603151,5.989558253278353,4.957547858375732,5.309176187478514,3.4404894221563795,0.0,1,43,1.8573620194932072
44,13.274960472140602,0.7314452559884341,5.689997971419445,4.815528853503304,5.989558253278353,4.815528853503304,4.935110469255977,5.480544605790495,0.0,1,44,1.848615921362315
45,13.274960472140602,3.2820221359747874,6.309176187478514,6.095051382125667,5.989558253278353,4.799227041174204,4.823749360308272,3.4404894221563795,0.0,1,45,1.8763764806998118
46,13.274960472140602,0.7314452559884341,5.274960472140601,6.095051382125667,5.989558253278353,5.362071135910639,4.775114585057397,3.4404894221563795,0.0,1,46,1.8390155841325686
47,13.274960472140602,0.7314452559884341,5.386217223242342,4.005833792991184,5.989558253278353,6.8655695360029,6.105035470698289,2.2777809912029805,0.0,1,47,1.835277162532045
48,13.274960472140602,0.7314452559884341,7.125213352635919,4.005833792991184,5.989558253278353,4.930664564224784,6.832016976291873,2.2777809912029805,0.0,1,48,1.8417389155794115
49,13.274960472140602,1.7651854678136645,5.520072969977133,5.095051382125667,5.989558253278353,4.755324219297389,4.78712043831755,2.2777809912029805,0.0,1,49,1.8210249626208688
50,12.274960472140602,0.7314452559884341,6.73580166103257,7.166436015362432,5.989558253278353,4.939570117446676,4.962077516856246,5.429470421196227,0.0,0,50,0.5868235652475436
51,13.274960472140602,3.2820221359747874,6.356097234866007,7.125213352635919,5.989558253278353,5.338322533138031,4.8486957174385035,4.266531850070021,0.0,1,51,1.9063953969247331
52,13.274960472140602,1.7651854678136645,5.689997971419445,4.815528853503304,5.989558253278353,4.962077516856246,4.930664564224784,5.480544605790495,0.0,1,52,1.8629228277838588
53,12.274960472140602,0.7314452559884341,6.602535130169106,4.274960472140601,5.989558253278353,4.948530985018299,4.904273065333384,2.256064851018952,0.0,0,53,0.510814165023731
54,13.274960472140602,0.7314452559884341,6.2196780366394115,4.815528853503304,5.989558253278353,4.857107957254704,4.78712043831755,7.4169794770130295,0.0,1,54,1.8773272929485563
55,13.274960472140602,3.2820221359747874,5.208871281682829,6.241537470603151,5.989558253278353,4.966621442001195,4.811436098869422,3.4404894221563795,0.0,1,55,1.8666579506718795
56,13.274960472140602,0.7314452559884341,6.085135913260585,4.779105445253431,5.989558253278353,6.05579195167844,4.935110469255977,2.256064851018952,0.0,1,56,1.8288378495004338
57,13.274960472140602,3.2820221359747874,7.57452075399951,7.145677455195635,5.989558253278353,4.8196332518360405,4.980339723248974,5.429470421196227,0.0,1,57,1.9309099645804115
58,12.274960472140602,0.7314452559884341,6.506776147363675,5.150839160311414,5.989558253278353,4.939570117446676,6.815528853503304,2.2777809912029805,0.0,0,58,0.5437163014527612
59,13.274960472140602,0.7314452559884341,5.689997971419445,6.4547815097254135,5.989558253278353,5.269335922946723,5.303416918189829,4.272145456533548,0.0,1,59,1.863861224039605
60,13.274960472140602,0.7314452559884341,5.513409239696123,6.187497630890262,5.989558253278353,4.857107957254704,6.135409119741809,3.423211430724544,0.0,1,60,1.8532386015949263
61,13.274960472140602,1.7651854678136645,6.1981448750897705,6.1981448750897705,5.989558253278353,4.948530985018299,4.984941625207983,5.448411984849686,0.0,1,61,1.886033037561001
62,13.274960472140602,1.7651854678136645,6.480544605790495,5.8912561796665495,5.989558253278353,4.930664564224784,6.075288127304237,3.4404894221563795,0.0,1,62,1.87435320469274
63,13.274960472140602,0.7314452559884341,5.208871281682829,4.005833792991184,5.989558253278353,6.8655695360029,6.105035470698289,2.2777809912029805,0.0,1,63,1.833119330360105
64,12.274960472140602,1.7651854678136645,6.309176187478514,6.252592659112147,5.989558253278353,5.362071135910639,4.775114585057397,4.266531850070021,0.0,0,64,0.5718074703870977
65,13.274960472140602,1.7651854678136645,5.547040017577403,6.917408467522518,5.989558253278353,4.966621442001195,5.3265932405559235,4.283438626064906,0.0,1,65,1.87706480941455
66,13.274960472140602,0.7314452559884341,6.085135913260585,6.917408467522518,5.989558253278353,5.269335922946723,4.823749360308272,4.272145456533548,0.0,1,66,1.8684616710585389
67,13.274960472140602,1.7651854678136645,5.8912561796665495,4.799227041174204,5.989558253278353,4.8196332518360405,4.980339723248974,5.392317422778761,0.0,1,67,1.8629710118360008
68,12.274960472140602,0.7314452559884341,6.95303237725324,4.815528853503304,5.989558253278353,4.799227041174204,4.832016976291873,7.392317422778761,0.0,0,68,0.5814549231137262
69,12.274960472140602,1.7651854678136645,6.392317422778761,5.899921040793677,5.989558253278353,4.799227041174204,4.930664564224784,4.24429333589366,0.0,0,69,0.5633017180372567
70,13.274960472140602,0.7314452559884341,5.697531644104853,4.917408467522518,5.989558253278353,4.926232317909524,6.815528853503304,2.256064851018952,0.0,1,70,1.8349404809326
71,13.274960472140602,0.7314452559884341,5.7592606338565595,4.005833792991184,5.989558253278353,4.930664564224784,6.8655695360029,2.2777809912029805,0.0,1,71,1.8255271212532884
72,12.274960472140602,0.7314452559884341,5.386217223242342,4.274960472140601,5.989558253278353,5.269335922946723,6.899921040793677,2.256064851018952,0.0,0,72,0.5241999052867764
73,13.274960472140602,0.7314452559884341,6.356097234866007,5.095051382125667,5.989558253278353,6.899921040793677,5.309176187478514,2.2777809912029805,0.0,1,73,1.8510654069090047
74,13.274960472140602,0.7314452559884341,7.187497630890262,6.085135913260585,5.989558253278353,4.799227041174204,5.3265932405559235,3.423211430724544,0.0,1,74,1.8618169549544246
75,12.274960472140602,0.7314452559884341,6.3324459668013615,7.368069876532084,5.989558253278353,6.899921040793677,6.815528853503304,2.256064851018952,0.0,0,75,0.5921610807869668
76,13.274960472140602,0.7314452559884341,6.027032958697016,4.779105445253431,5.989558253278353,6.899921040793677,5.263733216717347,2.256064851018952,0.0,1,76,1.8424001853332919
77,12.274960472140602,0.7314452559884341,6.252592659112147,6.73580166103257,5.989558253278353,5.3265932405559235,4.8486957174385035,4.283438626064906,0.0,0,77,0.565089812638925
78,13.274960472140602,0.7314452559884341,5.547040017577403,6.917408467522518,5.989558253278353,5.3324459668013615,4.78712043831755,4.24429333589366,0.0,1,78,1.8618977823654907
79,13.274960472140602,1.7651854678136645,6.4547815097254135,4.779105445253431,5.989558253278353,6.065507106511651,6.105035470698289,2.256064851018952,0.0,1,79,1.8602664600357657
80,12.274960472140602,1.7651854678136645,10.953032377253239,4.799227041174204,5.989558253278353,4.939570117446676,4.8486957174385035,5.392317422778761,0.0,0,80,0.6200797279689545
81,13.274960472140602,1.7651854678136645,5.513409239696123,6.085135913260585,5.989558253278353,4.939570117446676,4.878355690958743,3.423211430724544,0.0,1,81,1.8502793438605656
82,13.274960472140602,1.7651854678136645,5.410774327486322,5.783107375810927,5.989558253278353,5.338322533138031,4.811436098869422,2.2777809912029805,0.0,1,82,1.835456321140049
83,13.274960472140602,0.7314452559884341,5.274960472140601,6.095051382125667,5.989558253278353,5.338322533138031,4.878355690958743,3.4404894221563795,0.0,1,83,1.8399827981503851
84,13.274960472140602,0.7314452559884341,5.8912561796665495,4.274960472140601,5.989558253278353,4.957547858375732,4.930664564224784,2.256064851018952,0.0,1,84,1.8069279028230343
85,13.274960472140602,0.7314452559884341,5.520072969977133,6.689997971419445,5.989558253278353,5.338322533138031,5.3265932405559235,3.4404894221563795,0.0,1,85,1.8556579689791444
86,13.274960472140602,1.7651854678136645,6.1981448750897705,6.989558253278353,5.989558253278353,4.930664564224784,4.8486957174385035,4.269335922946723,0.0,1,86,1.8794410651641986
87,12.274960472140602,0.7314452559884341,6.480544605790495,6.631104282365877,5.989558253278353,4.948530985018299,5.274960472140601,4.269335922946723,0.0,0,87,0.567004400061527
88,13.274960472140602,0.7314452559884341,6.1981448750897705,4.998836066866364,5.989558253278353,4.84450792047507,4.811436098869422,2.2777809912029805,0.0,1,88,1.816907719018855
89,13.274960472140602,0.7314452559884341,6.899921040793677,4.998836066866364,5.989558253278353,5.338322533138031,6.899921040793677,2.2777809912029805,0.0,1,89,1.8568662553237454
90,13.274960472140602,0.7314452559884341,6.506776147363675,7.0081739314457,5.989558253278353,4.926232317909524,5.309176187478514,4.266531850070021,0.0,1,90,1.876359691700424
91,12.274960472140602,0.7314452559884341,6.380142708832658,4.779105445253431,5.989558253278353,5.3324459668013615,5.309176187478514,2.256064851018952,0.0,0,91,0.5238401851451944
92,13.274960472140602,0.7314452559884341,6.506776147363675,6.1981448750897705,5.989558253278353,4.755324219297389,4.823749360308272,5.448411984849686,0.0,1,92,1.8728982739040565
93,13.274960472140602,0.7314452559884341,6.2196780366394115,4.917408467522518,5.989558253278353,4.815528853503304,6.815528853503304,2.256064851018952,0.0,1,93,1.8399466557535475
94,13.274960472140602,0.7314452559884341,6.356097234866007,6.935110469255977,5.989558253278353,4.939570117446676,4.935110469255977,4.24429333589366,0.0,1,94,1.8689776463464882
95,13.274960472140602,1.7651854678136645,6.602535130169106,4.799227041174204,5.989558253278353,4.857107957254704,4.78712043831755,7.520072969977133,0.0,1,95,1.8956195701350658
96,13.274960472140602,0.7314452559884341,6.467605550082998,6.1981448750897705,5.989558253278353,4.815528853503304,4.935110469255977,5.448411984849686,0.0,1,96,1.8745091734975912
97,13.274960472140602,3.2820221359747874,6.356097234866007,8.88264304936184,5.989558253278353,4.966621442001195,5.362071135910639,3.4404894221563795,0.0,1,97,1.919451725218907
98,12.274960472140602,0.7314452559884341,5.410774327486322,4.779105445253431,5.989558253278353,6.8655695360029,6.095051382125667,2.256064851018952,0.0,0,98,0.5402616258276348
99,13.274960472140602,1.7651854678136645,6.3324459668013615,6.8655695360029,5.989558253278353,4.957547858375732,4.930664564224784,4.272145456533548,0.0,1,99,1.880925167504932
100,12.274960472140602,0.7314452559884341,5.57452075399951,4.998836066866364,5.989558253278353,6.05579195167844,6.751398516083588,2.2777809912029805,0.0,0,100,0.5433249140588351
101,12.274960472140602,0.7314452559884341,6.602535130169106,5.926232317909524,5.989558253278353,6.065507106511651,5.309176187478514,3.4404894221563795,0.0,0,101,0.5638343631139724
102,13.274960472140602,0.7314452559884341,6.3324459668013615,9.467605550082997,5.989558253278353,4.930664564224784,4.935110469255977,4.283438626064906,0.0,1,102,1.899871593637482
103,11.689997971419446,1.7651854678136645,5.689997971419445,7.0081739314457,5.989558253278353,4.815528853503304,4.811436098869422,4.266531850070021,0.0,0,103,0.5601416449877209
104,13.274960472140602,0.7314452559884341,5.410774327486322,7.0081739314457,5.989558253278353,4.815528853503304,5.362071135910639,4.269335922946723,0.0,1,104,1.8623549824721741
105,12.274960472140602,0.7314452559884341,5.638335851596953,4.815528853503304,5.989558253278353,4.948530985018299,4.980339723248974,5.480544605790495,0.0,0,105,0.5458186359502194
106,13.274960472140602,1.7651854678136645,7.689997971419445,6.751398516083588,5.989558253278353,4.948530985018299,4.980339723248974,5.448411984849686,0.0,1,106,1.9108605974252384
107,13.274960472140602,0.7314452559884341,5.697531644104853,6.392317422778761,5.989558253278353,4.966621442001195,4.930664564224784,4.266531850070021,0.0,1,107,1.854905913930893
108,13.274960472140602,1.7651854678136645,5.917408467522518,4.998836066866364,5.989558253278353,6.882643049361842,4.935110469255977,2.2777809912029805,0.0,1,108,1.8523733060305967
109,13.274960472140602,0.7314452559884341,6.815528853503304,5.8912561796665495,5.989558253278353,4.8196332518360405,4.984941625207983,3.4404894221563795,0.0,1,109,1.8512335902127475
110,13.274960472140602,0.7314452559884341,5.435756684043658,7.783107375810927,5.989558253278353,4.795180208111502,4.984941625207983,4.283438626064906,0.0,1,110,1.867423179442489
111,13.274960472140602,3.2820221359747874,5.638335851596953,5.145677455195635,5.989558253278353,5.3207641617537265,6.075288127304237,2.256064851018952,0.0,1,111,1.8638250814769606
112,13.274960472140602,1.7651854678136645,7.392317422778761,5.095051382125667,5.989558253278353,6.095051382125667,4.878355690958743,2.2777809912029805,0.0,1,112,1.861216274518109
113,11.274960472140602,1.7651854678136645,8.187497630890263,6.8655695360029,5.989558253278353,4.957547858375732,5.274960472140601,4.272145456533548,0.0,0,113,0.591180763497275
114,13.274960472140602,0.7314452559884341,10.467605550082997,4.799227041174204,5.989558253278353,4.8196332518360405,4.935110469255977,5.392317422778761,0.0,1,114,1.9055248972493046
115,13.274960472140602,3.2820221359747874,5.374093664159854,6.252592659112147,9.815528853503304,4.939570117446676,4.832016976291873,4.266531850070021,0.0,1,115,1.9253267792888904
116,12.274960472140602,1.7651854678136645,5.8912561796665495,5.368069876532084,5.989558253278353,6.799227041174204,6.917408467522518,2.2777809912029805,0.0,0,116,0.5753147870128924
117,13.274960472140602,1.7651854678136645,6.1981448750897705,6.917408467522518,9.815528853503304,5.274960472140601,5.274960472140601,4.283438626064906,0.0,1,117,1.9346624426018129
118,13.274960472140602,1.7651854678136645,5.547040017577403,6.602535130169106,5.989558253278353,4.755324219297389,6.135409119741809,3.423211430724544,0.0,1,118,1.8700371619620098
119,13.274960472140602,1.7651854678136645,6.689997971419445,7.392317422778761,5.989558253278353,4.957547858375732,4.775114585057397,5.513409239696123,0.0,1,119,1.9048950361903472
120,13.274960472140602,1.7651854678136645,6.187497630890262,5.368069876532084,5.989558253278353,6.065507106511651,4.823749360308272,2.2777809912029805,0.0,1,120,1.8488548204934492
121,13.274960472140602,1.7651854678136645,5.520072969977133,4.274960472140601,5.989558253278353,4.926232317909524,4.904273065333384,2.256064851018952,0.0,1,121,1.81428733094077
122,13.274960472140602,0.7314452559884341,5.410774327486322,7.125213352635919,5.989558253278353,4.8196332518360405,5.362071135910639,4.266531850070021,0.0,1,122,1.86379486494305
123,13.274960472140602,1.7651854678136645,5.602535130169106,6.989558253278353,5.989558253278353,4.857107957254704,4.878355690958743,4.269335922946723,0.0,1,123,1.8716599599115276
124,12.274960472140602,0.7314452559884341,6.602535130169106,6.767165831941905,5.989558253278353,4.815528853503304,4.832016976291873,5.429470421196227,0.0,0,124,0.5772522500620404
125,12.274960472140602,0.7314452559884341,5.274960472140601,7.751398516083588,5.989558253278353,4.795180208111502,5.309176187478514,4.24429333589366,0.0,0,125,0.5642123854581361
126,13.274960472140602,1.7651854678136645,6.971179723963498,4.005833792991184,9.815528853503304,4.815528853503304,5.303416918189829,2.2777809912029805,0.0,1,126,1.87899466349684
127,13.274960472140602,1.7651854678136645,7.187497630890262,6.187497630890262,5.989558253278353,4.799227041174204,4.775114585057397,3.423211430724544,0.0,1,127,1.8689302776384094
128,13.274960472140602,1.7651854678136645,5.208871281682829,4.005833792991184,5.989558253278353,6.8486957174385035,6.799227041174204,2.2777809912029805,0.0,1,128,1.8539383910599863
129,12.274960472140602,1.7651854678136645,6.602535130169106,6.187497630890262,5.989558253278353,4.815528853503304,4.878355690958743,3.423211430724544,0.0,0,129,0.5589300499385388
130,13.274960472140602,0.7314452559884341,6.935110469255977,6.783107375810927,5.989558253278353,4.926232317909524,4.980339723248974,4.269335922946723,0.0,1,130,1.874865970134104
131,13.274960472140602,0.7314452559884341,6.506776147363675,5.840332244503877,5.989558253278353,6.065507106511651,4.930664564224784,3.423211430724544,0.0,1,131,1.8611456358342964
132,13.274960472140602,1.7651854678136645,6.660250628025393,6.01757262944795,0.095051382125667,6.095051382125667,6.095051382125667,3.423211430724544,0.0,1,132,1.820553849447321
133,13.274960472140602,1.7651854678136645,5.435756684043658,7.57452075399951,0.095051382125667,6.145677455195635,5.309176187478514,2.2777809912029805,0.0,1,133,1.8017160316425191
134,13.274960472140602,1.7651854678136645,5.697531644104853,5.840332244503877,0.095051382125667,6.115089135362212,6.115089135362212,3.423211430724544,0.0,1,134,1.8071711649449556
135,13.274960472140602,0.7314452559884341,6.297680548640685,4.799227041174204,0.095051382125667,4.8196332518360405,4.832016976291873,5.392317422778761,0.0,1,135,1.78181294111494
136,13.274960472140602,0.7314452559884341,5.435756684043658,4.779105445253431,0.095051382125667,5.362071135910639,6.095051382125667,2.256064851018952,0.0,1,136,1.7548886904904692
137,12.274960472140602,0.7314452559884341,6.297680548640685,6.882643049361842,0.095051382125667,5.3265932405559235,4.930664564224784,4.272145456533548,0.0,0,137,0.4965644263979172
138,12.274960472140602,3.2820221359747874,5.602535130169106,5.145677455195635,0.095051382125667,6.8655695360029,4.984941625207983,2.256064851018952,0.0,0,138,0.4928611514561261
139,13.274960472140602,0.7314452559884341,6.344223134577716,6.01757262944795,0.095051382125667,4.948530985018299,4.775114585057397,3.423211430724544,0.0,1,139,1.7741204617364177
140,12.274960472140602,0.7314452559884341,6.085135913260585,6.252592659112147,0.095051382125667,4.795180208111502,4.8486957174385035,4.266531850070021,0.0,0,140,0.4787807263605601
141,13.274960472140602,1.7651854678136645,6.506776147363675,5.783107375810927,5.314958540072521,6.882643049361842,6.832016976291873,2.2777809912029805,0.0,1,141,1.883959116661962
142,13.274960472140602,1.7651854678136645,5.638335851596953,8.815528853503304,5.989558253278353,6.8486957174385035,6.8486957174385035,2.256064851018952,0.0,1,142,1.9180228150943275
143,12.274960472140602,3.2820221359747874,6.2196780366394115,4.779105445253431,0.095051382125667,4.755324219297389,6.882643049361842,2.256064851018952,0.0,0,143,0.4933238397582169
144,13.274960472140602,1.7651854678136645,7.166436015362432,4.799227041174204,0.095051382125667,4.795180208111502,4.78712043831755,7.547040017577403,0.0,1,144,1.8303347808854848
145,13.274960472140602,0.7314452559884341,5.520072969977133,5.368069876532084,0.095051382125667,4.962077516856246,4.930664564224784,2.2777809912029805,0.0,1,145,1.744310586242736
146,13.274960472140602,0.7314452559884341,6.602535130169106,5.926232317909524,0.095051382125667,4.926232317909524,4.984941625207983,3.4404894221563795,0.0,1,146,1.778644019630538
147,13.274960472140602,3.2820221359747874,5.513409239696123,5.150839160311414,0.095051382125667,6.115089135362212,4.904273065333384,2.2777809912029805,0.0,1,147,1.786328166588769
148,13.274960472140602,0.7314452559884341,6.689997971419445,7.027032958697016,0.095051382125667,4.930664564224784,4.811436098869422,5.513409239696123,0.0,1,148,1.816266839869324
149,12.274960472140602,0.7314452559884341,6.783107375810927,6.73580166103257,0.095051382125667,4.948530985018299,5.274960472140601,4.283438626064906,0.0,0,149,0.5004106785319883
150,12.274960472140602,1.7651854678136645,5.435756684043658,4.005833792991184,0.095051382125667,6.815528853503304,6.8486957174385035,2.2777809912029805,0.0,0,150,0.4808394427371404
151,13.274960472140602,0.7314452559884341,6.751398516083588,5.145677455195635,5.520072969977133,5.338322533138031,6.075288127304237,2.256064851018952,0.0,1,151,1.8408355683487008
152,13.274960472140602,0.7314452559884341,5.520072969977133,5.783107375810927,0.095051382125667,5.338322533138031,6.783107375810927,2.2777809912029805,0.0,1,152,1.7764777478621365
153,13.274960472140602,0.7314452559884341,6.602535130169106,6.631104282365877,0.095051382125667,4.84450792047507,4.930664564224784,4.269335922946723,0.0,1,153,1.7956505476518805
154,13.274960472140602,3.2820221359747874,8.368069876532083,5.840332244503877,0.095051382125667,4.8196332518360405,4.775114585057397,3.423211430724544,0.0,1,154,1.8260542342161479
155,13.274960472140602,1.7651854678136645,6.027032958697016,5.368069876532084,0.095051382125667,6.105035470698289,6.135409119741809,2.2777809912029805,0.0,1,155,1.7916221874618359
156,13.274960472140602,0.7314452559884341,5.274960472140601,7.027032958697016,0.095051382125667,4.857107957254704,6.815528853503304,2.2777809912029805,0.0,1,156,1.7831700398447818
157,12.274960472140602,1.7651854678136645,5.547040017577403,4.998836066866364,0.095051382125667,6.799227041174204,4.980339723248974,2.2777809912029805,0.0,0,157,0.47134437212814484
158,12.274960472140602,0.7314452559884341,6.751398516083588,4.274960472140601,0.095051382125667,4.795180208111502,6.095051382125667,2.256064851018952,0.0,0,158,0.4535275998506954
159,12.274960472140602,0.7314452559884341,5.57452075399951,6.631104282365877,0.095051382125667,4.795180208111502,5.309176187478514,4.269335922946723,0.0,0,159,0.4828103253756843
160,13.274960472140602,1.7651854678136645,6.602535130169106,4.005833792991184,0.095051382125667,5.269335922946723,5.362071135910639,2.2777809912029805,0.0,1,160,1.7624719703648672
161,13.274960472140602,1.7651854678136645,6.95303237725324,5.095051382125667,0.095051382125667,4.755324219297389,4.8486957174385035,2.2777809912029805,0.0,1,161,1.7674889106964993
162,13.274960472140602,0.7314452559884341,5.208871281682829,4.005833792991184,0.095051382125667,6.899921040793677,4.823749360308272,2.2777809912029805,0.0,1,162,1.7462268306668438
