,Horn information value,Garmet information value,Mask information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
20,4.105047814137822,3.2497060569697047,5.5217856024065055,3.6722772289339556,0.0,0,20,0.5698362956687252
21,5.710547245861673,3.2667124822753943,3.4520445311159444,3.1595936373054156,0.0,0,21,0.5367827797390976
22,3.657249019701624,3.130764984246197,3.7066742367144667,3.394837673709468,0.0,0,22,0.47826718598373097
23,6.249706056969704,3.130764984246197,3.4423511349121005,3.6722772289339556,0.0,0,23,0.5679866126185007
24,3.6912853437010402,3.6349962128544964,3.445575035786387,4.059881498089688,0.0,0,24,0.5107109978763658
25,3.683652018798613,2.5790498078512645,3.4815217321927783,2.9390932753101766,0.0,0,25,0.4367329949637617
26,3.683652018798613,2.5790498078512645,3.609461120747359,3.037817762423701,0.0,0,26,0.444537861353606
27,3.5527385307354176,3.370122807356921,3.5116137973492143,2.9390932753101766,0.0,0,27,0.46050088172937137
28,3.761866023146653,3.2497060569697047,3.445575035786387,3.394837673709468,0.0,0,28,0.4769745077304845
29,3.657249019701624,3.2667124822753943,3.932293443204835,3.1333620957322363,0.0,0,29,0.4817136896101658
30,3.6912853437010402,2.5790498078512645,3.4423511349121005,3.0402526913407546,0.0,0,30,0.43913034005185425
31,4.3189687194068185,3.6349962128544964,3.5116137973492143,3.037817762423701,0.0,0,31,0.4994049955495025
32,3.6912853437010402,3.997040624519456,3.4423511349121005,3.0402526913407546,0.0,0,32,0.48795695096856995
33,4.982919516274803,3.6349962128544964,7.342815461361186,3.1333620957322363,0.0,0,33,0.65747947922855
34,3.6912853437010402,2.9255255103509636,3.7066742367144667,2.9390932753101766,0.0,0,34,0.4566790884827037
35,3.683652018798613,4.391725061842132,3.4423511349121005,3.037817762423701,0.0,0,35,0.501200693116568
36,3.6912853437010402,3.6349962128544964,3.4815217321927783,3.037817762423701,0.0,0,36,0.4767553809370365
37,3.6912853437010402,2.5790498078512645,3.4423511349121005,3.0402526913407546,0.0,0,37,0.43913034005185425
38,3.997040624519456,2.9255255103509636,3.5116137973492143,5.823441302267606,0.0,0,38,0.5598093704956566
39,4.982919516274803,2.9255255103509636,3.9504980385824258,3.2301153286118236,0.0,0,39,0.5195714772157443
40,3.6912853437010402,3.370122807356921,4.501513207380244,3.0402526913407546,0.0,0,40,0.5028407018551816
41,8.927777962082342,3.130764984246197,3.997040624519456,3.0402526913407546,0.0,0,41,0.6575394962669749
42,3.6912853437010402,3.130764984246197,3.4815217321927783,3.1595936373054156,0.0,0,42,0.4635860440626974
43,3.683652018798613,2.5790498078512645,3.9504980385824258,4.059881498089688,0.0,0,43,0.49147440316083735
44,3.997040624519456,4.391725061842132,3.997040624519456,3.0402526913407546,0.0,0,44,0.5311756409322577
45,4.105047814137822,3.130764984246197,3.4815217321927783,3.1333620957322363,0.0,0,45,0.4769301515557744
46,3.997040624519456,3.2497060569697047,5.5217856024065055,4.059881498089688,0.0,0,46,0.5794638459007486
47,6.249706056969704,2.5790498078512645,5.5217856024065055,3.1595936373054156,0.0,0,47,0.6029380048151688
48,3.657249019701624,2.5790498078512645,3.7066742367144667,3.0402526913407546,0.0,0,48,0.44705995621500316
49,3.761866023146653,2.9255255103509636,3.445575035786387,3.1333620957322363,0.0,0,49,0.4568082249940214
50,3.997040624519456,3.370122807356921,4.6130814364260555,2.9390932753101766,0.0,0,50,0.5137273881538446
51,3.9876112115995253,5.634996212854497,3.4423511349121005,3.037817762423701,0.0,0,51,0.5544774937191381
52,3.997040624519456,3.6349962128544964,3.997040624519456,3.1333620957322363,0.0,0,52,0.5083247958935021
53,3.9876112115995253,2.5790498078512645,3.445575035786387,3.394837673709468,0.0,0,53,0.4616545923993655
54,3.4423511349121005,2.5790498078512645,3.4520445311159444,3.0402526913407546,0.0,0,54,0.43089240371673854
55,3.657249019701624,4.391725061842132,3.5116137973492143,3.0402526913407546,0.0,0,55,0.5027603516184255
56,3.761866023146653,2.5790498078512645,3.4520445311159444,3.1333620957322363,0.0,0,56,0.4451005675172456
57,6.857388634190944,3.6349962128544964,3.4815217321927783,2.9390932753101766,0.0,0,57,0.5823764538002222
58,5.710547245861673,3.2667124822753943,7.342815461361186,3.1333620957322363,0.0,0,58,0.6698530076171436
59,3.761866023146653,3.2667124822753943,3.445575035786387,3.037817762423701,0.0,0,59,0.4652665996176564
60,3.657249019701624,4.710547245861673,4.501513207380244,3.394837673709468,0.0,0,60,0.5600340815237177
61,3.997040624519456,3.2667124822753943,3.4520445311159444,3.0402526913407546,0.0,0,61,0.4736711333260286
62,4.60584986719498,3.2497060569697047,3.7066742367144667,4.627654237513328,0.0,0,62,0.5574769434433436
63,3.6912853437010402,3.997040624519456,5.5217856024065055,4.059881498089688,0.0,0,63,0.5946690360674752
64,4.3189687194068185,3.997040624519456,3.9504980385824258,3.0402526913407546,0.0,0,64,0.5270677424254787
65,3.5527385307354176,3.2497060569697047,3.4520445311159444,4.627654237513328,0.0,0,65,0.5124466355670044
66,4.982919516274803,3.6349962128544964,3.932293443204835,3.1595936373054156,0.0,0,66,0.540945978174192
67,4.60584986719498,3.2667124822753943,4.6130814364260555,3.0402526913407546,0.0,0,67,0.5346134104087467
68,4.105047814137822,3.997040624519456,3.4520445311159444,3.0402526913407546,0.0,0,68,0.5025380854849725
69,3.761866023146653,2.9255255103509636,3.932293443204835,2.9390932753101766,0.0,0,69,0.4668783340731327
70,3.5527385307354176,3.997040624519456,3.7066742367144667,4.627654237513328,0.0,0,70,0.5469479307392907
71,3.761866023146653,4.391725061842132,3.445575035786387,3.1333620957322363,0.0,0,71,0.5072948390012503
72,4.105047814137822,3.2667124822753943,3.609461120747359,3.037817762423701,0.0,0,72,0.4827268014725983
73,3.4423511349121005,5.3189687194068185,3.932293443204835,3.037817762423701,0.0,0,73,0.5416907179497815
74,3.657249019701624,2.5790498078512645,3.4520445311159444,4.059881498089688,0.0,0,74,0.47340167368202735
75,4.3189687194068185,3.6349962128544964,3.7066742367144667,3.1595936373054156,0.0,0,75,0.5103148288560202
76,3.761866023146653,4.710547245861673,3.5116137973492143,4.627654237513328,0.0,0,76,0.572000953858347
77,3.5527385307354176,4.710547245861673,3.932293443204835,3.1595936373054156,0.0,0,77,0.5287347716500278
78,3.4423511349121005,5.3189687194068185,3.602247630514784,4.059881498089688,0.0,0,78,0.5655194264825577
79,3.9876112115995253,3.6349962128544964,3.5116137973492143,3.0402526913407546,0.0,0,79,0.4880789879390071
80,3.761866023146653,3.370122807356921,3.602247630514784,3.394837673709468,0.0,0,80,0.48651570749291817
81,3.6912853437010402,4.710547245861673,3.4815217321927783,3.6722772289339556,0.0,0,81,0.535637297760461
82,4.60584986719498,5.634996212854497,3.4423511349121005,4.627654237513328,0.0,0,82,0.6305095977451438
83,3.761866023146653,2.9255255103509636,3.4423511349121005,3.0402526913407546,0.0,0,83,0.45349111690048316
84,4.3189687194068185,3.2497060569697047,3.4815217321927783,3.1595936373054156,0.0,0,84,0.48929505502090764
85,3.8965592314716218,5.3189687194068185,3.932293443204835,3.394837673709468,0.0,0,85,0.5696242657825337
86,3.4423511349121005,2.5790498078512645,3.5116137973492143,3.037817762423701,0.0,0,86,0.43285974795150456
87,3.9876112115995253,2.5790498078512645,3.445575035786387,3.037817762423701,0.0,0,87,0.44936109085269826
88,3.997040624519456,3.6349962128544964,4.6130814364260555,3.1595936373054156,0.0,0,88,0.5304405824961305
89,3.5527385307354176,2.9255255103509636,3.9504980385824258,3.1595936373054156,0.0,0,89,0.4678967943879716
90,3.5527385307354176,3.2667124822753943,3.932293443204835,3.394837673709468,0.0,0,90,0.48711857181289897
91,3.997040624519456,2.5790498078512645,3.4423511349121005,3.1333620957322363,0.0,0,91,0.45286471023552183
92,3.5527385307354176,3.6349962128544964,3.609461120747359,3.6722772289339556,0.0,0,92,0.4982368888361843
93,3.997040624519456,3.2667124822753943,3.4520445311159444,3.2301153286118236,0.0,0,93,0.48020879845663805
94,4.60584986719498,3.130764984246197,3.4520445311159444,2.9390932753101766,0.0,0,94,0.4864702042105654
95,3.6912853437010402,5.634996212854497,3.4520445311159444,3.394837673709468,0.0,0,95,0.5569011907459039
96,3.657249019701624,2.9255255103509636,3.5116137973492143,3.1333620957322363,0.0,0,96,0.4554798350044027
97,3.5527385307354176,3.6349962128544964,4.501513207380244,3.1595936373054156,0.0,0,97,0.511299933872795
98,3.4423511349121005,3.2667124822753943,4.6130814364260555,3.394837673709468,0.0,0,98,0.5067595509422629
99,3.5527385307354176,3.2497060569697047,3.4423511349121005,2.9390932753101766,0.0,0,99,0.4539695256867096
100,4.3189687194068185,3.130764984246197,3.445575035786387,3.2301153286118236,0.0,0,100,0.4863900223450713
101,5.60584986719498,2.5790498078512645,3.609461120747359,3.0402526913407546,0.0,0,101,0.5108100083032218
102,4.105047814137822,3.370122807356921,3.932293443204835,3.6722772289339556,0.0,0,102,0.5192506553737902
103,4.105047814137822,3.2497060569697047,3.7066742367144667,3.2301153286118236,0.0,0,103,0.4921101198734922
104,4.105047814137822,3.130764984246197,3.9504980385824258,4.059881498089688,0.0,0,104,0.5249821736182593
105,6.857388634190944,2.9255255103509636,3.4423511349121005,3.394837673709468,0.0,0,105,0.5722909420504098
106,3.5527385307354176,2.5790498078512645,3.5116137973492143,3.2301153286118236,0.0,0,106,0.44328229843402417
107,3.6912853437010402,3.2667124822753943,3.609461120747359,3.1333620957322363,0.0,0,107,0.47176938694948384
108,3.683652018798613,2.5790498078512645,3.445575035786387,3.2301153286118236,0.0,0,108,0.4455161725832268
109,3.683652018798613,2.9255255103509636,3.4815217321927783,3.1595936373054156,0.0,0,109,0.45625605489812165
110,3.9876112115995253,2.9255255103509636,4.6130814364260555,3.6722772289339556,0.0,0,110,0.5233397932289681
111,3.683652018798613,4.710547245861673,3.4815217321927783,2.9390932753101766,0.0,0,111,0.5101282489050033
112,3.657249019701624,2.9255255103509636,3.609461120747359,4.059881498089688,0.0,0,112,0.4907525285695276
113,3.8965592314716218,3.2667124822753943,3.7066742367144667,3.0402526913407546,0.0,0,113,0.47897902361128847
114,3.5527385307354176,3.2497060569697047,3.609461120747359,3.2301153286118236,0.0,0,114,0.4697446876697604
115,3.657249019701624,3.130764984246197,3.4815217321927783,2.9390932753101766,0.0,0,115,0.4548214148528317
116,3.4423511349121005,2.5790498078512645,3.4815217321927783,3.0402526913407546,0.0,0,116,0.4319074115792536
117,3.657249019701624,3.6349962128544964,3.997040624519456,2.9390932753101766,0.0,0,117,0.4899351418261544
118,3.4423511349121005,3.2667124822753943,3.9504980385824258,3.1595936373054156,0.0,0,118,0.4758440680723744
119,3.657249019701624,2.9255255103509636,3.4815217321927783,3.1595936373054156,0.0,0,119,0.4553469030553951
120,5.710547245861673,2.5790498078512645,3.4520445311159444,3.2301153286118236,0.0,0,120,0.5155323581501547
121,3.657249019701624,3.2667124822753943,3.609461120747359,2.9390932753101766,0.0,0,121,0.4639080056725976
122,3.9876112115995253,4.391725061842132,3.5116137973492143,3.394837673709468,0.0,0,122,0.5263455884079001
123,3.5527385307354176,2.5790498078512645,3.4815217321927783,3.037817762423701,0.0,0,123,0.4356246099116919
124,3.8965592314716218,2.9255255103509636,3.445575035786387,4.059881498089688,0.0,0,124,0.4933496571617216
125,3.761866023146653,3.370122807356921,5.5217856024065055,3.394837673709468,0.0,0,125,0.552612421654749
126,6.857388634190944,2.5790498078512645,3.445575035786387,3.0402526913407546,0.0,0,126,0.5482618688470208
127,4.105047814137822,4.710547245861673,3.9504980385824258,3.1333620957322363,0.0,0,127,0.5474764035387881
128,3.683652018798613,3.130764984246197,3.9504980385824258,3.1595936373054156,0.0,0,128,0.47947177053669676
129,3.6912853437010402,3.2497060569697047,4.501513207380244,3.037817762423701,0.0,0,129,0.498610469137632
130,3.6912853437010402,2.9255255103509636,3.5116137973492143,3.037817762423701,0.0,0,130,0.4533618892437562
131,3.4423511349121005,3.2667124822753943,3.997040624519456,3.1595936373054156,0.0,0,131,0.47744669956186797
132,3.657249019701624,2.9255255103509636,3.4520445311159444,3.037817762423701,0.0,0,132,0.45013870635695874
133,3.9876112115995253,2.9255255103509636,3.602247630514784,3.1333620957322363,0.0,0,133,0.4699762681770499
134,3.5527385307354176,4.710547245861673,3.4520445311159444,4.059881498089688,0.0,0,134,0.5431982491822768
135,3.657249019701624,2.5790498078512645,3.7066742367144667,3.1333620957322363,0.0,0,135,0.45026605360820926
136,3.5527385307354176,4.391725061842132,3.4520445311159444,3.1595936373054156,0.0,0,136,0.5012198307591169
137,3.683652018798613,2.9255255103509636,3.4423511349121005,3.2301153286118236,0.0,0,137,0.45733558774968447
138,3.997040624519456,3.997040624519456,3.4520445311159444,2.9390932753101766,0.0,0,138,0.4953357141079928
139,3.683652018798613,2.9255255103509636,3.9504980385824258,2.9390932753101766,0.0,0,139,0.46481199060412004
140,3.761866023146653,3.130764984246197,4.6130814364260555,3.394837673709468,0.0,0,140,0.5130804476879934
141,3.4423511349121005,2.9255255103509636,7.342815461361186,3.037817762423701,0.0,0,141,0.5767124618848177
142,3.4423511349121005,3.130764984246197,3.445575035786387,3.1595936373054156,0.0,0,142,0.4537765523847064
143,3.6912853437010402,3.370122807356921,3.609461120747359,3.1595936373054156,0.0,0,143,0.47623343065643775
144,6.249706056969704,3.130764984246197,4.6130814364260555,5.823441302267606,0.0,0,144,0.682371587641272
145,3.761866023146653,3.370122807356921,3.609461120747359,3.1333620957322363,0.0,0,145,0.4777605337052975
146,3.761866023146653,3.130764984246197,3.4520445311159444,3.2301153286118236,0.0,0,146,0.46742970698644537
147,3.8965592314716218,3.2497060569697047,3.7066742367144667,3.0402526913407546,0.0,0,147,0.47839343017744934
148,4.105047814137822,3.997040624519456,3.7066742367144667,3.2301153286118236,0.0,0,148,0.5178435828306802
149,3.6912853437010402,3.6349962128544964,7.342815461361186,3.1595936373054156,0.0,0,149,0.6139070377214683
150,3.5527385307354176,3.2497060569697047,3.4423511349121005,3.037817762423701,0.0,0,150,0.4573689709183584
151,3.5527385307354176,4.391725061842132,3.5116137973492143,4.059881498089688,0.0,0,151,0.5342712228595559
152,4.3189687194068185,3.2497060569697047,3.602247630514784,3.0402526913407546,0.0,0,152,0.4893427439968131
153,3.657249019701624,2.5790498078512645,3.7066742367144667,2.9390932753101766,0.0,0,153,0.44357666747361846
154,3.761866023146653,5.3189687194068185,3.997040624519456,3.1333620957322363,0.0,0,154,0.5582122075619136
155,4.105047814137822,4.391725061842132,3.932293443204835,4.059881498089688,0.0,0,155,0.5677747909480859
156,3.6912853437010402,2.5790498078512645,3.4815217321927783,4.627654237513328,0.0,0,156,0.49513916905327954
157,3.5527385307354176,4.710547245861673,3.932293443204835,3.0402526913407546,0.0,0,157,0.5246254263238423
158,3.9876112115995253,3.130764984246197,3.5116137973492143,3.037817762423701,0.0,0,158,0.4706326187190106
159,3.6912853437010402,3.130764984246197,3.4815217321927783,3.037817762423701,0.0,0,159,0.459392855226776
160,3.6912853437010402,3.130764984246197,3.602247630514784,3.1333620957322363,0.0,0,160,0.4668398304318088
161,4.105047814137822,3.2497060569697047,3.4520445311159444,3.2301153286118236,0.0,0,161,0.48334228765839393
162,4.982919516274803,3.6349962128544964,3.997040624519456,3.0402526913407546,0.0,0,162,0.5390661151498957
163,3.6912853437010402,3.370122807356921,3.5116137973492143,3.037817762423701,0.0,0,163,0.46867100054430777
164,3.8965592314716218,3.370122807356921,3.609461120747359,2.9390932753101766,0.0,0,164,0.47570912744949057
165,3.4423511349121005,3.6349962128544964,3.445575035786387,2.9390932753101766,0.0,0,165,0.46354644402739686
166,4.105047814137822,3.370122807356921,3.4423511349121005,2.9390932753101766,0.0,0,166,0.4771339439038674
167,3.997040624519456,3.2497060569697047,3.4423511349121005,3.0402526913407546,0.0,0,167,0.4727517608018434
168,3.657249019701624,4.391725061842132,3.609461120747359,3.0402526913407546,0.0,0,168,0.5061295928946341
169,5.710547245861673,3.997040624519456,3.4520445311159444,3.2301153286118236,0.0,0,169,0.5643589690668703
170,3.6912853437010402,3.2667124822753943,3.609461120747359,3.1333620957322363,0.0,0,170,0.47176938694948384
171,3.9876112115995253,3.2497060569697047,3.9504980385824258,3.037817762423701,0.0,0,171,0.4898405848383235
172,3.5527385307354176,3.2497060569697047,3.4815217321927783,3.2301153286118236,0.0,0,172,0.4653392665115649
173,3.6912853437010402,3.370122807356921,3.445575035786387,3.1595936373054156,0.0,0,173,0.4705902332457132
174,3.683652018798613,3.370122807356921,3.609461120747359,3.037817762423701,0.0,0,174,0.4717773985209473
175,5.710547245861673,4.710547245861673,3.4520445311159444,3.2301153286118236,0.0,0,175,0.5889276120913962
176,4.60584986719498,3.2667124822753943,3.602247630514784,3.394837673709468,0.0,0,176,0.5120163628150578
177,3.4423511349121005,3.2667124822753943,3.4520445311159444,3.1595936373054156,0.0,0,177,0.4586804904362908
178,5.60584986719498,3.2497060569697047,3.9504980385824258,3.1333620957322363,0.0,0,178,0.5488524022713286
179,5.710547245861673,3.370122807356921,3.4815217321927783,3.0402526913407546,0.0,0,179,0.5372492380494016
180,3.761866023146653,2.9255255103509636,3.7066742367144667,3.6722772289339556,0.0,0,180,0.4843556450204315
181,4.105047814137822,3.6349962128544964,4.6130814364260555,3.037817762423701,0.0,0,181,0.5299664762958041
182,3.5527385307354176,3.2497060569697047,3.932293443204835,3.0402526913407546,0.0,0,182,0.4743233203421285
183,3.4423511349121005,3.130764984246197,3.9504980385824258,2.9390932753101766,0.0,0,183,0.46357026434323384
184,3.6912853437010402,2.5790498078512645,3.5116137973492143,4.059881498089688,0.0,0,184,0.4766248565688248
185,3.683652018798613,3.370122807356921,3.4423511349121005,3.0402526913407546,0.0,0,185,0.46610703391962655
186,3.6912853437010402,3.2667124822753943,5.5217856024065055,3.1595936373054156,0.0,0,186,0.5385209621881895
187,3.5527385307354176,3.2667124822753943,3.4815217321927783,3.6722772289339556,0.0,0,187,0.48115011162929855
188,4.105047814137822,3.6349962128544964,5.5217856024065055,3.037817762423701,0.0,0,188,0.5612564848270147
189,3.683652018798613,3.6349962128544964,3.4815217321927783,3.0402526913407546,0.0,0,189,0.4765763811472034
190,3.5527385307354176,3.2667124822753943,3.4423511349121005,3.1595936373054156,0.0,0,190,0.46214775318811885
191,3.4423511349121005,3.6349962128544964,3.4815217321927783,3.0402526913407546,0.0,0,191,0.46826750902131065
192,4.982919516274803,4.710547245861673,3.4520445311159444,3.037817762423701,0.0,0,192,0.5572512190137671
193,3.997040624519456,2.9255255103509636,4.6130814364260555,3.037817762423701,0.0,0,193,0.5018177220849419
194,3.6912853437010402,2.9255255103509636,3.997040624519456,3.394837673709468,0.0,0,194,0.4823704121714987
195,3.683652018798613,5.634996212854497,3.997040624519456,3.1333620957322363,0.0,0,195,0.5664009959281867
196,3.683652018798613,3.130764984246197,3.7066742367144667,3.0402526913407546,0.0,0,196,0.466966679789526
197,3.4423511349121005,3.997040624519456,4.6130814364260555,2.9390932753101766,0.0,0,197,0.5162144736872957
198,5.710547245861673,3.2667124822753943,3.4815217321927783,3.0402526913407546,0.0,0,198,0.5336884422754271
199,3.657249019701624,3.2497060569697047,4.6130814364260555,3.394837673709468,0.0,0,199,0.51357367779159
200,3.761866023146653,3.2667124822753943,3.5116137973492143,3.037817762423701,0.0,0,200,0.46754055575217235
201,3.5527385307354176,2.5790498078512645,3.609461120747359,2.9390932753101766,0.0,0,201,0.43663058583823866
202,3.683652018798613,3.2497060569697047,3.609461120747359,3.1595936373054156,0.0,0,202,0.4718241981490551
203,3.6912853437010402,2.5790498078512645,3.4423511349121005,3.0402526913407546,0.0,0,203,0.43913034005185425
204,3.9876112115995253,2.5790498078512645,3.4423511349121005,3.1333620957322363,0.0,0,204,0.4525400210553081
205,3.9876112115995253,3.6349962128544964,3.609461120747359,2.9390932753101766,0.0,0,205,0.4879649404738311
206,3.6912853437010402,3.997040624519456,3.997040624519456,2.9390932753101766,0.0,0,206,0.5035736504431085
207,5.60584986719498,4.710547245861673,3.445575035786387,3.1595936373054156,0.0,0,207,0.5826714101599242
208,3.6912853437010402,3.997040624519456,3.5116137973492143,2.9390932753101766,0.0,0,208,0.4868586290620333
209,3.683652018798613,2.5790498078512645,3.602247630514784,3.394837673709468,0.0,0,209,0.45658297604416864
210,3.9876112115995253,4.391725061842132,3.5116137973492143,3.0402526913407546,0.0,0,210,0.5141359303709688
211,5.710547245861673,2.5790498078512645,3.4520445311159444,4.627654237513328,0.0,0,211,0.5636547350681094
212,4.105047814137822,3.370122807356921,3.932293443204835,3.2301153286118236,0.0,0,212,0.5040254036898957
213,3.4423511349121005,3.2497060569697047,3.445575035786387,2.9390932753101766,0.0,0,213,0.4502794945448675
214,3.9876112115995253,2.9255255103509636,3.602247630514784,3.1595936373054156,0.0,0,214,0.4708795161100293
215,4.3189687194068185,3.2497060569697047,3.4815217321927783,3.6722772289339556,0.0,0,215,0.5069486265092261
216,3.5527385307354176,3.2497060569697047,3.602247630514784,3.1333620957322363,0.0,0,216,0.46616473307625245
217,3.6912853437010402,2.5790498078512645,3.5116137973492143,3.6722772289339556,0.0,0,217,0.4632782237012063
218,3.683652018798613,2.5790498078512645,3.4815217321927783,3.6722772289339556,0.0,0,218,0.46197920051965036
219,3.5527385307354176,2.5790498078512645,3.4423511349121005,3.6722772289339556,0.0,0,219,0.4561225832830706
220,4.105047814137822,2.5790498078512645,3.7066742367144667,3.1595936373054156,0.0,0,220,0.4665886521095406
221,3.8965592314716218,3.130764984246197,3.932293443204835,3.2301153286118236,0.0,0,221,0.4886044136889172
222,3.9876112115995253,3.130764984246197,4.6130814364260555,3.2301153286118236,0.0,0,222,0.5151816874100801
223,3.8965592314716218,3.2667124822753943,3.445575035786387,3.394837673709468,0.0,0,223,0.4821980810431075
224,3.5527385307354176,2.9255255103509636,3.609461120747359,3.2301153286118236,0.0,0,224,0.4585819655770225
225,3.761866023146653,2.9255255103509636,3.932293443204835,3.0402526913407546,0.0,0,225,0.4703616228145173
226,3.8965592314716218,2.5790498078512645,3.4423511349121005,2.9390932753101766,0.0,0,226,0.44271538217109263
227,3.4423511349121005,3.997040624519456,3.4815217321927783,2.9390932753101766,0.0,0,227,0.47725073375458454
228,5.60584986719498,3.2497060569697047,3.609461120747359,3.2301153286118236,0.0,0,228,0.5404408213933589
229,3.6912853437010402,2.5790498078512645,3.609461120747359,3.0402526913407546,0.0,0,229,0.44488454816291095
230,3.4423511349121005,2.9255255103509636,3.932293443204835,3.1595936373054156,0.0,0,230,0.4634689017334018
231,4.3189687194068185,2.5790498078512645,3.997040624519456,3.6722772289339556,0.0,0,231,0.5016066798127605
232,3.657249019701624,2.5790498078512645,3.4423511349121005,3.1333620957322363,0.0,0,232,0.4411644423027648
233,3.4423511349121005,5.3189687194068185,3.7066742367144667,3.394837673709468,0.0,0,233,0.546215324887859
234,3.683652018798613,3.2667124822753943,3.4815217321927783,2.9390932753101766,0.0,0,234,0.4604117363571285
235,3.4423511349121005,3.6349962128544964,3.445575035786387,3.2301153286118236,0.0,0,235,0.473567397899391
236,5.710547245861673,2.5790498078512645,3.602247630514784,4.627654237513328,0.0,0,236,0.5688267772327154
237,3.657249019701624,2.5790498078512645,7.342815461361186,3.037817762423701,0.0,0,237,0.5721817563011943
238,3.9876112115995253,3.130764984246197,3.445575035786387,2.9390932753101766,0.0,0,238,0.4649592173528459
239,3.657249019701624,5.634996212854497,3.997040624519456,3.6722772289339556,0.0,0,239,0.5840486635067582
240,3.6912853437010402,2.5790498078512645,3.445575035786387,4.059881498089688,0.0,0,240,0.47435090043430883
241,3.683652018798613,3.2497060569697047,3.609461120747359,3.1595936373054156,0.0,0,241,0.4718241981490551
242,3.683652018798613,3.130764984246197,3.932293443204835,3.037817762423701,0.0,0,242,0.4746517308883798
243,3.761866023146653,2.5790498078512645,3.4520445311159444,3.394837673709468,0.0,0,243,0.45410412816097084
244,3.683652018798613,3.2497060569697047,3.5116137973492143,3.037817762423701,0.0,0,244,0.46426176803692504
245,4.3189687194068185,4.391725061842132,3.4423511349121005,3.037817762423701,0.0,0,245,0.523076971146616
246,3.683652018798613,3.2667124822753943,3.4520445311159444,3.6722772289339556,0.0,0,246,0.4846429340505021
247,3.9876112115995253,2.9255255103509636,3.4815217321927783,3.037817762423701,0.0,0,247,0.46252929297201706
248,3.683652018798613,2.9255255103509636,3.609461120747359,3.6722772289339556,0.0,0,248,0.4783150475446356
249,3.683652018798613,3.130764984246197,3.445575035786387,3.394837673709468,0.0,0,249,0.4701857372213451
250,3.761866023146653,3.370122807356921,3.602247630514784,3.0402526913407546,0.0,0,250,0.4743060494559868
251,5.60584986719498,3.130764984246197,3.7066742367144667,3.1595936373054156,0.0,0,251,0.5372643285555913
252,3.6912853437010402,2.5790498078512645,5.5217856024065055,3.394837673709468,0.0,0,252,0.5229425335055685
253,5.710547245861673,3.6349962128544964,3.609461120747359,5.823441302267606,0.0,0,253,0.646610584434016
254,4.3189687194068185,3.2667124822753943,3.4815217321927783,3.2301153286118236,0.0,0,254,0.49230896825917075
255,3.4423511349121005,2.9255255103509636,3.5116137973492143,3.2301153286118236,0.0,0,255,0.45141168245863966
256,3.4423511349121005,2.5790498078512645,3.4423511349121005,3.1333620957322363,0.0,0,256,0.43376472201959854
257,3.9876112115995253,2.9255255103509636,3.4423511349121005,2.9390932753101766,0.0,0,257,0.4577810607875071
258,3.5527385307354176,2.5790498078512645,3.9504980385824258,3.0402526913407546,0.0,0,258,0.4518570231949964
259,3.657249019701624,3.2497060569697047,3.9504980385824258,3.1595936373054156,0.0,0,259,0.48265819492170164
