,Head Space information value,Strain information value,Eyes information value,Mouth information value,Skin information value,Chain information value,Clothes information value,Hat information value,Background information value,Head Attachment information value,Trait count information value,Unique Trait count,Token Id,Rarity score
17,1.8277685311745187,0.0014434168696688449,4.351074440546879,3.6529013293777317,3.8221459747400504,5.546245393148302,4.2405884674354235,5.0782590139204995,4.166178862209418,0.031208812116408833,0.03297899030277535,0,18,0.5107521970570263
18,0.47734157936572125,0.0014434168696688449,4.3540217245972155,3.4900508536956893,3.0174170530774096,4.3540217245972155,5.423526234895169,4.50635266602479,3.816037165157405,0.031208812116408833,5.5328248773859805,0,19,0.5458950407495062
19,0.47734157936572125,0.0014434168696688449,4.243318260190996,3.286304185156641,3.0174170530774096,4.601211852366231,4.921390165303634,5.0397848661058635,3.736965594166206,0.031208812116408833,0.03297899030277535,0,20,0.45833035318236603
20,0.47734157936572125,0.0014434168696688449,4.243318260190996,4.658355759469839,3.250165425587271,4.365871442474959,4.368849142274855,5.205563338195578,3.793856930308627,0.031208812116408833,0.03297899030277535,0,21,0.4745428465960865
21,1.8277685311745187,0.0014434168696688449,5.073393258748683,5.011587974275212,4.362899875943668,4.359934417467107,5.772012541265407,4.684086034563258,4.166178862209418,0.031208812116408833,0.03297899030277535,0,22,0.5508737264519367
22,1.8277685311745187,0.0014434168696688449,4.243318260190996,5.011587974275212,3.5278241963276145,4.601211852366231,5.1791879227712805,4.721658341378357,4.110292841560213,0.031208812116408833,0.03297899030277535,0,23,0.5191374986934866
23,0.47734157936572125,0.0014434168696688449,4.218934101564037,5.011587974275212,3.250165425587271,4.601211852366231,5.733123527871812,4.442222328605074,3.736965594166206,0.031208812116408833,0.03297899030277535,0,24,0.4918258223623329
24,0.47734157936572125,0.0014434168696688449,4.3540217245972155,3.3989691306511904,3.250165425587271,4.662003536484984,4.2405884674354235,5.0685438590872876,3.816037165157405,0.031208812116408833,0.03297899030277535,0,25,0.4574560497623705
25,1.8277685311745187,0.0014434168696688449,4.243318260190996,4.647467443327104,3.313297789743922,4.3540217245972155,4.265344566520995,4.442222328605074,4.166178862209418,0.031208812116408833,0.03297899030277535,0,26,0.48852070599428304
26,0.47734157936572125,0.0014434168696688449,4.359934417467107,4.597714408130003,3.589007712779105,4.362899875943668,5.12784104277106,5.0782590139204995,3.816037165157405,0.031208812116408833,0.03297899030277535,0,27,0.49085086029591474
27,0.47734157936572125,0.0014434168696688449,5.054092702789747,3.3989691306511904,3.250165425587271,4.310432456049533,5.1791879227712805,4.333516069162574,3.799872345726398,0.031208812116408833,0.03297899030277535,0,28,0.46581357395556605
28,0.47734157936572125,0.0014434168696688449,4.218934101564037,4.930160374931366,3.8221459747400504,4.307572801910292,4.386845571568701,5.011587974275212,3.7680761267062364,0.031208812116408833,0.03297899030277535,0,29,0.48326585595114274
29,1.8277685311745187,0.0014434168696688449,4.359934417467107,4.636660688370521,3.0174170530774096,4.601211852366231,4.921390165303634,4.760235373489054,4.145605322246899,0.031208812116408833,0.03297899030277535,0,30,0.5042811841346941
30,0.47734157936572125,0.0014434168696688449,4.262572817270941,3.3989691306511904,3.589007712779105,4.3540217245972155,4.265344566520995,4.69152262340504,3.816037165157405,0.031208812116408833,0.03297899030277535,0,31,0.45101755327337806
31,0.47734157936572125,0.0014434168696688449,4.3540217245972155,4.251538766995965,3.589007712779105,4.608232280044003,4.952322024855524,4.791857352662278,3.7680761267062364,0.031208812116408833,0.03297899030277535,0,32,0.4812343288417372
32,0.47734157936572125,0.0014434168696688449,4.97029976578458,4.647467443327104,3.8221459747400504,4.601211852366231,4.2405884674354235,4.744680559294212,3.816037165157405,0.031208812116408833,0.03297899030277535,0,33,0.48945880329410485
33,0.47734157936572125,0.0014434168696688449,5.054092702789747,3.3989691306511904,3.465938397578882,5.844768883700721,5.423526234895169,4.50635266602479,3.773984783597012,0.031208812116408833,5.5328248773859805,0,34,0.5849795873012749
34,0.47734157936572125,0.0014434168696688449,6.467533417134262,4.251538766995965,3.838563734174013,4.365871442474959,5.12784104277106,4.744680559294212,3.793856930308627,0.031208812116408833,0.03297899030277535,0,35,0.5167105496293088
35,0.47734157936572125,0.0014434168696688449,5.054092702789747,4.296190533473754,4.362899875943668,5.601211852366231,4.965784284662087,4.791857352662278,3.773984783597012,0.031208812116408833,0.03297899030277535,0,36,0.5207050106040925
36,0.47734157936572125,0.0014434168696688449,5.073393258748683,4.622376462364273,3.0174170530774096,4.601211852366231,4.265344566520995,5.011587974275212,3.874084450525277,0.031208812116408833,0.03297899030277535,0,37,0.48357920367998075
37,1.8277685311745187,0.0014434168696688449,4.333516069162574,4.69152262340504,3.6117553466077004,4.386845571568701,5.0397848661058635,5.102837036641166,4.130365444186607,0.031208812116408833,0.03297899030277535,0,38,0.5176020910871585
38,0.47734157936572125,0.0014434168696688449,4.333516069162574,4.930160374931366,3.250165425587271,4.365871442474959,4.952322024855524,4.721658341378357,3.816037165157405,0.031208812116408833,0.03297899030277535,0,39,0.4820869891748751
39,0.47734157936572125,0.0014434168696688449,4.333516069162574,4.296190533473754,3.3277104474813686,5.803896602285193,4.921390165303634,5.0397848661058635,3.7918573526622783,0.031208812116408833,0.03297899030277535,0,40,0.49993738810823696
40,0.47734157936572125,0.0014434168696688449,4.359934417467107,4.665660560093073,3.250165425587271,5.803896602285193,4.921390165303634,5.189680296588922,3.773984783597012,0.031208812116408833,0.03297899030277535,0,41,0.5069608984055601
41,0.47734157936572125,0.0014434168696688449,4.243318260190996,4.583808806104786,3.6117553466077004,4.608232280044003,5.0397848661058635,4.333516069162574,3.793856930308627,0.031208812116408833,0.03297899030277535,0,42,0.4796626002428546
42,0.47734157936572125,0.0014434168696688449,4.351074440546879,4.597714408130003,3.8221459747400504,4.680382065799839,4.965784284662087,4.729291666280785,3.8447688837007212,0.031208812116408833,0.03297899030277535,0,43,0.4917782716177783
43,0.47734157936572125,0.0014434168696688449,4.218934101564037,3.286304185156641,3.0174170530774096,5.601211852366231,5.0782590139204995,4.684086034563258,3.816037165157405,0.031208812116408833,0.03297899030277535,0,44,0.4716775432598356
44,0.47734157936572125,0.0014434168696688449,4.218934101564037,4.622376462364273,3.838563734174013,4.362899875943668,4.952322024855524,4.721658341378357,3.816037165157405,0.031208812116408833,0.03297899030277535,0,45,0.4846299411233874
45,0.47734157936572125,0.0014434168696688449,4.359934417467107,4.658355759469839,3.250165425587271,5.673002535434241,5.132894270497345,5.083141235300246,3.736965594166206,0.031208812116408833,0.03297899030277535,0,46,0.5058652949957252
46,0.47734157936572125,0.0014434168696688449,4.374823043319488,3.4900508536956893,3.465938397578882,4.307572801910292,4.952322024855524,4.69152262340504,3.7918573526622783,0.031208812116408833,0.03297899030277535,0,47,0.4618812834611357
47,1.8277685311745187,0.0014434168696688449,5.486812479629145,3.3989691306511904,3.838563734174013,4.647467443327104,5.519528054772523,5.102837036641166,4.20024953829911,0.031208812116408833,0.03297899030277535,0,48,0.5316033873038349
48,0.47734157936572125,0.0014434168696688449,4.254289378011999,4.779917739350753,3.0174170530774096,4.601211852366231,4.386845571568701,4.756330919033138,3.736965594166206,0.031208812116408833,0.03297899030277535,0,49,0.4690377388783605
49,0.47734157936572125,0.0014434168696688449,4.254289378011999,3.286304185156641,3.589007712779105,4.608232280044003,5.0397848661058635,4.333516069162574,3.7918573526622783,0.031208812116408833,0.03297899030277535,0,50,0.4592130342979793
50,0.47734157936572125,0.0014434168696688449,4.282087830355571,4.647467443327104,3.0174170530774096,5.673002535434241,5.163591067720262,4.442222328605074,3.7918573526622783,0.031208812116408833,0.03297899030277535,0,51,0.49219129073277645
51,1.8277685311745187,0.0014434168696688449,4.5096352500140915,3.4900508536956893,3.6117553466077004,4.601211852366231,4.662003536484984,5.011587974275212,4.145605322246899,0.031208812116408833,0.03297899030277535,0,52,0.49787775842615517
52,1.8277685311745187,0.0014434168696688449,4.359934417467107,4.583808806104786,3.5278241963276145,4.658355759469839,4.368849142274855,5.011587974275212,4.130365444186607,0.031208812116408833,0.03297899030277535,0,53,0.5073732399703135
53,0.47734157936572125,0.0014434168696688449,5.083141235300246,4.251538766995965,3.465938397578882,4.601211852366231,5.733123527871812,5.0782590139204995,3.736965594166206,0.031208812116408833,0.03297899030277535,0,54,0.5067342412292093
54,0.47734157936572125,0.0014434168696688449,4.254289378011999,4.647467443327104,3.0174170530774096,4.310432456049533,5.163591067720262,4.824188006278269,3.773984783597012,0.031208812116408833,0.03297899030277535,0,55,0.4761864134330496
55,1.8277685311745187,0.0014434168696688449,5.054092702789747,4.687799537362322,3.5278241963276145,5.512925319948276,5.629500896797655,5.608232280044003,4.166178862209418,0.031208812116408833,0.03297899030277535,0,56,0.5626708157220801
56,1.8277685311745187,0.0014434168696688449,4.374823043319488,4.69152262340504,3.250165425587271,4.52616114710497,5.163591067720262,4.744680559294212,4.110292841560213,0.031208812116408833,0.03297899030277535,0,57,0.5108121325957646
57,0.47734157936572125,0.0014434168696688449,5.054092702789747,4.658355759469839,3.3277104474813686,5.673002535434241,4.333516069162574,5.011587974275212,3.874084450525277,0.031208812116408833,0.03297899030277535,0,58,0.5064562046191077
58,1.8277685311745187,0.0014434168696688449,4.417347659966045,3.286304185156641,4.362899875943668,4.647467443327104,6.658355759469839,4.50635266602479,4.166178862209418,0.031208812116408833,5.5328248773859805,0,59,0.61504228874893
59,0.47734157936572125,0.0014434168696688449,4.3540217245972155,3.3989691306511904,3.0174170530774096,4.601211852366231,4.952322024855524,5.102837036641166,3.736965594166206,0.031208812116408833,0.03297899030277535,0,60,0.4632794991409949
60,0.47734157936572125,0.0014434168696688449,5.083141235300246,5.011587974275212,3.313297789743922,5.608232280044003,4.265344566520995,5.0782590139204995,3.793856930308627,0.031208812116408833,0.03297899030277535,0,61,0.5099084916201403
61,1.8277685311745187,0.0014434168696688449,4.262572817270941,3.286304185156641,3.250165425587271,4.601211852366231,5.772012541265407,5.651087759005801,4.145605322246899,0.031208812116408833,0.03297899030277535,0,62,0.5124920875844468
62,0.47734157936572125,0.0014434168696688449,5.083141235300246,4.583808806104786,4.684086034563258,4.386845571568701,5.1791879227712805,4.69152262340504,3.816037165157405,0.031208812116408833,0.03297899030277535,0,63,0.5141333559300524
63,0.47734157936572125,0.0014434168696688449,4.333516069162574,4.647467443327104,3.6117553466077004,5.820106829466452,4.386845571568701,4.69152262340504,3.816037165157405,0.031208812116408833,0.03297899030277535,0,64,0.49670771915764983
64,0.47734157936572125,0.0014434168696688449,4.333516069162574,4.658355759469839,3.589007712779105,4.52616114710497,4.368849142274855,4.791857352662278,3.7680761267062364,0.031208812116408833,0.03297899030277535,0,65,0.47687966472675153
65,0.47734157936572125,0.0014434168696688449,4.359934417467107,3.286304185156641,3.313297789743922,5.539519529959989,4.333516069162574,4.69152262340504,3.799872345726398,0.031208812116408833,0.03297899030277535,0,66,0.4657781872162119
66,1.8277685311745187,0.0014434168696688449,5.054092702789747,3.3989691306511904,3.8221459747400504,4.282087830355571,5.0782590139204995,5.148161027150656,4.130365444186607,0.031208812116408833,0.03297899030277535,0,67,0.5116362470311753
67,1.8277685311745187,0.0014434168696688449,4.351074440546879,4.296190533473754,3.313297789743922,4.362899875943668,4.662003536484984,4.333516069162574,4.130365444186607,0.031208812116408833,0.03297899030277535,0,68,0.4887935691652935
68,0.47734157936572125,0.0014434168696688449,5.073393258748683,4.647467443327104,4.362899875943668,5.803896602285193,4.265344566520995,5.083141235300246,3.816037165157405,0.031208812116408833,0.03297899030277535,0,69,0.5239200790081049
69,0.47734157936572125,0.0014434168696688449,4.359934417467107,3.286304185156641,3.589007712779105,4.310432456049533,5.1791879227712805,4.7369655941662066,3.736965594166206,0.031208812116408833,0.03297899030277535,0,70,0.4638261617744755
70,0.47734157936572125,0.0014434168696688449,5.486812479629145,4.251538766995965,3.589007712779105,5.673002535434241,4.952322024855524,4.824188006278269,3.736965594166206,0.031208812116408833,0.03297899030277535,0,71,0.5155245607091091
71,1.8277685311745187,0.0014434168696688449,4.383830533813269,5.011587974275212,3.313297789743922,4.310432456049533,5.772012541265407,4.756330919033138,4.166178862209418,0.031208812116408833,0.03297899030277535,0,72,0.5241059396624933
72,1.8277685311745187,0.0014434168696688449,4.383830533813269,4.69152262340504,3.250165425587271,4.601211852366231,5.132894270497345,5.102837036641166,4.145605322246899,0.031208812116408833,0.03297899030277535,0,73,0.517780500803282
73,1.8277685311745187,0.0014434168696688449,4.254289378011999,4.647467443327104,3.838563734174013,5.39896913065119,4.259806382979565,5.102837036641166,4.145605322246899,0.031208812116408833,0.03297899030277535,0,74,0.5230745937892217
74,1.8277685311745187,0.0014434168696688449,5.083141235300246,4.296190533473754,3.313297789743922,4.365871442474959,6.673002535434241,4.50635266602479,4.20024953829911,0.031208812116408833,5.5328248773859805,0,75,0.6211742745954832
75,0.47734157936572125,0.0014434168696688449,4.417347659966045,3.4900508536956893,4.684086034563258,4.647467443327104,4.386845571568701,5.083141235300246,3.793856930308627,0.031208812116408833,0.03297899030277535,0,76,0.48416215059087037
76,0.47734157936572125,0.0014434168696688449,4.254289378011999,4.597714408130003,3.0174170530774096,4.282087830355571,4.2405884674354235,4.69152262340504,3.816037165157405,0.031208812116408833,0.03297899030277535,0,77,0.45916102588212154
77,0.47734157936572125,0.0014434168696688449,4.254289378011999,4.69152262340504,3.0174170530774096,4.307572801910292,4.2405884674354235,5.163591067720262,3.773984783597012,0.031208812116408833,0.03297899030277535,0,78,0.46772756361765044
78,1.8277685311745187,0.0014434168696688449,4.374823043319488,3.286304185156641,3.589007712779105,5.673002535434241,5.519528054772523,4.729291666280785,4.20024953829911,0.031208812116408833,0.03297899030277535,0,79,0.5187807659845681
79,0.47734157936572125,0.0014434168696688449,4.97029976578458,3.286304185156641,3.313297789743922,4.359934417467107,4.386845571568701,5.573466861883326,3.736965594166206,0.031208812116408833,0.03297899030277535,0,80,0.47050580129811936
80,1.8277685311745187,0.0014434168696688449,4.333516069162574,3.6529013293777317,3.0174170530774096,5.651087759005801,5.423526234895169,4.50635266602479,4.110292841560213,7.861447624847352,0.03297899030277535,0,81,0.6303345475885623
81,0.47734157936572125,0.0014434168696688449,4.282087830355571,4.251538766995965,3.838563734174013,4.365871442474959,5.1791879227712805,4.7369655941662066,3.736965594166206,0.031208812116408833,0.03297899030277535,0,82,0.482421504915441
82,1.8277685311745187,0.0014434168696688449,4.243318260190996,4.597714408130003,3.250165425587271,4.307572801910292,4.2405884674354235,4.442222328605074,4.130365444186607,0.031208812116408833,0.03297899030277535,0,83,0.4850912816077782
83,1.8277685311745187,0.0014434168696688449,5.054092702789747,3.3989691306511904,3.838563734174013,4.680382065799839,5.132894270497345,4.69152262340504,4.166178862209418,0.031208812116408833,0.03297899030277535,0,84,0.5123929570642272
84,0.47734157936572125,0.0014434168696688449,4.3540217245972155,4.930160374931366,3.465938397578882,4.52616114710497,4.265344566520995,5.608232280044003,3.736965594166206,0.031208812116408833,0.03297899030277535,0,85,0.49015111474450135
85,1.8277685311745187,0.0014434168696688449,6.480357457491845,3.4900508536956893,3.5278241963276145,5.651087759005801,4.662003536484984,5.102837036641166,4.110292841560213,0.031208812116408833,0.03297899030277535,0,86,0.5445477375308797
86,1.8277685311745187,0.0014434168696688449,5.054092702789747,4.69152262340504,3.6117553466077004,5.643856189774724,5.519528054772523,4.721658341378357,4.166178862209418,0.031208812116408833,0.03297899030277535,0,87,0.5505384184489681
87,0.47734157936572125,0.0014434168696688449,4.218934101564037,3.6529013293777317,3.589007712779105,4.365871442474959,4.386845571568701,4.791857352662278,3.8447688837007212,0.031208812116408833,0.03297899030277535,0,88,0.4583895275417177
88,1.8277685311745187,0.0014434168696688449,4.351074440546879,4.779917739350753,3.313297789743922,4.3540217245972155,5.163591067720262,4.7369655941662066,4.20024953829911,0.031208812116408833,0.03297899030277535,0,89,0.5114028938350653
89,0.47734157936572125,0.0014434168696688449,4.254289378011999,4.779917739350753,3.5278241963276145,4.680382065799839,4.965784284662087,5.0782590139204995,3.736965594166206,0.031208812116408833,0.03297899030277535,0,90,0.4922813783928115
90,1.8277685311745187,0.0014434168696688449,4.359934417467107,4.779917739350753,3.8221459747400504,4.282087830355571,5.073393258748683,4.684086034563258,4.20024953829911,0.031208812116408833,0.03297899030277535,0,91,0.516123485033066
91,1.8277685311745187,0.0014434168696688449,4.243318260190996,4.930160374931366,3.0174170530774096,4.52616114710497,5.0782590139204995,4.69152262340504,4.110292841560213,0.031208812116408833,0.03297899030277535,0,92,0.5066933801373569
92,0.47734157936572125,0.0014434168696688449,4.351074440546879,3.4900508536956893,3.250165425587271,4.359934417467107,4.265344566520995,5.573466861883326,3.8447688837007212,0.031208812116408833,0.03297899030277535,0,93,0.46282819279103415
93,0.47734157936572125,0.0014434168696688449,4.3540217245972155,3.286304185156641,3.6117553466077004,5.39896913065119,4.662003536484984,4.684086034563258,3.8447688837007212,0.031208812116408833,0.03297899030277535,0,94,0.47385554741532077
94,0.47734157936572125,0.0014434168696688449,4.243318260190996,3.4900508536956893,3.589007712779105,4.307572801910292,4.965784284662087,4.760235373489054,3.874084450525277,0.031208812116408833,0.03297899030277535,0,95,0.4643136002418153
95,0.47734157936572125,0.0014434168696688449,4.243318260190996,4.647467443327104,3.3277104474813686,4.52616114710497,5.423526234895169,4.50635266602479,3.773984783597012,8.117787378107137,0.03297899030277535,0,96,0.60942680584343
96,0.47734157936572125,0.0014434168696688449,4.262572817270941,4.251538766995965,3.6117553466077004,4.601211852366231,5.011587974275212,4.729291666280785,3.793856930308627,0.031208812116408833,0.03297899030277535,0,97,0.4804040353319314
97,0.47734157936572125,0.0014434168696688449,4.97029976578458,3.286304185156641,3.313297789743922,4.386845571568701,4.662003536484984,4.791857352662278,3.736965594166206,0.031208812116408833,0.03297899030277535,0,98,0.4630273165438716
98,1.8277685311745187,0.0014434168696688449,4.351074440546879,4.622376462364273,3.0174170530774096,4.52616114710497,5.0397848661058635,4.69152262340504,4.130365444186607,0.031208812116408833,0.03297899030277535,0,99,0.503286951702369
99,0.47734157936572125,0.0014434168696688449,4.254289378011999,4.647467443327104,3.250165425587271,4.662003536484984,5.1791879227712805,4.744680559294212,3.874084450525277,0.031208812116408833,0.03297899030277535,0,100,0.4858633116899787
100,0.47734157936572125,0.0014434168696688449,4.618827395283202,4.597714408130003,3.465938397578882,4.608232280044003,4.662003536484984,4.756330919033138,3.799872345726398,0.031208812116408833,0.03297899030277535,0,101,0.4842576480772303
101,0.47734157936572125,0.0014434168696688449,4.383830533813269,4.779917739350753,3.838563734174013,5.803896602285193,5.011587974275212,5.163591067720262,3.773984783597012,0.031208812116408833,0.03297899030277535,0,102,0.5192913303250165
102,0.47734157936572125,0.0014434168696688449,4.618827395283202,4.779917739350753,3.3277104474813686,4.365871442474959,4.2405884674354235,4.721658341378357,3.736965594166206,0.031208812116408833,0.03297899030277535,0,103,0.4730700309003272
103,0.47734157936572125,0.0014434168696688449,4.262572817270941,4.622376462364273,4.684086034563258,5.803896602285193,5.1791879227712805,5.011587974275212,3.7918573526622783,0.031208812116408833,0.03297899030277535,0,104,0.5286514015096735
104,0.47734157936572125,0.0014434168696688449,4.262572817270941,4.622376462364273,3.313297789743922,4.365871442474959,4.662003536484984,4.744680559294212,3.816037165157405,0.031208812116408833,0.03297899030277535,0,105,0.47299673927080593
105,1.8277685311745187,0.0014434168696688449,5.486812479629145,4.251538766995965,4.362899875943668,4.310432456049533,4.921390165303634,5.205563338195578,4.130365444186607,0.031208812116408833,0.03297899030277535,0,106,0.5390044379525124
106,0.47734157936572125,0.0014434168696688449,4.351074440546879,5.011587974275212,3.838563734174013,5.601211852366231,5.132894270497345,4.684086034563258,3.736965594166206,0.031208812116408833,0.03297899030277535,0,107,0.5130690605552891
107,0.47734157936572125,0.0014434168696688449,4.243318260190996,3.6529013293777317,3.0174170530774096,5.539519529959989,5.132894270497345,4.744680559294212,3.816037165157405,0.031208812116408833,0.03297899030277535,0,108,0.4786098618937532
108,0.47734157936572125,0.0014434168696688449,4.218934101564037,3.3989691306511904,3.589007712779105,4.3540217245972155,4.2405884674354235,5.083141235300246,3.874084450525277,0.031208812116408833,0.03297899030277535,0,109,0.4569635174418686
109,0.47734157936572125,0.0014434168696688449,4.383830533813269,4.636660688370521,3.250165425587271,4.3540217245972155,4.662003536484984,4.760235373489054,3.793856930308627,0.031208812116408833,0.03297899030277535,0,110,0.4738378527504293
110,0.47734157936572125,0.0014434168696688449,5.073393258748683,4.647467443327104,3.250165425587271,4.601211852366231,4.921390165303634,5.0685438590872876,3.816037165157405,0.031208812116408833,0.03297899030277535,0,111,0.49781431880191784
111,0.47734157936572125,0.0014434168696688449,5.803896602285193,4.687799537362322,3.5278241963276145,4.386845571568701,5.137965260044767,5.205563338195578,3.874084450525277,0.031208812116408833,0.03297899030277535,0,112,0.5172422346724236
112,0.47734157936572125,0.0014434168696688449,4.417347659966045,4.687799537362322,4.684086034563258,4.680382065799839,5.1791879227712805,5.102837036641166,3.7918573526622783,0.031208812116408833,0.03297899030277535,0,113,0.5159871192839781
113,0.47734157936572125,0.0014434168696688449,4.351074440546879,3.3989691306511904,3.250165425587271,4.601211852366231,5.772012541265407,4.333516069162574,3.874084450525277,0.031208812116408833,0.03297899030277535,0,114,0.4697871743668382
114,0.47734157936572125,0.0014434168696688449,4.97029976578458,4.658355759469839,3.838563734174013,4.608232280044003,4.265344566520995,4.760235373489054,3.773984783597012,0.031208812116408833,0.03297899030277535,0,115,0.4899669704730366
115,1.8277685311745187,0.0014434168696688449,4.97029976578458,4.930160374931366,3.3277104474813686,5.608232280044003,5.011587974275212,4.824188006278269,4.145605322246899,0.031208812116408833,0.03297899030277535,0,116,0.5413247039501491
116,0.47734157936572125,0.0014434168696688449,4.383830533813269,4.597714408130003,3.5278241963276145,4.3540217245972155,4.952322024855524,5.573466861883326,3.799872345726398,0.031208812116408833,0.03297899030277535,0,117,0.49486439357185635
117,0.47734157936572125,0.0014434168696688449,4.618827395283202,4.687799537362322,4.362899875943668,4.601211852366231,5.423526234895169,4.50635266602479,3.736965594166206,7.861447624847352,0.03297899030277535,0,118,0.6286512466073941
118,0.47734157936572125,0.0014434168696688449,4.97029976578458,4.687799537362322,3.3277104474813686,4.282087830355571,5.163591067720262,5.011587974275212,3.816037165157405,0.031208812116408833,0.03297899030277535,0,119,0.495957013322332
119,0.47734157936572125,0.0014434168696688449,4.3540217245972155,3.286304185156641,3.313297789743922,4.647467443327104,5.011587974275212,4.442222328605074,3.816037165157405,0.031208812116408833,0.03297899030277535,0,120,0.45871316062798206
120,1.8277685311745187,0.0014434168696688449,4.243318260190996,3.286304185156641,3.6117553466077004,5.844768883700721,5.1791879227712805,4.442222328605074,4.110292841560213,0.031208812116408833,0.03297899030277535,0,121,0.5085759976170235
121,0.47734157936572125,0.0014434168696688449,4.282087830355571,3.4900508536956893,3.3277104474813686,4.662003536484984,5.137965260044767,4.744680559294212,3.874084450525277,0.031208812116408833,0.03297899030277535,0,122,0.4688132446349557
122,1.8277685311745187,0.0014434168696688449,4.618827395283202,4.251538766995965,3.0174170530774096,5.673002535434241,5.0397848661058635,4.791857352662278,4.145605322246899,0.031208812116408833,0.03297899030277535,0,123,0.52136684923108
123,0.47734157936572125,0.0014434168696688449,4.665660560093073,4.583808806104786,3.8221459747400504,4.282087830355571,4.662003536484984,4.744680559294212,3.874084450525277,0.031208812116408833,0.03297899030277535,0,124,0.4862156520171731
124,0.47734157936572125,0.0014434168696688449,4.618827395283202,3.286304185156641,3.8221459747400504,5.820106829466452,5.772012541265407,4.729291666280785,3.7680761267062364,0.031208812116408833,0.03297899030277535,0,125,0.504653640486791
125,0.47734157936572125,0.0014434168696688449,4.243318260190996,4.647467443327104,3.5278241963276145,4.310432456049533,4.662003536484984,4.69152262340504,3.7680761267062364,0.031208812116408833,0.03297899030277535,0,126,0.47399178318171004
