,Background Color information value,Chassis Color information value,Top information value,Mouth information value,Ear information value,Eyes information value,Head Shape information value,Body information value,Arm information value,Backpack information value,Robot Type information value,Helmet information value,Cyborgo Face information value,Human Arm information value,Computo Head information value,Face information value,Trait count information value,Unique Trait count,Token Id,Rarity score
10,3.546101116430257,2.9454934348322657,5.594081145332079,3.779773462632708,4.3687048655568095,4.736821317448161,1.6423600200567208,5.526016870386925,3.1987798641144973,2.9952464700293655,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,10,0.49193057555570924
11,3.5078487476880005,2.9780917489902983,5.594081145332079,5.374678766601443,4.52934488810468,6.078114737202455,3.634723129829425,3.6802377890817937,3.2255219651109135,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,11,0.5312255811731382
12,3.5343513536524496,2.980367293690595,5.580208970750522,3.793712653590582,4.493152236481299,4.695111065563324,1.6423600200567208,3.7600910967710086,3.2679773744735234,2.6988534672491404,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,12,0.46895856744215747
13,3.695111065563324,2.944382387383523,1.5318459491891228,3.861303348129306,1.5318459491891228,4.771868264547361,1.6423600200567208,3.6802377890817937,3.2295763800722286,2.958893175503457,1.5477874930581443,5.163446791002217,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,13,0.4634622303897825
14,3.583664529386741,2.9780917489902983,7.078114737202455,5.374678766601443,4.417203383248,4.710139274795655,1.9769553211718762,3.6802377890817937,3.2295763800722286,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,14,0.5120661717480636
15,3.5078487476880005,2.944382387383523,5.519383778054478,3.7406736429437677,4.461019615540489,4.740673642943768,3.6116110698896557,3.6028194824097786,3.2295763800722286,2.9521777481374794,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,15,0.49164802475620656
16,3.695111065563324,2.9333187208861635,1.5318459491891228,3.958893175503457,1.5318459491891228,4.771868264547361,1.9769553211718762,5.411051156266405,3.2679773744735234,2.9521777481374794,1.5477874930581443,5.243173983472951,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,16,0.4910130098910754
17,3.575041102391581,4.483437081648087,5.650943482287755,3.779773462632708,4.451517747773335,4.8487762502531435,1.9466053385797049,3.6839417578452123,3.1869057638262057,2.6988534672491404,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,17,0.4915948179152816
18,3.575041102391581,2.944382387383523,5.680237789081794,3.8179262855918883,4.470584479576024,4.744536282576167,1.9769553211718762,3.682088584769735,3.2295763800722286,2.9952464700293655,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,18,0.47711893784855536
19,3.695111065563324,2.9454934348322657,5.580208970750522,3.7897162658802865,4.52934488810468,4.683941757845212,3.6116110698896557,5.281943553637526,3.1987798641144973,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,19,0.5155656538587498
20,3.5078487476880005,2.9333187208861635,5.748409291723373,3.7007283148695778,4.52934488810468,4.683941757845212,1.6423600200567208,3.6028194824097786,3.2295763800722286,2.9521777481374794,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,20,0.4699852006390334
21,3.6169118537129648,4.386701294850655,5.710139274795655,3.779773462632708,4.432699719571168,4.69885346724914,1.9769553211718762,3.6028194824097786,3.217447158354582,2.9758197878264454,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,21,0.4927186558407023
22,3.5078487476880005,2.980367293690595,5.6655162833750286,3.7406736429437677,4.493152236481299,4.608088003325959,1.6423600200567208,5.254145101293954,4.740673642943768,2.6988534672491404,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,22,0.5040824605748121
23,3.5078487476880005,2.9333187208861635,5.819962552748407,3.861303348129306,4.432699719571168,4.618683118565158,1.9466053385797049,3.6028194824097786,3.2295763800722286,2.9758197878264454,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,23,0.47483124890159933
24,3.5871283846903124,4.386701294850655,5.680237789081794,3.793712653590582,4.438945162402066,4.608088003325959,1.9466053385797049,3.6028194824097786,3.2295763800722286,2.6988534672491404,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,24,0.4875397968060307
25,3.6169118537129648,2.980367293690595,5.771868264547361,4.767931849988192,4.519383778054478,4.760091096771008,1.9769553211718762,3.7600910967710086,4.94771809994678,2.620456560756377,4.94771809994678,0.6041348099960021,7.506208389306745,6.779773462632708,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,25,0.7422862155285588
26,3.631143239553624,2.9780917489902983,5.442078051887029,3.7679318499881918,4.451517747773335,4.890963321649546,1.6423600200567208,3.682088584769735,3.1869057638262057,2.620456560756377,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,26,0.4671004396290598
27,3.5871283846903124,2.980367293690595,1.5318459491891228,3.7897162658802865,1.5318459491891228,6.321783818169317,3.6116110698896557,5.546101116430258,3.1869057638262057,2.620456560756377,1.5477874930581443,5.243173983472951,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,27,0.5235955670432967
28,3.546101116430257,2.944382387383523,5.672858258716197,3.7897162658802865,6.0491633635063256,4.748409291723373,1.6423600200567208,3.6028194824097786,3.1987798641144973,4.546101116430258,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,28,0.5090612007063582
29,3.631143239553624,2.980367293690595,5.844624606982676,3.7679318499881918,4.52934488810468,4.721514064660313,1.6423600200567208,3.7600910967710086,3.2295763800722286,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,29,0.4765014415245589
30,3.575041102391581,4.386701294850655,5.672858258716197,3.809809836387516,4.438945162402066,4.740673642943768,1.6423600200567208,7.158285085886438,3.2295763800722286,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,30,0.5318537820457587
31,3.631143239553624,2.9780917489902983,1.5318459491891228,3.7897162658802865,1.5318459491891228,4.748409291723373,3.634723129829425,3.6028194824097786,4.803752325567148,2.9521777481374794,1.5477874930581443,5.10269275992312,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,31,0.5035872750328438
32,3.5343513536524496,2.9333187208861635,5.650943482287755,4.767931849988192,4.417203383248,4.760091096771008,3.6116110698896557,3.7600910967710086,4.94771809994678,2.6988534672491404,4.94771809994678,0.6041348099960021,7.93001609821332,6.779773462632708,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,32,0.7640038767644277
33,3.6509434822877553,4.483437081648087,5.566468914124219,3.7406736429437677,4.493152236481299,4.618683118565158,1.6423600200567208,5.493152236481299,3.217447158354582,2.9758197878264454,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,33,0.5107829696852279
34,3.6509434822877553,2.9454934348322657,5.506208389306745,3.793712653590582,4.461019615540489,4.748409291723373,1.6423600200567208,5.493152236481299,3.2295763800722286,2.620456560756377,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,34,0.4889842451538993
35,3.5871283846903124,2.980367293690595,5.650943482287755,3.958893175503457,4.470584479576024,4.683941757845212,1.9466053385797049,3.6028194824097786,3.1869057638262057,2.620456560756377,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,35,0.47190993345423066
36,3.546101116430257,2.921245888585589,5.680237789081794,3.7897162658802865,4.52934488810468,4.710139274795655,3.6116110698896557,3.7215140646603126,3.1869057638262057,4.546101116430258,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,36,0.515174587714183
37,3.695111065563324,2.944382387383523,5.566468914124219,4.767931849988192,4.493152236481299,4.760091096771008,1.6423600200567208,3.6028194824097786,4.94771809994678,2.979229072691997,4.94771809994678,0.6041348099960021,7.310288179331488,6.748409291723373,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,37,0.7355937874147142
38,3.695111065563324,2.9333187208861635,5.710139274795655,3.958893175503457,4.493152236481299,4.669182600572798,1.6423600200567208,3.682088584769735,3.2295763800722286,2.9521777481374794,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,38,0.4752860482637642
39,3.5343513536524496,2.980367293690595,1.5318459491891228,3.777793098504467,1.5318459491891228,4.736821317448161,1.9466053385797049,5.51278104323023,3.1869057638262057,2.958893175503457,1.5477874930581443,5.153141782610478,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,39,0.4858656318668778
40,3.4980344578610447,2.980367293690595,1.5318459491891228,3.809809836387516,1.5318459491891228,4.8118346718650065,1.6423600200567208,3.7215140646603126,3.2295763800722286,4.546101116430258,1.5477874930581443,5.310288179331488,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,40,0.48297130705378394
41,3.6063296910536,2.921245888585589,5.787722215748199,3.787722215748199,4.493152236481299,4.744536282576167,1.9466053385797049,3.6802377890817937,3.2255219651109135,2.6988534672491404,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,41,0.47438439219777545
42,3.5871283846903124,4.483437081648087,5.5393752532419445,3.7897162658802865,5.956651224716787,4.744536282576167,1.9769553211718762,3.7215140646603126,3.2255219651109135,2.6988534672491404,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,42,0.50885424425831
43,3.631143239553624,2.965640007944042,5.566468914124219,3.7897162658802865,4.470584479576024,4.721514064660313,1.6423600200567208,3.6839417578452123,3.2295763800722286,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,43,0.47155927290448213
44,3.4980344578610447,2.9333187208861635,5.787722215748199,3.7897162658802865,4.362755599225624,4.748409291723373,3.634723129829425,3.6802377890817937,3.217447158354582,2.9758197878264454,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,44,0.495519123332708
45,3.4980344578610447,2.9454934348322657,1.5318459491891228,3.7897162658802865,1.5318459491891228,4.744536282576167,1.9769553211718762,3.702605602110248,4.803752325567148,2.9952464700293655,1.5477874930581443,5.243173983472951,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,45,0.48479266734709703
46,3.546101116430257,2.965640007944042,1.5318459491891228,3.7897162658802865,1.5318459491891228,4.6293566200796095,1.6423600200567208,5.281943553637526,3.2295763800722286,2.979229072691997,1.5477874930581443,5.243173983472951,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,46,0.4800159385367016
47,3.5078487476880005,2.9780917489902983,5.333371792444529,3.861303348129306,4.493152236481299,4.861303348129306,1.6423600200567208,5.526016870386925,4.803752325567148,2.979229072691997,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,47,0.5120524703469779
48,3.5078487476880005,2.9780917489902983,1.5318459491891228,3.7007283148695778,1.5318459491891228,4.861303348129306,1.9769553211718762,3.7215140646603126,3.1869057638262057,2.9758197878264454,1.5477874930581443,5.310288179331488,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,48,0.4667765324424268
49,3.631143239553624,4.386701294850655,5.787722215748199,3.861303348129306,4.519383778054478,4.618683118565158,1.9466053385797049,3.702605602110248,3.2255219651109135,2.9758197878264454,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,49,0.4958514989408277
50,3.583664529386741,2.9454934348322657,5.519383778054478,3.793712653590582,4.438945162402066,6.078114737202455,1.6423600200567208,5.546101116430258,3.2679773744735234,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,50,0.5094745184104089
51,3.6063296910536,2.9333187208861635,5.6655162833750286,3.958893175503457,4.470584479576024,4.6293566200796095,1.9466053385797049,3.6028194824097786,3.2295763800722286,2.9758197878264454,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,51,0.47592900579387015
52,3.5343513536524496,2.9454934348322657,5.6655162833750286,3.7897162658802865,4.493152236481299,4.8487762502531435,3.634723129829425,3.6028194824097786,3.217447158354582,2.6988534672491404,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,52,0.49311704295592823
53,3.5343513536524496,2.9780917489902983,1.5318459491891228,5.374678766601443,1.5318459491891228,4.669182600572798,1.6423600200567208,3.6802377890817937,3.2295763800722286,4.546101116430258,1.5477874930581443,5.310288179331488,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,53,0.500195287793129
54,3.695111065563324,2.965640007944042,5.702605602110248,3.787722215748199,4.519383778054478,4.736821317448161,1.9769553211718762,3.702605602110248,4.740673642943768,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,54,0.4974451579421399
55,3.695111065563324,4.386701294850655,5.695111065563324,3.861303348129306,6.14801675043261,4.6293566200796095,1.9769553211718762,5.3687048655568095,3.1987798641144973,2.979229072691997,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,55,0.5358235684459642
56,3.6063296910536,2.921245888585589,5.787722215748199,3.7679318499881918,4.461019615540489,4.740673642943768,1.9769553211718762,3.682088584769735,3.2255219651109135,2.9521777481374794,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,56,0.47718091381400657
57,3.5871283846903124,2.965640007944042,1.5318459491891228,3.7679318499881918,1.5318459491891228,4.740673642943768,3.6116110698896557,3.6802377890817937,3.217447158354582,2.9521777481374794,1.5477874930581443,5.10269275992312,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,57,0.4838922161726865
58,3.6169118537129648,4.483437081648087,5.650943482287755,3.958893175503457,4.493152236481299,4.819962552748407,3.6116110698896557,5.3687048655568095,3.291800951953603,2.979229072691997,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,58,0.5399059726999912
59,3.5871283846903124,2.980367293690595,5.411051156266405,3.7007283148695778,4.417203383248,4.608088003325959,1.9769553211718762,3.7445362825761666,3.1869057638262057,2.979229072691997,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,59,0.47073585473000173
60,3.575041102391581,2.9780917489902983,5.650943482287755,3.809809836387516,4.470584479576024,4.710139274795655,1.6423600200567208,3.6028194824097786,3.291800951953603,4.546101116430258,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,60,0.4912527202246238
61,3.5871283846903124,2.9454934348322657,5.580208970750522,4.767931849988192,4.362755599225624,4.760091096771008,3.6116110698896557,3.6802377890817937,4.94771809994678,2.979229072691997,4.94771809994678,0.6041348099960021,7.506208389306745,7.117643101389092,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,61,0.7646655012441875
62,3.583664529386741,4.483437081648087,5.787722215748199,3.777793098504467,4.3687048655568095,4.683941757845212,1.6423600200567208,8.828136484194108,3.217447158354582,2.9758197878264454,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,62,0.5529839571508787
63,3.546101116430257,2.965640007944042,1.5318459491891228,3.8179262855918883,1.5318459491891228,4.736821317448161,1.6423600200567208,3.7215140646603126,3.291800951953603,2.620456560756377,1.5477874930581443,5.189536019870878,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,63,0.45841033123865965
64,3.631143239553624,2.921245888585589,1.5318459491891228,3.7007283148695778,1.5318459491891228,4.740673642943768,1.6423600200567208,3.6028194824097786,3.217447158354582,2.9521777481374794,1.5477874930581443,6.717712494500456,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,64,0.4778152696026775
65,3.5343513536524496,2.921245888585589,5.467389140416216,3.7897162658802865,4.3687048655568095,4.890963321649546,1.6423600200567208,3.6802377890817937,3.2255219651109135,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,65,0.46936267583395624
66,3.6509434822877553,2.921245888585589,5.803752325567148,3.7007283148695778,4.432699719571168,6.321783818169317,1.6423600200567208,5.442078051887029,3.2255219651109135,2.9758197878264454,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,66,0.5136410390589361
67,3.4980344578610447,2.980367293690595,1.5318459491891228,3.7406736429437677,1.5318459491891228,4.618683118565158,1.6423600200567208,3.6802377890817937,3.2255219651109135,2.958893175503457,1.5477874930581443,5.153141782610478,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,67,0.45799350437448255
68,3.6509434822877553,2.944382387383523,1.5318459491891228,3.8179262855918883,1.5318459491891228,4.771868264547361,1.9466053385797049,5.493152236481299,3.2679773744735234,2.9758197878264454,1.5477874930581443,5.200105261581065,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,68,0.48928759060925126
69,3.631143239553624,4.386701294850655,5.636516411652476,3.777793098504467,4.493152236481299,4.890963321649546,1.9466053385797049,3.6028194824097786,3.2295763800722286,2.9952464700293655,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,69,0.4950606170271204
70,3.5343513536524496,2.921245888585589,5.650943482287755,3.7679318499881918,4.3687048655568095,4.861303348129306,1.6423600200567208,3.6839417578452123,3.2255219651109135,2.620456560756377,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,70,0.4668962348952493
71,3.695111065563324,4.386701294850655,1.5318459491891228,3.787722215748199,1.5318459491891228,4.669182600572798,3.6116110698896557,3.6802377890817937,3.2255219651109135,2.9521777481374794,1.5477874930581443,5.243173983472951,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,71,0.5036836056708093
72,3.5078487476880005,2.965640007944042,5.506208389306745,3.7897162658802865,4.493152236481299,4.8118346718650065,1.6423600200567208,3.682088584769735,3.2295763800722286,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,72,0.4706765195280642
73,3.583664529386741,2.9333187208861635,1.5318459491891228,3.777793098504467,1.5318459491891228,4.748409291723373,1.9769553211718762,5.546101116430258,3.2295763800722286,2.6988534672491404,1.5477874930581443,5.200105261581065,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,73,0.4847350063653804
74,3.575041102391581,2.9333187208861635,1.5318459491891228,3.787722215748199,1.5318459491891228,4.669182600572798,1.6423600200567208,5.411051156266405,4.803752325567148,2.6988534672491404,1.5477874930581443,5.205419061477533,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,74,0.4972961774777164
75,3.695111065563324,2.980367293690595,5.650943482287755,3.787722215748199,4.451517747773335,4.8487762502531435,1.6423600200567208,3.682088584769735,3.1987798641144973,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,75,0.4744407830079011
76,3.631143239553624,2.9333187208861635,1.5318459491891228,3.777793098504467,1.5318459491891228,4.69885346724914,1.9769553211718762,3.7445362825761666,3.2255219651109135,2.620456560756377,1.5477874930581443,5.200105261581065,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,76,0.4617763852283172
77,3.6169118537129648,2.9780917489902983,1.5318459491891228,3.787722215748199,1.5318459491891228,6.321783818169317,1.6423600200567208,3.7445362825761666,3.217447158354582,2.979229072691997,1.5477874930581443,5.163446791002217,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,77,0.48177404788780037
78,3.583664529386741,2.9454934348322657,5.748409291723373,3.861303348129306,4.493152236481299,4.695111065563324,1.6423600200567208,3.682088584769735,4.687655260644276,2.958893175503457,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,78,0.4915015210861426
79,3.575041102391581,2.9333187208861635,5.566468914124219,3.958893175503457,4.3687048655568095,4.890963321649546,1.9466053385797049,5.5393752532419445,3.1987798641144973,2.620456560756377,0.6871905497235605,0.6041348099960021,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,0.6871905497235605,0,79,0.495159091288162
80,3.583664529386741,2.9454934348322657,1.5318459491891228,3.777793098504467,1.5318459491891228,4.618683118565158,1.6423600200567208,3.7215140646603126,3.291800951953603,2.9758197878264454,1.5477874930581443,5.205419061477533,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,80,0.46121479290361334
81,3.546101116430257,2.9454934348322657,1.5318459491891228,3.7897162658802865,1.5318459491891228,4.771868264547361,1.6423600200567208,3.6802377890817937,3.2255219651109135,2.9521777481374794,1.5477874930581443,5.205419061477533,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,81,0.4611703337517677
82,3.631143239553624,2.9780917489902983,1.5318459491891228,3.8179262855918883,1.5318459491891228,4.861303348129306,1.6423600200567208,3.6802377890817937,3.291800951953603,2.979229072691997,1.5477874930581443,5.243173983472951,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,82,0.46563001129302145
83,3.575041102391581,2.965640007944042,1.5318459491891228,3.8179262855918883,1.5318459491891228,4.618683118565158,1.9769553211718762,5.5393752532419445,3.1987798641144973,4.546101116430258,1.5477874930581443,5.200105261581065,0.04752215691226934,0.04752215691226934,0.005203594607539678,0.0008659634358968527,1.4145085551699346,0,83,0.5059619182308088
