,Body information value,Outerwear information value,Eyes information value,Species information value,Shoes information value,Background information value,Head information value,Attitude information value,Headwear information value,Eyewear information value,Underfoot information value,Trait count information value,Unique Trait count,Token Id,Rarity score
12,7.20024953829911,5.122805452873761,2.3681041409461954,4.1053180261449205,5.828280760912152,2.582944140186851,2.6339716008428806,2.3140150132440973,8.243318260190996,7.243318260190996,0.051997284787553964,1.5803532474685666,0,12,0.8141074856796526
13,3.2611889370296834,0.31096927281512715,2.3681041409461954,3.6510877590058004,0.9805115704086398,2.5303223701828106,1.9340141705014147,2.3025820060825506,1.6966576055126692,5.895394956770689,0.051997284787553964,2.7074538120496614,0,13,0.4574939775875109
14,2.6556259667142674,5.39896913065119,3.665660560093073,2.5088139035410735,5.0782590139204995,3.6259342817774622,1.907792561902911,2.3298848187157053,5.243318260190996,0.29760841569194924,0.051997284787553964,4.2405884674354235,0,14,0.6113810283778032
15,8.643856189774725,0.31096927281512715,2.3681041409461954,2.968040258602455,5.092955525127201,2.5881399262621803,2.6339716008428806,2.354759487354735,4.80793211552035,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,15,0.5753855162302363
16,3.5530027593236113,0.31096927281512715,4.173970213500261,2.968040258602455,4.725469955328377,3.6896598793878495,2.6339716008428806,2.354759487354735,5.629500896797655,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,16,0.5218346183852604
17,3.5530027593236113,0.31096927281512715,6.002310160687201,2.782893391916608,4.811978948583052,2.5942254220501244,1.9153914246821906,2.354759487354735,5.795859283219775,0.29760841569194924,9.039784866105864,4.2405884674354235,0,17,0.721993300999935
18,3.5530027593236113,0.31096927281512715,3.235144328745296,3.6510877590058004,0.9805115704086398,2.6117553466077004,1.907792561902911,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,18,0.3855180033643494
19,2.9400910109813148,0.31096927281512715,6.189680296588922,3.6510877590058004,5.0782590139204995,2.5942254220501244,1.9340141705014147,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,19,0.46707344885395785
20,2.9400910109813148,0.31096927281512715,2.3681041409461954,3.0673340518542216,4.891107598367591,3.6259342817774622,1.9153914246821906,2.3298848187157053,4.943416471633633,6.368849142274855,0.051997284787553964,1.5803532474685666,0,20,0.5682422186324357
21,3.5530027593236113,0.31096927281512715,3.235144328745296,3.7700429914156373,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,21,0.3880379380431601
22,3.2611889370296834,0.31096927281512715,7.058893689053568,4.820106829466452,5.0782590139204995,3.6896598793878495,1.9153914246821906,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,22,0.5242557563637106
23,2.9400910109813148,0.31096927281512715,2.3681041409461954,2.782893391916608,0.9805115704086398,2.6117553466077004,1.9153914246821906,2.3140150132440973,6.28771237954945,6.002310160687201,0.051997284787553964,1.1956159645586584,0,23,0.49171204620087977
24,4.235144328745296,0.31096927281512715,3.235144328745296,3.6510877590058004,5.0782590139204995,2.5303223701828106,1.9340141705014147,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,24,0.43859997480275303
25,2.9400910109813148,0.31096927281512715,6.168771306825942,2.5088139035410735,0.9805115704086398,2.6117553466077004,1.9153914246821906,2.354759487354735,5.28771237954945,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,25,0.43987698014153204
26,3.1430541367175673,0.31096927281512715,3.343732465205711,2.782893391916608,4.714065192056127,2.6117553466077004,1.9340141705014147,2.354759487354735,6.0782590139204995,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,26,0.4824944295127564
27,2.9400910109813148,0.31096927281512715,3.235144328745296,2.5088139035410735,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.3025820060825506,5.321928094887363,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,27,0.391129407848347
28,4.235144328745296,0.31096927281512715,3.235144328745296,3.0673340518542216,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3298848187157053,4.943416471633633,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,28,0.4157648238775197
29,3.2611889370296834,0.31096927281512715,3.742747946760212,3.0673340518542216,0.9805115704086398,2.5303223701828106,1.907792561902911,2.3298848187157053,5.28771237954945,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,29,0.4124456020599605
30,3.3378856687903387,0.31096927281512715,3.235144328745296,2.5088139035410735,5.0782590139204995,2.5942254220501244,1.9153914246821906,2.354759487354735,6.310432456049533,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,30,0.48864680130584853
31,3.5530027593236113,0.31096927281512715,3.235144328745296,2.5088139035410735,4.714065192056127,3.6259342817774622,1.9340141705014147,2.3090019204430923,5.772012541265407,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,31,0.49388549795856745
32,3.1430541367175673,0.31096927281512715,2.3681041409461954,4.1053180261449205,4.811978948583052,2.6117553466077004,1.9153914246821906,2.3025820060825506,1.6966576055126692,7.097887820669432,0.051997284787553964,1.1956159645586584,0,32,0.5222765108915184
33,2.9400910109813148,0.31096927281512715,5.184424571137428,2.782893391916608,4.811978948583052,2.5942254220501244,1.9340141705014147,2.354759487354735,6.254289378011999,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,33,0.5137891283822383
34,3.5530027593236113,0.31096927281512715,3.343732465205711,4.1053180261449205,0.9805115704086398,3.6259342817774622,1.907792561902911,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,34,0.4112278511901329
35,3.1430541367175673,0.31096927281512715,3.235144328745296,4.820106829466452,5.0782590139204995,2.5942254220501244,1.907792561902911,2.3140150132440973,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,35,0.44023134816479553
36,7.20024953829911,0.31096927281512715,2.3681041409461954,3.7700429914156373,0.9805115704086398,3.6259342817774622,2.6339716008428806,2.354759487354735,6.0782590139204995,6.321928094887363,0.051997284787553964,2.7074538120496614,0,36,0.6345070940732706
37,6.058893689053568,0.31096927281512715,2.3681041409461954,3.0673340518542216,4.8656476133766375,2.582944140186851,1.907792561902911,2.3140150132440973,5.454822365384707,5.869859864663551,0.051997284787553964,1.5803532474685666,0,37,0.6019351811457573
38,2.6556259667142674,6.34519787421021,3.742747946760212,3.6510877590058004,0.9805115704086398,3.6259342817774622,1.9340141705014147,2.3298848187157053,5.594225422050124,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,38,0.5417371829236179
39,3.2611889370296834,0.31096927281512715,3.6029637591278236,3.6510877590058004,0.9805115704086398,2.5303223701828106,1.9340141705014147,2.3025820060825506,5.869859864663551,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,39,0.429381062437129
40,3.2848973639423953,0.31096927281512715,4.173970213500261,2.968040258602455,4.891107598367591,2.582944140186851,2.6339716008428806,2.3090019204430923,6.28771237954945,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,40,0.5119755577755742
41,3.1430541367175673,0.31096927281512715,6.002310160687201,3.291945228671648,0.9805115704086398,2.5942254220501244,1.907792561902911,2.3090019204430923,6.573466861883326,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,41,0.4734906533250271
42,5.102837036641166,0.31096927281512715,6.020925838854548,4.454822365384707,0.9805115704086398,3.6896598793878495,7.002310160687201,2.354759487354735,5.519528054772523,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,42,0.6110025574518233
43,2.6556259667142674,5.733123527871812,3.6029637591278236,5.28771237954945,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3025820060825506,5.629500896797655,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,43,0.539254755958976
44,3.669326877290843,6.380821783940931,4.173970213500261,2.968040258602455,6.380821783940931,2.5942254220501244,2.6339716008428806,2.3090019204430923,6.380821783940931,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,44,0.651306145360302
45,2.6556259667142674,0.31096927281512715,3.235144328745296,3.6510877590058004,4.8656476133766375,2.582944140186851,1.9153914246821906,2.3298848187157053,1.6966576055126692,0.29760841569194924,7.828280760912152,1.5803532474685666,0,45,0.5443873923550595
46,2.6556259667142674,0.31096927281512715,3.235144328745296,2.782893391916608,5.0685438590872876,2.6117553466077004,1.9340141705014147,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,46,0.3993442067707452
47,2.6556259667142674,0.31096927281512715,6.002310160687201,3.291945228671648,0.9805115704086398,2.582944140186851,1.9153914246821906,2.3090019204430923,6.321928094887363,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,47,0.46122073188742224
48,2.9400910109813148,0.31096927281512715,3.343732465205711,3.7700429914156373,5.221623189091677,3.6259342817774622,1.907792561902911,2.3140150132440973,5.895394956770689,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,48,0.5164648391507595
49,3.5530027593236113,5.092955525127201,3.665660560093073,3.7700429914156373,0.9805115704086398,2.5881399262621803,1.9153914246821906,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,49,0.44877144006517816
50,3.2848973639423953,5.39896913065119,3.343732465205711,3.291945228671648,4.714065192056127,2.582944140186851,1.907792561902911,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,50,0.5031480835405249
51,2.6556259667142674,0.31096927281512715,3.1597180585730555,2.5088139035410735,0.9805115704086398,3.6259342817774622,1.9340141705014147,2.3090019204430923,4.80793211552035,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,51,0.3938429765646511
52,2.6556259667142674,0.31096927281512715,3.235144328745296,2.5088139035410735,0.9805115704086398,2.5881399262621803,1.9153914246821906,2.3140150132440973,6.254289378011999,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,52,0.40161450394787923
53,3.1430541367175673,0.31096927281512715,3.742747946760212,3.6510877590058004,0.9805115704086398,2.6117553466077004,1.9340141705014147,2.3090019204430923,5.869859864663551,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,53,0.43119023972731313
54,4.235144328745296,5.092955525127201,3.1597180585730555,2.782893391916608,0.9805115704086398,2.5303223701828106,1.9340141705014147,2.3140150132440973,5.423526234895169,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,54,0.5019835423191221
55,3.2848973639423953,0.31096927281512715,3.665660560093073,2.782893391916608,4.891107598367591,2.5942254220501244,1.9340141705014147,2.3298848187157053,5.243318260190996,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,55,0.47858649590618735
56,5.102837036641166,6.34519787421021,3.665660560093073,4.454822365384707,5.0782590139204995,3.6896598793878495,7.097887820669432,2.3025820060825506,6.321928094887363,0.29760841569194924,0.051997284787553964,4.2405884674354235,0,56,0.8037706580335818
57,3.669326877290843,0.31096927281512715,2.3681041409461954,3.7700429914156373,4.891107598367591,2.5303223701828106,1.9153914246821906,2.3090019204430923,1.6966576055126692,5.869859864663551,0.051997284787553964,1.1956159645586584,0,57,0.505210877351147
58,2.6556259667142674,0.31096927281512715,5.836501267717121,4.1053180261449205,0.9805115704086398,2.582944140186851,1.907792561902911,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,58,0.42024846856016485
59,3.5530027593236113,0.31096927281512715,2.3681041409461954,5.28771237954945,0.9805115704086398,2.5303223701828106,1.9153914246821906,2.3140150132440973,1.6966576055126692,5.756330919033138,0.051997284787553964,2.7074538120496614,0,59,0.4869389177405325
60,2.6556259667142674,5.299027692777283,3.665660560093073,2.782893391916608,0.9805115704086398,2.5881399262621803,1.907792561902911,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,60,0.42050379399767135
61,2.6556259667142674,0.31096927281512715,3.1597180585730555,3.0673340518542216,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,61,0.35930697032611536
62,3.5530027593236113,0.31096927281512715,4.316168825598678,2.968040258602455,5.0782590139204995,3.6259342817774622,2.6339716008428806,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,62,0.4889604299951789
63,3.1430541367175673,0.31096927281512715,3.742747946760212,4.1053180261449205,0.9805115704086398,2.5303223701828106,1.907792561902911,2.3090019204430923,5.454822365384707,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,63,0.4300591256811132
64,6.058893689053568,0.31096927281512715,2.3681041409461954,4.820106829466452,0.9805115704086398,3.6259342817774622,1.907792561902911,2.3140150132440973,6.28771237954945,5.912672948202524,0.051997284787553964,1.1956159645586584,0,64,0.5920484013234588
65,2.9400910109813148,0.31096927281512715,6.002310160687201,2.782893391916608,0.9805115704086398,2.5881399262621803,1.9153914246821906,2.354759487354735,6.28771237954945,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,65,0.4577866848774086
66,3.1430541367175673,0.31096927281512715,3.1597180585730555,3.291945228671648,0.9805115704086398,2.5303223701828106,1.907792561902911,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,66,0.3697685222294529
67,3.669326877290843,0.31096927281512715,3.343732465205711,2.5088139035410735,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.3025820060825506,6.34519787421021,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,67,0.4218780704671742
68,3.2848973639423953,0.31096927281512715,3.742747946760212,4.1053180261449205,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.354759487354735,4.80793211552035,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,68,0.42395985016395077
69,2.9400910109813148,0.31096927281512715,3.235144328745296,4.1053180261449205,0.9805115704086398,2.5303223701828106,1.9340141705014147,2.3025820060825506,1.6966576055126692,6.23242994404826,0.051997284787553964,1.1956159645586584,0,69,0.45460876610996537
70,3.2611889370296834,0.31096927281512715,7.20024953829911,2.5088139035410735,0.9805115704086398,2.5881399262621803,1.9340141705014147,2.354759487354735,6.107803289534515,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,70,0.4756909134416967
71,3.5530027593236113,6.34519787421021,5.0397848661058635,2.782893391916608,0.9805115704086398,2.582944140186851,1.9153914246821906,2.3090019204430923,5.594225422050124,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,71,0.5457639405033254
72,4.235144328745296,0.31096927281512715,3.235144328745296,3.7700429914156373,4.695255342281369,2.6117553466077004,1.907792561902911,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,72,0.43514960560983096
73,3.2611889370296834,0.31096927281512715,3.742747946760212,3.6510877590058004,4.729291666280785,2.5303223701828106,1.907792561902911,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,73,0.4243511640047495
74,3.1430541367175673,0.31096927281512715,2.3681041409461954,3.6510877590058004,0.9805115704086398,2.582944140186851,1.9153914246821906,2.3298848187157053,5.828280760912152,6.002310160687201,0.051997284787553964,1.1956159645586584,0,74,0.5016050574645633
75,2.6556259667142674,0.31096927281512715,3.343732465205711,3.291945228671648,4.714065192056127,2.582944140186851,1.9153914246821906,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,75,0.4029084159943256
76,3.2848973639423953,6.34519787421021,3.1597180585730555,3.0673340518542216,5.20024953829911,2.5303223701828106,1.9340141705014147,2.3090019204430923,5.895394956770689,0.29760841569194924,0.051997284787553964,4.2405884674354235,0,76,0.6330555425742509
77,3.2848973639423953,5.092955525127201,3.742747946760212,2.5088139035410735,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3140150132440973,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,77,0.42432633499698275
78,3.2848973639423953,0.31096927281512715,4.173970213500261,2.968040258602455,0.9805115704086398,2.5942254220501244,2.6339716008428806,2.3090019204430923,5.836501267717121,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,78,0.46507525605360256
79,3.1430541367175673,0.31096927281512715,5.0397848661058635,2.782893391916608,5.0685438590872876,2.582944140186851,1.9153914246821906,2.3025820060825506,5.895394956770689,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,79,0.5117059313510218
80,3.2611889370296834,0.31096927281512715,4.316168825598678,2.968040258602455,5.0685438590872876,2.5881399262621803,2.6339716008428806,2.3025820060825506,5.740817919661812,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,80,0.507808883762521
81,3.2848973639423953,0.31096927281512715,6.168771306825942,3.7700429914156373,0.9805115704086398,2.6117553466077004,1.9340141705014147,2.3025820060825506,4.80793211552035,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,81,0.45793038375714296
82,3.2611889370296834,0.31096927281512715,3.1597180585730555,3.7700429914156373,5.221623189091677,2.6117553466077004,1.9153914246821906,2.3140150132440973,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,82,0.4263718127181578
83,3.1430541367175673,0.31096927281512715,3.742747946760212,3.0673340518542216,4.811978948583052,2.5303223701828106,1.9153914246821906,2.3298848187157053,1.6966576055126692,0.29760841569194924,8.643856189774725,1.5803532474685666,0,83,0.562901137479414
84,2.6556259667142674,5.710283551513701,3.742747946760212,2.782893391916608,0.9805115704086398,2.5303223701828106,1.907792561902911,2.354759487354735,5.629500896797655,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,84,0.4993621415893714
85,3.2848973639423953,0.31096927281512715,3.742747946760212,3.291945228671648,0.9805115704086398,2.6117553466077004,1.9340141705014147,2.3140150132440973,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,85,0.383712291915397
86,2.9400910109813148,0.31096927281512715,6.168771306825942,2.5088139035410735,4.695255342281369,2.5942254220501244,1.9153914246821906,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,86,0.4407688544662955
87,4.235144328745296,0.31096927281512715,3.1597180585730555,3.6510877590058004,5.0782590139204995,2.5303223701828106,1.907792561902911,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,87,0.4369205665105356
88,3.2848973639423953,0.31096927281512715,3.665660560093073,6.717856771218502,4.729291666280785,2.582944140186851,1.9340141705014147,2.3025820060825506,5.795859283219775,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,88,0.5494172768855972
89,3.1430541367175673,0.31096927281512715,3.235144328745296,2.782893391916608,0.9805115704086398,2.5303223701828106,1.907792561902911,2.3140150132440973,5.795859283219775,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,89,0.40554109938716265
90,3.3378856687903387,0.31096927281512715,3.665660560093073,3.291945228671648,0.9805115704086398,2.6117553466077004,1.9340141705014147,2.3298848187157053,4.80793211552035,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,90,0.41000193918877653
91,3.5530027593236113,5.299027692777283,3.343732465205711,3.6510877590058004,0.9805115704086398,2.6117553466077004,1.9153914246821906,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,91,0.44452610294269396
92,6.861447624847352,0.31096927281512715,2.3681041409461954,5.28771237954945,0.9805115704086398,2.6117553466077004,2.6339716008428806,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,7.50635266602479,0,92,0.5445898184208502
93,5.102837036641166,0.31096927281512715,3.6029637591278236,4.454822365384707,0.9805115704086398,2.5942254220501244,7.50635266602479,2.354759487354735,5.795859283219775,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,93,0.565848037611825
94,3.3378856687903387,0.31096927281512715,3.235144328745296,2.5088139035410735,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3025820060825506,6.107803289534515,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,94,0.41049940465462986
95,3.3378856687903387,6.380821783940931,4.316168825598678,2.968040258602455,6.380821783940931,2.5881399262621803,2.6339716008428806,2.354759487354735,6.380821783940931,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,95,0.6488349675702529
96,3.2848973639423953,0.31096927281512715,2.3681041409461954,6.717856771218502,0.9805115704086398,2.5881399262621803,1.9340141705014147,2.3140150132440973,4.943416471633633,6.002310160687201,0.051997284787553964,1.1956159645586584,0,96,0.5401289379522176
97,2.9400910109813148,0.31096927281512715,2.3681041409461954,4.820106829466452,0.9805115704086398,2.5303223701828106,1.9340141705014147,2.354759487354735,1.6966576055126692,5.912672948202524,0.051997284787553964,2.7074538120496614,0,97,0.47265071195819386
98,2.9400910109813148,0.31096927281512715,4.316168825598678,2.968040258602455,0.9805115704086398,2.5881399262621803,2.6339716008428806,2.3025820060825506,5.405069330187608,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,98,0.45439315234304095
99,3.669326877290843,0.31096927281512715,6.189680296588922,2.5088139035410735,6.6152870375779536,3.6896598793878495,1.907792561902911,2.354759487354735,5.629500896797655,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,99,0.5750544375845245
100,2.9400910109813148,0.31096927281512715,2.3681041409461954,3.0673340518542216,0.9805115704086398,2.582944140186851,1.907792561902911,2.354759487354735,5.454822365384707,5.869859864663551,0.051997284787553964,1.1956159645586584,0,100,0.48053395476413413
101,3.2611889370296834,0.31096927281512715,3.343732465205711,3.0673340518542216,0.9805115704086398,2.5881399262621803,1.9153914246821906,2.354759487354735,6.0782590139204995,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,101,0.4204061839780892
102,2.6556259667142674,0.31096927281512715,4.173970213500261,2.968040258602455,0.9805115704086398,2.5942254220501244,2.6339716008428806,2.3298848187157053,5.28771237954945,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,102,0.4459565757328423
103,3.1430541367175673,5.733123527871812,4.173970213500261,2.968040258602455,5.092955525127201,2.6117553466077004,2.6339716008428806,2.3090019204430923,6.34519787421021,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,103,0.6103331595979986
104,3.5530027593236113,5.122805452873761,2.3681041409461954,2.968040258602455,4.729291666280785,3.6259342817774622,2.6339716008428806,2.354759487354735,1.6966576055126692,7.097887820669432,0.051997284787553964,1.1956159645586584,0,104,0.6178842767305238
105,3.3378856687903387,5.299027692777283,2.3681041409461954,3.291945228671648,4.714065192056127,2.582944140186851,1.907792561902911,2.3025820060825506,1.6966576055126692,6.210896782498619,0.051997284787553964,1.5803532474685666,0,105,0.58395147892844
106,2.9400910109813148,5.299027692777283,3.235144328745296,2.782893391916608,0.9805115704086398,3.6896598793878495,1.907792561902911,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,106,0.4367008550021858
107,2.9400910109813148,0.31096927281512715,3.665660560093073,2.5088139035410735,0.9805115704086398,2.5303223701828106,1.9340141705014147,2.354759487354735,5.695255342281369,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,107,0.4042166399622191
108,3.2848973639423953,0.31096927281512715,3.235144328745296,3.6510877590058004,4.8656476133766375,2.582944140186851,1.9340141705014147,2.354759487354735,5.594225422050124,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,108,0.4914193050138928
109,4.235144328745296,5.299027692777283,3.235144328745296,3.6510877590058004,6.546245393148302,2.5303223701828106,1.907792561902911,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,109,0.5507378465903886
110,3.1430541367175673,0.31096927281512715,6.002310160687201,3.291945228671648,0.9805115704086398,2.6117553466077004,1.907792561902911,2.3025820060825506,5.895394956770689,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,110,0.4624712267471186
111,2.6556259667142674,0.31096927281512715,2.3681041409461954,3.6510877590058004,5.0782590139204995,2.5881399262621803,1.907792561902911,2.3090019204430923,1.6966576055126692,5.756330919033138,0.051997284787553964,1.1956159645586584,0,111,0.48854341450964767
112,3.2848973639423953,6.380821783940931,4.173970213500261,2.968040258602455,6.380821783940931,2.5881399262621803,2.6339716008428806,2.3298848187157053,6.380821783940931,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,112,0.645199148937341
113,3.2848973639423953,0.31096927281512715,2.3681041409461954,2.5088139035410735,5.092955525127201,2.5942254220501244,1.9340141705014147,2.3090019204430923,5.772012541265407,5.673002535434241,0.051997284787553964,1.5803532474685666,0,113,0.5531563826956091
114,4.235144328745296,0.31096927281512715,4.173970213500261,2.968040258602455,0.9805115704086398,3.6896598793878495,2.6339716008428806,2.3090019204430923,6.107803289534515,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,114,0.5033560471116222
