,Mouth information value,Moon information value,Head information value,Body information value,Hat information value,Hair information value,Glasses information value,Eyes information value,Clothes information value,Beard information value,Background information value,Accessory information value,Unique information value,Trait count information value,Unique Trait count,Token Id,Rarity score
29,4.323227235038986,1.8316629954608796,2.7253256786103317,2.7253256786103317,4.760091096771008,3.1943156159699,2.712501638252748,4.393129248269142,4.725325678610332,3.5289284658068283,3.9577717646107025,5.073248982030639,0.002599451227382033,0.002599451227382033,0,30,0.5755547266141214
30,4.424156143889767,0.6739225007325151,2.9987020286655848,2.9987020286655848,4.601943263105049,3.0828441388118244,4.396543912681907,3.18986513930675,4.313512080205774,2.91919805993673,3.7755684333899535,4.448758117122845,0.002599451227382033,0.002599451227382033,0,31,0.54770226079194
31,4.455865003617105,3.4665914102101634,3.18986513930675,3.18986513930675,1.5392704100282875,3.1943156159699,2.0097721871094776,6.310288179331488,4.621788074501921,2.91919805993673,4.086975965142151,4.832240882526844,0.002599451227382033,0.002599451227382033,0,32,0.5737894374620354
32,3.8744691179161412,0.6739225007325151,2.7253256786103317,2.7253256786103317,5.438163001883646,3.7667039198426613,3.8984745809269303,2.2472783818056876,4.823022352497465,0.6285477859755885,3.7755684333899535,5.198779864114497,0.002599451227382033,0.002599451227382033,0,33,0.5208842586924963
33,1.5326806006679357,0.6739225007325151,3.517730259201964,3.517730259201964,4.601943263105049,3.7667039198426613,2.0097721871094776,3.369450251799632,5.879238362064013,3.5289284658068283,3.8936414271909867,3.9302910281885954,0.002599451227382033,0.002599451227382033,0,34,0.5267300318546319
34,4.424156143889767,0.6739225007325151,3.18986513930675,3.18986513930675,4.751320887143276,2.8936414271909867,4.499257599130486,5.134649526694782,5.768914947158015,3.477398165166746,3.9302910281885954,3.9302910281885954,0.002599451227382033,0.002599451227382033,0,35,0.6005996214084027
35,1.5326806006679357,0.6739225007325151,1.6118315474694977,1.6118315474694977,5.823022352497465,3.1943156159699,4.396543912681907,2.2472783818056876,4.823022352497465,2.91919805993673,4.027530681724803,3.9302910281885954,0.002599451227382033,0.002599451227382033,0,36,0.4818106826724637
36,3.6871905497235606,3.4665914102101634,1.6118315474694977,1.6118315474694977,1.5392704100282875,3.3948355702195454,2.712501638252748,2.2745071902777423,5.94771809994678,0.6285477859755885,4.006507431154385,5.01435529297707,0.002599451227382033,0.002599451227382033,0,37,0.4700814567713372
37,3.8744691179161412,3.4665914102101634,3.18986513930675,3.18986513930675,1.5392704100282875,3.1943156159699,4.117643101389092,2.2745071902777423,4.893641427190987,0.6285477859755885,4.006507431154385,4.773347193473275,0.002599451227382033,0.002599451227382033,0,38,0.5126742685555038
38,3.6871905497235606,0.6739225007325151,4.163446791002217,4.163446791002217,1.5392704100282875,3.7667039198426613,4.97298485855721,5.362755599225624,4.725325678610332,0.6285477859755885,4.006507431154385,4.448758117122845,0.002599451227382033,0.002599451227382033,0,39,0.5518287222007066
39,1.5326806006679357,1.8316629954608796,3.18986513930675,3.18986513930675,5.823022352497465,3.1943156159699,4.499257599130486,2.2745071902777423,4.893641427190987,0.6285477859755885,3.7755684333899535,3.9302910281885954,0.002599451227382033,0.002599451227382033,0,40,0.5076286036701807
40,4.01435529297707,0.6739225007325151,3.18986513930675,3.18986513930675,5.683014873752367,2.4042565864520618,2.0097721871094776,3.369450251799632,4.725325678610332,3.477398165166746,3.903323980588326,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,41,0.4978816451255314
41,1.5326806006679357,0.6739225007325151,1.6118315474694977,1.6118315474694977,4.70825216525139,2.4042565864520618,2.712501638252748,3.823022352497465,5.278439313292148,0.6285477859755885,3.8936414271909867,3.5251860641210118,0.002599451227382033,0.002599451227382033,0,42,0.4243632376348421
42,5.241126154824092,1.8316629954608796,3.18986513930675,3.18986513930675,1.5392704100282875,3.8912309086003063,3.294275861342857,2.2472783818056876,4.621788074501921,0.6285477859755885,4.1318011643857515,5.94771809994678,0.002599451227382033,0.002599451227382033,0,43,0.5206073079367066
43,1.5326806006679357,1.8316629954608796,1.6118315474694977,1.6118315474694977,4.654118728117912,2.4042565864520618,2.712501638252748,3.369450251799632,4.913071957139889,0.6285477859755885,4.137503523749935,3.5251860641210118,0.002599451227382033,0.002599451227382033,0,44,0.4312837353777598
44,4.455865003617105,0.6739225007325151,1.6118315474694977,1.6118315474694977,4.601943263105049,3.1943156159699,2.0097721871094776,3.18986513930675,4.466591410210163,3.477398165166746,3.7755684333899535,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,45,0.45111499953438167
45,4.455865003617105,1.8316629954608796,3.316743201468787,3.316743201468787,4.751320887143276,2.4042565864520618,4.813862353211989,5.134649526694782,4.795715006501729,0.6285477859755885,4.086975965142151,4.369450251799631,0.002599451227382033,0.002599451227382033,0,46,0.5749646997580578
46,3.8744691179161412,0.6739225007325151,2.7253256786103317,2.7253256786103317,5.438163001883646,2.8936414271909867,4.813862353211989,2.2472783818056876,4.313512080205774,3.477398165166746,4.137503523749935,5.4523071842039155,0.002599451227382033,0.002599451227382033,0,47,0.5601282524738556
47,1.5326806006679357,1.8316629954608796,1.6118315474694977,1.6118315474694977,5.4523071842039155,3.8912309086003063,4.97298485855721,2.2472783818056876,4.313512080205774,0.6285477859755885,4.084220099851642,3.5251860641210118,0.002599451227382033,0.002599451227382033,0,48,0.46756200789008473
48,6.198779864114497,3.4665914102101634,2.7253256786103317,2.7253256786103317,1.5392704100282875,3.3948355702195454,4.117643101389092,2.2745071902777423,5.175128596049852,2.91919805993673,3.903323980588326,4.832240882526844,0.002599451227382033,0.002599451227382033,0,49,0.5666681328619337
49,1.5326806006679357,1.8316629954608796,1.6118315474694977,1.6118315474694977,5.438163001883646,5.674699605540364,2.0097721871094776,6.310288179331488,4.621788074501921,0.6285477859755885,3.903323980588326,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,50,0.4786865555618865
50,3.8744691179161412,1.8316629954608796,3.316743201468787,3.316743201468787,6.062360665887902,3.3428560417879187,2.712501638252748,3.823022352497465,4.998702028665584,0.6285477859755885,4.086975965142151,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,51,0.51561120239429
51,3.2228253380811482,1.8316629954608796,1.6118315474694977,1.6118315474694977,5.832240882526844,2.4042565864520618,2.0097721871094776,2.2745071902777423,5.978091748990298,3.5289284658068283,4.084220099851642,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,52,0.46841545214073904
52,4.424156143889767,0.6739225007325151,1.6118315474694977,1.6118315474694977,1.5392704100282875,3.1943156159699,2.0097721871094776,3.267456263743318,4.372809263889547,0.6285477859755885,3.8936414271909867,3.9302910281885954,0.002599451227382033,0.002599451227382033,0,53,0.4080447722877339
53,5.241126154824092,0.6739225007325151,4.163446791002217,4.163446791002217,4.517730259201964,3.8912309086003063,3.8984745809269303,3.369450251799632,6.073248982030639,0.6285477859755885,4.027530681724803,4.773347193473275,0.002599451227382033,0.002599451227382033,0,54,0.5948112069508993
54,4.323227235038986,0.6739225007325151,1.6118315474694977,1.6118315474694977,1.5392704100282875,3.0828441388118244,4.117643101389092,2.2472783818056876,4.621788074501921,0.6285477859755885,3.7755684333899535,5.117643101389092,0.002599451227382033,0.002599451227382033,0,55,0.43676683201908567
55,3.6871905497235606,0.6739225007325151,2.9987020286655848,2.9987020286655848,1.5392704100282875,2.4042565864520618,4.396543912681907,2.2745071902777423,4.40683666768974,0.6285477859755885,4.07872411209679,4.773347193473275,0.002599451227382033,0.002599451227382033,0,56,0.4565275035705535
56,4.481018480845443,0.6739225007325151,3.517730259201964,3.517730259201964,1.5392704100282875,3.1943156159699,4.117643101389092,5.134649526694782,4.313512080205774,4.4882864813094825,3.9302910281885954,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,57,0.5275761786802307
57,5.241126154824092,0.6739225007325151,3.18986513930675,3.18986513930675,5.683014873752367,3.0828441388118244,3.8984745809269303,3.18986513930675,5.278439313292148,0.6285477859755885,3.9577717646107025,5.198779864114497,0.002599451227382033,0.002599451227382033,0,58,0.5658870309380996
58,3.6871905497235606,1.8316629954608796,3.316743201468787,3.316743201468787,5.525186064121011,3.3428560417879187,2.0097721871094776,2.2472783818056876,4.998702028665584,0.6285477859755885,4.084220099851642,3.9302910281885954,0.002599451227382033,0.002599451227382033,0,59,0.5096708313534926
59,3.2228253380811482,1.8316629954608796,2.9987020286655848,2.9987020286655848,5.32974054199766,5.046180738832468,4.813862353211989,3.369450251799632,4.777793098504468,3.5289284658068283,3.888824410893211,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,60,0.5655261672395857
60,3.2228253380811482,0.6739225007325151,3.18986513930675,3.18986513930675,4.760091096771008,4.238059851776309,4.97298485855721,3.823022352497465,4.372809263889547,3.5289284658068283,4.086975965142151,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,61,0.5426469611004862
61,1.5326806006679357,0.6739225007325151,1.6118315474694977,1.6118315474694977,5.563054249711454,2.4042565864520618,3.294275861342857,3.18986513930675,4.58626164087278,2.91919805993673,4.137503523749935,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,62,0.43089514114755495
62,4.424156143889767,0.6739225007325151,3.18986513930675,3.18986513930675,1.5392704100282875,2.4042565864520618,4.499257599130486,2.2745071902777423,4.823022352497465,0.6285477859755885,4.006507431154385,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,63,0.43257766409492
63,3.6871905497235606,0.6739225007325151,5.040827504338261,5.040827504338261,5.927818542509074,4.238059851776309,3.294275861342857,2.2472783818056876,4.58626164087278,0.6285477859755885,4.2258593981707815,5.117643101389092,0.002599451227382033,0.002599451227382033,0,64,0.5854754070921712
64,4.01435529297707,1.8316629954608796,1.6118315474694977,1.6118315474694977,4.654118728117912,2.4042565864520618,3.718899409450899,2.2472783818056876,4.300659478133711,0.6285477859755885,3.9302910281885954,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,65,0.42341921754081174
65,3.8744691179161412,0.6739225007325151,2.9987020286655848,2.9987020286655848,4.9179707565527275,2.8936414271909867,2.0097721871094776,4.393129248269142,4.725325678610332,3.477398165166746,4.084220099851642,4.410283969308209,0.002599451227382033,0.002599451227382033,0,66,0.5429075662761917
66,4.481018480845443,0.6739225007325151,2.9987020286655848,2.9987020286655848,1.5392704100282875,3.1943156159699,2.0097721871094776,3.18986513930675,4.678851248810831,0.6285477859755885,4.084220099851642,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,67,0.4171793971822104
67,1.5326806006679357,1.8316629954608796,1.6118315474694977,1.6118315474694977,4.70825216525139,3.8912309086003063,3.8984745809269303,5.134649526694782,4.300659478133711,0.6285477859755885,3.8936414271909867,3.5251860641210118,0.002599451227382033,0.002599451227382033,0,68,0.4788931077577854
68,1.5326806006679357,0.6739225007325151,3.517730259201964,3.517730259201964,5.832240882526844,2.4042565864520618,4.499257599130486,3.267456263743318,6.073248982030639,0.6285477859755885,3.903323980588326,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,69,0.48753547221848453
69,1.5326806006679357,0.6739225007325151,1.6118315474694977,1.6118315474694977,4.760091096771008,2.8936414271909867,2.712501638252748,4.281592746331023,4.725325678610332,0.6285477859755885,3.8936414271909867,3.5251860641210118,0.002599451227382033,0.002599451227382033,0,70,0.43021201325747976
70,4.424156143889767,0.6739225007325151,1.6118315474694977,1.6118315474694977,4.517730259201964,5.046180738832468,2.712501638252748,3.369450251799632,4.40683666768974,0.6285477859755885,4.1318011643857515,3.9302910281885954,0.002599451227382033,0.002599451227382033,0,71,0.48539333096787685
71,1.5326806006679357,0.6739225007325151,3.517730259201964,3.517730259201964,6.117643101389092,3.0828441388118244,3.294275861342857,2.2472783818056876,4.313512080205774,0.6285477859755885,4.2258593981707815,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,72,0.45220335594746947
72,1.5326806006679357,0.6739225007325151,3.517730259201964,3.517730259201964,5.525186064121011,3.3948355702195454,4.582367724768289,3.18986513930675,6.8888244108932115,0.6285477859755885,3.903323980588326,3.9302910281885954,0.002599451227382033,0.002599451227382033,0,73,0.5406523848327253
73,1.5326806006679357,0.6739225007325151,3.517730259201964,3.517730259201964,5.389722646825892,5.046180738832468,4.499257599130486,2.2472783818056876,7.030180260138753,0.6285477859755885,4.137503523749935,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,74,0.5185723747552042
74,4.481018480845443,0.6739225007325151,2.7253256786103317,2.7253256786103317,1.5392704100282875,2.4042565864520618,2.0097721871094776,2.2745071902777423,4.466591410210163,0.6285477859755885,4.07872411209679,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,75,0.38483852027441146
75,1.5326806006679357,0.6739225007325151,3.18986513930675,3.18986513930675,5.525186064121011,3.7667039198426613,2.712501638252748,2.2745071902777423,4.466591410210163,2.91919805993673,3.9577717646107025,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,76,0.4660405498273235
76,5.241126154824092,0.6739225007325151,2.7253256786103317,2.7253256786103317,4.70825216525139,3.0828441388118244,3.8984745809269303,2.2745071902777423,4.777793098504468,3.477398165166746,3.903323980588326,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,77,0.50898188653272
77,1.5326806006679357,1.8316629954608796,3.517730259201964,3.517730259201964,4.517730259201964,3.8912309086003063,3.294275861342857,5.134649526694782,4.998702028665584,3.477398165166746,4.027530681724803,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,78,0.538482739080201
78,4.893641427190987,0.6739225007325151,1.6118315474694977,1.6118315474694977,4.517730259201964,2.4042565864520618,2.712501638252748,2.2472783818056876,7.594081145332079,0.6285477859755885,3.8936414271909867,5.117643101389092,0.002599451227382033,0.002599451227382033,0,79,0.4964160899135811
79,5.525186064121011,0.6739225007325151,2.7253256786103317,2.7253256786103317,4.913071957139889,2.8936414271909867,3.718899409450899,3.267456263743318,7.117643101389092,2.91919805993673,3.9577717646107025,4.059651378629916,0.002599451227382033,0.002599451227382033,0,80,0.5827071103162261
80,1.5326806006679357,3.4665914102101634,2.7253256786103317,2.7253256786103317,5.563054249711454,3.8912309086003063,2.0097721871094776,2.2745071902777423,4.300659478133711,0.6285477859755885,3.888824410893211,5.228899852490833,0.002599451227382033,0.002599451227382033,0,81,0.5007175835464515
81,1.5326806006679357,0.6739225007325151,3.18986513930675,3.18986513930675,1.5392704100282875,2.4042565864520618,4.396543912681907,3.267456263743318,4.998702028665584,0.6285477859755885,3.8936414271909867,3.5251860641210118,0.002599451227382033,0.002599451227382033,0,82,0.4353074105267113
82,4.323227235038986,1.8316629954608796,2.7253256786103317,2.7253256786103317,4.751320887143276,3.3948355702195454,4.97298485855721,4.281592746331023,4.678851248810831,0.6285477859755885,3.9577717646107025,4.410283969308209,0.002599451227382033,0.002599451227382033,0,83,0.5589369897775271
83,1.5326806006679357,0.6739225007325151,1.6118315474694977,1.6118315474694977,1.5392704100282875,2.4042565864520618,3.8984745809269303,2.2745071902777423,4.372809263889547,0.6285477859755885,3.8936414271909867,5.198779864114497,0.002599451227382033,0.002599451227382033,0,84,0.38817754666722876
84,3.8744691179161412,1.8316629954608796,3.316743201468787,3.316743201468787,5.389722646825892,2.8936414271909867,3.8984745809269303,3.823022352497465,4.823022352497465,0.6285477859755885,4.027530681724803,4.369450251799631,0.002599451227382033,0.002599451227382033,0,85,0.5525380191260009
85,4.01435529297707,1.8316629954608796,1.6118315474694977,1.6118315474694977,1.5392704100282875,3.7667039198426613,2.0097721871094776,3.369450251799632,4.678851248810831,0.6285477859755885,4.006507431154385,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,86,0.39873795634224796
86,5.241126154824092,0.6739225007325151,1.6118315474694977,1.6118315474694977,5.389722646825892,5.046180738832468,2.712501638252748,2.2745071902777423,5.8888244108932115,0.6285477859755885,3.9577717646107025,5.94771809994678,0.002599451227382033,0.002599451227382033,0,87,0.5367134968539424
87,3.2228253380811482,1.8316629954608796,3.316743201468787,3.316743201468787,4.760091096771008,5.674699605540364,3.718899409450899,2.2472783818056876,4.893641427190987,4.4882864813094825,4.084220099851642,4.448758117122845,0.002599451227382033,0.002599451227382033,0,88,0.6024363744316532
88,1.5326806006679357,1.8316629954608796,2.9987020286655848,2.9987020286655848,4.760091096771008,2.4042565864520618,4.396543912681907,4.281592746331023,4.621788074501921,0.6285477859755885,4.084220099851642,4.059651378629916,0.002599451227382033,0.002599451227382033,0,89,0.5054709180036839
89,4.481018480845443,0.6739225007325151,1.6118315474694977,1.6118315474694977,4.654118728117912,3.3948355702195454,2.0097721871094776,4.281592746331023,4.725325678610332,0.6285477859755885,4.1318011643857515,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,90,0.4397978799534036
90,1.5326806006679357,0.6739225007325151,2.9987020286655848,2.9987020286655848,4.913071957139889,3.0828441388118244,3.294275861342857,3.267456263743318,4.823022352497465,2.91919805993673,4.137503523749935,3.5251860641210118,0.002599451227382033,0.002599451227382033,0,91,0.49981601773384915
91,4.01435529297707,0.6739225007325151,4.163446791002217,4.163446791002217,1.5392704100282875,2.8936414271909867,2.0097721871094776,2.2472783818056876,7.94771809994678,0.6285477859755885,4.006507431154385,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,92,0.4670764537489888
92,4.424156143889767,0.6739225007325151,2.7253256786103317,2.7253256786103317,4.751320887143276,3.3948355702195454,4.499257599130486,2.2472783818056876,4.372809263889547,0.6285477859755885,3.8936414271909867,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,93,0.46771168724971807
93,3.6871905497235606,0.6739225007325151,2.9987020286655848,2.9987020286655848,1.5392704100282875,4.238059851776309,4.117643101389092,4.393129248269142,4.466591410210163,2.91919805993673,4.1318011643857515,4.059651378629916,0.002599451227382033,0.002599451227382033,0,94,0.5267539832549915
94,5.525186064121011,0.6739225007325151,2.7253256786103317,2.7253256786103317,4.751320887143276,2.4042565864520618,2.0097721871094776,6.310288179331488,4.40683666768974,0.6285477859755885,4.07872411209679,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,95,0.49263043515800076
95,3.2228253380811482,0.6739225007325151,2.7253256786103317,2.7253256786103317,4.760091096771008,3.3428560417879187,3.8984745809269303,3.823022352497465,4.725325678610332,2.91919805993673,4.006507431154385,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,96,0.5002689798000108
96,3.6871905497235606,0.6739225007325151,3.18986513930675,3.18986513930675,4.654118728117912,2.4042565864520618,2.712501638252748,3.823022352497465,4.372809263889547,2.91919805993673,4.086975965142151,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,97,0.4857459362901511
97,1.5326806006679357,0.6739225007325151,3.517730259201964,3.517730259201964,1.5392704100282875,2.4042565864520618,2.0097721871094776,2.2745071902777423,4.58626164087278,0.6285477859755885,4.137503523749935,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,98,0.3693212520543454
98,1.5326806006679357,0.6739225007325151,1.6118315474694977,1.6118315474694977,5.525186064121011,4.238059851776309,4.396543912681907,2.2472783818056876,5.768914947158015,0.6285477859755885,3.9302910281885954,4.832240882526844,0.002599451227382033,0.002599451227382033,0,99,0.4845061923436582
99,4.650037551306094,0.6739225007325151,2.7253256786103317,2.7253256786103317,1.5392704100282875,2.4042565864520618,2.0097721871094776,3.267456263743318,5.342856041787918,0.6285477859755885,4.084220099851642,5.01435529297707,0.002599451227382033,0.002599451227382033,0,100,0.4592090635826821
100,1.5326806006679357,1.8316629954608796,1.6118315474694977,1.6118315474694977,1.5392704100282875,3.3948355702195454,4.117643101389092,3.369450251799632,7.594081145332079,3.477398165166746,4.07872411209679,1.3782843939556977,0.002599451227382033,0.002599451227382033,0,101,0.46539392254220274
