,Body information value,Accesories information value,Face information value,Eyewear information value,Eyes information value,Mouth information value,Head information value,Role information value,Fur information value,Special information value,Trait count information value,Unique Trait count,Token Id,Rarity score
19,1.3364276645824773,0.23939580539097513,4.556393348524385,3.294774043383635,3.2108967824986188,3.368849142274855,1.2870081105382027,3.1228054528737617,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,19,0.4077529208473088
20,6.020925838854548,0.23939580539097513,1.4077462998850927,2.446934455954395,3.204233052217608,3.1090475285429777,1.2870081105382027,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,20,0.3830575336093926
21,1.3364276645824773,0.23939580539097513,1.4077462998850927,2.446934455954395,2.3147325934831584,3.3075728019102923,1.2870081105382027,3.010424979419093,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,21,0.3187975392704836
22,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.2405884674354235,3.173970213500261,1.2870081105382027,3.048113850300326,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,22,0.30938652130978195
23,1.3364276645824773,5.636660688370521,5.651087759005801,1.0810032301907997,3.2405884674354235,3.040971781056306,1.2870081105382027,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,23,0.4445142784167336
24,1.3364276645824773,0.23939580539097513,4.448508591452505,1.0810032301907997,3.2108967824986188,5.102837036641166,5.1791879227712805,3.1379652600447674,7.480357457491845,0.000721527917459226,0.000721527917459226,0,24,0.5481331432654456
25,6.895394956770689,6.643856189774724,2.6073528560357366,5.748553568441418,3.2405884674354235,3.368849142274855,5.0782590139204995,1.2947740433836354,5.1791879227712805,0.000721527917459226,0.000721527917459226,0,25,0.7033520243731756
26,6.0397848661058635,0.23939580539097513,1.4077462998850927,5.50635266602479,2.3147325934831584,3.3075728019102923,6.429731384421878,3.077041035763828,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,26,0.5465648797012675
27,6.629500896797655,5.636660688370521,1.4077462998850927,3.294774043383635,4.943416471633633,3.3748230433194877,5.122805452873761,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,27,0.604705826979753
28,1.3364276645824773,0.23939580539097513,4.98850436116217,4.254289378011999,3.2405884674354235,3.352547329945754,5.148161027150656,3.1379652600447674,5.587272661408357,0.000721527917459226,0.000721527917459226,0,28,0.5493371496174495
29,6.04930764022437,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.2405884674354235,4.248793390257147,5.143054136717567,3.048113850300326,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,29,0.47769021680483215
30,5.803896602285193,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.943416471633633,4.125321050792545,5.143054136717567,3.1379652600447674,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,30,0.5037129969011125
31,5.930160374931366,0.23939580539097513,4.34519787421021,3.244685095954902,3.204233052217608,3.173970213500261,6.0303245368567975,3.1379652600447674,2.734083085633085,0.000721527917459226,0.000721527917459226,0,31,0.5625912118566486
32,6.779917739350753,6.276485124126195,5.651087759005801,5.461163892258535,4.176576709314742,3.3075728019102923,1.2870081105382027,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,32,0.6493496905767463
33,6.717856771218502,0.23939580539097513,6.368849142274855,1.0810032301907997,4.662003536484984,3.3075728019102923,6.467533417134262,3.1379652600447674,5.0685438590872876,0.000721527917459226,0.000721527917459226,0,33,0.6505703715485441
34,1.3364276645824773,0.23939580539097513,5.651087759005801,3.244685095954902,2.3147325934831584,3.1090475285429777,4.974829424265094,1.2947740433836354,5.058893689053568,0.000721527917459226,0.000721527917459226,0,34,0.47802830080799946
35,6.861447624847352,0.23939580539097513,1.4077462998850927,3.244685095954902,3.1152848709039667,3.3075728019102923,1.2870081105382027,3.1228054528737617,2.734083085633085,0.000721527917459226,0.000721527917459226,0,35,0.44460016692969434
36,1.3364276645824773,0.23939580539097513,1.4077462998850927,3.294774043383635,4.092955525127201,4.259806382979565,6.097887820669432,3.048113850300326,5.665660560093073,0.000721527917459226,0.000721527917459226,0,36,0.5169881523487904
37,6.965784284662087,0.23939580539097513,4.912672948202524,1.0810032301907997,3.2108967824986188,4.943416471633633,4.974829424265094,3.1228054528737617,5.063710705351345,0.000721527917459226,0.000721527917459226,0,37,0.6060390421450235
38,6.321928094887363,0.23939580539097513,4.98850436116217,3.294774043383635,3.1152848709039667,3.1090475285429777,6.117787378107137,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,38,0.548115575562411
39,1.3364276645824773,0.23939580539097513,5.651087759005801,1.0810032301907997,3.1152848709039667,3.368849142274855,1.2870081105382027,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,39,0.35432815603768153
40,6.828280760912152,0.23939580539097513,4.698997743967186,5.587272661408357,3.2108967824986188,3.173970213500261,5.0782590139204995,1.2947740433836354,5.0685438590872876,0.000721527917459226,0.000721527917459226,0,40,0.6177306404895224
41,5.895394956770689,0.23939580539097513,2.6073528560357366,1.0810032301907997,2.3147325934831584,5.102837036641166,4.878321443411748,1.2947740433836354,5.687799537362322,0.000721527917459226,0.000721527917459226,0,41,0.5109980498269617
42,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.662003536484984,7.6152870375779536,1.2870081105382027,10.965784284662087,10.965784284662087,13.287712379549449,10.965784284662087,1,42,3.453546370572103
43,5.921390165303634,0.23939580539097513,4.912672948202524,1.0810032301907997,4.155855418940657,3.1090475285429777,1.2870081105382027,3.077041035763828,5.0685438590872876,0.000721527917459226,0.000721527917459226,0,43,0.5066145786473751
44,5.974829424265094,5.636660688370521,2.6073528560357366,2.446934455954395,3.2405884674354235,3.368849142274855,1.2870081105382027,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,44,0.5022540780399575
45,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.1152848709039667,3.3075728019102923,1.2870081105382027,3.1228054528737617,5.643856189774724,0.000721527917459226,0.000721527917459226,0,45,0.36069064972635934
46,6.020925838854548,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.662003536484984,4.259806382979565,5.9389842253183724,3.1379652600447674,2.734083085633085,0.000721527917459226,0.000721527917459226,0,46,0.5176754816681288
47,1.3364276645824773,5.779917739350753,4.878321443411748,5.461163892258535,2.3147325934831584,3.3075728019102923,1.2870081105382027,3.077041035763828,5.044538396076498,0.000721527917459226,0.000721527917459226,0,47,0.5704346191479773
48,7.137965260044767,0.23939580539097513,4.34519787421021,2.446934455954395,3.204233052217608,3.173970213500261,1.2870081105382027,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,48,0.4553871357451533
49,6.265344566520995,6.930160374931366,5.411195432984449,3.244685095954902,3.204233052217608,3.1090475285429777,6.117787378107137,3.1379652600447674,5.687799537362322,0.000721527917459226,0.000721527917459226,0,49,0.7569292357190498
50,1.3364276645824773,0.23939580539097513,1.4077462998850927,3.294774043383635,2.3147325934831584,3.3748230433194877,5.210896782498619,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,50,0.3726141893589831
51,6.629500896797655,0.23939580539097513,4.448508591452505,1.0810032301907997,2.3147325934831584,3.040971781056306,1.2870081105382027,3.1379652600447674,5.1791879227712805,0.000721527917459226,0.000721527917459226,0,51,0.4803881368952307
52,6.779917739350753,0.23939580539097513,4.448508591452505,3.244685095954902,3.204233052217608,3.040971781056306,1.2870081105382027,3.077041035763828,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,52,0.4938797285766656
53,5.974829424265094,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.624154275332176,3.368849142274855,4.974829424265094,3.010424979419093,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,53,0.4640515083081653
54,1.3364276645824773,0.23939580539097513,1.4077462998850927,3.244685095954902,3.204233052217608,3.352547329945754,1.2870081105382027,1.2947740433836354,5.779917739350753,0.000721527917459226,0.000721527917459226,0,54,0.3713245217741238
55,6.629500896797655,0.23939580539097513,4.448508591452505,2.446934455954395,4.092955525127201,3.173970213500261,5.122805452873761,3.077041035763828,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,55,0.5625209982776831
56,6.493296513199343,5.748553568441418,1.4077462998850927,1.0810032301907997,3.624154275332176,3.368849142274855,1.2870081105382027,3.1228054528737617,5.665660560093073,0.000721527917459226,0.000721527917459226,0,56,0.5583607651026123
57,1.3364276645824773,0.23939580539097513,4.34519787421021,2.446934455954395,3.2405884674354235,4.248793390257147,4.974829424265094,3.048113850300326,5.636660688370521,0.000721527917459226,0.000721527917459226,0,57,0.5182905104844842
58,5.921390165303634,0.23939580539097513,4.912672948202524,2.446934455954395,3.1152848709039667,5.016249351645075,4.848920526971188,3.048113850300326,5.063710705351345,0.000721527917459226,0.000721527917459226,0,58,0.6077625151666167
59,1.3364276645824773,0.23939580539097513,2.6073528560357366,2.446934455954395,2.3147325934831584,3.040971781056306,1.2870081105382027,3.1379652600447674,5.058893689053568,0.000721527917459226,0.000721527917459226,0,59,0.3769948999515918
60,6.658355759469839,0.23939580539097513,1.4077462998850927,3.294774043383635,4.092955525127201,3.3075728019102923,5.143054136717567,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,60,0.4959317095114927
61,6.764150423492437,0.23939580539097513,4.34519787421021,1.0810032301907997,4.840629153339797,3.3075728019102923,1.2870081105382027,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,61,0.4559183182531129
62,5.764150423492437,6.643856189774724,1.4077462998850927,2.446934455954395,3.1152848709039667,4.248793390257147,5.0782590139204995,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,62,0.5760177743398575
63,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,2.3147325934831584,3.1090475285429777,1.2870081105382027,3.010424979419093,4.9839316313723465,0.000721527917459226,0.000721527917459226,0,63,0.32958831153675516
64,1.3364276645824773,0.23939580539097513,4.34519787421021,2.446934455954395,3.204233052217608,3.1090475285429777,4.974829424265094,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,64,0.41589060021358876
65,1.3364276645824773,0.23939580539097513,2.6073528560357366,1.0810032301907997,3.204233052217608,3.3748230433194877,7.930160374931366,3.1228054528737617,2.734083085633085,0.000721527917459226,0.000721527917459226,0,65,0.45004770209608
66,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.2405884674354235,3.040971781056306,1.2870081105382027,3.010424979419093,5.665660560093073,0.000721527917459226,0.000721527917459226,0,66,0.356619361604359
67,6.779917739350753,0.23939580539097513,2.6073528560357366,2.446934455954395,3.2108967824986188,3.352547329945754,5.0782590139204995,3.048113850300326,2.734083085633085,0.000721527917459226,0.000721527917459226,0,67,0.517949166222678
68,1.3364276645824773,0.23939580539097513,1.4077462998850927,3.294774043383635,2.3147325934831584,3.352547329945754,5.210896782498619,3.010424979419093,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,68,0.40337030210616404
69,1.3364276645824773,0.23939580539097513,2.6073528560357366,5.587272661408357,3.204233052217608,3.368849142274855,5.20024953829911,3.048113850300326,5.587272661408357,0.000721527917459226,0.000721527917459226,0,69,0.5299180183518621
70,1.3364276645824773,0.23939580539097513,1.4077462998850927,3.294774043383635,4.155855418940657,3.3075728019102923,4.848920526971188,3.010424979419093,5.636660688370521,0.000721527917459226,0.000721527917459226,0,70,0.4782724413789511
71,5.764150423492437,5.748553568441418,4.740817919661812,2.446934455954395,2.3147325934831584,3.040971781056306,1.2870081105382027,3.048113850300326,5.23242994404826,0.000721527917459226,0.000721527917459226,0,71,0.5903981300218211
72,1.3364276645824773,0.23939580539097513,4.448508591452505,1.0810032301907997,2.3147325934831584,3.368849142274855,6.34519787421021,3.048113850300326,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,72,0.43773165821020543
73,5.787866492466244,0.23939580539097513,5.270904091862896,3.244685095954902,4.155855418940657,3.040971781056306,5.636660688370521,1.2947740433836354,5.587272661408357,0.000721527917459226,0.000721527917459226,0,73,0.6015418704599442
74,6.493296513199343,0.23939580539097513,1.4077462998850927,4.254289378011999,3.2405884674354235,3.1090475285429777,1.2870081105382027,3.1379652600447674,5.054092702789747,0.000721527917459226,0.000721527917459226,0,74,0.49557874046501377
75,7.097887820669432,5.748553568441418,1.4077462998850927,1.0810032301907997,2.3147325934831584,3.173970213500261,5.148161027150656,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,75,0.5270082220097039
76,5.803896602285193,0.23939580539097513,1.4077462998850927,2.446934455954395,2.3147325934831584,3.173970213500261,6.0303245368567975,3.048113850300326,5.044538396076498,0.000721527917459226,0.000721527917459226,0,76,0.5181625308996517
77,6.878321443411748,0.23939580539097513,2.6073528560357366,1.0810032301907997,3.1152848709039667,4.259806382979565,4.878321443411748,3.010424979419093,5.717856771218502,0.000721527917459226,0.000721527917459226,0,77,0.5581621926148008
78,5.803896602285193,0.23939580539097513,4.448508591452505,3.294774043383635,3.1152848709039667,5.016249351645075,1.2870081105382027,3.1379652600447674,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,78,0.5118123223812121
79,6.947862376664824,5.748553568441418,2.6073528560357366,5.748553568441418,4.092955525127201,3.352547329945754,5.143054136717567,3.1379652600447674,5.044538396076498,0.000721527917459226,0.000721527917459226,0,79,0.734369806951333
80,1.3364276645824773,0.23939580539097513,1.4077462998850927,3.244685095954902,3.1152848709039667,3.368849142274855,5.143054136717567,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,80,0.3855183529665542
81,5.974829424265094,0.23939580539097513,1.4077462998850927,2.446934455954395,2.3147325934831584,3.040971781056306,1.2870081105382027,3.077041035763828,5.054092702789747,0.000721527917459226,0.000721527917459226,0,81,0.4362200299076702
82,1.3364276645824773,0.23939580539097513,1.4077462998850927,5.461163892258535,2.3147325934831584,4.259806382979565,5.20024953829911,3.1228054528737617,5.044538396076498,0.000721527917459226,0.000721527917459226,0,82,0.4984483862150476
83,1.3364276645824773,0.23939580539097513,4.698997743967186,1.0810032301907997,3.624154275332176,4.943416471633633,6.107803289534515,3.1379652600447674,5.054092702789747,0.000721527917459226,0.000721527917459226,0,83,0.530692146753896
84,1.3364276645824773,5.828280760912152,4.698997743967186,3.294774043383635,3.2108967824986188,3.040971781056306,5.0782590139204995,3.048113850300326,5.687799537362322,0.000721527917459226,0.000721527917459226,0,84,0.6185054902250816
85,6.861447624847352,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.092955525127201,3.040971781056306,1.2870081105382027,3.1379652600447674,5.23242994404826,0.000721527917459226,0.000721527917459226,0,85,0.46322759262974406
86,6.844768883700721,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.155855418940657,3.173970213500261,5.974829424265094,3.077041035763828,5.748553568441418,0.000721527917459226,0.000721527917459226,0,86,0.5566766980494726
87,7.020925838854548,0.23939580539097513,1.4077462998850927,5.748553568441418,3.2108967824986188,3.3748230433194877,5.122805452873761,1.2947740433836354,5.608232280044003,0.000721527917459226,0.000721527917459226,0,87,0.5799411603267126
88,6.717856771218502,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.092955525127201,4.125321050792545,4.921390165303634,3.077041035763828,5.044538396076498,0.000721527917459226,0.000721527917459226,0,88,0.539190185472667
89,5.921390165303634,0.23939580539097513,2.6073528560357366,1.0810032301907997,4.840629153339797,4.259806382979565,5.1791879227712805,1.2947740433836354,5.680382065799839,0.000721527917459226,0.000721527917459226,0,89,0.5461550662735416
90,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.1152848709039667,5.102837036641166,1.2870081105382027,3.1228054528737617,5.748553568441418,0.000721527917459226,0.000721527917459226,0,90,0.39405060777614115
91,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.176576709314742,4.259806382979565,1.2870081105382027,3.077041035763828,2.734083085633085,0.000721527917459226,0.000721527917459226,0,91,0.34415058703462476
92,7.097887820669432,0.23939580539097513,4.448508591452505,2.446934455954395,3.1152848709039667,3.3748230433194877,4.921390165303634,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,92,0.5222755538397226
93,1.3364276645824773,0.23939580539097513,4.448508591452505,1.0810032301907997,3.2405884674354235,3.352547329945754,5.974829424265094,3.048113850300326,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,93,0.4482222473108029
94,6.717856771218502,5.636660688370521,4.740817919661812,3.294774043383635,3.204233052217608,3.352547329945754,1.2870081105382027,3.1379652600447674,4.9839316313723465,0.000721527917459226,0.000721527917459226,0,94,0.6383686498449714
95,1.3364276645824773,5.601211852366231,2.6073528560357366,1.0810032301907997,3.2405884674354235,3.040971781056306,1.2870081105382027,3.1379652600447674,5.0685438590872876,0.000721527917459226,0.000721527917459226,0,95,0.4635813821362963
96,6.55979192498625,0.23939580539097513,2.6073528560357366,2.446934455954395,4.155855418940657,3.3075728019102923,5.1791879227712805,3.010424979419093,5.680382065799839,0.000721527917459226,0.000721527917459226,0,96,0.5827284431803614
97,1.3364276645824773,0.23939580539097513,4.448508591452505,3.244685095954902,3.204233052217608,4.248793390257147,1.2870081105382027,3.048113850300326,5.680382065799839,0.000721527917459226,0.000721527917459226,0,97,0.4694892787127835
98,1.3364276645824773,5.636660688370521,4.878321443411748,2.446934455954395,3.2405884674354235,3.352547329945754,1.2870081105382027,3.1228054528737617,5.063710705351345,0.000721527917459226,0.000721527917459226,0,98,0.5331809881758557
99,6.779917739350753,0.23939580539097513,1.4077462998850927,5.461163892258535,4.155855418940657,3.368849142274855,6.107803289534515,1.2947740433836354,5.058893689053568,0.000721527917459226,0.000721527917459226,0,99,0.5947997436329383
100,6.020925838854548,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.943416471633633,3.3748230433194877,1.2870081105382027,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,100,0.3930342302828919
101,6.861447624847352,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.624154275332176,4.259806382979565,5.316168825598678,3.077041035763828,5.717856771218502,0.000721527917459226,0.000721527917459226,0,101,0.5545952820575131
102,6.137965260044767,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.2108967824986188,4.943416471633633,6.429731384421878,3.1228054528737617,7.158429362604483,0.000721527917459226,0.000721527917459226,0,102,0.5922887543414063
103,6.965784284662087,0.23939580539097513,1.4077462998850927,3.294774043383635,4.943416471633633,3.352547329945754,1.2870081105382027,1.2947740433836354,5.717856771218502,0.000721527917459226,0.000721527917459226,0,103,0.5004928158947687
104,1.3364276645824773,6.276485124126195,1.4077462998850927,5.748553568441418,2.3147325934831584,4.125321050792545,4.848920526971188,3.048113850300326,5.310432456049533,0.000721527917459226,0.000721527917459226,0,104,0.6043221640729622
105,6.717856771218502,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.624154275332176,3.040971781056306,4.974829424265094,3.048113850300326,5.044538396076498,0.000721527917459226,0.000721527917459226,0,105,0.5123500040324938
106,6.895394956770689,5.779917739350753,4.912672948202524,1.0810032301907997,2.3147325934831584,3.040971781056306,1.2870081105382027,1.2947740433836354,7.158429362604483,0.000721527917459226,0.000721527917459226,0,106,0.5928772133466543
107,9.480357457491845,0.23939580539097513,7.1791879227712805,1.0810032301907997,3.204233052217608,7.6152870375779536,1.2870081105382027,3.010424979419093,5.779917739350753,0.000721527917459226,0.000721527917459226,0,107,0.6826333015464571
108,6.1791879227712805,5.601211852366231,4.448508591452505,1.0810032301907997,4.662003536484984,3.352547329945754,1.2870081105382027,3.010424979419093,7.28771237954945,0.000721527917459226,0.000721527917459226,0,108,0.6480926266449963
109,5.930160374931366,0.23939580539097513,1.4077462998850927,3.294774043383635,3.204233052217608,4.248793390257147,4.974829424265094,1.2947740433836354,4.9839316313723465,0.000721527917459226,0.000721527917459226,0,109,0.5193737906833228
110,7.265344566520995,6.930160374931366,4.740817919661812,1.0810032301907997,4.840629153339797,5.102837036641166,1.2870081105382027,1.2947740433836354,7.480357457491845,0.000721527917459226,0.000721527917459226,0,110,0.7027570766886114
111,1.3364276645824773,5.601211852366231,4.448508591452505,1.0810032301907997,2.3147325934831584,3.368849142274855,5.148161027150656,3.077041035763828,5.310432456049533,0.000721527917459226,0.000721527917459226,0,111,0.5563817850270648
112,5.836501267717121,0.23939580539097513,2.6073528560357366,2.446934455954395,2.3147325934831584,3.352547329945754,1.2870081105382027,3.048113850300326,5.054092702789747,0.000721527917459226,0.000721527917459226,0,112,0.4598170016151361
113,6.265344566520995,0.23939580539097513,2.6073528560357366,2.446934455954395,3.1152848709039667,3.1090475285429777,5.122805452873761,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,113,0.4731766419680567
114,6.779917739350753,0.23939580539097513,2.6073528560357366,2.446934455954395,3.204233052217608,3.1090475285429777,6.117787378107137,3.010424979419093,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,114,0.531367315304321
115,1.3364276645824773,0.23939580539097513,2.6073528560357366,2.446934455954395,3.204233052217608,5.016249351645075,1.2870081105382027,1.2947740433836354,5.054092702789747,0.000721527917459226,0.000721527917459226,0,115,0.39484785670349276
116,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.662003536484984,7.6152870375779536,7.795859283219775,1.2947740433836354,5.643856189774724,0.000721527917459226,0.000721527917459226,0,116,0.5456710116722473
117,1.3364276645824773,6.930160374931366,1.4077462998850927,3.244685095954902,3.1152848709039667,3.173970213500261,1.2870081105382027,3.1228054528737617,5.680382065799839,0.000721527917459226,0.000721527917459226,0,117,0.5144545387033602
118,6.717856771218502,0.23939580539097513,4.98850436116217,3.294774043383635,3.204233052217608,3.3075728019102923,4.878321443411748,1.2947740433836354,5.687799537362322,0.000721527917459226,0.000721527917459226,0,118,0.5902141059709956
119,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.662003536484984,7.6152870375779536,7.795859283219775,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,119,0.4958240509847035
120,6.844768883700721,0.23939580539097513,4.556393348524385,1.0810032301907997,3.1152848709039667,3.3075728019102923,5.148161027150656,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,120,0.49854306734353504
121,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.1152848709039667,3.173970213500261,1.2870081105382027,3.077041035763828,5.687799537362322,0.000721527917459226,0.000721527917459226,0,121,0.3583128503457219
122,6.779917739350753,0.23939580539097513,2.6073528560357366,1.0810032301907997,4.176576709314742,3.1090475285429777,1.2870081105382027,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,122,0.41053635065618355
123,7.097887820669432,0.23939580539097513,1.4077462998850927,2.446934455954395,4.662003536484984,5.102837036641166,5.221623189091677,1.2947740433836354,7.28771237954945,0.000721527917459226,0.000721527917459226,0,123,0.6103653799285054
124,5.836501267717121,0.23939580539097513,2.6073528560357366,2.446934455954395,3.2405884674354235,3.173970213500261,1.2870081105382027,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,124,0.40141709651976243
125,6.965784284662087,0.23939580539097513,2.6073528560357366,3.244685095954902,4.662003536484984,3.352547329945754,1.2870081105382027,3.010424979419093,7.28771237954945,0.000721527917459226,0.000721527917459226,0,125,0.5734228661697243
