,Identity information value,Type information value,Hat information value,Face information value,Suit information value,Base information value,Back information value,Origin information value,Accessory information value,Mask information value,Trait count information value,Unique Trait count,Token Id,Rarity score
12,1.3083900377010955,2.0180670009037174,1.8110775394776244,4.306594524039482,3.800299279855567,3.7802266772291735,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,3.7604295221083577,0,13,0.4389804194717661
13,0.7718416001099526,2.0180670009037174,1.8110775394776244,6.229725760655211,3.800299279855567,4.823219894997484,1.7210340150026586,2.9562380208256016,0.304129335796979,0.07768013555405337,3.7604295221083577,0,14,0.5092282433957752
14,0.7718416001099526,2.0180670009037174,4.041766836382637,4.189461890441484,4.991861930556323,4.15998468936465,3.628971287890463,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,15,0.481434212073012
15,0.7718416001099526,0.40906509705328115,6.690859674523509,4.112156164274035,4.991861930556323,4.690859674523509,1.7210340150026586,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,16,0.4871480429344714
16,0.7718416001099526,2.0180670009037174,3.949217593147829,4.485971000826366,7.176286501693751,2.267648243798965,3.043261083062967,1.7427200272759755,5.131097727927495,0.07768013555405337,3.3083900377010957,0,17,0.6118607846846152
17,1.3083900377010955,0.40906509705328115,4.199423000491685,4.357733373031283,4.569628929873275,3.938055486860529,1.7210340150026586,1.7427200272759755,5.449851575019714,0.07768013555405337,1.0613138113084681,0,18,0.5193349760273154
18,1.3083900377010955,0.40906509705328115,4.518854362640149,4.368931579636146,6.891557024760638,2.267648243798965,1.7210340150026586,2.9562380208256016,0.304129335796979,0.07768013555405337,1.535581449045598,0,19,0.47474447765902567
19,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.292310298033234,5.849121758440241,4.823219894997484,4.102777831958174,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,20,0.4585917908687442
20,0.7718416001099526,0.40906509705328115,5.548255279080708,4.485971000826366,6.531381460516312,3.938055486860529,1.7210340150026586,4.902363779717221,0.304129335796979,0.07768013555405337,1.535581449045598,0,21,0.544378109863076
21,1.3083900377010955,2.0180670009037174,4.963292778359552,5.299434732466615,3.800299279855567,4.15998468936465,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,22,0.48040427236031813
22,0.7718416001099526,0.40906509705328115,3.949217593147829,4.357733373031283,3.795254886461505,4.15998468936465,3.669933835668961,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,23,0.4594945623843517
23,1.3083900377010955,0.40906509705328115,5.548255279080708,4.306594524039482,4.118442427121466,4.823219894997484,1.7210340150026586,1.485463099028869,5.09346007056413,0.07768013555405337,1.0613138113084681,0,24,0.5394712861232351
24,1.3083900377010955,2.0180670009037174,4.963292778359552,5.523017987581685,4.179569085683052,4.870183373968071,1.7210340150026586,2.9562380208256016,5.075003165856569,0.07768013555405337,1.0613138113084681,0,25,0.6079274128835097
25,0.7718416001099526,0.40906509705328115,4.777737125203476,4.357733373031283,6.7097187017748245,4.823219894997484,3.669933835668961,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,26,0.5209056509309054
26,0.7718416001099526,0.40906509705328115,3.740900357023104,4.724026538458708,6.600094210600327,3.938055486860529,1.7210340150026586,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,27,0.4604443693329505
27,0.7718416001099526,0.40906509705328115,3.740900357023104,4.357733373031283,5.473830437954153,4.823219894997484,3.6861831873140356,5.150291293160806,0.304129335796979,0.07768013555405337,1.0613138113084681,0,28,0.5377291191098441
28,0.7718416001099526,0.40906509705328115,3.628971287890463,4.724026538458708,4.569628929873275,2.267648243798965,3.669933835668961,1.7427200272759755,0.304129335796979,0.07768013555405337,1.0613138113084681,0,29,0.41833243745714305
29,0.7718416001099526,0.40906509705328115,4.963292778359552,5.7481928495894605,4.176286501693751,2.267648243798965,1.7210340150026586,1.485463099028869,5.189461890441484,0.07768013555405337,1.0613138113084681,0,30,0.5019796429461828
30,0.7718416001099526,0.40906509705328115,4.441946376934368,5.523017987581685,6.7097187017748245,4.8861838526617865,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,31,0.5018784524710662
31,1.3083900377010955,0.40906509705328115,3.949217593147829,4.485971000826366,3.795254886461505,2.267648243798965,1.7210340150026586,3.0462542273749507,5.075003165856569,0.07768013555405337,1.0613138113084681,0,32,0.489832405018601
32,0.7718416001099526,0.40906509705328115,1.8110775394776244,3.902363779717221,3.9159870635811953,3.7802266772291735,3.043261083062967,2.9562380208256016,0.304129335796979,0.07768013555405337,1.535581449045598,0,33,0.40537365345217097
33,0.7718416001099526,0.40906509705328115,6.1247562010536685,4.368931579636146,5.849121758440241,4.44589356145103,1.7210340150026586,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,34,0.4926046488764074
34,0.7718416001099526,0.40906509705328115,4.777737125203476,4.112156164274035,4.118442427121466,4.777737125203476,4.527193663552879,3.0462542273749507,0.304129335796979,0.07768013555405337,1.0613138113084681,0,35,0.5040017101473528
35,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.485971000826366,4.92422321368096,4.782720532717732,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,3.7604295221083577,0,36,0.4418665154107192
36,0.7718416001099526,0.40906509705328115,3.740900357023104,3.902363779717221,4.118442427121466,4.295868117446423,4.613350307302594,1.485463099028869,5.131097727927495,0.07768013555405337,3.3083900377010957,0,37,0.5737193194128809
37,1.3083900377010955,0.40906509705328115,1.8110775394776244,4.112156164274035,3.878161431391595,3.938055486860529,1.7210340150026586,1.7427200272759755,0.304129335796979,0.07768013555405337,3.7604295221083577,0,38,0.4153776106460697
38,0.7718416001099526,0.40906509705328115,5.6538654670413075,4.189461890441484,5.473830437954153,2.267648243798965,3.0719498418790145,1.485463099028869,5.449851575019714,0.07768013555405337,3.3083900377010957,0,39,0.5792050860769548
39,1.3083900377010955,0.40906509705328115,3.628971287890463,5.523017987581685,3.966124369142715,4.782720532717732,3.628971287890463,1.7427200272759755,0.304129335796979,0.07768013555405337,1.0613138113084681,0,40,0.4760771680458184
40,1.3083900377010955,2.0180670009037174,6.1247562010536685,4.368931579636146,4.50231899491385,4.823219894997484,4.102777831958174,1.7427200272759755,5.131097727927495,0.07768013555405337,3.3083900377010957,0,41,0.6755494494490378
41,0.7718416001099526,0.40906509705328115,3.896950283530856,4.485971000826366,3.800299279855567,5.105897173802353,3.043261083062967,3.0462542273749507,0.304129335796979,0.07768013555405337,1.0613138113084681,0,42,0.46832465148025176
42,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.3392607129598035,4.179569085683052,4.823219894997484,3.628971287890463,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,43,0.4254674851270459
43,1.3083900377010955,0.40906509705328115,1.8110775394776244,4.833524903389223,3.966124369142715,5.573941922744358,3.669933835668961,4.902363779717221,5.09346007056413,0.07768013555405337,1.0613138113084681,0,44,0.5890718213736822
44,0.7718416001099526,2.0180670009037174,4.041766836382637,4.357733373031283,5.137467252803222,3.938055486860529,1.7210340150026586,1.485463099028869,5.050755619609892,0.07768013555405337,1.0613138113084681,0,45,0.534216858566823
45,0.7718416001099526,0.40906509705328115,4.777737125203476,4.236547026511225,3.800299279855567,5.573941922744358,3.043261083062967,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,46,0.46001483827985035
46,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.724026538458708,4.991861930556323,2.267648243798965,3.6861831873140356,2.9562380208256016,0.304129335796979,0.07768013555405337,1.535581449045598,0,47,0.4238864553694407
47,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.658438196831131,3.878161431391595,4.626729337103793,3.628971287890463,1.7427200272759755,0.304129335796979,7.434084259161398,1.535581449045598,0,48,0.5547421702191492
48,1.3083900377010955,2.0180670009037174,4.041766836382637,4.724026538458708,6.7097187017748245,3.7802266772291735,5.95764621521841,4.902363779717221,5.075003165856569,0.07768013555405337,1.0613138113084681,0,49,0.7142336683756677
49,0.7718416001099526,0.40906509705328115,3.740900357023104,4.368931579636146,4.118442427121466,5.137467252803222,4.757973870382045,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,50,0.47247692459174734
50,1.3083900377010955,0.40906509705328115,1.8110775394776244,4.485971000826366,3.9159870635811953,4.823219894997484,1.7210340150026586,2.9562380208256016,0.304129335796979,0.07768013555405337,3.7604295221083577,0,51,0.46059013684455635
51,0.7718416001099526,2.0180670009037174,4.991861930556323,4.257206497077318,5.137467252803222,4.15998468936465,1.7210340150026586,3.0462542273749507,5.498214596581113,0.07768013555405337,1.0613138113084681,0,52,0.5896850883097527
52,0.7718416001099526,2.0180670009037174,3.896950283530856,4.299434732466615,5.473830437954153,4.295868117446423,1.7210340150026586,1.7427200272759755,5.189461890441484,0.07768013555405337,1.0613138113084681,0,53,0.5501927269445992
53,0.7718416001099526,0.40906509705328115,4.963292778359552,4.299434732466615,5.787721213776098,4.8861838526617865,3.669933835668961,1.7427200272759755,0.304129335796979,0.07768013555405337,1.0613138113084681,0,54,0.5038173839699543
54,0.7718416001099526,2.0180670009037174,3.628971287890463,5.465793118888735,5.137467252803222,2.267648243798965,1.7210340150026586,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,55,0.44433934728508917
55,0.7718416001099526,0.40906509705328115,4.041766836382637,4.189461890441484,5.767821656338393,4.918727225926108,3.669933835668961,1.7427200272759755,0.304129335796979,0.07768013555405337,1.0613138113084681,0,56,0.4854671520202185
56,0.7718416001099526,0.40906509705328115,4.441946376934368,4.368931579636146,4.118442427121466,4.870183373968071,4.102777831958174,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,57,0.49497835835715825
57,1.3083900377010955,2.0180670009037174,6.690859674523509,4.582606783871485,3.795254886461505,4.823219894997484,3.0719498418790145,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,58,0.5262517651521127
58,1.3083900377010955,0.40906509705328115,5.6538654670413075,4.306594524039482,5.767821656338393,2.267648243798965,3.628971287890463,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,59,0.4996461408771946
59,0.7718416001099526,0.40906509705328115,4.777737125203476,4.292310298033234,4.569628929873275,4.626729337103793,3.043261083062967,4.902363779717221,0.304129335796979,0.07768013555405337,1.0613138113084681,0,60,0.5193559592111632
60,0.7718416001099526,0.40906509705328115,4.199423000491685,4.368931579636146,3.966124369142715,4.870183373968071,3.0719498418790145,1.485463099028869,5.131097727927495,0.07768013555405337,3.3083900377010957,0,61,0.5702196207381095
61,0.7718416001099526,0.40906509705328115,4.518854362640149,4.368931579636146,5.372683714497254,4.8861838526617865,1.7210340150026586,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,62,0.4630302817567634
62,0.7718416001099526,0.40906509705328115,4.991861930556323,4.3392607129598035,4.991861930556323,4.823219894997484,4.102777831958174,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,63,0.49274370218852187
63,1.3083900377010955,0.40906509705328115,1.8110775394776244,4.658438196831131,3.800299279855567,4.274651631536727,4.102777831958174,4.902363779717221,0.304129335796979,8.099665220090838,1.535581449045598,0,64,0.6340905715502273
64,0.7718416001099526,2.0180670009037174,3.949217593147829,4.6177962123337855,5.372683714497254,2.267648243798965,1.7210340150026586,1.7427200272759755,5.075003165856569,0.07768013555405337,1.0613138113084681,0,65,0.5164552550500848
65,1.3083900377010955,0.40906509705328115,4.991861930556323,4.292310298033234,3.9159870635811953,4.295868117446423,1.7210340150026586,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,66,0.44296502796652504
66,1.3083900377010955,2.0180670009037174,3.949217593147829,4.6177962123337855,4.92422321368096,4.8861838526617865,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,67,0.48318528461706517
67,0.7718416001099526,2.0180670009037174,1.8110775394776244,4.357733373031283,3.795254886461505,4.274651631536727,1.7210340150026586,3.0462542273749507,0.304129335796979,0.07768013555405337,3.7604295221083577,0,68,0.4671627892792096
68,0.7718416001099526,0.40906509705328115,3.896950283530856,4.833524903389223,4.991861930556323,4.823219894997484,3.043261083062967,1.7427200272759755,5.189461890441484,0.07768013555405337,3.3083900377010957,0,69,0.5959357018695387
69,1.3083900377010955,2.0180670009037174,3.628971287890463,4.368931579636146,7.531381460516312,4.7481928495894605,3.0719498418790145,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,70,0.5596851152441465
70,0.7718416001099526,0.40906509705328115,3.949217593147829,4.292310298033234,4.92422321368096,4.274651631536727,3.669933835668961,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,71,0.48071492026496904
71,0.7718416001099526,0.40906509705328115,4.041766836382637,4.257206497077318,4.176286501693751,4.823219894997484,3.628971287890463,1.7427200272759755,0.304129335796979,0.07768013555405337,1.0613138113084681,0,72,0.4555647960629583
72,0.7718416001099526,2.0180670009037174,1.8110775394776244,4.112156164274035,3.878161431391595,4.295868117446423,3.0719498418790145,1.485463099028869,5.498214596581113,0.07768013555405337,1.0613138113084681,0,73,0.5057711228898782
73,1.3083900377010955,0.40906509705328115,1.8110775394776244,4.299434732466615,4.991861930556323,4.870183373968071,3.0719498418790145,1.7427200272759755,5.498214596581113,0.07768013555405337,1.0613138113084681,0,74,0.524864164458781
74,1.3083900377010955,0.40906509705328115,3.628971287890463,4.189461890441484,3.795254886461505,4.626729337103793,3.0719498418790145,7.600094210600327,0.304129335796979,0.07768013555405337,1.0613138113084681,0,75,0.541634751086565
75,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.112156164274035,5.137467252803222,4.690859674523509,4.102777831958174,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,76,0.4447792147221062
76,1.3083900377010955,2.0180670009037174,3.896950283530856,5.299434732466615,3.800299279855567,4.15998468936465,4.102777831958174,4.902363779717221,0.304129335796979,0.07768013555405337,1.0613138113084681,0,77,0.5570942043818053
77,0.7718416001099526,0.40906509705328115,3.949217593147829,4.833524903389223,7.531381460516312,4.870183373968071,4.527193663552879,1.485463099028869,5.09346007056413,0.07768013555405337,3.3083900377010957,0,78,0.6638254503094557
78,0.7718416001099526,2.0180670009037174,1.8110775394776244,4.292310298033234,4.991861930556323,5.573941922744358,3.043261083062967,3.0462542273749507,0.304129335796979,0.07768013555405337,1.535581449045598,0,79,0.4946804070910534
79,1.3083900377010955,2.0180670009037174,3.896950283530856,4.299434732466615,4.179569085683052,3.938055486860529,4.757973870382045,1.7427200272759755,0.304129335796979,0.07768013555405337,1.0613138113084681,0,80,0.4968106569090607
80,0.7718416001099526,0.40906509705328115,3.628971287890463,5.523017987581685,4.569628929873275,4.870183373968071,4.102777831958174,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,81,0.5092481506776956
81,0.7718416001099526,0.40906509705328115,3.896950283530856,5.056779407237662,4.9746526405241,2.267648243798965,3.6861831873140356,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,82,0.43210603977869577
82,0.7718416001099526,0.40906509705328115,4.441946376934368,5.056779407237662,4.118442427121466,2.267648243798965,1.7210340150026586,2.9562380208256016,0.304129335796979,0.07768013555405337,1.535581449045598,0,83,0.42613874071640084
83,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.658438196831131,6.243400697552287,4.7481928495894605,1.7210340150026586,2.9562380208256016,0.304129335796979,6.1247562010536685,3.7604295221083577,0,84,0.6035114495700884
84,1.3083900377010955,0.40906509705328115,3.949217593147829,4.306594524039482,5.849121758440241,4.15998468936465,3.043261083062967,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,85,0.49394178280873063
85,0.7718416001099526,0.40906509705328115,7.342936371103202,4.357733373031283,3.9159870635811953,3.7802266772291735,3.628971287890463,1.485463099028869,5.498214596581113,0.07768013555405337,3.3083900377010957,0,86,0.6227451268325245
86,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.306594524039482,3.878161431391595,4.777737125203476,5.426264754702098,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,87,0.45100183586748077
87,0.7718416001099526,2.0180670009037174,3.740900357023104,4.582606783871485,4.179569085683052,4.44589356145103,5.95764621521841,3.0462542273749507,5.050755619609892,0.07768013555405337,3.3083900377010957,0,88,0.6696285437767889
88,0.7718416001099526,0.40906509705328115,5.548255279080708,3.902363779717221,4.92422321368096,4.15998468936465,3.6861831873140356,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,89,0.47422926390838643
89,1.3083900377010955,0.40906509705328115,4.041766836382637,4.112156164274035,6.600094210600327,4.8861838526617865,1.7210340150026586,2.9562380208256016,0.304129335796979,0.07768013555405337,1.535581449045598,0,90,0.5034392097473729
90,0.7718416001099526,2.0180670009037174,3.949217593147829,5.465793118888735,4.50231899491385,4.782720532717732,3.0719498418790145,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,91,0.4951214614435505
91,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.658438196831131,3.966124369142715,4.8861838526617865,1.7210340150026586,2.9562380208256016,0.304129335796979,8.434084259161397,3.7604295221083577,0,92,0.6065740283326901
92,1.3083900377010955,0.40906509705328115,1.8110775394776244,4.582606783871485,3.878161431391595,4.823219894997484,1.7210340150026586,3.0462542273749507,0.304129335796979,0.07768013555405337,3.7604295221083577,0,93,0.4632705950686589
93,1.3083900377010955,0.40906509705328115,3.896950283530856,4.724026538458708,5.137467252803222,2.267648243798965,3.0719498418790145,4.902363779717221,0.304129335796979,0.07768013555405337,1.0613138113084681,0,94,0.4891867621136466
94,0.7718416001099526,0.40906509705328115,3.896950283530856,5.7481928495894605,4.176286501693751,4.295868117446423,3.043261083062967,1.485463099028869,5.09346007056413,0.07768013555405337,3.3083900377010957,0,95,0.5818600609060588
95,1.3083900377010955,0.40906509705328115,1.8110775394776244,4.236547026511225,4.569628929873275,4.274651631536727,3.6861831873140356,2.9562380208256016,0.304129335796979,0.07768013555405337,1.535581449045598,0,96,0.4533129501043124
96,0.7718416001099526,0.40906509705328115,5.548255279080708,4.724026538458708,3.878161431391595,4.44589356145103,5.426264754702098,2.9562380208256016,5.131097727927495,0.07768013555405337,3.3083900377010957,0,97,0.6605747662858354
97,1.3083900377010955,0.40906509705328115,3.740900357023104,4.257206497077318,3.795254886461505,5.573941922744358,4.527193663552879,1.7427200272759755,0.304129335796979,0.07768013555405337,1.0613138113084681,0,98,0.48264550255881383
98,0.7718416001099526,2.0180670009037174,4.199423000491685,4.292310298033234,4.50231899491385,2.267648243798965,1.7210340150026586,2.9562380208256016,0.304129335796979,0.07768013555405337,1.535581449045598,0,99,0.44389518013526447
99,0.7718416001099526,2.0180670009037174,1.8110775394776244,4.189461890441484,5.321021594674761,2.267648243798965,3.628971287890463,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,100,0.4262794758087409
100,0.7718416001099526,0.40906509705328115,4.441946376934368,5.7481928495894605,4.50231899491385,4.15998468936465,3.669933835668961,1.485463099028869,5.449851575019714,0.07768013555405337,3.3083900377010957,0,101,0.6128061153489262
101,0.7718416001099526,0.40906509705328115,4.963292778359552,4.724026538458708,4.9746526405241,5.137467252803222,3.0719498418790145,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,102,0.5124326057965394
102,0.7718416001099526,0.40906509705328115,6.003449904831535,4.189461890441484,3.878161431391595,4.690859674523509,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,103,0.45146785425809083
103,1.3083900377010955,0.40906509705328115,1.8110775394776244,7.026908877655524,4.92422321368096,4.823219894997484,1.7210340150026586,3.0462542273749507,0.304129335796979,0.07768013555405337,3.7604295221083577,0,104,0.5261342888381708
104,1.3083900377010955,0.40906509705328115,3.896950283530856,5.523017987581685,5.473830437954153,2.267648243798965,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,105,0.43230565677977156
105,0.7718416001099526,2.0180670009037174,1.8110775394776244,4.658438196831131,5.787721213776098,4.7481928495894605,1.7210340150026586,1.485463099028869,0.304129335796979,6.1247562010536685,3.7604295221083577,0,106,0.5977939262506865
106,1.3083900377010955,0.40906509705328115,3.896950283530856,6.050755619609892,6.531381460516312,3.938055486860529,4.613350307302594,4.902363779717221,5.131097727927495,0.07768013555405337,3.3083900377010957,0,107,0.7234420966406979
107,0.7718416001099526,0.40906509705328115,4.963292778359552,4.833524903389223,3.795254886461505,5.105897173802353,3.628971287890463,6.01513170987917,0.304129335796979,0.07768013555405337,1.0613138113084681,0,108,0.5577193862063563
108,0.7718416001099526,2.0180670009037174,1.8110775394776244,4.189461890441484,5.473830437954153,4.274651631536727,4.102777831958174,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,109,0.4690792779867357
109,0.7718416001099526,2.0180670009037174,4.777737125203476,4.724026538458708,3.9159870635811953,4.782720532717732,3.6861831873140356,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,110,0.52367606055208
110,0.7718416001099526,2.0180670009037174,3.628971287890463,6.050755619609892,5.787721213776098,3.7802266772291735,1.7210340150026586,1.7427200272759755,0.304129335796979,0.07768013555405337,1.535581449045598,0,111,0.4938288970746211
111,0.7718416001099526,0.40906509705328115,3.740900357023104,4.236547026511225,4.569628929873275,2.267648243798965,3.6861831873140356,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,112,0.4072278317770721
112,1.3083900377010955,2.0180670009037174,3.896950283530856,5.299434732466615,5.372683714497254,2.267648243798965,3.0719498418790145,4.902363779717221,5.449851575019714,0.07768013555405337,3.3083900377010957,0,113,0.6659148351225785
113,1.3083900377010955,0.40906509705328115,4.441946376934368,4.357733373031283,5.767821656338393,4.626729337103793,3.669933835668961,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,114,0.4954764697686579
114,0.7718416001099526,2.0180670009037174,5.548255279080708,4.299434732466615,3.966124369142715,4.295868117446423,3.669933835668961,2.9562380208256016,5.050755619609892,0.07768013555405337,3.3083900377010957,0,115,0.6477093066836634
115,1.3083900377010955,0.40906509705328115,1.8110775394776244,4.658438196831131,4.176286501693751,4.7481928495894605,1.7210340150026586,2.9562380208256016,0.304129335796979,6.1247562010536685,3.7604295221083577,0,116,0.5759449778387613
116,0.7718416001099526,0.40906509705328115,3.949217593147829,4.724026538458708,3.800299279855567,4.823219894997484,1.7210340150026586,1.7427200272759755,5.189461890441484,0.07768013555405337,1.0613138113084681,0,117,0.5091586822970369
117,1.3083900377010955,0.40906509705328115,3.628971287890463,4.189461890441484,6.342936371103202,2.267648243798965,3.669933835668961,3.0462542273749507,0.304129335796979,0.07768013555405337,1.0613138113084681,0,118,0.473784059674766
118,0.7718416001099526,0.40906509705328115,1.8110775394776244,5.498214596581113,3.9159870635811953,2.267648243798965,3.043261083062967,2.9562380208256016,0.304129335796979,0.07768013555405337,1.535581449045598,0,119,0.4068734425278938
119,1.3083900377010955,0.40906509705328115,6.1247562010536685,5.056779407237662,5.849121758440241,4.274651631536727,3.043261083062967,3.0462542273749507,0.304129335796979,0.07768013555405337,1.0613138113084681,0,120,0.5503224157075037
120,0.7718416001099526,0.40906509705328115,3.949217593147829,4.6177962123337855,5.473830437954153,4.295868117446423,3.6861831873140356,3.0462542273749507,0.304129335796979,0.07768013555405337,1.0613138113084681,0,121,0.4987719428283806
121,1.3083900377010955,0.40906509705328115,3.896950283530856,5.056779407237662,4.569628929873275,4.626729337103793,4.102777831958174,1.485463099028869,0.304129335796979,0.07768013555405337,1.0613138113084681,0,122,0.48446658619742083
122,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.292310298033234,3.800299279855567,3.7802266772291735,4.613350307302594,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,123,0.4121019436346336
123,1.3083900377010955,0.40906509705328115,4.041766836382637,4.189461890441484,3.795254886461505,4.8861838526617865,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,124,0.42782497853617285
124,0.7718416001099526,0.40906509705328115,1.8110775394776244,4.658438196831131,4.991861930556323,2.267648243798965,1.7210340150026586,1.485463099028869,0.304129335796979,8.95764621521841,3.7604295221083577,0,125,0.5608267996271468
125,0.7718416001099526,0.40906509705328115,3.628971287890463,4.724026538458708,3.9159870635811953,2.267648243798965,1.7210340150026586,1.485463099028869,0.304129335796979,0.07768013555405337,1.535581449045598,0,126,0.37536749335109726
126,1.3083900377010955,2.0180670009037174,3.896950283530856,5.465793118888735,3.966124369142715,4.823219894997484,3.043261083062967,2.9562380208256016,0.304129335796979,0.07768013555405337,1.0613138113084681,0,127,0.5208887829642649
