,Background information value,Revamped information value,Clothes information value,Tattoo information value,Shape information value,Mask information value,Item information value,Hair information value,Base information value,Aura information value,Hat information value,Experience information value,Level information value,Trait count information value,Unique Trait count,Token Id,Rarity score
10,3.807354922057604,0.7209108133722891,5.389434914245639,3.8752937507141794,1.584550361012343,4.959358015502654,6.664614749941522,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,10,0.4914615777073704
11,3.807354922057604,0.7209108133722891,5.281286110390017,4.643856189774724,1.5851686147354918,4.959358015502654,5.305533656636694,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,11,0.48203064774259735
12,3.5932301167047567,0.7209108133722891,5.573466861883326,4.643856189774724,1.5851686147354918,5.058893689053568,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.675107123759164,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,12,0.4786356534581079
13,3.618321097667587,2.0954195650786827,3.6698513983076695,1.1727616536118475,1.5851686147354918,5.643856189774724,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.573466861883326,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,13,0.44710104235402
14,3.5932301167047567,0.7209108133722891,5.226244746832054,3.8752937507141794,1.5851686147354918,5.573466861883326,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.866248611111173,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,14,0.4729995749635369
15,3.5932301167047567,2.0954195650786827,5.226244746832054,3.8752937507141794,1.5851686147354918,6.2495772506626786,5.372259770437506,2.321928094887362,2.0,2.807354922057604,5.675107123759164,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,15,0.5685314626866678
16,4.129283016944966,2.0954195650786827,3.7314800550824763,1.1727616536118475,1.5851686147354918,6.173226364532564,4.959358015502654,2.321928094887362,2.0,1.6425686439142644,5.478518457828064,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,16,0.4940638269987386
17,3.406816992473875,2.0954195650786827,4.451211111832329,5.226244746832054,1.5851686147354918,5.965784284662087,4.959358015502654,2.321928094887362,2.0,1.6496644084755505,5.675107123759164,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,17,0.548740321877744
18,4.1547537044610845,2.0954195650786827,4.54432051622381,5.058893689053568,1.584550361012343,4.884395957821432,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,18,0.4898270394612542
19,3.5932301167047567,2.0954195650786827,5.151087387263315,1.1727616536118475,1.584550361012343,4.734220217427389,4.428843298803874,2.321928094887362,2.0,2.6541981339961835,6.451211111832329,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,19,0.5061926268666839
20,3.5932301167047567,2.0954195650786827,5.305533656636694,3.8752937507141794,1.584550361012343,5.36374827058199,1.325539348439741,2.321928094887362,2.0,2.807354922057604,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,20,0.45507242462774505
21,3.406816992473875,2.0954195650786827,5.129283016944966,4.54432051622381,1.584550361012343,4.959358015502654,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,21,0.4381071645249518
22,3.3637482705819894,2.0954195650786827,4.451211111832329,4.643856189774724,1.5851686147354918,4.884395957821432,4.807354922057604,2.321928094887362,2.0,2.807354922057604,5.079652249220366,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,22,0.5312225496556618
23,4.1547537044610845,0.7209108133722891,5.038429586493853,5.784454519947525,1.5851686147354918,5.818942896332816,4.807354922057604,2.321928094887362,2.0,1.6425686439142644,4.927649155775316,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,23,0.5415184409663778
24,3.3637482705819894,0.7209108133722891,4.451211111832329,5.573466861883326,1.5851686147354918,6.54432051622381,5.305533656636694,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,24,0.5561376946233136
25,4.129283016944966,2.0954195650786827,3.6698513983076695,1.1727616536118475,1.5851686147354918,4.866248611111173,4.807354922057604,2.321928094887362,2.0,1.6425686439142644,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,25,0.4733960159706769
26,3.807354922057604,2.0954195650786827,3.6698513983076695,1.1727616536118475,1.5851686147354918,4.756330919033138,4.801595652768919,2.321928094887362,2.0,1.6425686439142644,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,26,0.4608551119475477
27,3.406816992473875,0.7209108133722891,5.058893689053568,3.8752937507141794,1.5851686147354918,5.346874452017594,5.305533656636694,2.321928094887362,2.0,2.6541981339961835,5.114927723967896,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,27,0.5224469451422515
28,3.5932301167047567,0.7209108133722891,5.1007138647481955,4.643856189774724,1.5851686147354918,6.451211111832329,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,28,0.49021894262354987
29,6.643856189774724,2.0954195650786827,5.011587974275212,1.1727616536118475,1.5851686147354918,4.129283016944966,4.54432051622381,2.321928094887362,2.0,1.6496644084755505,5.842401869156805,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,29,0.517121763303638
30,3.5932301167047567,0.7209108133722891,4.54432051622381,1.1727616536118475,1.5851686147354918,4.129283016944966,6.54432051622381,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,30,0.4715774209771838
31,3.618321097667587,0.7209108133722891,5.038429586493853,4.643856189774724,1.5851686147354918,5.866248611111173,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,6.297405775753293,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,31,0.4910612745860345
32,3.5932301167047567,0.7209108133722891,3.7314800550824763,5.573466861883326,1.5851686147354918,5.818942896332816,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,4.927649155775316,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,32,0.48005085295206235
33,3.618321097667587,0.7209108133722891,4.451211111832329,3.8752937507141794,1.5851686147354918,6.433289203835066,4.428843298803874,2.321928094887362,2.0,1.6496644084755505,5.784454519947525,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,33,0.5154017938677444
34,3.3637482705819894,0.7209108133722891,5.129283016944966,1.1727616536118475,1.584550361012343,6.129283016944966,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.079652249220366,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,34,0.4289505882721176
35,3.5932301167047567,0.7209108133722891,5.1007138647481955,1.1727616536118475,1.584550361012343,5.603214205277379,5.129283016944966,2.321928094887362,2.0,2.807354922057604,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,35,0.49032087512480127
36,3.428843298803874,2.0954195650786827,5.058893689053568,5.818942896332816,1.5851686147354918,4.884395957821432,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.151087387263315,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,36,0.49447144654734787
37,3.807354922057604,2.0954195650786827,5.372259770437506,3.8752937507141794,1.5851686147354918,5.927649155775316,4.807354922057604,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,37,0.5551398274044741
38,3.428843298803874,2.0954195650786827,4.84832670311391,1.1727616536118475,1.5851686147354918,5.613267869941302,4.428843298803874,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,38,0.4835021906776777
39,4.1547537044610845,2.0954195650786827,5.830624701380452,3.8752937507141794,1.5851686147354918,4.451211111832329,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,39,0.44169589675033416
40,3.428843298803874,0.7209108133722891,3.7314800550824763,1.1727616536118475,1.584550361012343,6.433289203835066,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.389434914245639,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,40,0.41923769773721165
41,3.428843298803874,2.0954195650786827,4.104254222453444,3.7178567712185018,1.5851686147354918,5.36374827058199,5.305533656636694,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,41,0.4725376412524129
42,3.807354922057604,0.7209108133722891,5.226244746832054,1.1727616536118475,1.5851686147354918,6.728745087361237,4.321928094887363,2.321928094887362,2.0,1.6425686439142644,5.842401869156805,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,42,0.49514871360128626
43,4.129283016944966,2.0954195650786827,3.6698513983076695,4.419992381221609,1.5851686147354918,5.613267869941302,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,43,0.49255990522092913
44,3.5932301167047567,2.0954195650786827,5.226244746832054,1.1727616536118475,1.584550361012343,5.830624701380452,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.114927723967896,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,44,0.4483727394119451
45,3.428843298803874,0.7209108133722891,4.104254222453444,1.1727616536118475,1.5851686147354918,4.866248611111173,5.129283016944966,2.321928094887362,2.0,1.6496644084755505,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,45,0.45567682076799765
46,3.5932301167047567,0.7209108133722891,4.104254222453444,3.7178567712185018,1.5851686147354918,5.696323609668861,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.675107123759164,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,46,0.4684589596467051
47,3.5932301167047567,2.0954195650786827,3.6698513983076695,1.1727616536118475,1.584550361012343,4.734220217427389,4.321928094887363,2.321928094887362,2.0,2.807354922057604,5.151087387263315,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,47,0.4692400634057858
48,3.428843298803874,0.7209108133722891,5.122087515540763,4.478518457828064,1.584550361012343,6.433289203835066,4.959358015502654,2.321928094887362,2.0,1.6496644084755505,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,48,0.5329575391648136
49,3.3637482705819894,0.7209108133722891,5.129283016944966,1.1727616536118475,1.5851686147354918,6.129283016944966,4.54432051622381,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,49,0.48995177093642256
50,3.428843298803874,2.0954195650786827,5.830624701380452,1.1727616536118475,1.5851686147354918,5.058893689053568,4.801595652768919,2.321928094887362,2.0,1.6425686439142644,5.372259770437506,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,50,0.49433878006046894
51,3.618321097667587,0.7209108133722891,5.372259770437506,1.1727616536118475,1.5851686147354918,5.297405775753293,4.321928094887363,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,51,0.4250881597649152
52,3.5932301167047567,0.7209108133722891,4.84832670311391,1.1727616536118475,1.584550361012343,5.940249192554949,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,52,0.4295394763038329
53,3.428843298803874,0.7209108133722891,4.104254222453444,1.1727616536118475,1.5851686147354918,5.965784284662087,4.54432051622381,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,53,0.4612020777904294
54,4.1547537044610845,0.7209108133722891,3.6698513983076695,5.573466861883326,1.584550361012343,4.884395957821432,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.355286691833793,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,54,0.4799477317160539
55,3.5932301167047567,2.0954195650786827,4.866248611111173,1.1727616536118475,1.5851686147354918,4.884395957821432,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,55,0.43419099437511777
56,3.5932301167047567,0.7209108133722891,4.866248611111173,1.1727616536118475,1.584550361012343,5.866248611111173,5.129283016944966,2.321928094887362,2.0,2.807354922057604,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,56,0.49590870016720373
57,3.428843298803874,0.7209108133722891,3.7314800550824763,1.1727616536118475,1.584550361012343,5.818942896332816,5.129283016944966,2.321928094887362,2.0,1.6496644084755505,5.355286691833793,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,57,0.4619622694709698
58,3.5932301167047567,0.7209108133722891,3.6698513983076695,1.1727616536118475,1.5851686147354918,5.36374827058199,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.478518457828064,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,58,0.4073879754037251
59,3.5932301167047567,2.0954195650786827,5.011587974275212,3.7178567712185018,1.5851686147354918,6.54432051622381,4.801595652768919,2.321928094887362,2.0,2.807354922057604,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,59,0.5118953676442469
60,3.428843298803874,0.7209108133722891,5.281286110390017,3.8752937507141794,1.584550361012343,4.884395957821432,7.218550355042054,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,60,0.5350322924685313
61,3.5932301167047567,0.7209108133722891,5.203283598388744,4.478518457828064,1.5851686147354918,6.173226364532564,4.54432051622381,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,61,0.5393077602256471
62,3.406816992473875,2.0954195650786827,5.122087515540763,1.1727616536118475,1.5851686147354918,6.173226364532564,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.355286691833793,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,62,0.4659989321104848
63,3.618321097667587,2.0954195650786827,3.7314800550824763,1.1727616536118475,1.5851686147354918,4.578382352297443,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,63,0.4300629259539209
64,4.129283016944966,0.7209108133722891,4.451211111832329,1.1727616536118475,1.584550361012343,5.965784284662087,4.54432051622381,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,64,0.4452415744743764
65,3.3637482705819894,2.0954195650786827,5.5636858410907415,4.54432051622381,1.5851686147354918,4.866248611111173,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.114927723967896,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,65,0.4823616886226793
66,3.807354922057604,2.0954195650786827,5.151087387263315,4.419992381221609,1.5851686147354918,5.36374827058199,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.784454519947525,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,66,0.5105354301337932
67,3.406816992473875,2.0954195650786827,3.7314800550824763,1.1727616536118475,1.5851686147354918,4.451211111832329,5.129283016944966,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,67,0.4182043492687822
68,3.428843298803874,2.0954195650786827,5.355286691833793,1.1727616536118475,1.5851686147354918,4.959358015502654,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,68,0.44295611698850645
69,3.3637482705819894,2.0954195650786827,5.1007138647481955,1.1727616536118475,1.5851686147354918,4.578382352297443,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.389434914245639,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,69,0.4461118623096562
70,3.3637482705819894,2.0954195650786827,5.305533656636694,3.7178567712185018,1.5851686147354918,6.433289203835066,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,70,0.49224111018523004
71,3.5932301167047567,2.0954195650786827,5.058893689053568,1.1727616536118475,1.5851686147354918,4.866248611111173,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.478518457828064,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,71,0.45167078321572757
72,3.618321097667587,0.7209108133722891,4.54432051622381,4.643856189774724,1.584550361012343,5.389434914245639,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.072699488578599,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,72,0.4612932094185348
73,3.3637482705819894,0.7209108133722891,4.54432051622381,5.226244746832054,1.584550361012343,5.36374827058199,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,73,0.4256327171374991
74,3.5932301167047567,0.7209108133722891,5.830624701380452,1.1727616536118475,1.584550361012343,4.578382352297443,4.428843298803874,2.321928094887362,2.0,2.807354922057604,5.478518457828064,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,74,0.4836255811571861
75,3.428843298803874,0.7209108133722891,5.129283016944966,1.1727616536118475,1.584550361012343,4.129283016944966,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,75,0.4067433515318151
76,3.618321097667587,0.7209108133722891,5.011587974275212,5.573466861883326,1.584550361012343,5.36374827058199,4.801595652768919,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,76,0.500706655660121
77,3.406816992473875,0.7209108133722891,3.6698513983076695,1.1727616536118475,1.584550361012343,4.129283016944966,6.664614749941522,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,77,0.4588613398111135
78,3.406816992473875,0.7209108133722891,4.54432051622381,1.1727616536118475,1.5851686147354918,4.451211111832329,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,78,0.3591299833738789
79,3.3637482705819894,0.7209108133722891,5.038429586493853,1.1727616536118475,1.584550361012343,5.965784284662087,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.4693584585425885,2.3301957108709628,2.3301957108709628,2.3301957108709628,0,79,0.5236763112450483
80,3.406816992473875,0.7209108133722891,4.84832670311391,1.1727616536118475,1.5851686147354918,4.866248611111173,4.801595652768919,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,80,0.42947502605709725
81,3.3637482705819894,0.7209108133722891,4.54432051622381,4.478518457828064,1.584550361012343,4.884395957821432,5.129283016944966,2.321928094887362,2.0,2.807354922057604,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,81,0.5146539770375425
82,3.406816992473875,0.7209108133722891,5.122087515540763,4.478518457828064,1.5851686147354918,4.578382352297443,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,4.927649155775316,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,82,0.4510988025562563
83,3.3637482705819894,0.7209108133722891,4.54432051622381,4.478518457828064,1.584550361012343,4.866248611111173,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,83,0.4088092057908037
84,3.3637482705819894,0.7209108133722891,5.281286110390017,5.226244746832054,1.5851686147354918,5.830624701380452,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.355286691833793,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,84,0.501202454423349
85,3.428843298803874,2.0954195650786827,5.36374827058199,3.7178567712185018,1.5851686147354918,4.451211111832329,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,85,0.4235496879917534
86,3.5932301167047567,0.7209108133722891,4.54432051622381,4.478518457828064,1.5851686147354918,5.281286110390017,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.072699488578599,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,86,0.47300439656657167
87,3.5932301167047567,0.7209108133722891,4.54432051622381,1.1727616536118475,1.584550361012343,5.281286110390017,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,6.297405775753293,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,87,0.42914346239736584
88,4.1547537044610845,2.0954195650786827,5.226244746832054,1.1727616536118475,1.5851686147354918,5.643856189774724,5.129283016944966,2.321928094887362,2.0,2.6541981339961835,5.355286691833793,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,88,0.5217491932045487
89,3.5932301167047567,0.7209108133722891,5.058893689053568,5.573466861883326,1.584550361012343,4.866248611111173,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,89,0.43375076010649566
90,3.3637482705819894,0.7209108133722891,5.573466861883326,1.1727616536118475,1.5851686147354918,4.866248611111173,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,90,0.3781554878417441
91,3.3637482705819894,0.7209108133722891,5.058893689053568,1.1727616536118475,1.5851686147354918,5.058893689053568,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.114927723967896,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,91,0.4297598799967446
92,3.3637482705819894,0.7209108133722891,5.203283598388744,1.1727616536118475,1.584550361012343,6.173226364532564,4.54432051622381,2.321928094887362,2.0,2.807354922057604,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,92,0.4936060995320922
93,3.3637482705819894,2.0954195650786827,5.281286110390017,5.226244746832054,1.5851686147354918,5.389434914245639,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.573466861883326,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,93,0.5167596782193484
94,3.406816992473875,0.7209108133722891,4.104254222453444,1.1727616536118475,1.584550361012343,4.578382352297443,5.305533656636694,2.321928094887362,2.0,1.6496644084755505,5.226244746832054,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,94,0.4505783453121673
95,3.5932301167047567,0.7209108133722891,3.7314800550824763,1.1727616536118475,1.5851686147354918,5.36374827058199,1.325539348439741,2.321928094887362,2.0,2.807354922057604,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,95,0.3787321825015389
96,3.428843298803874,2.0954195650786827,5.50635266602479,1.1727616536118475,1.5851686147354918,5.643856189774724,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,96,0.4508787466579741
97,3.618321097667587,2.0954195650786827,5.011587974275212,1.1727616536118475,1.5851686147354918,6.750771393691236,4.801595652768919,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,97,0.4649015792916736
98,3.406816992473875,0.7209108133722891,4.866248611111173,5.226244746832054,1.5851686147354918,4.451211111832329,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,98,0.4319111040095639
99,3.406816992473875,0.7209108133722891,3.7314800550824763,1.1727616536118475,1.5851686147354918,6.2495772506626786,4.959358015502654,2.321928094887362,2.0,2.6541981339961835,5.072699488578599,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,99,0.47494912030667435
100,3.5932301167047567,0.7209108133722891,5.122087515540763,1.1727616536118475,1.584550361012343,5.773139206719691,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,4.927649155775316,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,100,0.425184362000306
101,3.428843298803874,0.7209108133722891,4.54432051622381,1.1727616536118475,1.5851686147354918,4.959358015502654,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,101,0.36638870674118074
102,3.428843298803874,2.0954195650786827,5.389434914245639,1.1727616536118475,1.5851686147354918,5.613267869941302,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,102,0.4502168494732755
103,4.129283016944966,0.7209108133722891,5.011587974275212,4.643856189774724,1.584550361012343,6.281286110390017,4.428843298803874,2.321928094887362,2.0,1.6425686439142644,5.773139206719691,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,103,0.5379488931769668
104,3.807354922057604,0.7209108133722891,5.129283016944966,4.478518457828064,1.5851686147354918,8.018251704556222,4.801595652768919,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,104,0.5122617387581581
