,Hair information value,Eyewear information value,Eyes information value,Clothes information value,Background information value,Weapon information value,Skin information value,Mouth information value,Hat information value,KILLER GF information value,Trait count information value,Unique Trait count,Token Id,Rarity score
20,4.785446671047903,4.490369795809971,5.137095464055265,6.281141833671971,4.042354974084855,4.886079034154394,2.7841682526736955,5.012108687216735,5.93631333667453,0.001299140151623669,2.209894014210529,0,21,0.5672298244411795
21,5.000185519840915,0.9434307415436816,4.421172285450945,5.425152136363491,4.366577310178032,5.806056950723189,2.2508057553010126,5.7550730220043835,6.837535182196357,0.001299140151623669,1.0106128912912533,0,22,0.5205683936659546
22,4.976630791862019,4.486206170868435,4.295641403367086,5.7550730220043835,4.133835134891678,5.869715587945507,1.680634188326186,5.111216832229659,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,23,0.47527932237585524
23,5.183531037045549,4.811255857397508,4.295641403367086,6.325085181259569,3.942004448752386,4.811255857397508,2.621217275269593,4.735173464566679,6.266786540694901,0.001299140151623669,2.209894014210529,0,24,0.5627094533478744
24,5.060811878792416,4.490369795809971,5.054633303863292,6.092108009281954,4.133835134891678,5.085794235349752,1.680634188326186,5.417203383248,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,25,0.4840733713590442
25,5.012108687216735,0.9434307415436816,5.765126686668307,5.238497496263478,4.042354974084855,4.355142415115749,2.621217275269593,5.111216832229659,4.959213738784609,0.001299140151623669,1.0106128912912533,0,26,0.4862395286316285
26,4.913770768023442,0.9434307415436816,4.433144927117022,5.30294620399032,4.366577310178032,4.214191589747345,2.2508057553010126,5.012108687216735,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,27,0.42449243956520993
27,5.317667709697085,0.9434307415436816,4.256113039180449,5.183531037045549,4.425152136363491,4.163446791002217,2.621217275269593,5.098449536155781,5.7058295029845345,0.001299140151623669,1.0106128912912533,0,28,0.4820883278421879
28,5.067017028319124,0.9434307415436816,4.498733268744598,4.6349791765140775,4.133835134891678,5.869715587945507,2.2508057553010126,4.735173464566679,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,29,0.43316545687748015
29,5.079507972502321,0.9434307415436816,4.374251238063453,5.806056950723189,4.366577310178032,4.197077568883497,3.532680600667936,4.725325678610332,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,30,0.44425974573410737
30,4.821710215034674,4.469670803142136,4.421172285450945,6.567446018828613,4.425152136363491,4.417203383248,2.2508057553010126,5.006134786172102,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,31,0.47615497496328
31,5.34003552272554,4.469670803142136,5.054633303863292,5.5762698692156185,3.910977553131761,5.658211482751795,2.7841682526736955,5.012108687216735,6.15681369866977,0.001299140151623669,2.209894014210529,0,32,0.5747961358388984
32,5.060811878792416,4.486206170868435,4.453322809054652,5.417203383248,4.092108009281954,6.092108009281954,4.8915750219092455,4.942004448752386,7.433144927117022,0.001299140151623669,2.209894014210529,0,33,0.6109663199085166
33,4.913770768023442,4.465566404809399,4.449264592480298,5.210752505780573,3.942004448752386,4.811255857397508,2.621217275269593,4.730241169024448,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,34,0.46077836096710806
34,5.036254774548437,4.913770768023442,4.461473650175516,4.6349791765140775,4.366577310178032,5.858908832988924,2.2508057553010126,4.875149473996134,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,35,0.47638681950847306
35,5.266786540694901,0.9434307415436816,4.256113039180449,5.795715006501729,4.425152136363491,4.598568536324393,2.2508057553010126,5.310288179331488,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,36,0.4420433210729257
36,5.183531037045549,0.9434307415436816,4.374251238063453,5.5762698692156185,3.942004448752386,5.806056950723189,2.621217275269593,5.098449536155781,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,37,0.4507367163472633
37,5.34003552272554,4.913770768023442,4.71067890264593,5.417203383248,3.973713308479724,5.970801713059821,3.532680600667936,5.085794235349752,6.117643101389092,0.001299140151623669,2.209894014210529,0,38,0.588482373692473
38,5.079507972502321,4.490369795809971,5.137095464055265,5.30294620399032,4.405361770603483,4.811255857397508,1.680634188326186,5.6770705100031105,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,39,0.47870624140647194
39,5.266786540694901,0.9434307415436816,4.295641403367086,5.4014360673896835,4.2525726814752005,4.197077568883497,3.532680600667936,5.104819061031509,5.8915750219092455,0.001299140151623669,1.0106128912912533,0,40,0.4966677370417387
40,5.317667709697085,4.486206170868435,4.421172285450945,5.515607087308995,4.092108009281954,4.355142415115749,2.7841682526736955,5.030180260138753,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,41,0.47146136851874904
41,5.378103563559059,4.811255857397508,4.453322809054652,5.449264592480298,3.922183007839642,5.7058295029845345,2.2508057553010126,4.942004448752386,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,42,0.4827959056917728
42,5.067017028319124,4.875149473996134,5.2525726814752005,6.266786540694901,4.133835134891678,6.092108009281954,2.2508057553010126,5.104819061031509,5.018107427838178,0.001299140151623669,2.209894014210529,0,43,0.5760199679119531
43,4.842848982092825,0.9434307415436816,4.256113039180449,5.806056950723189,4.405361770603483,6.775250903942014,1.680634188326186,4.988360084444126,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,44,0.4526394079696662
44,4.842848982092825,6.15681369866977,4.421172285450945,5.30294620399032,4.288373402903047,5.124098123526391,5.347569195410947,5.7550730220043835,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,45,0.5366494968041926
45,5.603069928559334,4.469670803142136,4.449264592480298,4.6349791765140775,3.942004448752386,5.124098123526391,1.680634188326186,4.8915750219092455,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,46,0.4564366283033557
46,5.603069928559334,0.9434307415436816,5.2525726814752005,5.417203383248,4.133835134891678,5.507145508560798,1.680634188326186,4.730241169024448,5.000185519840915,0.001299140151623669,1.0106128912912533,0,47,0.488978306564186
47,5.079507972502321,0.9434307415436816,4.183531037045549,5.317667709697085,4.288373402903047,5.124098123526391,2.2508057553010126,5.085794235349752,5.541293730972644,0.001299140151623669,1.0106128912912533,0,48,0.4833290026812361
48,6.030180260138753,0.9434307415436816,5.7155446578177465,5.362755599225624,3.910977553131761,4.163446791002217,3.532680600667936,4.730241169024448,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,49,0.4612437911678415
49,5.332540986178616,4.490369795809971,4.453322809054652,5.317667709697085,4.288373402903047,5.000185519840915,4.8915750219092455,4.8915750219092455,5.7058295029845345,0.001299140151623669,2.209894014210529,0,50,0.5798819608851692
50,6.902630210418241,5.837535182196357,4.498733268744598,5.30294620399032,4.042354974084855,5.658211482751795,2.7841682526736955,4.725325678610332,4.806056950723189,0.001299140151623669,2.209894014210529,0,51,0.5822038776153267
51,5.603069928559334,4.486206170868435,5.2739463322677675,6.092108009281954,3.922183007839642,4.417203383248,2.7841682526736955,5.111216832229659,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,52,0.49247249536137705
52,5.648873618172458,4.913770768023442,4.498733268744598,5.362755599225624,4.343797441521739,5.238497496263478,2.621217275269593,5.073248982030639,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,53,0.4926068457488563
53,5.183531037045549,4.913770768023442,5.765126686668307,6.030180260138753,4.133835134891678,4.163446791002217,1.680634188326186,5.073248982030639,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,54,0.4831818615596417
54,5.036254774548437,4.811255857397508,4.374251238063453,6.266786540694901,3.922183007839642,6.34003552272554,2.7841682526736955,5.111216832229659,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,55,0.5043738452255351
55,5.332540986178616,0.9434307415436816,5.409298185162654,5.317667709697085,4.092108009281954,5.959213738784609,1.680634188326186,6.104819061031509,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,56,0.4668512645068269
56,4.94771809994678,0.9434307415436816,4.256113039180449,6.515607087308995,4.366577310178032,4.197077568883497,1.680634188326186,5.473786911614368,6.532680600667936,0.001299140151623669,1.0106128912912533,0,57,0.49701138744580886
57,5.34003552272554,6.15681369866977,4.449264592480298,5.317667709697085,3.910977553131761,5.238497496263478,5.34003552272554,5.111216832229659,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,58,0.5319889684885528
58,5.060811878792416,5.837535182196357,4.421172285450945,5.7550730220043835,4.366577310178032,5.658211482751795,2.7841682526736955,4.942004448752386,7.433144927117022,0.001299140151623669,2.209894014210529,0,59,0.6033754259877397
59,5.332540986178616,0.9434307415436816,5.000185519840915,5.190288403220858,4.133835134891678,4.214191589747345,1.680634188326186,5.30294620399032,5.018107427838178,0.001299140151623669,1.0106128912912533,0,60,0.4709011775910822
60,4.976630791862019,0.9434307415436816,4.453322809054652,6.281141833671971,4.366577310178032,4.197077568883497,2.621217275269593,5.111216832229659,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,61,0.44333491368951844
61,5.012108687216735,0.9434307415436816,4.433144927117022,5.858908832988924,4.133835134891678,5.658211482751795,2.2508057553010126,5.098449536155781,6.837535182196357,0.001299140151623669,1.0106128912912533,0,62,0.5133537823417867
62,4.976630791862019,0.9434307415436816,4.498733268744598,5.1701105212832275,4.133835134891678,4.811255857397508,1.680634188326186,5.7550730220043835,4.806056950723189,0.001299140151623669,1.0106128912912533,0,63,0.4703982633784913
63,6.549958592099771,5.837535182196357,4.71067890264593,5.34003552272554,4.092108009281954,5.924998023446696,4.8915750219092455,5.409298185162654,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,64,0.5555374494516933
64,4.775250903942014,4.490369795809971,4.6349791765140775,5.210752505780573,4.2525726814752005,4.625790005059417,2.2508057553010126,6.13058215709659,5.7058295029845345,0.001299140151623669,2.209894014210529,0,65,0.5513188827394778
65,4.785446671047903,4.469670803142136,4.453322809054652,5.362755599225624,4.405361770603483,6.042354974084855,2.2508057553010126,4.864302091759142,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,66,0.47932590961843025
66,4.94771809994678,0.9434307415436816,5.000185519840915,6.775250903942014,4.425152136363491,6.183531037045549,1.680634188326186,4.875149473996134,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,67,0.46674345439765974
67,5.024131215465948,4.465566404809399,4.498733268744598,5.515607087308995,4.366577310178032,5.507145508560798,1.680634188326186,4.735173464566679,5.000185519840915,0.001299140151623669,2.209894014210529,0,68,0.535345288560693
68,4.913770768023442,5.837535182196357,4.374251238063453,6.585148020562071,4.163446791002217,4.811255857397508,2.2508057553010126,5.073248982030639,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,69,0.4964480434215442
69,4.94771809994678,5.060811878792416,5.2739463322677675,5.515607087308995,3.973713308479724,5.869715587945507,3.532680600667936,4.837535182196357,4.806056950723189,0.001299140151623669,2.209894014210529,0,70,0.5729898129479826
70,6.549958592099771,0.9434307415436816,4.498733268744598,5.183531037045549,4.528393242264838,4.214191589747345,1.680634188326186,5.073248982030639,5.970801713059821,0.001299140151623669,1.0106128912912533,0,71,0.493641562502177
71,5.183531037045549,4.875149473996134,5.409298185162654,6.030180260138753,4.343797441521739,5.858908832988924,3.532680600667936,4.730241169024448,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,72,0.5207763691856213
72,5.060811878792416,0.9434307415436816,4.374251238063453,6.030180260138753,4.343797441521739,4.625790005059417,2.2508057553010126,5.913770768023442,7.433144927117022,0.001299140151623669,1.0106128912912533,0,73,0.5226845582705001
73,5.183531037045549,0.9434307415436816,5.054633303863292,6.880603904088242,4.133835134891678,4.163446791002217,1.680634188326186,5.417203383248,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,74,0.4496425888273081
74,5.060811878792416,5.288373402903047,4.433144927117022,5.317667709697085,3.922183007839642,6.775250903942014,4.8915750219092455,4.988360084444126,4.806056950723189,0.001299140151623669,2.209894014210529,0,75,0.5937244487352834
75,5.000185519840915,0.9434307415436816,5.054633303863292,5.1701105212832275,4.2525726814752005,5.332540986178616,5.347569195410947,4.864302091759142,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,76,0.48086365270273373
76,5.24551792394125,0.9434307415436816,5.409298185162654,6.775250903942014,4.343797441521739,6.183531037045549,1.680634188326186,4.875149473996134,4.959213738784609,0.001299140151623669,1.0106128912912533,0,77,0.5157114376021122
77,4.976630791862019,5.060811878792416,4.421172285450945,5.210752505780573,3.973713308479724,5.567446018828613,2.621217275269593,4.964996091378615,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,78,0.4813515187806944
78,4.821710215034674,4.913770768023442,4.449264592480298,5.515607087308995,4.425152136363491,4.355142415115749,1.680634188326186,4.959213738784609,5.2525726814752005,0.001299140151623669,2.209894014210529,0,79,0.5301083946519694
79,5.183531037045549,0.9434307415436816,4.498733268744598,5.425152136363491,4.343797441521739,4.625790005059417,1.680634188326186,5.104819061031509,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,80,0.42908482390495084
80,4.821710215034674,5.288373402903047,4.453322809054652,6.266786540694901,4.1080144001913155,4.598568536324393,2.2508057553010126,5.012108687216735,5.2525726814752005,0.001299140151623669,2.209894014210529,0,81,0.55101178604944
81,5.183531037045549,4.811255857397508,4.453322809054652,5.183531037045549,3.942004448752386,4.886079034154394,1.680634188326186,5.073248982030639,4.959213738784609,0.001299140151623669,2.209894014210529,0,82,0.5276156320888906
82,4.785446671047903,0.9434307415436816,4.421172285450945,5.4014360673896835,4.133835134891678,5.507145508560798,2.2508057553010126,4.735173464566679,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,83,0.4337225934885194
83,5.281141833671971,0.9434307415436816,4.653534995542322,5.417203383248,4.405361770603483,5.332540986178616,2.621217275269593,5.409298185162654,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,84,0.45719146694612833
84,5.648873618172458,0.9434307415436816,5.000185519840915,5.1701105212832275,3.973713308479724,6.092108009281954,3.532680600667936,4.8915750219092455,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,85,0.47199203859483235
85,5.067017028319124,5.288373402903047,4.453322809054652,5.806056950723189,4.405361770603483,6.042354974084855,2.621217275269593,4.959213738784609,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,86,0.5043335859601329
86,5.603069928559334,6.030180260138753,4.433144927117022,6.104819061031509,4.366577310178032,4.214191589747345,3.532680600667936,5.104819061031509,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,87,0.5136271665594992
87,5.036254774548437,0.9434307415436816,5.137095464055265,6.266786540694901,4.163446791002217,6.092108009281954,5.347569195410947,4.988360084444126,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,88,0.5058814008941059
88,4.94771809994678,0.9434307415436816,4.425152136363491,5.238497496263478,3.973713308479724,4.163446791002217,2.621217275269593,5.409298185162654,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,89,0.4280464501309227
89,4.94771809994678,0.9434307415436816,4.183531037045549,6.266786540694901,4.133835134891678,4.7155446578177465,4.8915750219092455,4.837535182196357,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,90,0.46785017605121304
90,4.775250903942014,0.9434307415436816,4.183531037045549,5.449264592480298,4.2525726814752005,5.238497496263478,2.7841682526736955,6.104819061031509,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,91,0.45305615876932886
91,4.913770768023442,0.9434307415436816,4.425152136363491,6.99426068588381,4.092108009281954,5.124098123526391,1.680634188326186,4.806056950723189,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,92,0.443694629828463
92,5.183531037045549,0.9434307415436816,4.71067890264593,5.183531037045549,4.343797441521739,5.085794235349752,2.2508057553010126,4.982483518107456,6.266786540694901,0.001299140151623669,1.0106128912912533,0,93,0.49747464015843473
93,5.281141833671971,0.9434307415436816,4.498733268744598,5.393616562930384,4.425152136363491,4.214191589747345,2.2508057553010126,5.686593284121617,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,94,0.44013628246470904
94,4.842848982092825,6.210752505780573,4.421172285450945,5.238497496263478,4.366577310178032,5.000185519840915,2.7841682526736955,5.30294620399032,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,95,0.4984109905314497
95,6.549958592099771,0.9434307415436816,4.875149473996134,5.238497496263478,4.425152136363491,4.417203383248,1.680634188326186,4.942004448752386,6.15681369866977,0.001299140151623669,1.0106128912912533,0,96,0.5009353731703879
96,5.24551792394125,0.9434307415436816,5.137095464055265,5.190288403220858,4.163446791002217,4.214191589747345,2.2508057553010126,6.104819061031509,5.745088933431762,0.001299140151623669,1.0106128912912533,0,97,0.49802044846200905
97,4.976630791862019,6.030180260138753,4.421172285450945,5.34003552272554,4.2525726814752005,5.869715587945507,2.2508057553010126,5.111216832229659,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,98,0.4994713646556136
98,5.012108687216735,5.060811878792416,5.2525726814752005,5.558675809200881,4.528393242264838,5.567446018828613,2.2508057553010126,5.111216832229659,4.806056950723189,0.001299140151623669,2.209894014210529,0,99,0.5646531156621398
99,5.266786540694901,4.469670803142136,4.461473650175516,5.425152136363491,4.042354974084855,5.858908832988924,1.680634188326186,6.079507972502321,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,100,0.48742324112444557
100,4.94771809994678,0.9434307415436816,5.2739463322677675,5.238497496263478,3.910977553131761,5.858908832988924,2.621217275269593,5.006134786172102,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,101,0.4539187915028559
101,4.913770768023442,0.9434307415436816,5.137095464055265,6.325085181259569,3.922183007839642,4.214191589747345,2.7841682526736955,4.8915750219092455,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,102,0.4455866513705655
102,4.94771809994678,5.837535182196357,4.653534995542322,5.7058295029845345,4.2525726814752005,5.124098123526391,2.621217275269593,4.982483518107456,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,103,0.4978861737741738
103,5.079507972502321,4.486206170868435,4.875149473996134,6.880603904088242,3.942004448752386,6.238497496263478,2.621217275269593,4.982483518107456,5.93631333667453,0.001299140151623669,2.209894014210529,0,104,0.5882291977072209
104,5.433144927117022,5.060811878792416,4.498733268744598,5.190288403220858,4.288373402903047,5.924998023446696,4.8915750219092455,4.735173464566679,4.959213738784609,0.001299140151623669,2.209894014210529,0,105,0.5874863799414127
105,4.913770768023442,0.9434307415436816,4.71067890264593,5.795715006501729,4.042354974084855,5.000185519840915,5.347569195410947,5.310288179331488,6.183531037045549,0.001299140151623669,1.0106128912912533,0,106,0.538513287160199
106,4.775250903942014,5.667610180754044,4.6349791765140775,5.795715006501729,3.942004448752386,5.238497496263478,2.2508057553010126,4.837535182196357,5.000185519840915,0.001299140151623669,2.209894014210529,0,107,0.5521361387883835
107,4.785446671047903,0.9434307415436816,4.875149473996134,5.686593284121617,3.910977553131761,5.806056950723189,2.621217275269593,5.6770705100031105,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,108,0.4602066489557557
108,4.913770768023442,4.465566404809399,5.000185519840915,5.210752505780573,3.910977553131761,4.7155446578177465,2.621217275269593,4.875149473996134,5.970801713059821,0.001299140151623669,2.209894014210529,0,109,0.546427054275568
109,5.603069928559334,0.9434307415436816,4.295641403367086,6.532680600667936,4.405361770603483,6.042354974084855,3.532680600667936,4.942004448752386,5.93631333667453,0.001299140151623669,1.0106128912912533,0,110,0.5383391765561252
110,4.8535356608900715,0.9434307415436816,4.295641403367086,5.30294620399032,3.922183007839642,5.869715587945507,1.680634188326186,6.104819061031509,5.745088933431762,0.001299140151623669,1.0106128912912533,0,111,0.49457608610750414
111,4.842848982092825,6.030180260138753,4.653534995542322,5.7550730220043835,4.2525726814752005,5.806056950723189,2.2508057553010126,4.735173464566679,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,112,0.5003915098088223
112,5.266786540694901,0.9434307415436816,5.000185519840915,5.183531037045549,4.133835134891678,5.085794235349752,1.680634188326186,4.875149473996134,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,113,0.43360932799113566
113,4.8535356608900715,6.210752505780573,4.374251238063453,6.567446018828613,3.922183007839642,4.214191589747345,1.680634188326186,4.8915750219092455,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,114,0.48032861745866806
114,6.902630210418241,6.210752505780573,4.295641403367086,5.362755599225624,4.163446791002217,4.7155446578177465,2.7841682526736955,5.473786911614368,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,115,0.5200909487510555
115,5.183531037045549,0.9434307415436816,4.6349791765140775,5.4014360673896835,4.288373402903047,5.000185519840915,2.2508057553010126,4.735173464566679,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,116,0.4369525891775415
116,5.433144927117022,5.837535182196357,4.295641403367086,5.7550730220043835,4.092108009281954,4.417203383248,2.7841682526736955,5.409298185162654,4.806056950723189,0.001299140151623669,2.209894014210529,0,117,0.560696266896052
117,5.648873618172458,0.9434307415436816,5.2525726814752005,5.558675809200881,4.133835134891678,5.959213738784609,2.621217275269593,6.104819061031509,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,118,0.4840665541065592
118,4.94771809994678,0.9434307415436816,5.869715587945507,5.785446671047903,3.910977553131761,5.085794235349752,2.2508057553010126,5.111216832229659,5.000185519840915,0.001299140151623669,1.0106128912912533,0,119,0.49690763513180225
119,4.913770768023442,6.030180260138753,4.71067890264593,5.515607087308995,3.910977553131761,5.658211482751795,1.680634188326186,5.030180260138753,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,120,0.48948659055845184
120,6.549958592099771,4.875149473996134,4.295641403367086,5.183531037045549,3.973713308479724,5.806056950723189,2.2508057553010126,4.942004448752386,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,121,0.4947973576319102
121,4.775250903942014,4.913770768023442,4.498733268744598,5.806056950723189,3.910977553131761,4.197077568883497,5.34003552272554,4.864302091759142,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,122,0.5001420242331945
122,5.34003552272554,0.9434307415436816,4.421172285450945,5.785446671047903,4.133835134891678,4.598568536324393,5.347569195410947,5.417203383248,6.567446018828613,0.001299140151623669,1.0106128912912533,0,123,0.5423372439636772
123,4.976630791862019,0.9434307415436816,4.425152136363491,5.4014360673896835,4.133835134891678,5.085794235349752,3.532680600667936,4.735173464566679,6.117643101389092,0.001299140151623669,1.0106128912912533,0,124,0.5024656884679097
124,5.060811878792416,0.9434307415436816,4.421172285450945,6.030180260138753,4.163446791002217,4.811255857397508,2.7841682526736955,5.310288179331488,7.433144927117022,0.001299140151623669,1.0106128912912533,0,125,0.5224594423170522
125,5.060811878792416,0.9434307415436816,4.453322809054652,6.281141833671971,4.092108009281954,4.163446791002217,1.680634188326186,5.104819061031509,8.170110521283227,0.001299140151623669,1.0106128912912533,0,126,0.5099104834433096
126,6.549958592099771,5.137095464055265,4.374251238063453,5.317667709697085,4.366577310178032,4.811255857397508,2.7841682526736955,5.111216832229659,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,127,0.5019593326818622
127,5.332540986178616,0.9434307415436816,4.71067890264593,5.8915750219092455,4.425152136363491,4.355142415115749,1.680634188326186,5.111216832229659,6.117643101389092,0.001299140151623669,1.0106128912912533,0,128,0.49270906058052694
128,5.317667709697085,6.030180260138753,4.295641403367086,5.795715006501729,3.910977553131761,6.092108009281954,2.2508057553010126,4.875149473996134,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,129,0.5034040249971218
