,Beak information value,Background information value,Feathers information value,Body information value,Outerwear information value,Eyes information value,Headwear information value,Eyewear information value,Trait count information value,Unique Trait count,Token Id,Rarity score
10,2.633076351021482,2.519528054772523,3.2337864980183446,1.498994046858991,0.2669060188251848,3.0457292298551204,5.405069330187608,0.28630418515664097,0.5972778231543953,0,10,0.45123557242918905
11,2.633076351021482,2.636660688370521,3.2337864980183446,1.498994046858991,0.2669060188251848,5.740817919661812,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,11,0.47087378275026814
12,1.2463954637200048,2.582944140186851,6.058893689053568,6.058893689053568,5.122805452873761,2.965784284662087,7.429731384421878,6.221623189091677,2.985073455761897,0,12,0.941808788741129
13,1.269164437677799,2.519528054772523,3.1791879227712805,3.7178567712185018,0.2669060188251848,2.965784284662087,1.7568183983555279,5.869859864663551,2.2813863010245155,0,13,0.5517289476589171
14,1.2463954637200048,2.636660688370521,2.4406550334581136,1.498994046858991,5.392894616241506,2.0855885557189886,5.243318260190996,0.28630418515664097,2.985073455761897,0,14,0.5514833134337871
15,1.2463954637200048,2.5881399262621803,10.117787378107137,8.643856189774725,0.2669060188251848,2.8730271437422346,4.80793211552035,0.28630418515664097,0.5972778231543953,0,15,0.7277416715766629
16,1.269164437677799,2.636660688370521,3.2337864980183446,1.498994046858991,0.2669060188251848,2.0855885557189886,5.629500896797655,0.28630418515664097,0.5972778231543953,0,16,0.40532884687438026
17,1.2463954637200048,2.5942254220501244,3.49817873457909,2.816037165157405,0.2669060188251848,5.740817919661812,5.795859283219775,0.28630418515664097,0.5972778231543953,0,17,0.528931984863789
18,2.633076351021482,2.6117553466077004,3.49817873457909,3.7178567712185018,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,18,0.4640932446733579
19,2.633076351021482,2.5942254220501244,2.798868033092113,3.7178567712185018,0.2669060188251848,5.811978948583052,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,19,0.5128481750126437
20,2.633076351021482,2.636660688370521,2.798868033092113,3.1202942337177118,0.2669060188251848,2.965784284662087,4.943416471633633,6.356975041986563,0.5972778231543953,0,20,0.6094517400548202
21,1.2463954637200048,2.5942254220501244,3.49817873457909,3.8468432119385794,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,21,0.43456400475319706
22,1.269164437677799,2.636660688370521,3.1791879227712805,5.016249351645075,0.2669060188251848,5.878321443411748,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,22,0.5226566025001178
23,1.269164437677799,2.6117553466077004,2.798868033092113,2.816037165157405,0.2669060188251848,2.965784284662087,4.706511797624493,5.956795501434833,0.5972778231543953,0,23,0.5554943251209447
24,1.269164437677799,2.519528054772523,4.321928094887363,3.7178567712185018,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,24,0.44944955382577945
25,1.269164437677799,2.6117553466077004,2.798868033092113,1.498994046858991,0.2669060188251848,5.921390165303634,5.28771237954945,0.28630418515664097,0.5972778231543953,0,25,0.4755888775065099
26,2.633076351021482,2.6117553466077004,3.0291463456595165,2.816037165157405,0.2669060188251848,3.0457292298551204,6.0782590139204995,0.28630418515664097,0.5972778231543953,0,26,0.494718583603227
27,1.269164437677799,2.5942254220501244,2.798868033092113,1.498994046858991,0.2669060188251848,2.9896498118304327,5.321928094887363,0.28630418515664097,0.5972778231543953,0,27,0.40808754400765723
28,1.269164437677799,2.582944140186851,4.321928094887363,3.1202942337177118,0.2669060188251848,2.9896498118304327,4.943416471633633,0.28630418515664097,0.5972778231543953,0,28,0.47187261728922664
29,1.2463954637200048,2.519528054772523,3.1791879227712805,3.1202942337177118,0.2669060188251848,2.9907961726701604,5.28771237954945,0.28630418515664097,0.5972778231543953,0,29,0.4514145857754422
30,1.2463954637200048,2.5942254220501244,3.2337864980183446,1.498994046858991,0.2669060188251848,2.9896498118304327,5.327710447481368,0.28630418515664097,0.5972778231543953,0,30,0.4177652210958137
31,1.269164437677799,2.636660688370521,3.49817873457909,1.498994046858991,0.2669060188251848,2.9896498118304327,5.772012541265407,0.28630418515664097,0.5972778231543953,0,31,0.43568570401866147
32,1.2463954637200048,2.6117553466077004,3.0291463456595165,4.184424571137428,0.2669060188251848,2.0855885557189886,1.7568183983555279,7.058893689053568,0.5972778231543953,0,32,0.5288209326997715
33,1.2463954637200048,2.5942254220501244,2.798868033092113,2.816037165157405,0.2669060188251848,2.9907961726701604,4.706511797624493,0.28630418515664097,0.5972778231543953,0,33,0.42383379843689106
34,1.269164437677799,2.636660688370521,3.49817873457909,4.184424571137428,0.2669060188251848,3.0457292298551204,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,34,0.445189535051583
35,2.633076351021482,2.5942254220501244,3.0291463456595165,5.016249351645075,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,35,0.48289207825100205
36,1.269164437677799,2.636660688370521,6.058893689053568,6.058893689053568,0.2669060188251848,2.0855885557189886,6.0782590139204995,6.310432456049533,2.985073455761897,0,36,0.781515857325913
37,2.633076351021482,2.582944140186851,6.058893689053568,6.058893689053568,0.2669060188251848,2.965784284662087,5.454822365384707,5.844768883700721,0.5972778231543953,0,37,0.751725407458259
38,1.269164437677799,2.636660688370521,2.4406550334581136,3.7178567712185018,6.34519787421021,2.9907961726701604,5.594225422050124,0.28630418515664097,2.985073455761897,0,38,0.6545291689383677
39,2.633076351021482,2.519528054772523,3.1791879227712805,3.7178567712185018,0.2669060188251848,2.0855885557189886,5.869859864663551,0.28630418515664097,0.5972778231543953,0,39,0.4898811341880321
40,1.269164437677799,2.582944140186851,3.2337864980183446,1.498994046858991,0.2669060188251848,2.9896498118304327,4.706511797624493,0.28630418515664097,0.5972778231543953,0,40,0.4036466851258378
41,2.633076351021482,2.5942254220501244,3.0291463456595165,3.3378856687903387,0.2669060188251848,5.740817919661812,6.573466861883326,0.28630418515664097,0.5972778231543953,0,41,0.5802715095565809
42,1.2463954637200048,2.636660688370521,3.1791879227712805,1.498994046858991,0.2669060188251848,5.803896602285193,5.519528054772523,0.28630418515664097,0.5972778231543953,0,42,0.4870923336807246
43,1.269164437677799,2.582944140186851,2.4406550334581136,5.539519529959989,5.733123527871812,2.0855885557189886,5.629500896797655,0.28630418515664097,2.985073455761897,0,43,0.6611504215157212
44,1.2463954637200048,2.5942254220501244,3.49817873457909,1.498994046858991,6.380821783940931,4.673002535434241,6.380821783940931,0.28630418515664097,2.985073455761897,0,44,0.6841199809573285
45,1.269164437677799,2.582944140186851,2.4406550334581136,3.7178567712185018,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,45,0.40735505186975274
46,1.2463954637200048,2.6117553466077004,2.4406550334581136,2.816037165157405,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,46,0.3866123295859851
47,1.269164437677799,2.582944140186851,2.4406550334581136,3.3378856687903387,0.2669060188251848,5.740817919661812,6.321928094887363,0.28630418515664097,0.5972778231543953,0,47,0.5289755486048745
48,1.269164437677799,2.636660688370521,2.798868033092113,3.8468432119385794,0.2669060188251848,3.0457292298551204,5.895394956770689,0.28630418515664097,0.5972778231543953,0,48,0.4780150858666931
49,1.2463954637200048,2.5881399262621803,3.49817873457909,3.8468432119385794,5.083141235300246,2.0855885557189886,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,49,0.48601642489995195
50,1.269164437677799,2.582944140186851,3.1558554189406567,3.3378856687903387,5.392894616241506,3.0457292298551204,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,50,0.4961168061972865
51,2.633076351021482,2.636660688370521,2.4406550334581136,1.498994046858991,0.2669060188251848,2.8730271437422346,4.80793211552035,0.28630418515664097,0.5972778231543953,0,51,0.4177555809514503
52,2.633076351021482,2.5881399262621803,2.4406550334581136,1.498994046858991,0.2669060188251848,2.9896498118304327,4.706511797624493,0.28630418515664097,0.5972778231543953,0,52,0.41698405603278244
53,1.269164437677799,2.6117553466077004,3.0291463456595165,3.7178567712185018,0.2669060188251848,2.9907961726701604,5.869859864663551,0.28630418515664097,0.5972778231543953,0,53,0.4779205714301975
54,1.269164437677799,2.519528054772523,4.321928094887363,2.816037165157405,5.083141235300246,2.8730271437422346,5.423526234895169,0.28630418515664097,2.985073455761897,0,54,0.6385930384259746
55,2.633076351021482,2.5942254220501244,3.1558554189406567,2.816037165157405,0.2669060188251848,2.0855885557189886,5.243318260190996,0.28630418515664097,0.5972778231543953,0,55,0.45567963954801927
56,1.2463954637200048,2.636660688370521,2.4406550334581136,1.498994046858991,6.34519787421021,2.0855885557189886,6.321928094887363,0.28630418515664097,2.985073455761897,0,56,0.5985113669493723
57,1.2463954637200048,2.519528054772523,4.480357457491845,3.8468432119385794,0.2669060188251848,2.965784284662087,1.7568183983555279,5.844768883700721,2.2813863010245155,0,57,0.5837375508148951
58,1.2463954637200048,2.582944140186851,2.4406550334581136,4.184424571137428,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,58,0.39669716292585994
59,1.2463954637200048,2.519528054772523,3.49817873457909,5.539519529959989,0.2669060188251848,2.965784284662087,1.7568183983555279,5.740817919661812,2.2813863010245155,0,59,0.597782813277709
60,1.269164437677799,2.5881399262621803,2.4406550334581136,2.816037165157405,0.2669060188251848,2.0855885557189886,5.299027692777283,0.28630418515664097,0.5972778231543953,0,60,0.40868457725637797
61,1.269164437677799,2.582944140186851,2.4406550334581136,3.1202942337177118,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,61,0.3908172983884337
62,1.2463954637200048,2.636660688370521,2.4406550334581136,1.498994046858991,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,62,0.35671798619690587
63,1.2463954637200048,2.519528054772523,3.0291463456595165,4.184424571137428,0.2669060188251848,2.9907961726701604,5.454822365384707,0.28630418515664097,0.5972778231543953,0,63,0.4764509463554426
64,2.633076351021482,2.636660688370521,6.058893689053568,6.058893689053568,0.2669060188251848,2.965784284662087,4.706511797624493,5.869859864663551,0.5972778231543953,0,64,0.736222319294375
65,1.269164437677799,2.5881399262621803,2.798868033092113,2.816037165157405,0.2669060188251848,5.740817919661812,4.706511797624493,0.28630418515664097,0.5972778231543953,0,65,0.48789993787962027
66,1.269164437677799,2.519528054772523,3.0291463456595165,3.3378856687903387,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,66,0.40801457169585387
67,1.269164437677799,2.5942254220501244,4.480357457491845,1.498994046858991,0.2669060188251848,3.0457292298551204,5.327710447481368,0.28630418515664097,0.5972778231543953,0,67,0.44845678166331654
68,1.2463954637200048,2.5942254220501244,3.1558554189406567,4.184424571137428,0.2669060188251848,2.9907961726701604,4.80793211552035,0.28630418515664097,0.5972778231543953,0,68,0.4661352728290786
69,1.269164437677799,2.519528054772523,2.798868033092113,4.184424571137428,0.2669060188251848,2.9896498118304327,1.7568183983555279,6.20024953829911,0.5972778231543953,0,69,0.5229318809825496
70,2.633076351021482,2.5881399262621803,3.1791879227712805,1.498994046858991,0.2669060188251848,5.878321443411748,6.107803289534515,0.28630418515664097,0.5972778231543953,0,70,0.5334244790361893
71,1.2463954637200048,2.582944140186851,3.49817873457909,2.816037165157405,6.34519787421021,4.673002535434241,5.594225422050124,0.28630418515664097,2.985073455761897,0,71,0.6953169241791695
72,1.269164437677799,2.6117553466077004,4.321928094887363,3.8468432119385794,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,72,0.4545720040628494
73,1.2463954637200048,2.519528054772523,3.1791879227712805,3.7178567712185018,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,73,0.4224874373406807
74,1.2463954637200048,2.582944140186851,3.0291463456595165,3.7178567712185018,0.2669060188251848,2.965784284662087,5.828280760912152,5.956795501434833,0.5972778231543953,0,74,0.6064907253266567
75,1.2463954637200048,2.582944140186851,2.4406550334581136,3.3378856687903387,0.2669060188251848,3.0457292298551204,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,75,0.39932773841550323
76,2.633076351021482,2.519528054772523,3.1558554189406567,3.1202942337177118,6.34519787421021,2.8730271437422346,5.895394956770689,0.28630418515664097,2.985073455761897,0,76,0.6903706093054829
77,1.2463954637200048,2.582944140186851,3.1558554189406567,1.498994046858991,5.083141235300246,2.9907961726701604,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,77,0.4445632622085846
78,1.269164437677799,2.5942254220501244,3.2337864980183446,1.498994046858991,0.2669060188251848,2.9896498118304327,5.836501267717121,0.28630418515664097,0.5972778231543953,0,78,0.4300740798738442
79,1.2463954637200048,2.582944140186851,3.0291463456595165,2.816037165157405,0.2669060188251848,4.673002535434241,5.895394956770689,0.28630418515664097,0.5972778231543953,0,79,0.4953881925116487
80,1.269164437677799,2.5881399262621803,3.2337864980183446,1.498994046858991,0.2669060188251848,2.0855885557189886,5.740817919661812,0.28630418515664097,0.5972778231543953,0,80,0.4067829641982919
81,1.269164437677799,2.6117553466077004,3.1558554189406567,3.8468432119385794,0.2669060188251848,5.921390165303634,4.80793211552035,0.28630418515664097,0.5972778231543953,0,81,0.5271125328088465
82,1.269164437677799,2.6117553466077004,3.1791879227712805,3.8468432119385794,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,82,0.42541005554886957
83,1.269164437677799,2.519528054772523,3.0291463456595165,3.1202942337177118,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,83,0.4057030727571833
84,1.2463954637200048,2.519528054772523,2.4406550334581136,2.816037165157405,5.710283551513701,2.9907961726701604,5.629500896797655,0.28630418515664097,2.985073455761897,0,84,0.616521649516465
85,1.269164437677799,2.6117553466077004,3.1558554189406567,3.3378856687903387,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,85,0.4158113599224343
86,1.2463954637200048,2.5942254220501244,2.798868033092113,1.498994046858991,0.2669060188251848,5.921390165303634,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,86,0.43189133744010466
87,2.633076351021482,2.519528054772523,4.321928094887363,3.7178567712185018,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,87,0.47833192480814146
88,2.633076351021482,2.582944140186851,3.1558554189406567,1.498994046858991,0.2669060188251848,2.0855885557189886,5.795859283219775,0.28630418515664097,0.5972778231543953,0,88,0.437715511832228
89,1.2463954637200048,2.519528054772523,3.0291463456595165,2.816037165157405,0.2669060188251848,2.9896498118304327,5.795859283219775,0.28630418515664097,0.5972778231543953,0,89,0.4526349568730019
90,1.2463954637200048,2.6117553466077004,3.2337864980183446,3.3378856687903387,0.2669060188251848,2.0855885557189886,4.80793211552035,0.28630418515664097,0.5972778231543953,0,90,0.4277821379022293
91,1.269164437677799,2.6117553466077004,3.49817873457909,3.7178567712185018,0.2669060188251848,3.0457292298551204,5.299027692777283,0.28630418515664097,0.5972778231543953,0,91,0.47683532022170216
92,1.2463954637200048,2.6117553466077004,2.4406550334581136,5.539519529959989,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,92,0.4287430507753548
93,1.269164437677799,2.5942254220501244,3.2337864980183446,1.498994046858991,0.2669060188251848,2.0855885557189886,5.795859283219775,0.28630418515664097,0.5972778231543953,0,93,0.40819842467414447
94,1.2463954637200048,2.582944140186851,3.2337864980183446,1.498994046858991,0.2669060188251848,2.9896498118304327,6.107803289534515,0.28630418515664097,0.5972778231543953,0,94,0.43556790862911665
95,1.2463954637200048,2.5881399262621803,3.49817873457909,1.498994046858991,6.380821783940931,2.8730271437422346,6.380821783940931,0.28630418515664097,2.985073455761897,0,95,0.6422986305629815
96,1.269164437677799,2.5881399262621803,3.1558554189406567,1.498994046858991,0.2669060188251848,2.965784284662087,4.943416471633633,5.956795501434833,0.5972778231543953,0,96,0.5382021159885882
97,1.2463954637200048,2.519528054772523,2.798868033092113,5.016249351645075,0.2669060188251848,2.965784284662087,1.7568183983555279,5.869859864663551,2.2813863010245155,0,97,0.5724607018920009
98,1.269164437677799,2.5881399262621803,2.4406550334581136,1.498994046858991,0.2669060188251848,4.673002535434241,5.405069330187608,0.28630418515664097,0.5972778231543953,0,98,0.44055694091789843
99,2.633076351021482,2.636660688370521,4.480357457491845,1.498994046858991,0.2669060188251848,5.811978948583052,5.629500896797655,0.28630418515664097,0.5972778231543953,0,99,0.552066201681067
100,1.2463954637200048,2.582944140186851,2.798868033092113,3.1202942337177118,0.2669060188251848,2.965784284662087,5.454822365384707,5.844768883700721,0.5972778231543953,0,100,0.5760792029394407
101,2.633076351021482,2.5881399262621803,3.1791879227712805,3.1202942337177118,0.2669060188251848,3.0457292298551204,6.0782590139204995,0.28630418515664097,0.5972778231543953,0,101,0.5046915331312364
102,2.633076351021482,2.5942254220501244,2.4406550334581136,1.498994046858991,0.2669060188251848,3.0457292298551204,5.28771237954945,0.28630418515664097,0.5972778231543953,0,102,0.43188190029451046
103,1.269164437677799,2.6117553466077004,3.1558554189406567,1.498994046858991,5.733123527871812,2.9907961726701604,5.327710447481368,0.28630418515664097,2.985073455761897,0,103,0.5987887688700352
104,1.2463954637200048,2.636660688370521,3.0291463456595165,1.498994046858991,5.122805452873761,2.0855885557189886,1.7568183983555279,7.058893689053568,2.985073455761897,0,104,0.6349493334476031
105,1.2463954637200048,2.582944140186851,3.2337864980183446,3.3378856687903387,0.2669060188251848,2.965784284662087,5.299027692777283,6.137965260044767,0.5972778231543953,0,105,0.5943704854700519
106,1.2463954637200048,2.636660688370521,2.798868033092113,2.816037165157405,0.2669060188251848,2.9896498118304327,5.299027692777283,0.28630418515664097,0.5972778231543953,0,106,0.4385102541603172
107,1.2463954637200048,2.519528054772523,2.798868033092113,1.498994046858991,0.2669060188251848,2.0855885557189886,5.695255342281369,0.28630418515664097,0.5972778231543953,0,107,0.39354086557873275
108,1.269164437677799,2.582944140186851,3.1558554189406567,3.7178567712185018,0.2669060188251848,2.9896498118304327,5.594225422050124,0.28630418515664097,0.5972778231543953,0,108,0.4737783378971639
109,1.2463954637200048,2.519528054772523,4.321928094887363,3.7178567712185018,0.2669060188251848,2.9896498118304327,5.299027692777283,0.28630418515664097,0.5972778231543953,0,109,0.4919487057708278
110,1.269164437677799,2.6117553466077004,3.0291463456595165,3.3378856687903387,0.2669060188251848,5.740817919661812,5.895394956770689,0.28630418515664097,0.5972778231543953,0,110,0.5333930259789449
111,1.269164437677799,2.5881399262621803,2.4406550334581136,3.7178567712185018,0.2669060188251848,2.965784284662087,1.7568183983555279,5.740817919661812,2.2813863010245155,0,111,0.5332280708324203
112,1.269164437677799,2.5881399262621803,2.798868033092113,1.498994046858991,6.380821783940931,4.673002535434241,6.380821783940931,0.28630418515664097,2.985073455761897,0,112,0.6683129876865201
113,1.2463954637200048,2.5942254220501244,3.1558554189406567,1.498994046858991,0.2669060188251848,2.0855885557189886,5.772012541265407,5.636660688370521,2.985073455761897,0,113,0.5844999319657812
114,1.2463954637200048,2.636660688370521,3.0291463456595165,1.498994046858991,0.2669060188251848,2.0855885557189886,6.107803289534515,0.28630418515664097,0.5972778231543953,0,114,0.4111385597579718
115,1.2463954637200048,2.636660688370521,4.480357457491845,1.498994046858991,0.2669060188251848,5.740817919661812,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,115,0.4676293813981096
116,1.2463954637200048,2.5942254220501244,2.4406550334581136,1.498994046858991,6.34519787421021,5.811978948583052,6.310432456049533,0.28630418515664097,2.985073455761897,0,116,0.683551254645902
117,1.269164437677799,2.519528054772523,3.49817873457909,5.539519529959989,0.2669060188251848,5.803896602285193,5.454822365384707,0.28630418515664097,0.5972778231543953,0,117,0.584358358737975
118,1.2463954637200048,2.582944140186851,3.1558554189406567,1.498994046858991,0.2669060188251848,2.9896498118304327,1.7568183983555279,5.636660688370521,0.5972778231543953,0,118,0.4569048899366113
119,1.269164437677799,2.6117553466077004,6.058893689053568,6.058893689053568,0.2669060188251848,4.673002535434241,6.764150423492437,0.28630418515664097,0.5972778231543953,0,119,0.661948714298051
120,2.633076351021482,2.636660688370521,3.1558554189406567,1.498994046858991,0.2669060188251848,2.8730271437422346,5.243318260190996,0.28630418515664097,0.5972778231543953,0,120,0.44439869291413414
121,1.269164437677799,2.5942254220501244,3.1558554189406567,2.816037165157405,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,121,0.40332145197033714
122,1.269164437677799,2.6117553466077004,2.4406550334581136,3.3378856687903387,0.2669060188251848,5.811978948583052,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,122,0.4645777265964868
123,2.633076351021482,2.5942254220501244,2.4406550334581136,3.1202942337177118,0.2669060188251848,2.8730271437422346,5.28771237954945,0.28630418515664097,0.5972778231543953,0,123,0.46542580192697935
124,1.2463954637200048,2.5881399262621803,2.798868033092113,1.498994046858991,5.122805452873761,2.0855885557189886,5.519528054772523,0.28630418515664097,2.985073455761897,0,124,0.5587963119789386
125,1.269164437677799,2.519528054772523,3.49817873457909,3.1202942337177118,0.2669060188251848,2.9896498118304327,4.80793211552035,0.28630418515664097,0.5972778231543953,0,125,0.4481920226925714
126,1.269164437677799,2.582944140186851,3.2337864980183446,1.498994046858991,0.2669060188251848,2.0855885557189886,5.327710447481368,0.28630418515664097,0.5972778231543953,0,126,0.3970966865894447
127,1.269164437677799,2.5942254220501244,4.480357457491845,4.184424571137428,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,127,0.4447172147727478
128,2.633076351021482,2.5942254220501244,3.1558554189406567,2.816037165157405,0.2669060188251848,2.8730271437422346,5.321928094887363,0.28630418515664097,0.5972778231543953,0,128,0.47573395487930714
129,1.2463954637200048,2.582944140186851,3.1791879227712805,1.498994046858991,0.2669060188251848,2.965784284662087,4.943416471633633,5.869859864663551,0.5972778231543953,0,129,0.5360817594914871
130,1.269164437677799,2.636660688370521,3.0291463456595165,3.1202942337177118,0.2669060188251848,2.965784284662087,4.943416471633633,5.869859864663551,0.5972778231543953,0,130,0.5719214978464979
131,2.633076351021482,2.519528054772523,2.4406550334581136,3.7178567712185018,0.2669060188251848,2.0855885557189886,5.519528054772523,0.28630418515664097,0.5972778231543953,0,131,0.4646672599310052
132,1.2463954637200048,2.519528054772523,4.321928094887363,3.3378856687903387,0.2669060188251848,2.9896498118304327,5.828280760912152,0.28630418515664097,0.5972778231543953,0,132,0.4954054958705726
133,1.269164437677799,2.636660688370521,3.49817873457909,1.498994046858991,0.2669060188251848,5.811978948583052,5.327710447481368,0.28630418515664097,0.5972778231543953,0,133,0.490751567468033
134,1.2463954637200048,2.5942254220501244,2.4406550334581136,4.184424571137428,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,134,0.3969583935659629
135,1.2463954637200048,2.6117553466077004,2.798868033092113,3.8468432119385794,0.2669060188251848,2.965784284662087,5.869859864663551,5.844768883700721,0.5972778231543953,0,135,0.6031810642217986
136,2.633076351021482,2.6117553466077004,2.4406550334581136,3.3378856687903387,0.2669060188251848,5.878321443411748,5.423526234895169,0.28630418515664097,0.5972778231543953,0,136,0.5436061548278946
137,2.633076351021482,2.636660688370521,3.2337864980183446,1.498994046858991,0.2669060188251848,2.8730271437422346,5.327710447481368,0.28630418515664097,0.5972778231543953,0,137,0.44815746884854124
138,1.269164437677799,2.519528054772523,2.798868033092113,2.816037165157405,0.2669060188251848,2.9907961726701604,5.454822365384707,0.28630418515664097,0.5972778231543953,0,138,0.43995930291325824
139,1.269164437677799,2.6117553466077004,2.4406550334581136,4.184424571137428,0.2669060188251848,2.0855885557189886,4.80793211552035,0.28630418515664097,0.5972778231543953,0,139,0.4295460875173512
140,1.2463954637200048,2.5942254220501244,3.49817873457909,1.498994046858991,0.2669060188251848,5.740817919661812,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,140,0.4439033038556962
141,1.269164437677799,2.5942254220501244,2.798868033092113,4.184424571137428,6.34519787421021,2.9896498118304327,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,141,0.5284672078899234
142,1.269164437677799,2.519528054772523,3.1791879227712805,5.016249351645075,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,142,0.45305385861572484
143,1.2463954637200048,2.636660688370521,4.321928094887363,1.498994046858991,0.2669060188251848,5.811978948583052,4.80793211552035,7.058893689053568,2.985073455761897,0,143,0.7093820294454865
144,1.269164437677799,2.519528054772523,3.49817873457909,3.1202942337177118,0.2669060188251848,2.965784284662087,5.299027692777283,6.221623189091677,0.5972778231543953,0,144,0.5964501734899869
145,1.269164437677799,2.636660688370521,2.4406550334581136,1.498994046858991,0.2669060188251848,2.0855885557189886,5.327710447481368,5.636660688370521,2.985073455761897,0,145,0.5591602380463213
146,1.2463954637200048,2.636660688370521,3.49817873457909,3.7178567712185018,0.2669060188251848,4.673002535434241,5.869859864663551,7.058893689053568,2.985073455761897,0,146,0.7399032848722307
147,2.633076351021482,2.636660688370521,3.49817873457909,3.1202942337177118,0.2669060188251848,3.0457292298551204,5.895394956770689,0.28630418515664097,0.5972778231543953,0,147,0.508967251935438
148,1.2463954637200048,2.5942254220501244,4.480357457491845,1.498994046858991,0.2669060188251848,2.9907961726701604,5.519528054772523,0.28630418515664097,0.5972778231543953,0,148,0.45109925486487845
149,1.2463954637200048,2.519528054772523,4.321928094887363,2.816037165157405,0.2669060188251848,2.965784284662087,5.243318260190996,5.869859864663551,0.5972778231543953,0,149,0.5985168695803403
