,Head information value,Eyes information value,Body information value,Type information value,Background information value,Neck information value,Ear information value,Forehead information value,Face information value,Mouth information value,Trait count information value,Unique Trait count,Token Id,Rarity score
10,5.512925319948276,5.184424571137428,5.054092702789747,0.3545750112927367,2.829305766312917,2.862496476250065,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.8541269383989554,1.392894616241506,0,11,0.4741451697768367
11,5.405069330187608,4.5328248773859805,2.372579930598799,0.3545750112927367,2.815021540306669,3.8079321155203494,0.8357286023192589,0.5324074912870508,4.803896602285193,1.2368434162587132,1.392894616241506,0,12,0.4628997307692497
12,5.658355759469839,4.39896913065119,2.798868033092113,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,4.3364276645824775,4.110292841560213,1.2368434162587132,1.392894616241506,0,13,0.48021029336398324
13,2.6674925540419627,3.1857367086002184,2.7631706645136003,2.1982618984335422,2.815021540306669,1.2022399203681664,3.710283551513701,4.435963338133392,3.9862161845669,2.838563734174013,1.6551715030025587,0,14,0.5184077401193254
14,5.486812479629145,3.12784104277106,3.324816374212189,0.3545750112927367,2.819088336631431,2.853084151912725,3.3335160691625743,4.429731384421878,1.3591940042915596,3.7178567712185018,3.266732440645238,0,15,0.5615031868220357
15,5.512925319948276,5.210896782498619,2.372579930598799,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,5.869859864663551,1.3591940042915596,2.8541269383989554,1.392894616241506,0,16,0.4908211941351003
16,5.828280760912152,3.196276993225842,2.7631706645136003,0.3545750112927367,2.815021540306669,2.853084151912725,0.8357286023192589,4.5096352500140915,1.3591940042915596,3.758281825403299,1.6551715030025587,0,17,0.4931993376855252
17,5.467533417134262,5.587272661408357,2.372579930598799,0.3545750112927367,2.795859283219775,3.8079321155203494,0.8357286023192589,0.5324074912870508,4.512925319948276,2.838563734174013,1.6551715030025587,0,18,0.5069122350060515
18,6.299027692777283,4.5328248773859805,2.7631706645136003,0.3545750112927367,2.7779373752225123,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.110292841560213,1.2368434162587132,2.5924840880536992,0,19,0.4488553888027149
19,2.6674925540419627,6.1791879227712805,2.798868033092113,0.3545750112927367,2.7968615028091515,2.853084151912725,3.3335160691625743,0.5324074912870508,3.9862161845669,2.838563734174013,1.6551715030025587,0,20,0.4943120833035427
20,2.6674925540419627,3.12784104277106,2.372579930598799,0.3545750112927367,2.7968615028091515,2.853084151912725,3.710283551513701,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,21,0.3889715134318458
21,2.6674925540419627,3.196276993225842,2.7631706645136003,0.3545750112927367,2.7779373752225123,1.2022399203681664,0.8357286023192589,0.5324074912870508,5.168771306825942,1.2368434162587132,5.52616114710497,0,22,0.43277278935418073
22,5.756330919033138,3.12784104277106,5.132894270497345,0.3545750112927367,2.815021540306669,2.862496476250065,3.4564051357473984,0.5324074912870508,1.3591940042915596,1.2368434162587132,1.392894616241506,0,23,0.4618636837761379
23,5.853084151912725,3.12784104277106,2.7631706645136003,0.3545750112927367,2.7779373752225123,1.2022399203681664,0.8357286023192589,4.339345147964772,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,24,0.4357528880616049
24,6.7027498788282935,4.429731384421878,2.798868033092113,0.3545750112927367,2.7968615028091515,1.2022399203681664,0.8357286023192589,0.5324074912870508,3.9862161845669,1.2368434162587132,2.5924840880536992,0,25,0.45266496618201374
25,6.658355759469839,3.196276993225842,2.372579930598799,0.3545750112927367,2.7968615028091515,1.2022399203681664,3.385337265063424,0.5324074912870508,1.3591940042915596,3.7178567712185018,1.392894616241506,0,26,0.44442323703425085
26,5.454822365384707,4.442222328605074,2.372579930598799,2.1982618984335422,2.819088336631431,2.853084151912725,3.6933877756246023,4.5096352500140915,4.176576709314742,2.838563734174013,6.717856771218502,0,27,0.6933842216342515
27,5.956795501434833,4.088040034713085,2.7631706645136003,2.1982618984335422,2.8180705623099334,1.2022399203681664,0.8357286023192589,4.5096352500140915,3.9862161845669,1.2368434162587132,1.392894616241506,0,28,0.5106587634013016
28,6.405069330187608,4.5328248773859805,2.372579930598799,0.3545750112927367,2.8180705623099334,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.176576709314742,1.2368434162587132,2.5924840880536992,0,29,0.44591989791924147
29,5.764150423492437,4.429731384421878,5.1127866970487705,0.3545750112927367,2.795859283219775,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,30,0.48036620144137326
30,6.158429362604483,4.39896913065119,3.2229696147991937,0.3545750112927367,2.795859283219775,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.8541269383989554,2.5924840880536992,0,31,0.43352060280931715
31,6.158429362604483,4.299027692777283,3.2229696147991937,0.3545750112927367,2.7779373752225123,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.4771407448083025,3.758281825403299,1.392894616241506,0,32,0.47809131479451483
32,5.405069330187608,5.221623189091677,2.372579930598799,0.3545750112927367,2.7968615028091515,2.853084151912725,3.6933877756246023,0.5324074912870508,4.4771407448083025,3.758281825403299,3.266732440645238,0,33,0.57235472713204
33,6.392894616241506,4.429731384421878,3.2229696147991937,0.3545750112927367,2.7968615028091515,3.8079321155203494,3.6933877756246023,0.5324074912870508,1.3591940042915596,2.838563734174013,1.6551715030025587,0,34,0.512237349939464
34,5.764150423492437,4.429731384421878,3.324816374212189,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.838563734174013,2.5924840880536992,0,35,0.4292677761527199
35,6.0397848661058635,3.1857367086002184,3.324816374212189,2.1982618984335422,2.795859283219775,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.23242994404826,1.2368434162587132,2.5924840880536992,0,36,0.46433044786249067
36,5.764150423492437,5.282087830355571,2.7112280327525977,0.3545750112927367,2.8180705623099334,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.4771407448083025,1.2368434162587132,2.5924840880536992,0,37,0.4582390985656019
37,5.480357457491845,5.861447624847352,3.324816374212189,0.3545750112927367,2.819088336631431,2.862496476250065,3.6933877756246023,4.339345147964772,4.110292841560213,1.2368434162587132,3.266732440645238,0,38,0.6154915869778
38,5.748553568441418,4.5328248773859805,2.7112280327525977,0.3545750112927367,2.829305766312917,2.862496476250065,3.385337265063424,0.5324074912870508,4.110292841560213,2.838563734174013,3.266732440645238,0,39,0.5466564842083809
39,6.265344566520995,3.196276993225842,2.7112280327525977,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,0.5324074912870508,5.168771306825942,1.2368434162587132,2.5924840880536992,0,40,0.4437084628264219
40,6.368849142274855,5.587272661408357,2.798868033092113,0.3545750112927367,2.829305766312917,2.853084151912725,0.8357286023192589,0.5324074912870508,3.9862161845669,1.2368434162587132,1.392894616241506,0,41,0.4742090035990745
41,5.658355759469839,4.39896913065119,4.952322024855524,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,4.3364276645824775,4.110292841560213,2.838563734174013,1.6551715030025587,0,42,0.5466504602576445
42,6.5328248773859805,4.299027692777283,4.952322024855524,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.7178567712185018,2.5924840880536992,0,43,0.4813267610472079
43,5.764150423492437,5.210896782498619,3.324816374212189,0.3545750112927367,2.7779373752225123,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.943416471633633,1.2368434162587132,2.5924840880536992,0,44,0.4741999544819023
44,6.519528054772523,3.196276993225842,2.372579930598799,0.3545750112927367,2.8180705623099334,1.2022399203681664,3.4564051357473984,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,45,0.42253914776731055
45,5.658355759469839,5.210896782498619,2.7631706645136003,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,4.467533417134262,1.3591940042915596,3.8038966022851928,1.392894616241506,0,46,0.4921966286332749
46,6.7027498788282935,3.12784104277106,2.798868033092113,0.3545750112927367,2.7968615028091515,1.2022399203681664,3.6933877756246023,0.5324074912870508,1.3591940042915596,2.838563734174013,1.392894616241506,0,47,0.4416382974943623
47,5.553002759323611,3.12784104277106,3.2229696147991937,0.3545750112927367,2.829305766312917,2.862496476250065,0.8357286023192589,4.339345147964772,1.3591940042915596,2.838563734174013,1.6551715030025587,0,48,0.4775402702505179
48,6.442222328605074,4.429731384421878,2.372579930598799,0.3545750112927367,2.795859283219775,3.733123527871812,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.838563734174013,1.392894616241506,0,49,0.4463727485977688
49,6.573466861883326,4.429731384421878,4.952322024855524,0.3545750112927367,2.819088336631431,2.853084151912725,3.6933877756246023,0.5324074912870508,4.0,2.838563734174013,3.266732440645238,0,50,0.5984186445199365
50,6.265344566520995,4.299027692777283,5.132894270497345,0.3545750112927367,2.8180705623099334,2.862496476250065,3.385337265063424,0.5324074912870508,1.3591940042915596,3.758281825403299,1.6551715030025587,0,51,0.5343049733856732
51,2.6674925540419627,6.321928094887363,2.7631706645136003,2.1982618984335422,2.8180705623099334,1.2022399203681664,3.3335160691625743,0.5324074912870508,1.3591940042915596,3.7178567712185018,2.5924840880536992,0,52,0.4862483999102509
52,5.748553568441418,4.597714408130003,3.2229696147991937,0.3545750112927367,2.8180705623099334,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.715959736045904,2.5924840880536992,0,53,0.44460974546139
53,6.658355759469839,4.39896913065119,3.2229696147991937,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.23242994404826,1.2368434162587132,2.5924840880536992,0,54,0.46300742645753296
54,5.467533417134262,5.587272661408357,2.7112280327525977,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.395928676331139,1.2368434162587132,2.5924840880536992,0,55,0.45699172673074956
55,5.658355759469839,5.310432456049533,2.372579930598799,0.3545750112927367,2.7968615028091515,2.862496476250065,3.4564051357473984,0.5324074912870508,3.9862161845669,2.838563734174013,3.266732440645238,0,56,0.5509956252166913
56,5.756330919033138,4.442222328605074,2.372579930598799,0.3545750112927367,2.819088336631431,2.853084151912725,3.710283551513701,0.5324074912870508,1.3591940042915596,1.2368434162587132,1.392894616241506,0,57,0.4421313703794612
57,6.5328248773859805,3.12784104277106,2.798868033092113,0.3545750112927367,2.829305766312917,3.8953949567706894,0.8357286023192589,0.5324074912870508,4.4771407448083025,3.715959736045904,1.6551715030025587,0,58,0.5068243788486703
58,5.658355759469839,4.39896913065119,2.372579930598799,0.3545750112927367,2.8180705623099334,2.862496476250065,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,59,0.4123401084010058
59,5.710283551513701,4.756330919033138,2.7112280327525977,0.3545750112927367,2.7968615028091515,2.853084151912725,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.838563734174013,1.392894616241506,0,60,0.43078781077701744
60,2.6674925540419627,5.184424571137428,2.798868033092113,2.1982618984335422,2.829305766312917,3.8079321155203494,3.710283551513701,0.5324074912870508,4.125321050792545,3.715959736045904,1.6551715030025587,0,61,0.5475317123144224
61,6.5328248773859805,4.442222328605074,2.7631706645136003,2.1982618984335422,2.8180705623099334,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,62,0.4852679277657373
62,6.368849142274855,3.196276993225842,5.132894270497345,0.3545750112927367,2.815021540306669,1.2022399203681664,3.3335160691625743,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,63,0.46346873475988903
63,5.764150423492437,4.429731384421878,2.372579930598799,0.3545750112927367,2.7968615028091515,2.862496476250065,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.8038966022851928,1.392894616241506,0,64,0.4367758012296373
64,5.512925319948276,5.210896782498619,2.372579930598799,0.3545750112927367,2.815021540306669,2.853084151912725,0.8357286023192589,4.467533417134262,1.3591940042915596,1.2368434162587132,1.392894616241506,0,65,0.46819787857771394
65,5.787866492466244,4.597714408130003,2.798868033092113,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.8541269383989554,2.5924840880536992,0,66,0.4240830720123416
66,5.795859283219775,5.480357457491845,3.324816374212189,0.3545750112927367,2.819088336631431,3.7254699553283768,0.8357286023192589,4.339345147964772,5.248793390257147,3.8038966022851928,3.266732440645238,0,67,0.6426046403718835
67,6.011587974275212,4.442222328605074,2.7112280327525977,0.3545750112927367,2.829305766312917,3.7254699553283768,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.8541269383989554,1.392894616241506,0,68,0.4457442414917468
68,2.6674925540419627,3.196276993225842,2.798868033092113,2.1982618984335422,2.7968615028091515,1.2022399203681664,3.710283551513701,0.5324074912870508,1.3591940042915596,2.838563734174013,2.5924840880536992,0,69,0.4266973550777726
69,5.480357457491845,4.597714408130003,3.324816374212189,0.3545750112927367,2.8180705623099334,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.23242994404826,3.8038966022851928,1.392894616241506,0,70,0.47089808061638383
70,6.011587974275212,3.1857367086002184,5.132894270497345,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.943416471633633,1.2368434162587132,2.5924840880536992,0,71,0.4753113106864441
71,6.429731384421878,4.088040034713085,2.7112280327525977,0.3545750112927367,2.819088336631431,2.853084151912725,3.3335160691625743,0.5324074912870508,4.512925319948276,1.2368434162587132,1.6551715030025587,0,72,0.5030570958917934
72,6.368849142274855,4.442222328605074,2.7112280327525977,0.3545750112927367,2.815021540306669,2.862496476250065,3.385337265063424,0.5324074912870508,4.110292841560213,2.838563734174013,3.266732440645238,0,73,0.5551500590685887
73,6.519528054772523,3.1857367086002184,4.97029976578458,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.125321050792545,1.2368434162587132,2.5924840880536992,0,74,0.4675877433599262
74,2.6674925540419627,3.196276993225842,2.7631706645136003,0.3545750112927367,2.795859283219775,1.2022399203681664,0.8357286023192589,4.429731384421878,1.3591940042915596,2.838563734174013,2.5924840880536992,0,75,0.41256442075926253
75,5.787866492466244,4.756330919033138,2.798868033092113,2.1982618984335422,2.829305766312917,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,76,0.47894124170517544
76,5.480357457491845,3.1857367086002184,3.324816374212189,0.3545750112927367,2.795859283219775,1.2022399203681664,3.6933877756246023,4.339345147964772,4.110292841560213,3.758281825403299,3.266732440645238,0,77,0.5852066245063638
77,5.756330919033138,5.221623189091677,2.372579930598799,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,4.429731384421878,4.512925319948276,3.758281825403299,1.6551715030025587,0,78,0.5424700577496171
78,2.6674925540419627,5.248793390257147,2.7112280327525977,0.3545750112927367,2.7968615028091515,2.853084151912725,3.3335160691625743,0.5324074912870508,4.125321050792545,3.7178567712185018,1.6551715030025587,0,79,0.4943180713926868
79,6.467533417134262,4.429731384421878,2.7112280327525977,2.1982618984335422,2.795859283219775,2.853084151912725,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.758281825403299,1.392894616241506,0,80,0.483407082122274
80,2.6674925540419627,3.196276993225842,4.952322024855524,0.3545750112927367,2.7779373752225123,1.2022399203681664,0.8357286023192589,4.5096352500140915,4.125321050792545,3.715959736045904,1.392894616241506,0,81,0.4899358242275166
81,2.6674925540419627,3.1857367086002184,3.324816374212189,2.1982618984335422,2.7779373752225123,1.2022399203681664,0.8357286023192589,4.5096352500140915,1.3591940042915596,1.2368434162587132,5.52616114710497,0,82,0.4750000456965848
82,5.748553568441418,5.356975041986563,2.7631706645136003,0.3545750112927367,2.8180705623099334,3.733123527871812,3.3335160691625743,0.5324074912870508,4.176576709314742,2.8541269383989554,3.266732440645238,0,83,0.5757508570564056
83,5.740817919661812,5.221623189091677,4.97029976578458,0.3545750112927367,2.795859283219775,2.862496476250065,0.8357286023192589,4.467533417134262,1.3591940042915596,1.2368434162587132,1.392894616241506,0,84,0.5147780777125841
84,6.0782590139204995,3.12784104277106,2.7112280327525977,2.1982618984335422,2.829305766312917,3.8079321155203494,0.8357286023192589,0.5324074912870508,4.512925319948276,2.838563734174013,1.6551715030025587,0,85,0.5129613805081209
85,2.6674925540419627,4.299027692777283,2.798868033092113,0.3545750112927367,2.795859283219775,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.23242994404826,2.8541269383989554,2.5924840880536992,0,86,0.4147054657663672
86,6.321928094887363,3.196276993225842,2.798868033092113,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.715959736045904,2.5924840880536992,0,87,0.4239917270225999
87,6.429731384421878,3.12784104277106,2.7112280327525977,2.1982618984335422,2.8180705623099334,1.2022399203681664,3.3335160691625743,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,88,0.45386980710961905
88,6.519528054772523,4.429731384421878,2.798868033092113,0.3545750112927367,2.7779373752225123,2.853084151912725,0.8357286023192589,0.5324074912870508,4.0,1.2368434162587132,1.392894616241506,0,89,0.45699725189817003
89,5.405069330187608,5.587272661408357,2.7631706645136003,0.3545750112927367,2.829305766312917,3.8953949567706894,0.8357286023192589,4.435963338133392,1.3591940042915596,1.2368434162587132,1.392894616241506,0,90,0.49595124950745395
90,5.405069330187608,4.5328248773859805,2.7112280327525977,0.3545750112927367,2.8180705623099334,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.4771407448083025,2.8541269383989554,1.392894616241506,0,91,0.44685767191237574
91,2.6674925540419627,4.299027692777283,2.372579930598799,0.3545750112927367,2.7779373752225123,3.8079321155203494,3.710283551513701,4.467533417134262,5.168771306825942,2.838563734174013,3.266732440645238,0,92,0.5888288456411471
92,6.392894616241506,4.39896913065119,2.372579930598799,0.3545750112927367,2.829305766312917,2.853084151912725,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,93,0.4244748324185157
93,2.6674925540419627,3.196276993225842,4.97029976578458,0.3545750112927367,2.7968615028091515,2.853084151912725,0.8357286023192589,4.467533417134262,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,94,0.4503853519182077
94,6.417347659966045,4.5328248773859805,2.7112280327525977,2.1982618984335422,2.795859283219775,3.8079321155203494,3.710283551513701,0.5324074912870508,1.3591940042915596,2.838563734174013,1.6551715030025587,0,95,0.5365506646315293
95,6.442222328605074,4.429731384421878,2.7112280327525977,0.3545750112927367,2.829305766312917,2.862496476250065,3.6933877756246023,0.5324074912870508,1.3591940042915596,3.758281825403299,1.6551715030025587,0,96,0.5047279458230293
96,5.665660560093073,3.12784104277106,2.798868033092113,0.3545750112927367,2.8180705623099334,1.2022399203681664,3.4564051357473984,4.5096352500140915,4.176576709314742,3.758281825403299,3.266732440645238,0,97,0.5789982421116051
97,5.467533417134262,6.321928094887363,2.798868033092113,0.3545750112927367,2.795859283219775,3.733123527871812,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,98,0.46189072705671813
98,2.6674925540419627,10.702749878828293,10.287712379549449,2.1982618984335422,2.7779373752225123,3.733123527871812,0.8357286023192589,4.467533417134262,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,99,0.7062872130267079
99,5.467533417134262,3.12784104277106,2.798868033092113,0.3545750112927367,2.7779373752225123,1.2022399203681664,0.8357286023192589,4.339345147964772,4.803896602285193,3.758281825403299,1.6551715030025587,0,100,0.512859109336367
100,5.405069330187608,3.196276993225842,3.2229696147991937,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,101,0.423295258522465
101,6.573466861883326,3.1857367086002184,3.2229696147991937,0.3545750112927367,2.829305766312917,3.8953949567706894,0.8357286023192589,0.5324074912870508,4.4771407448083025,1.2368434162587132,1.392894616241506,0,102,0.47026087233928404
102,6.0397848661058635,3.12784104277106,2.7631706645136003,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.125321050792545,3.715959736045904,1.392894616241506,0,103,0.4433745814981157
103,6.573466861883326,4.5328248773859805,3.324816374212189,0.3545750112927367,2.7779373752225123,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,104,0.4656422409445081
104,5.658355759469839,4.39896913065119,2.7631706645136003,0.3545750112927367,2.795859283219775,1.2022399203681664,3.3335160691625743,4.5096352500140915,1.3591940042915596,2.838563734174013,1.6551715030025587,0,105,0.5087035553969342
105,5.512925319948276,4.5328248773859805,2.372579930598799,0.3545750112927367,2.815021540306669,2.853084151912725,0.8357286023192589,0.5324074912870508,4.395928676331139,1.2368434162587132,1.392894616241506,0,106,0.4422188734085636
106,6.480357457491845,3.12784104277106,3.324816374212189,0.3545750112927367,2.7968615028091515,1.2022399203681664,3.3335160691625743,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,107,0.43408341911016474
107,5.956795501434833,3.12784104277106,2.372579930598799,0.3545750112927367,2.7968615028091515,3.733123527871812,3.6933877756246023,4.429731384421878,1.3591940042915596,1.2368434162587132,1.6551715030025587,0,108,0.5061798213768033
108,2.6674925540419627,5.221623189091677,3.2229696147991937,0.3545750112927367,2.815021540306669,2.853084151912725,0.8357286023192589,0.5324074912870508,4.512925319948276,1.2368434162587132,2.5924840880536992,0,109,0.44238929151496753
109,5.828280760912152,3.1857367086002184,3.2229696147991937,0.3545750112927367,2.829305766312917,3.8079321155203494,0.8357286023192589,4.339345147964772,5.248793390257147,2.838563734174013,3.266732440645238,0,110,0.5892661100042029
110,2.6674925540419627,4.5328248773859805,4.952322024855524,0.3545750112927367,2.7968615028091515,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.8541269383989554,5.52616114710497,0,111,0.4550582308211986
111,6.573466861883326,4.429731384421878,2.7112280327525977,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,112,0.4545099668138577
112,5.512925319948276,4.597714408130003,3.2229696147991937,0.3545750112927367,2.7779373752225123,2.862496476250065,0.8357286023192589,0.5324074912870508,3.9862161845669,1.2368434162587132,1.392894616241506,0,113,0.45009424528185876
113,5.486812479629145,4.299027692777283,3.324816374212189,0.3545750112927367,2.7968615028091515,1.2022399203681664,3.710283551513701,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,114,0.4432196924248583
114,5.467533417134262,4.442222328605074,2.798868033092113,0.3545750112927367,2.829305766312917,2.853084151912725,0.8357286023192589,0.5324074912870508,5.168771306825942,1.2368434162587132,1.392894616241506,0,115,0.45997400632917645
115,6.573466861883326,5.248793390257147,2.372579930598799,2.1982618984335422,2.815021540306669,2.862496476250065,3.4564051357473984,0.5324074912870508,1.3591940042915596,1.2368434162587132,1.392894616241506,0,116,0.4951759380153401
116,2.6674925540419627,4.429731384421878,2.7112280327525977,0.3545750112927367,2.819088336631431,3.8079321155203494,3.6933877756246023,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,117,0.4318295098863796
117,5.454822365384707,5.310432456049533,2.7112280327525977,0.3545750112927367,2.819088336631431,3.8953949567706894,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.7178567712185018,1.392894616241506,0,118,0.46774215764036386
118,5.748553568441418,4.756330919033138,2.7631706645136003,0.3545750112927367,2.7779373752225123,3.8079321155203494,0.8357286023192589,4.429731384421878,4.395928676331139,1.2368434162587132,1.6551715030025587,0,119,0.5398931454328857
119,5.710283551513701,3.12784104277106,3.2229696147991937,0.3545750112927367,2.7968615028091515,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.838563734174013,2.5924840880536992,0,120,0.4049482221933843
120,6.299027692777283,3.12784104277106,4.97029976578458,0.3545750112927367,2.819088336631431,1.2022399203681664,3.6933877756246023,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,121,0.4645083575696155
121,6.265344566520995,3.1857367086002184,2.7112280327525977,0.3545750112927367,2.819088336631431,3.8079321155203494,0.8357286023192589,0.5324074912870508,5.168771306825942,2.838563734174013,1.6551715030025587,0,122,0.49725533938274213
122,5.956795501434833,3.196276993225842,3.2229696147991937,0.3545750112927367,2.7968615028091515,1.2022399203681664,0.8357286023192589,4.3364276645824775,4.176576709314742,1.2368434162587132,1.392894616241506,0,123,0.4730907922364409
123,2.6674925540419627,3.196276993225842,3.324816374212189,0.3545750112927367,2.7968615028091515,3.8079321155203494,3.4564051357473984,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,124,0.4173429629358902
124,5.405069330187608,4.597714408130003,2.7112280327525977,0.3545750112927367,2.7968615028091515,1.2022399203681664,0.8357286023192589,6.519528054772523,1.3591940042915596,3.715959736045904,1.392894616241506,0,125,0.5090618629310174
125,5.764150423492437,3.1857367086002184,3.324816374212189,0.3545750112927367,2.7968615028091515,3.8953949567706894,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,126,0.426454430592996
