,Mouth information value,Clothes information value,Eyes information value,Hat information value,Earring information value,Fur information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
55,2.1913439850772183,6.202484542682418,5.458824295942204,4.68233033758936,5.458824295942204,3.905372767966265,2.9885043611621707,0.0,0,56,0.5853620610110393
56,7.282974460542786,7.4063568760480685,5.099969632056484,4.516744271871385,0.5263361146682054,3.0275975585640302,2.9885043611621707,0.0,0,57,0.5846191448368018
57,2.1913439850772183,2.4047476231864113,3.76662857189602,4.0563648627428295,3.429076952548152,3.0275975585640302,3.026359724905176,0.0,0,58,0.41507383454954655
58,4.914503779718394,6.4063568760480685,3.76662857189602,4.516744271871385,0.5263361146682054,4.334128548492889,2.9610463656554242,0.0,0,59,0.5197537645462068
59,2.1913439850772183,6.126248956855333,3.684281243959522,2.144262030677889,0.5263361146682054,4.737978367139275,2.9885043611621707,0.0,0,60,0.4244895230487755
60,6.8917837032183105,5.479002177879834,3.497749807850528,2.144262030677889,3.429076952548152,4.334128548492889,3.076720686025443,0.0,0,61,0.5467968919645608
61,4.472244811704526,2.4047476231864113,4.914503779718394,5.393532835690485,0.5263361146682054,4.737978367139275,3.026359724905176,0.0,0,62,0.4827979294639308
62,2.1913439850772183,5.6514693738846,2.532473386327868,5.374508010008729,4.2948485608310785,4.737978367139275,3.001823503559669,0.0,0,63,0.526551611634604
63,8.16931767874722,2.4047476231864113,6.236431874605756,2.144262030677889,0.5263361146682054,4.416050272251913,3.076720686025443,0.0,0,64,0.5111900801448868
64,2.1913439850772183,6.541286456134177,3.684281243959522,5.452160565661194,4.496035375039276,4.455488583378948,3.076720686025443,0.0,0,65,0.5665932966774105
65,2.1913439850772183,5.380821783940931,4.315866342100161,2.144262030677889,6.343347078522268,2.876089896113165,3.001823503559669,0.0,0,66,0.4975392311539441
66,5.2948485608310785,5.465518948516212,4.86056497260759,2.144262030677889,3.429076952548152,4.416050272251913,2.994543277643511,0.0,0,67,0.5420996414720223
67,5.380821783940931,6.432352084581013,5.099969632056484,2.144262030677889,0.5263361146682054,3.7563309190331373,2.9921246768408674,0.0,0,68,0.4990296117959659
68,3.898562235849372,5.324968549207413,3.76662857189602,4.0563648627428295,0.5263361146682054,3.7563309190331373,2.994543277643511,0.0,0,69,0.4609666139514381
69,2.7389918515791902,6.126248956855333,2.532473386327868,6.247927513443585,3.5990019539904643,3.0275975585640302,2.9610463656554242,0.0,0,70,0.516106453532276
70,5.380821783940931,5.324968549207413,3.684281243959522,2.144262030677889,0.5263361146682054,2.876089896113165,3.001823503559669,0.0,0,71,0.4347161813148632
71,5.380821783940931,4.847389583859857,6.643856189774724,6.282974460542786,0.5263361146682054,4.455488583378948,2.994543277643511,0.0,0,72,0.5899809765670144
72,6.368221747161297,4.984893107609792,6.236431874605756,2.144262030677889,0.5263361146682054,3.9190910492140456,2.9622293874854604,0.0,0,73,0.5143663012075979
73,5.169317678747219,5.479002177879834,5.458824295942204,5.795859283219775,0.5263361146682054,2.8705260826577916,2.9610463656554242,0.0,0,74,0.5355812815103733
74,2.7389918515791902,4.725871764282621,2.532473386327868,5.300822461875711,0.5263361146682054,2.8705260826577916,2.9885043611621707,0.0,0,75,0.41093120615951895
75,2.7389918515791902,5.6514693738846,3.684281243959522,5.084428781160706,4.2948485608310785,8.126248956855333,3.026359724905176,0.0,0,76,0.6179382984833409
76,3.795859283219775,6.053840461327283,5.225027111333507,4.0563648627428295,0.5263361146682054,3.7563309190331373,2.994543277643511,0.0,0,77,0.5004718971680299
77,5.956323955413021,5.90993104992857,3.76662857189602,2.144262030677889,0.5263361146682054,3.7563309190331373,2.9622293874854604,0.0,0,78,0.4742004552625933
78,3.795859283219775,6.0947707253821655,2.532473386327868,5.374508010008729,0.5263361146682054,3.905372767966265,2.9610463656554242,0.0,0,79,0.47739042726006975
79,5.380821783940931,6.419295931755566,5.225027111333507,6.0238872392256555,4.496035375039276,2.876089896113165,2.9885043611621707,0.0,0,80,0.6331568290551557
80,3.795859283219775,5.324968549207413,5.099969632056484,5.50635266602479,0.5263361146682054,3.905372767966265,2.9622293874854604,0.0,0,81,0.5139801320706366
81,2.1913439850772183,5.343347078522268,2.532473386327868,2.144262030677889,3.5990019539904643,3.905372767966265,2.9622293874854604,0.0,0,82,0.4297783697170667
82,2.7389918515791902,4.847389583859857,3.684281243959522,4.0563648627428295,0.5263361146682054,3.7563309190331373,3.026359724905176,0.0,0,83,0.4289828640795606
83,3.898562235849372,5.6212547608375925,3.684281243959522,4.980092121345971,3.429076952548152,2.876089896113165,2.994543277643511,0.0,0,84,0.5208558961248757
84,6.8043208619679705,2.4047476231864113,3.497749807850528,4.516744271871385,0.5263361146682054,4.245045004910464,3.026359724905176,0.0,0,85,0.4741864574514798
85,3.795859283219775,6.4063568760480685,2.532473386327868,2.144262030677889,5.458824295942204,5.1315627567518005,2.9921246768408674,0.0,0,86,0.5393819913401438
86,5.3557308029781,5.584355178026063,4.914503779718394,2.144262030677889,0.5263361146682054,2.876089896113165,2.994543277643511,0.0,0,87,0.4623327484264871
87,4.472244811704526,2.4047476231864113,3.684281243959522,4.516744271871385,3.5990019539904643,3.0275975585640302,3.076720686025443,0.0,0,88,0.4696388016112995
88,2.7389918515791902,5.380821783940931,3.76662857189602,6.69014984204866,3.5990019539904643,3.7563309190331373,3.001823503559669,0.0,0,89,0.5483324126834893
89,6.90993104992857,5.288899294499892,5.225027111333507,4.516744271871385,0.5263361146682054,4.416050272251913,2.994543277643511,0.0,0,90,0.5662183354909234
90,4.239297208300146,2.4047476231864113,3.76662857189602,5.956323955413021,4.496035375039276,3.905372767966265,2.9921246768408674,0.0,0,91,0.5260983909199868
91,5.169317678747219,4.725871764282621,5.225027111333507,5.169317678747219,0.5263361146682054,5.520224840606347,2.9921246768408674,0.0,0,92,0.5558081628971887
92,3.898562235849372,5.4128118981853675,2.532473386327868,6.282974460542786,0.5263361146682054,6.984893107609792,2.9610463656554242,0.0,0,93,0.5419903408150911
93,6.485791343542473,5.68233033758936,4.5662533716507525,6.014039453269308,4.496035375039276,3.0275975585640302,2.9622293874854604,0.0,0,94,0.6298330561280157
94,4.472244811704526,2.4047476231864113,4.632511216180715,5.393532835690485,0.5263361146682054,3.9190910492140456,3.026359724905176,0.0,0,95,0.46193481444030576
95,5.956323955413021,2.4047476231864113,4.387163310814757,7.04378679666336,0.5263361146682054,5.90993104992857,2.9885043611621707,0.0,0,96,0.5536964819358895
96,3.898562235849372,2.4047476231864113,4.923692951173054,4.946925257410771,0.5263361146682054,4.705917157906976,2.9921246768408674,0.0,0,97,0.462379841239898
97,3.898562235849372,6.4063568760480685,6.236431874605756,2.144262030677889,0.5263361146682054,3.0275975585640302,2.9610463656554242,0.0,0,98,0.47758423098228137
98,5.230718223411363,5.324968549207413,4.315866342100161,4.864983643874595,0.5263361146682054,2.876089896113165,2.994543277643511,0.0,0,99,0.4952641535287383
99,8.16931767874722,6.202484542682418,2.532473386327868,5.374508010008729,3.429076952548152,3.7563309190331373,3.026359724905176,0.0,0,100,0.615738482079593
100,4.914503779718394,6.126248956855333,2.532473386327868,2.144262030677889,0.5263361146682054,2.8705260826577916,3.001823503559669,0.0,0,101,0.4191304489959843
101,2.1913439850772183,5.4128118981853675,4.5662533716507525,4.83433343103441,0.5263361146682054,3.9190910492140456,2.9921246768408674,0.0,0,102,0.46321348108716054
102,2.7389918515791902,5.380821783940931,5.099969632056484,5.50635266602479,4.2948485608310785,3.905372767966265,2.994543277643511,0.0,0,103,0.5670402376213992
103,4.472244811704526,5.343347078522268,4.387163310814757,5.6591229464280355,0.5263361146682054,4.416050272251913,3.001823503559669,0.0,0,104,0.5269617719981263
104,2.7389918515791902,5.937587392831435,3.76662857189602,4.516744271871385,0.5263361146682054,5.520224840606347,2.9622293874854604,0.0,0,105,0.49214166729579417
105,3.898562235849372,4.725871764282621,4.923692951173054,4.83433343103441,0.5263361146682054,4.416050272251913,2.9885043611621707,0.0,0,106,0.4986724533120817
106,2.7389918515791902,5.4258092387142405,6.8917837032183105,5.374508010008729,0.5263361146682054,4.245045004910464,2.9610463656554242,0.0,0,107,0.5337355811005259
107,2.1913439850772183,5.527211270922455,4.271197292766432,2.144262030677889,3.429076952548152,3.0275975585640302,2.9622293874854604,0.0,0,108,0.4463586405961602
108,5.380821783940931,7.4063568760480685,4.271197292766432,2.144262030677889,0.5263361146682054,4.334128548492889,3.001823503559669,0.0,0,109,0.5129157838966342
109,2.7389918515791902,5.324968549207413,4.315866342100161,5.374508010008729,4.496035375039276,4.455488583378948,2.9921246768408674,0.0,0,110,0.5628156657504054
110,7.5132720799645805,2.4047476231864113,4.387163310814757,2.144262030677889,0.5263361146682054,3.905372767966265,3.076720686025443,0.0,0,111,0.4540330895271962
111,3.795859283219775,5.343347078522268,4.315866342100161,4.0563648627428295,0.5263361146682054,2.876089896113165,3.076720686025443,0.0,0,112,0.4546529802197827
112,2.7389918515791902,5.3310687487438315,3.76662857189602,5.458824295942204,0.5263361146682054,3.9190910492140456,2.994543277643511,0.0,0,113,0.468769803738314
113,5.230718223411363,5.795859283219775,4.86056497260759,2.144262030677889,0.5263361146682054,2.876089896113165,3.076720686025443,0.0,0,114,0.4645070345356759
114,5.882794919991055,2.4047476231864113,4.271197292766432,4.68233033758936,0.5263361146682054,3.905372767966265,2.9610463656554242,0.0,0,115,0.4668432423021898
115,6.432352084581013,5.721858701775997,2.532473386327868,6.014039453269308,0.5263361146682054,3.905372767966265,2.9610463656554242,0.0,0,116,0.532408204597462
116,2.1913439850772183,2.4047476231864113,3.497749807850528,5.4063568760480685,4.496035375039276,3.9190910492140456,2.9622293874854604,0.0,0,117,0.47146221991670456
117,3.898562235849372,2.4047476231864113,4.393532835690485,2.144262030677889,4.496035375039276,4.334128548492889,3.076720686025443,0.0,0,118,0.4690067979193503
118,2.1913439850772183,5.387163310814757,5.225027111333507,2.144262030677889,0.5263361146682054,5.90993104992857,2.9921246768408674,0.0,0,119,0.4619606811540833
119,2.1913439850772183,2.4047476231864113,3.76662857189602,2.144262030677889,0.5263361146682054,4.984893107609792,3.026359724905176,0.0,0,120,0.360919556561798
120,2.1913439850772183,2.4047476231864113,4.315866342100161,4.83433343103441,0.5263361146682054,2.8705260826577916,3.076720686025443,0.0,0,121,0.3831930891389629
121,3.795859283219775,6.202484542682418,3.76662857189602,2.144262030677889,0.5263361146682054,3.0275975585640302,2.9885043611621707,0.0,0,122,0.42548858685942287
122,6.754280179468375,6.236431874605756,3.497749807850528,6.014039453269308,0.5263361146682054,2.8705260826577916,2.9921246768408674,0.0,0,123,0.5475315258712424
123,4.472244811704526,2.4047476231864113,3.76662857189602,5.300822461875711,0.5263361146682054,2.8705260826577916,2.9622293874854604,0.0,0,124,0.42268118901013924
124,4.472244811704526,6.202484542682418,4.516744271871385,4.864983643874595,0.5263361146682054,2.8705260826577916,3.001823503559669,0.0,0,125,0.5013595943250072
125,4.472244811704526,5.527211270922455,4.387163310814757,6.247927513443585,0.5263361146682054,2.876089896113165,2.9921246768408674,0.0,0,126,0.5122367858604537
126,4.472244811704526,2.4047476231864113,3.76662857189602,6.3557308029781,0.5263361146682054,3.905372767966265,3.026359724905176,0.0,0,127,0.4635001365174599
127,3.795859283219775,5.191343985077218,6.643856189774724,5.084428781160706,5.458824295942204,2.876089896113165,3.001823503559669,0.0,0,128,0.6074316441802196
128,2.1913439850772183,2.4047476231864113,2.532473386327868,4.516744271871385,0.5263361146682054,4.984893107609792,2.9622293874854604,0.0,0,129,0.38127699070814963
129,4.472244811704526,7.306821202497154,2.532473386327868,5.009140653856469,0.5263361146682054,3.0275975585640302,3.076720686025443,0.0,0,130,0.49181176257752224
130,2.1913439850772183,5.937587392831435,3.497749807850528,4.83433343103441,0.5263361146682054,4.416050272251913,2.9610463656554242,0.0,0,131,0.4617381755389385
131,5.2948485608310785,2.4047476231864113,2.532473386327868,4.946925257410771,0.5263361146682054,3.9190910492140456,3.026359724905176,0.0,0,132,0.42926196788999343
132,2.1913439850772183,6.628749297384516,5.099969632056484,5.169317678747219,0.5263361146682054,2.8705260826577916,2.9622293874854604,0.0,0,133,0.48228186486722346
133,5.169317678747219,6.628749297384516,2.532473386327868,2.144262030677889,0.5263361146682054,3.0275975585640302,3.076720686025443,0.0,0,134,0.4378786550790968
134,3.795859283219775,5.230718223411363,4.923692951173054,5.628749297384516,4.496035375039276,5.1315627567518005,2.994543277643511,0.0,0,135,0.6102541617701988
135,6.472244811704526,5.90993104992857,2.532473386327868,5.4063568760480685,0.5263361146682054,4.455488583378948,2.9921246768408674,0.0,0,136,0.5362264504074598
136,5.3557308029781,5.527211270922455,4.516744271871385,2.144262030677889,0.5263361146682054,4.455488583378948,2.9610463656554242,0.0,0,137,0.4830085956877189
137,2.1913439850772183,2.4047476231864113,3.76662857189602,4.83433343103441,3.5990019539904643,3.0275975585640302,3.026359724905176,0.0,0,138,0.4330376586765105
138,5.380821783940931,2.4047476231864113,3.684281243959522,4.946925257410771,4.496035375039276,2.8705260826577916,3.026359724905176,0.0,0,139,0.5080788590821452
139,2.7389918515791902,5.465518948516212,4.387163310814757,2.144262030677889,0.5263361146682054,3.7563309190331373,2.994543277643511,0.0,0,140,0.41717794485366483
140,3.795859283219775,2.4047476231864113,4.5662533716507525,5.009140653856469,0.5263361146682054,4.245045004910464,2.9622293874854604,0.0,0,141,0.4455379155084002
141,2.1913439850772183,2.4047476231864113,5.225027111333507,5.300822461875711,0.5263361146682054,2.876089896113165,2.9622293874854604,0.0,0,142,0.407199135398534
142,3.898562235849372,7.191343985077218,4.516744271871385,5.452160565661194,5.458824295942204,4.416050272251913,2.9921246768408674,0.0,0,143,0.6429385208592614
143,5.2948485608310785,7.4063568760480685,4.516744271871385,4.0563648627428295,0.5263361146682054,3.0275975585640302,2.9885043611621707,0.0,0,144,0.5271638795225915
144,4.914503779718394,6.4063568760480685,3.497749807850528,2.144262030677889,0.5263361146682054,2.876089896113165,3.001823503559669,0.0,0,145,0.4428375542565281
145,2.1913439850772183,2.4047476231864113,4.315866342100161,4.83433343103441,0.5263361146682054,4.705917157906976,2.9885043611621707,0.0,0,146,0.41630433805672484
146,2.7389918515791902,5.479002177879834,4.393532835690485,5.009140653856469,5.458824295942204,2.876089896113165,3.076720686025443,0.0,0,147,0.5502001394613495
147,2.7389918515791902,2.4047476231864113,2.532473386327868,2.144262030677889,0.5263361146682054,2.8705260826577916,3.026359724905176,0.0,0,148,0.3078393208431472
148,4.239297208300146,5.68233033758936,3.497749807850528,4.516744271871385,3.429076952548152,4.334128548492889,2.9885043611621707,0.0,0,149,0.5436719647499653
149,5.380821783940931,2.4047476231864113,3.684281243959522,5.4063568760480685,0.5263361146682054,5.520224840606347,2.9885043611621707,0.0,0,150,0.49105254337612364
150,3.795859283219775,7.191343985077218,4.315866342100161,5.628749297384516,0.5263361146682054,4.334128548492889,2.9885043611621707,0.0,0,151,0.5454336110676713
151,5.380821783940931,5.795859283219775,4.86056497260759,4.516744271871385,0.5263361146682054,3.9190910492140456,2.9610463656554242,0.0,0,152,0.5298873955778124
152,4.914503779718394,5.343347078522268,2.532473386327868,5.795859283219775,0.5263361146682054,5.90993104992857,3.026359724905176,0.0,0,153,0.5315616788583258
153,5.169317678747219,5.380821783940931,3.497749807850528,7.04378679666336,0.5263361146682054,4.737978367139275,2.9610463656554242,0.0,0,154,0.5555962313433587
154,3.898562235849372,5.380821783940931,4.914503779718394,4.68233033758936,0.5263361146682054,2.8705260826577916,2.9610463656554242,0.0,0,155,0.47821973743846935
155,3.898562235849372,5.380821783940931,5.225027111333507,4.864983643874595,4.2948485608310785,3.905372767966265,2.994543277643511,0.0,0,156,0.5792308348191569
156,2.1913439850772183,5.387163310814757,2.532473386327868,4.68233033758936,0.5263361146682054,4.705917157906976,2.9622293874854604,0.0,0,157,0.4356487858104652
157,2.1913439850772183,5.479002177879834,3.76662857189602,5.458824295942204,0.5263361146682054,3.0275975585640302,3.076720686025443,0.0,0,158,0.44585709253073047
158,2.1913439850772183,5.324968549207413,4.632511216180715,2.144262030677889,3.429076952548152,4.334128548492889,2.9622293874854604,0.0,0,159,0.47413372089118894
159,4.239297208300146,4.725871764282621,3.684281243959522,6.247927513443585,0.5263361146682054,4.416050272251913,2.9921246768408674,0.0,0,160,0.5084994209006416
160,2.7389918515791902,2.4047476231864113,4.5662533716507525,6.569855608330948,0.5263361146682054,2.876089896113165,2.9622293874854604,0.0,0,161,0.4291429941571436
161,2.7389918515791902,2.4047476231864113,3.76662857189602,5.084428781160706,0.5263361146682054,3.9190910492140456,2.9610463656554242,0.0,0,162,0.4055820917755067
162,7.5132720799645805,6.4063568760480685,4.86056497260759,4.516744271871385,5.458824295942204,3.0275975585640302,2.9885043611621707,0.0,0,163,0.6589723539467578
163,7.6591229464280355,6.628749297384516,3.497749807850528,5.452160565661194,4.2948485608310785,3.905372767966265,2.9622293874854604,0.0,0,164,0.6519294583936541
164,5.548375880920497,6.126248956855333,4.315866342100161,2.144262030677889,0.5263361146682054,4.334128548492889,3.001823503559669,0.0,0,165,0.49267796937780095
165,5.380821783940931,4.725871764282621,4.923692951173054,2.144262030677889,0.5263361146682054,4.737978367139275,2.9921246768408674,0.0,0,166,0.48195240603422285
166,2.7389918515791902,5.465518948516212,2.532473386327868,2.144262030677889,0.5263361146682054,2.876089896113165,2.9622293874854604,0.0,0,167,0.36473503230999105
167,5.169317678747219,2.4047476231864113,3.497749807850528,5.6591229464280355,3.429076952548152,4.245045004910464,2.9885043611621707,0.0,0,168,0.5191439085068545
168,2.7389918515791902,5.795859283219775,2.532473386327868,5.084428781160706,0.5263361146682054,4.984893107609792,2.9622293874854604,0.0,0,169,0.4666800050152164
169,5.2948485608310785,2.4047476231864113,4.393532835690485,6.0238872392256555,0.5263361146682054,3.0275975585640302,2.9885043611621707,0.0,0,170,0.4673289429704785
170,2.7389918515791902,4.725871764282621,4.315866342100161,4.0563648627428295,0.5263361146682054,4.245045004910464,2.9622293874854604,0.0,0,171,0.4466957246850032
171,2.1913439850772183,5.4258092387142405,4.86056497260759,5.300822461875711,5.458824295942204,2.876089896113165,2.9885043611621707,0.0,0,172,0.5515202272889064
172,3.795859283219775,6.3557308029781,2.532473386327868,5.50635266602479,0.5263361146682054,3.0275975585640302,2.9622293874854604,0.0,0,173,0.4682220216338847
173,4.239297208300146,5.230718223411363,2.532473386327868,7.04378679666336,0.5263361146682054,3.905372767966265,2.9885043611621707,0.0,0,174,0.501574613746783
174,2.1913439850772183,5.343347078522268,3.684281243959522,5.628749297384516,0.5263361146682054,3.7563309190331373,2.9885043611621707,0.0,0,175,0.45708459875641066
175,3.795859283219775,6.053840461327283,3.684281243959522,6.282974460542786,4.496035375039276,4.984893107609792,2.9885043611621707,0.0,0,176,0.6118693274294942
176,2.1913439850772183,5.584355178026063,5.225027111333507,4.864983643874595,0.5263361146682054,3.905372767966265,2.9610463656554242,0.0,0,177,0.4786809832429328
177,5.882794919991055,5.380821783940931,4.86056497260759,4.83433343103441,3.5990019539904643,4.245045004910464,2.9885043611621707,0.0,0,178,0.6024823296090395
