,Bottle information value,Liquid information value,Tassels information value,Logo information value,Hoody information value,Outline information value,Background information value,Teeth information value,Eyes information value,Headgear information value,Mask information value,Trait count information value,Unique Trait count,Token Id,Rarity score
74,5.063272129564143,3.3404075154950226,1.3317983389114236,6.0942990251847675,5.759879986114208,3.5258589803762734,1.9668092900628515,0.06464312181869028,6.917421263100688,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,74,0.5180184994259316
75,4.666992688572659,4.49152524834715,1.3225840144444163,6.982272407450656,5.512326567069422,3.2060473828372227,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,75,0.42473023934308385
76,5.586012115202441,3.347065095564734,1.3225840144444163,6.177288389855799,4.836501267717121,5.61786098124178,6.630800036949278,0.06464312181869028,0.41049797343937483,8.471019592912509,0.014632054661541757,1.9459408730491794,0,76,0.635298152830535
77,5.063272129564143,3.3404075154950226,1.3317983389114236,7.015824967161683,5.6972954487361855,3.5258589803762734,6.6972954487361855,0.06464312181869028,5.717856771218502,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,77,0.580795800460661
78,4.653726433798786,3.3404075154950226,1.3225840144444163,2.006836183934428,4.836501267717121,9.032898480520624,4.582865559885576,0.06464312181869028,6.121435155122281,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,78,0.5296702619846135
79,5.548698956734385,4.206047382837223,1.3317983389114236,7.196397212803504,4.130595154407757,3.5258589803762734,5.028611122117526,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,79,0.46504981884630125
80,2.0158249671616826,3.290789583078458,1.3225840144444163,2.006836183934428,6.518325307690866,4.634053014744366,5.6972954487361855,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,80,0.41284200198996934
81,5.690506283073546,5.364519971611831,1.3317983389114236,4.9947633516338525,6.76700442054759,5.598667416008469,4.666992688572659,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,81,0.514332900462095
82,5.548698956734385,4.49152524834715,1.3225840144444163,5.158429362604483,5.003151137126572,7.158429362604483,5.028611122117526,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,82,0.5042821660655434
83,2.0158249671616826,7.542572853937543,1.3317983389114236,6.982272407450656,5.567234908171812,3.473931188332412,5.6050369408841965,0.06464312181869028,6.076487749068307,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,83,0.5837352677189692
84,5.683748916898237,3.290789583078458,1.3317983389114236,5.045837536228122,7.752790561327889,5.196397212803504,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,84,0.4550418080594976
85,6.901653947242371,3.290789583078458,1.3225840144444163,5.901653947242371,4.836501267717121,6.139813684437136,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,85,0.4563522256336647
86,4.666992688572659,4.589165548241315,1.3225840144444163,2.006836183934428,4.738715376116166,5.61786098124178,5.003151137126572,0.06464312181869028,5.870627051621747,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,86,0.4999062915901286
87,4.653726433798786,3.8725468057851122,1.3317983389114236,2.006836183934428,4.329818880506828,3.2060473828372227,1.9668092900628515,0.06464312181869028,0.41049797343937483,7.901653947242371,0.014632054661541757,0.8632120396478323,0,87,0.4379135398985279
88,4.9947633516338525,3.433694057223689,1.3225840144444163,2.006836183934428,4.103287808412022,5.011587974275212,5.78135971352466,0.06464312181869028,0.41049797343937483,7.139813684437136,0.014632054661541757,0.8632120396478323,0,88,0.5026189286015779
89,5.098786416177082,5.364519971611831,3.3430668619455126,5.158429362604483,5.7885912827557355,3.2060473828372227,4.351074440546879,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,89,0.4842483822839881
90,2.0158249671616826,4.252788394653901,1.3317983389114236,5.878321443411748,6.710970385633262,3.536472654401125,5.139813684437136,0.06464312181869028,0.41049797343937483,7.359126712841611,0.014632054661541757,1.9459408730491794,0,90,0.552869773302037
91,6.5797258523550095,4.206047382837223,1.3317983389114236,5.116876873159977,4.103287808412022,3.2060473828372227,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,91,0.4013065016287821
92,2.0158249671616826,3.433694057223689,3.2741993644071363,6.870627051621747,5.5548511837159795,3.1514203040851196,4.982272407450656,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,92,0.4409517669309403
93,4.666992688572659,3.4084076156128305,1.3225840144444163,2.006836183934428,5.690506283073546,5.24530681328445,5.717856771218502,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,93,0.449634106456452
94,5.076487749068307,4.137503523749935,1.3225840144444163,2.006836183934428,4.130595154407757,3.473931188332412,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,94,0.3646355189780707
95,4.929360876412213,3.3404075154950226,1.3317983389114236,5.459431618637297,4.836501267717121,6.998951148597286,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,95,0.4349508522794706
96,2.0158249671616826,3.3404075154950226,1.3317983389114236,7.05017647195246,5.630800036949278,3.536472654401125,5.003151137126572,0.06464312181869028,0.41049797343937483,6.901653947242371,0.014632054661541757,1.9459408730491794,0,96,0.5326369545760018
97,6.5797258523550095,4.206047382837223,1.3225840144444163,2.006836183934428,4.130595154407757,7.542572853937543,5.717856771218502,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,97,0.4989383888829469
98,5.0243364670172,4.137503523749935,1.3225840144444163,2.006836183934428,6.76700442054759,4.634053014744366,5.738715376116166,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,98,0.47212227533415224
99,4.627554377445624,3.347065095564734,1.3317983389114236,5.397309906729499,5.003151137126572,3.473931188332412,4.351074440546879,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,99,0.4159114964583927
100,5.690506283073546,4.137503523749935,1.3225840144444163,2.006836183934428,6.76700442054759,4.321928094887363,5.028611122117526,0.06464312181869028,5.717856771218502,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,100,0.5167365305330017
101,2.0158249671616826,4.589165548241315,3.3430668619455126,5.637313343907953,5.745735803793939,7.103287808412022,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,101,0.456944236754868
102,5.172550470849136,3.8725468057851122,1.3225840144444163,6.982272407450656,4.836501267717121,3.473931188332412,5.586012115202441,0.06464312181869028,0.41049797343937483,7.4944785657364985,0.014632054661541757,1.9459408730491794,0,102,0.5888464395971644
103,8.032898480520624,4.280557660467502,1.3225840144444163,5.397309906729499,5.7885912827557355,5.24530681328445,5.139813684437136,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,103,0.5256704824817128
104,5.076487749068307,4.530398139991441,1.3225840144444163,4.986424050721124,6.710970385633262,3.5258589803762734,5.210896782498619,0.06464312181869028,6.643856189774724,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,104,0.575331097507014
105,5.158429362604483,3.347065095564734,1.3225840144444163,2.006836183934428,4.103287808412022,4.321928094887363,5.02007444016304,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,105,0.4099031959007773
106,5.172550470849136,4.206047382837223,3.2741993644071363,2.006836183934428,6.630800036949278,5.643856189774724,6.058893689053568,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,106,0.5202027551025719
107,4.653726433798786,3.290789583078458,1.3317983389114236,2.006836183934428,6.471019592912509,3.473931188332412,5.78135971352466,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,107,0.434632447104605
108,5.0243364670172,4.137503523749935,3.2741993644071363,6.0243364670172,4.103287808412022,7.158429362604483,5.139813684437136,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,108,0.520734585998346
109,6.78135971352466,4.206047382837223,1.3317983389114236,2.006836183934428,5.759879986114208,3.2060473828372227,6.630800036949278,0.06464312181869028,5.738715376116166,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,109,0.526298626653794
110,2.0158249671616826,3.4084076156128305,1.3225840144444163,2.006836183934428,5.512326567069422,5.011587974275212,8.380821783940931,0.06464312181869028,0.41049797343937483,6.9333628069697095,0.014632054661541757,0.8632120396478323,0,110,0.5140282384737836
111,4.666992688572659,3.290789583078458,1.3225840144444163,2.006836183934428,5.512326567069422,5.011587974275212,5.630800036949278,0.06464312181869028,6.40284809027093,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,111,0.5003186062770787
112,5.167828060606732,3.8725468057851122,3.3430668619455126,2.006836183934428,4.130595154407757,3.5258589803762734,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,112,0.39178925367024353
113,5.172550470849136,4.137503523749935,1.3317983389114236,5.045837536228122,5.630800036949278,3.2060473828372227,4.666992688572659,0.06464312181869028,0.41049797343937483,7.139813684437136,0.014632054661541757,1.9459408730491794,0,113,0.5543888752281657
114,4.9947633516338525,5.364519971611831,3.2741993644071363,6.158429362604483,5.542572853937543,5.643856189774724,5.028611122117526,0.06464312181869028,0.41049797343937483,7.139813684437136,0.014632054661541757,1.9459408730491794,0,114,0.6518529205879143
115,4.929360876412213,4.49152524834715,1.3317983389114236,6.158429362604483,5.982272407450656,3.473931188332412,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,115,0.4273839731614838
116,5.167828060606732,3.433694057223689,1.3317983389114236,5.738715376116166,6.76700442054759,5.61786098124178,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,116,0.4515458911760979
