,GLASSES information value,EYEBROWS information value,EYE SHADOW information value,EYE COLOR information value,EYES information value,LIP COLOR information value,MOUTH information value,FRECKLES information value,NOSE information value,NECKLACE information value,CLOTHES information value,FACE SHAPE information value,SKIN TONE information value,HAIR COLOR information value,FLAIR information value,BACKGROUND information value,Trait count information value,Unique Trait count,Token Id,Rarity score
10,0.4412941914814978,2.958893175503457,5.580208970750522,1.7315411101067268,2.9060251516468196,2.3052874982731213,3.865503336658592,0.49437124377045966,3.3160245488806326,0.47539079731695705,6.559647648268205,2.5690352267621837,4.519383778054478,2.14609954743832,4.94771809994678,3.752292726210601,0.0,0,11,0.5214571154691435
11,0.4412941914814978,2.958893175503457,3.318901309636196,1.754725191870122,2.9060251516468196,2.3590497275735145,3.702605602110248,1.785233522633407,2.1314850265427223,0.47539079731695705,5.0928112484091566,2.5690352267621837,4.208083319004589,3.2445408192368568,4.836356990999076,3.7600910967710086,0.0,0,12,0.48898790655406277
12,0.4412941914814978,2.94771809994678,5.580208970750522,1.728191012304721,3.194810961911552,2.3590497275735145,3.702605602110248,0.49437124377045966,2.147377399639568,0.47539079731695705,4.91252867148448,2.6124931824459594,2.763026387795555,2.736821317448161,5.771868264547361,3.704485335328471,0.0,0,13,0.48928550858825104
13,5.532680600667936,3.056346922120219,3.4202893631217424,1.754725191870122,4.404925053469563,2.3153062540981124,3.702605602110248,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.691378346686994,2.5733225851652817,3.6063296910536,2.14609954743832,4.205419061477533,3.6455164099034274,0.0,0,14,0.5173434675984575
14,0.4412941914814978,3.056346922120219,1.965640007944042,1.728191012304721,3.118895984699174,2.3590497275735145,3.44679017923635,0.49437124377045966,2.147377399639568,0.47539079731695705,4.691378346686994,2.5690352267621837,4.208083319004589,3.2445408192368568,4.0231255026048025,3.7272352686189634,0.0,0,15,0.44767632721599715
15,0.4412941914814978,3.030180260138753,3.318901309636196,1.728191012304721,2.980367293690595,2.378425055491507,3.0952752883606376,0.49437124377045966,2.171224141593936,0.47539079731695705,5.608088003325959,2.6124931824459594,2.7610688636948386,3.748409291723373,3.9837873546543014,5.992947353939777,0.0,0,16,0.48121353729791616
16,0.4412941914814978,3.030180260138753,3.380677507222886,3.3117201348246197,3.017272776359364,2.3153062540981124,3.0952752883606376,1.785233522633407,2.1608636299882145,6.168627030107897,4.691378346686994,2.5587972532887413,2.763026387795555,3.748409291723373,4.81589288843936,3.656391047127426,0.0,0,17,0.5469200629552717
17,0.4412941914814978,3.056346922120219,3.27634084740815,1.728191012304721,4.404925053469563,2.378425055491507,2.701666653140633,1.785233522633407,2.147377399639568,0.47539079731695705,5.499665543439973,2.5733225851652817,2.697916956316619,2.14609954743832,4.81589288843936,4.760091096771008,0.0,0,18,0.481941099549592
18,0.4412941914814978,3.017272776359364,3.27634084740815,1.7315411101067268,2.980367293690595,2.3052874982731213,2.806777901735588,1.785233522633407,2.147377399639568,0.47539079731695705,4.556249071806341,2.6124931824459594,2.7610688636948386,2.14609954743832,6.210752505780573,3.6802377890817937,0.0,0,19,0.46095776615087936
19,0.4412941914814978,3.0010103412234472,3.204088775499563,1.728191012304721,3.017272776359364,2.378425055491507,2.4562608590293538,0.49437124377045966,2.171224141593936,0.47539079731695705,4.691378346686994,2.5587972532887413,2.7377834348835446,2.446003755100829,6.895250680052644,5.293214665972546,0.0,0,20,0.4722973479991627
20,5.304574528137095,3.030180260138753,3.380677507222886,1.754725191870122,3.017272776359364,2.3153062540981124,2.806777901735588,0.49437124377045966,2.1608636299882145,4.988360084444126,4.767931849988192,2.5733225851652817,3.6063296910536,2.14609954743832,5.068399582369243,3.7581375486852533,0.0,0,21,0.5494214952772885
21,5.287568102831404,3.056346922120219,4.844624606982676,1.7315411101067268,2.9454934348322657,2.3590497275735145,2.701666653140633,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.636516411652476,2.6124931824459594,2.7610688636948386,2.736821317448161,4.0231255026048025,3.6802377890817937,0.0,0,22,0.49932345420170543
22,0.4412941914814978,2.958893175503457,1.965640007944042,1.728191012304721,3.194810961911552,2.3153062540981124,3.0952752883606376,1.785233522633407,2.171224141593936,0.47539079731695705,4.732979251153767,2.5402142733533433,2.7377834348835446,3.098979257124056,4.181659594260247,3.704485335328471,0.0,0,23,0.44156313106333595
23,0.4412941914814978,3.033720617844001,3.318901309636196,1.7315411101067268,3.017272776359364,2.378425055491507,2.701666653140633,1.785233522633407,3.3160245488806326,0.47539079731695705,4.552858482605567,2.5587972532887413,2.7610688636948386,3.098979257124056,4.81589288843936,3.7215140646603126,0.0,0,24,0.4692763605495688
24,0.4412941914814978,3.017272776359364,1.965640007944042,1.728191012304721,3.568179281889322,2.3052874982731213,3.0952752883606376,0.49437124377045966,2.1314850265427223,0.47539079731695705,6.14801675043261,2.5402142733533433,2.7377834348835446,2.7967172260911064,6.137820983326722,3.7600910967710086,0.0,0,25,0.4653516344554764
25,5.532680600667936,2.94771809994678,1.965640007944042,3.3117201348246197,2.980367293690595,2.378425055491507,2.4562608590293538,1.785233522633407,2.1608636299882145,0.47539079731695705,4.878177166693702,2.5690352267621837,3.6063296910536,2.446003755100829,5.461019615540489,3.682088584769735,0.0,0,26,0.5221897406306615
26,0.4412941914814978,3.0010103412234472,1.965640007944042,1.728191012304721,3.017272776359364,2.378425055491507,3.702605602110248,0.49437124377045966,2.171224141593936,5.14801675043261,4.767931849988192,2.5402142733533433,2.7610688636948386,2.14609954743832,6.011443697557167,4.760091096771008,0.0,0,27,0.5049893224487626
27,0.4412941914814978,3.030180260138753,3.380677507222886,1.728191012304721,2.980367293690595,2.3052874982731213,3.0952752883606376,0.49437124377045966,2.147377399639568,0.47539079731695705,4.580208970750522,2.5402142733533433,4.519383778054478,3.098979257124056,4.013772503617139,3.7272352686189634,0.0,0,28,0.4569253826592162
28,0.4412941914814978,3.0010103412234472,3.4202893631217424,1.754725191870122,3.568179281889322,2.3153062540981124,2.806777901735588,1.785233522633407,2.1314850265427223,0.47539079731695705,4.556249071806341,2.6124931824459594,2.7377834348835446,2.14609954743832,4.0231255026048025,3.704485335328471,0.0,0,29,0.44534846481665596
29,0.4412941914814978,3.0010103412234472,1.965640007944042,1.7315411101067268,2.9060251516468196,2.378425055491507,3.865503336658592,0.49437124377045966,2.171224141593936,0.47539079731695705,4.767931849988192,2.5733225851652817,2.732979251153767,2.736821317448161,4.0231255026048025,3.704485335328471,0.0,0,30,0.4291273947596192
30,0.4412941914814978,2.958893175503457,3.27634084740815,3.3117201348246197,3.118895984699174,2.3153062540981124,2.806777901735588,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.546101116430258,2.5587972532887413,2.697916956316619,3.748409291723373,6.601067575648186,3.682088584769735,0.0,0,31,0.4852270518561801
31,0.4412941914814978,3.0010103412234472,3.4202893631217424,1.7315411101067268,2.935524677035971,2.3153062540981124,3.44679017923635,0.49437124377045966,2.171224141593936,5.559647648268205,4.706367520906447,2.5402142733533433,3.6063296910536,2.14609954743832,5.205419061477533,3.7581375486852533,0.0,0,32,0.5097634742439522
32,5.895250680052644,2.94771809994678,3.204088775499563,3.3117201348246197,3.118895984699174,5.717712494500456,2.701666653140633,1.785233522633407,2.171224141593936,0.47539079731695705,6.14801675043261,2.6124931824459594,2.7377834348835446,2.14609954743832,6.64371191305668,3.6802377890817937,0.0,0,33,0.5936978172179156
33,5.345053597492164,2.94771809994678,3.4110511562664043,1.754725191870122,3.017272776359364,2.378425055491507,4.374678766601443,0.49437124377045966,2.147377399639568,0.47539079731695705,5.938839948600327,2.5733225851652817,2.7610688636948386,2.446003755100829,4.0231255026048025,5.293214665972546,0.0,0,34,0.5301850410143293
34,0.4412941914814978,3.0010103412234472,3.318901309636196,1.754725191870122,3.118895984699174,3.3406618283750067,3.702605602110248,1.785233522633407,2.1314850265427223,0.47539079731695705,4.556249071806341,2.659122562694223,4.208083319004589,3.2445408192368568,6.895250680052644,3.656391047127426,0.0,0,35,0.5184629711774905
35,0.4412941914814978,3.033720617844001,1.965640007944042,1.754725191870122,2.935524677035971,2.378425055491507,2.4562608590293538,1.785233522633407,2.147377399639568,0.47539079731695705,4.979229072691997,2.6124931824459594,2.7377834348835446,2.14609954743832,5.861303348129306,3.656391047127426,0.0,0,36,0.44413485600319613
36,0.4412941914814978,2.94771809994678,4.844624606982676,1.754725191870122,2.9454934348322657,3.3406618283750067,2.806777901735588,0.49437124377045966,2.147377399639568,5.608088003325959,4.580208970750522,2.6124931824459594,2.7610688636948386,3.2445408192368568,6.895250680052644,5.748409291723373,0.0,0,37,0.5708920260737436
37,0.4412941914814978,3.033720617844001,3.380677507222886,1.7315411101067268,2.935524677035971,2.3590497275735145,2.4562608590293538,1.785233522633407,2.1314850265427223,5.14801675043261,6.27634084740815,2.5690352267621837,2.763026387795555,2.446003755100829,4.013772503617139,3.719612027415938,0.0,0,38,0.5066609312219896
38,0.4412941914814978,3.056346922120219,3.4202893631217424,1.7315411101067268,4.404925053469563,3.3406618283750067,3.0952752883606376,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.91252867148448,2.6124931824459594,2.7377834348835446,3.098979257124056,4.0231255026048025,3.719612027415938,0.0,0,39,0.46945780827681177
39,0.4412941914814978,3.0010103412234472,3.380677507222886,1.728191012304721,2.935524677035971,2.3052874982731213,3.702605602110248,1.785233522633407,2.1314850265427223,5.650943482287755,4.748409291723373,2.6124931824459594,2.7377834348835446,2.7967172260911064,4.0231255026048025,3.704485335328471,0.0,0,40,0.5119719688619455
40,0.4412941914814978,2.958893175503457,4.304574528137095,1.7315411101067268,2.9060251516468196,2.3590497275735145,3.44679017923635,1.785233522633407,2.1608636299882145,0.47539079731695705,4.552858482605567,2.5402142733533433,3.6063296910536,2.7967172260911064,4.836356990999076,3.656391047127426,0.0,0,41,0.47840175038377447
41,0.4412941914814978,2.958893175503457,3.27634084740815,1.754725191870122,2.9060251516468196,2.3052874982731213,2.806777901735588,0.49437124377045966,2.171224141593936,0.47539079731695705,6.546101116430258,2.5402142733533433,2.7610688636948386,2.446003755100829,4.181659594260247,3.6802377890817937,0.0,0,42,0.44820101457864653
42,0.4412941914814978,3.017272776359364,3.27634084740815,1.7315411101067268,3.568179281889322,2.3052874982731213,4.389722646825892,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.878177166693702,2.6124931824459594,2.697916956316619,2.7967172260911064,4.0231255026048025,3.719612027415938,0.0,0,43,0.4572485458169163
43,0.4412941914814978,2.94771809994678,1.965640007944042,1.728191012304721,3.568179281889322,2.378425055491507,2.701666653140633,0.49437124377045966,2.1314850265427223,5.153141782610478,4.597570131411959,2.5733225851652817,2.763026387795555,3.748409291723373,6.895250680052644,5.974685147547049,0.0,0,44,0.5374937628447339
44,0.4412941914814978,2.94771809994678,1.965640007944042,1.728191012304721,2.9454934348322657,2.3052874982731213,2.4562608590293538,0.49437124377045966,2.1314850265427223,0.47539079731695705,5.938839948600327,2.5690352267621837,2.763026387795555,2.446003755100829,4.181659594260247,3.6455164099034274,0.0,0,45,0.42339542662405305
45,0.4412941914814978,3.033720617844001,1.965640007944042,1.7315411101067268,2.935524677035971,3.3406618283750067,2.4562608590293538,1.785233522633407,2.171224141593936,0.47539079731695705,4.580208970750522,2.5402142733533433,2.7610688636948386,3.098979257124056,4.013772503617139,3.752292726210601,0.0,0,46,0.4410871597579403
46,0.4412941914814978,3.030180260138753,3.318901309636196,1.728191012304721,2.9060251516468196,2.3052874982731213,2.701666653140633,1.785233522633407,2.1608636299882145,0.47539079731695705,4.732979251153767,2.5733225851652817,2.732979251153767,2.736821317448161,5.068399582369243,5.293214665972546,0.0,0,47,0.47230586578398737
47,0.4412941914814978,2.94771809994678,1.965640007944042,1.754725191870122,2.935524677035971,2.3052874982731213,4.374678766601443,1.785233522633407,2.1608636299882145,0.47539079731695705,4.732979251153767,2.5690352267621837,2.732979251153767,2.14609954743832,5.552858482605567,3.656391047127426,0.0,0,48,0.45669446935411007
48,0.4412941914814978,3.0010103412234472,6.442078051887029,1.754725191870122,3.194810961911552,2.3153062540981124,2.4562608590293538,1.785233522633407,2.147377399639568,0.47539079731695705,6.27634084740815,2.6124931824459594,2.732979251153767,3.748409291723373,5.552858482605567,3.7272352686189634,0.0,0,49,0.5224780135778464
49,5.895250680052644,3.033720617844001,3.318901309636196,1.728191012304721,3.194810961911552,2.3590497275735145,2.806777901735588,0.49437124377045966,2.171224141593936,5.14801675043261,4.5393752532419445,2.5690352267621837,2.763026387795555,2.736821317448161,5.27075981514485,3.7272352686189634,0.0,0,50,0.5556834129914373
50,0.4412941914814978,2.94771809994678,1.965640007944042,1.728191012304721,3.017272776359364,2.3590497275735145,3.0952752883606376,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.636516411652476,2.5733225851652817,2.732979251153767,2.446003755100829,6.14801675043261,4.760091096771008,0.0,0,51,0.4507389157275221
51,5.3275661707633235,3.017272776359364,3.4110511562664043,1.7315411101067268,2.935524677035971,5.717712494500456,3.0952752883606376,0.49437124377045966,2.171224141593936,0.47539079731695705,6.200105261581065,2.5402142733533433,2.7377834348835446,3.748409291723373,4.836356990999076,3.7272352686189634,0.0,0,52,0.5600903816406851
52,5.281943553637526,2.958893175503457,3.318901309636196,1.754725191870122,2.9060251516468196,2.378425055491507,3.0952752883606376,0.49437124377045966,2.147377399639568,0.47539079731695705,6.559647648268205,2.5733225851652817,2.763026387795555,3.098979257124056,5.552858482605567,3.752292726210601,0.0,0,53,0.5272842139588917
53,0.4412941914814978,2.94771809994678,5.580208970750522,1.728191012304721,2.9454934348322657,2.3052874982731213,3.702605602110248,0.49437124377045966,2.147377399639568,0.47539079731695705,4.691378346686994,2.5690352267621837,2.732979251153767,3.098979257124056,4.205419061477533,3.752292726210601,0.0,0,54,0.4704513688543576
54,0.4412941914814978,3.030180260138753,3.318901309636196,3.3117201348246197,4.404925053469563,4.293214665972546,3.702605602110248,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.691378346686994,2.5733225851652817,2.763026387795555,2.14609954743832,4.836356990999076,3.7272352686189634,0.0,0,55,0.49786014396716394
55,5.3275661707633235,3.033720617844001,3.380677507222886,1.728191012304721,3.118895984699174,5.717712494500456,2.701666653140633,1.785233522633407,2.147377399639568,4.988360084444126,4.597570131411959,2.5402142733533433,3.6063296910536,3.748409291723373,4.81589288843936,3.656391047127426,0.0,0,56,0.6108436004406954
56,0.4412941914814978,2.958893175503457,1.965640007944042,1.728191012304721,2.935524677035971,2.3052874982731213,2.806777901735588,0.49437124377045966,2.171224141593936,5.650943482287755,8.429587107703833,2.5402142733533433,2.7377834348835446,2.14609954743832,4.205419061477533,3.704485335328471,0.0,0,57,0.5069952797836481
57,0.4412941914814978,2.958893175503457,1.965640007944042,1.7315411101067268,2.9060251516468196,2.378425055491507,3.0952752883606376,0.49437124377045966,2.171224141593936,0.47539079731695705,4.691378346686994,2.6124931824459594,2.697916956316619,2.736821317448161,5.672858258716197,3.7272352686189634,0.0,0,58,0.43758443802308244
58,5.350930163828834,3.017272776359364,3.318901309636196,1.728191012304721,3.017272776359364,2.3052874982731213,3.702605602110248,0.49437124377045966,2.147377399639568,0.47539079731695705,4.552858482605567,2.5690352267621837,2.7610688636948386,2.14609954743832,4.205419061477533,3.704485335328471,0.0,0,59,0.4884730353728474
59,0.4412941914814978,2.94771809994678,4.844624606982676,1.728191012304721,2.9454934348322657,2.3052874982731213,4.374678766601443,0.49437124377045966,2.147377399639568,0.47539079731695705,6.93001609821332,2.5733225851652817,2.732979251153767,2.736821317448161,4.181659594260247,5.748409291723373,0.0,0,60,0.5111384781673146
60,5.304574528137095,3.017272776359364,4.844624606982676,1.754725191870122,2.935524677035971,2.3052874982731213,2.701666653140633,1.785233522633407,2.1314850265427223,5.580208970750522,4.546101116430258,2.5402142733533433,2.697916956316619,2.446003755100829,4.013772503617139,6.232285667330215,0.0,0,61,0.5887553191553413
61,5.304574528137095,3.030180260138753,1.965640007944042,1.7315411101067268,3.194810961911552,2.3590497275735145,2.4562608590293538,1.785233522633407,2.1314850265427223,0.47539079731695705,4.836356990999076,2.5733225851652817,4.208083319004589,3.748409291723373,3.9837873546543014,3.7215140646603126,0.0,0,62,0.5100434131167839
62,0.4412941914814978,3.0010103412234472,1.965640007944042,1.7315411101067268,3.118895984699174,3.3406618283750067,3.0952752883606376,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.710139274795655,2.5690352267621837,2.7377834348835446,2.446003755100829,4.81589288843936,5.992947353939777,0.0,0,63,0.46270740521916925
63,0.4412941914814978,3.030180260138753,1.965640007944042,1.754725191870122,3.568179281889322,3.3406618283750067,3.0952752883606376,0.49437124377045966,2.1314850265427223,6.168627030107897,4.580208970750522,2.5733225851652817,3.6063296910536,3.098979257124056,5.552858482605567,3.7215140646603126,0.0,0,64,0.5274151684063941
64,0.4412941914814978,3.033720617844001,3.4110511562664043,1.7315411101067268,3.194810961911552,2.3590497275735145,3.0952752883606376,0.49437124377045966,2.1608636299882145,5.702605602110248,4.636516411652476,2.659122562694223,2.7610688636948386,3.2445408192368568,4.181659594260247,3.7272352686189634,0.0,0,65,0.5028401644905336
65,0.4412941914814978,3.033720617844001,3.4110511562664043,1.754725191870122,3.017272776359364,2.3052874982731213,3.44679017923635,0.49437124377045966,2.147377399639568,0.47539079731695705,5.938839948600327,2.659122562694223,2.732979251153767,3.098979257124056,5.068399582369243,3.7215140646603126,0.0,0,66,0.4696900836141171
66,0.4412941914814978,2.958893175503457,1.965640007944042,1.728191012304721,2.980367293690595,3.3406618283750067,2.701666653140633,0.49437124377045966,2.1314850265427223,0.47539079731695705,4.710139274795655,2.5733225851652817,2.7610688636948386,2.446003755100829,4.205419061477533,3.719612027415938,0.0,0,67,0.4255246136742072
67,0.4412941914814978,2.94771809994678,3.204088775499563,1.728191012304721,3.118895984699174,3.3406618283750067,5.163446791002217,0.49437124377045966,2.1314850265427223,0.47539079731695705,5.608088003325959,2.5402142733533433,2.697916956316619,3.098979257124056,4.0231255026048025,3.7581375486852533,0.0,0,68,0.4806937912106859
68,0.4412941914814978,2.958893175503457,3.4110511562664043,1.754725191870122,3.118895984699174,2.3052874982731213,2.701666653140633,1.785233522633407,2.171224141593936,4.988360084444126,6.27634084740815,2.5733225851652817,4.992947353939777,3.098979257124056,6.573322585165282,3.656391047127426,0.0,0,69,0.5669714020624373
69,0.4412941914814978,3.033720617844001,3.318901309636196,3.3117201348246197,2.935524677035971,2.3153062540981124,2.4562608590293538,1.785233522633407,2.1314850265427223,0.47539079731695705,4.580208970750522,2.5733225851652817,2.697916956316619,3.098979257124056,5.650943482287755,3.7600910967710086,0.0,0,70,0.47848523741160914
70,0.4412941914814978,3.0010103412234472,5.345053597492164,1.728191012304721,4.404925053469563,2.378425055491507,4.389722646825892,1.785233522633407,2.147377399639568,0.47539079731695705,4.732979251153767,2.5587972532887413,2.7610688636948386,2.446003755100829,5.903863810357352,5.974685147547049,0.0,0,71,0.5419133829214275
71,0.4412941914814978,3.017272776359364,1.965640007944042,1.7315411101067268,2.9454934348322657,2.378425055491507,3.0952752883606376,0.49437124377045966,2.171224141593936,7.221478912373632,4.687655260644276,2.5690352267621837,3.6063296910536,2.736821317448161,4.94771809994678,3.704485335328471,0.0,0,72,0.5122811178844162
72,0.4412941914814978,3.056346922120219,4.304574528137095,1.728191012304721,3.194810961911552,3.3406618283750067,4.374678766601443,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.91252867148448,2.6124931824459594,2.732979251153767,2.7967172260911064,6.895250680052644,3.752292726210601,0.0,0,73,0.5075504581494981
73,0.4412941914814978,3.056346922120219,3.4110511562664043,1.7315411101067268,2.9454934348322657,2.378425055491507,3.0952752883606376,1.785233522633407,2.171224141593936,0.47539079731695705,5.0928112484091566,2.5733225851652817,2.7610688636948386,2.14609954743832,4.836356990999076,3.719612027415938,0.0,0,74,0.457594698540783
74,6.068399582369243,3.033720617844001,1.965640007944042,1.754725191870122,2.980367293690595,2.378425055491507,2.4562608590293538,0.49437124377045966,2.1608636299882145,5.608088003325959,4.687655260644276,2.5733225851652817,2.697916956316619,3.098979257124056,4.836356990999076,6.298883416059239,0.0,0,75,0.5700424723884394
75,0.4412941914814978,3.0010103412234472,3.204088775499563,1.754725191870122,3.568179281889322,7.287568102831404,3.0952752883606376,1.785233522633407,2.1314850265427223,0.47539079731695705,6.14801675043261,2.659122562694223,2.763026387795555,2.736821317448161,4.205419061477533,3.704485335328471,0.0,0,76,0.5256703778393786
76,5.237719553380843,3.0010103412234472,1.965640007944042,3.3117201348246197,2.935524677035971,2.378425055491507,3.0952752883606376,1.785233522633407,2.1314850265427223,0.47539079731695705,4.546101116430258,2.5402142733533433,4.208083319004589,2.14609954743832,5.672858258716197,5.748409291723373,0.0,0,77,0.5494844113677537
77,0.4412941914814978,2.958893175503457,3.380677507222886,1.754725191870122,2.935524677035971,2.3052874982731213,2.806777901735588,0.49437124377045966,2.1608636299882145,5.153141782610478,5.0928112484091566,2.5690352267621837,4.208083319004589,2.446003755100829,5.461019615540489,3.7581375486852533,0.0,0,78,0.5145635479717114
78,0.4412941914814978,3.017272776359364,3.27634084740815,1.728191012304721,3.017272776359364,2.3590497275735145,2.806777901735588,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.556249071806341,2.5402142733533433,6.380677507222886,2.14609954743832,6.210752505780573,3.682088584769735,0.0,0,79,0.48628643608073296
79,0.4412941914814978,3.033720617844001,5.345053597492164,1.728191012304721,3.194810961911552,2.378425055491507,4.389722646825892,0.49437124377045966,2.147377399639568,5.64371191305668,6.200105261581065,2.659122562694223,2.697916956316619,2.7967172260911064,5.461019615540489,3.6802377890817937,0.0,0,80,0.5614299044745592
80,0.4412941914814978,2.958893175503457,3.4110511562664043,3.3117201348246197,2.9454934348322657,2.3052874982731213,3.865503336658592,1.785233522633407,2.171224141593936,0.47539079731695705,4.580208970750522,2.5587972532887413,2.732979251153767,2.7967172260911064,5.650943482287755,3.7215140646603126,0.0,0,81,0.49078872838018045
81,0.4412941914814978,3.056346922120219,3.4110511562664043,1.728191012304721,2.935524677035971,2.3052874982731213,5.163446791002217,0.49437124377045966,2.1608636299882145,5.153141782610478,4.546101116430258,2.659122562694223,2.732979251153767,3.748409291723373,4.836356990999076,3.656391047127426,0.0,0,82,0.5263976373346165
82,0.4412941914814978,3.056346922120219,3.27634084740815,1.7315411101067268,2.935524677035971,2.3052874982731213,3.0952752883606376,1.785233522633407,2.147377399639568,0.47539079731695705,4.597570131411959,2.5690352267621837,2.7377834348835446,2.14609954743832,4.94771809994678,3.7215140646603126,0.0,0,83,0.45060295037051806
83,0.4412941914814978,2.958893175503457,3.27634084740815,1.754725191870122,3.568179281889322,2.3590497275735145,4.389722646825892,0.49437124377045966,2.1608636299882145,5.64371191305668,5.0928112484091566,2.5587972532887413,2.7610688636948386,3.098979257124056,3.9837873546543014,3.656391047127426,0.0,0,84,0.5174875143860429
84,0.4412941914814978,2.958893175503457,1.965640007944042,1.754725191870122,2.980367293690595,2.3153062540981124,5.163446791002217,0.49437124377045966,2.1314850265427223,5.153141782610478,4.687655260644276,2.5402142733533433,2.697916956316619,2.14609954743832,5.771868264547361,3.7272352686189634,0.0,0,85,0.5038594160082974
85,0.4412941914814978,3.030180260138753,3.4110511562664043,1.728191012304721,2.935524677035971,4.293214665972546,3.865503336658592,0.49437124377045966,2.1314850265427223,0.47539079731695705,4.91252867148448,2.5402142733533433,2.763026387795555,2.736821317448161,5.068399582369243,3.682088584769735,0.0,0,86,0.4778731017252782
86,0.4412941914814978,2.958893175503457,3.318901309636196,3.3117201348246197,2.9454934348322657,2.3153062540981124,2.806777901735588,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.748409291723373,2.6124931824459594,2.7377834348835446,2.446003755100829,5.710139274795655,3.7215140646603126,0.0,0,87,0.46387348069081147
87,5.869715587945507,3.0010103412234472,3.318901309636196,3.3117201348246197,3.194810961911552,4.293214665972546,5.163446791002217,0.49437124377045966,2.1608636299882145,0.47539079731695705,4.836356990999076,2.5402142733533433,2.7377834348835446,3.098979257124056,4.94771809994678,3.7581375486852533,0.0,0,88,0.5712090889501965
