,Background information value,Pattern information value,Skin information value,Clothes information value,Nose information value,Eyes information value,Hat information value,Type information value,Tattoo information value,Mouth information value,Skeleton information value,Goldchain information value,Trait count information value,Unique Trait count,Token Id,Rarity score
45,2.787866492466244,1.38458370273713,1.402778731599688,4.878321443411748,0.03106139526236056,4.573466861883326,6.601211852366231,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,45,0.44461100738116205
46,3.023269779322847,1.7121731327149188,2.5994620704162714,4.878321443411748,0.03106139526236056,3.1844245711374275,2.7093396881886447,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,46,0.37738929498633733
47,2.787866492466244,1.38458370273713,1.402778731599688,7.828280760912152,0.03106139526236056,4.643856189774724,7.380821783940931,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,3.8119789485830515,1.612196335466671,0,47,0.5566951638119949
48,3.1202942337177118,1.38458370273713,2.6896598793878495,5.102837036641166,0.03106139526236056,5.265344566520995,6.795859283219775,0.35919400429155957,0.7794223934091009,3.3378856687903387,0.41503749927884376,0.13907691900077987,1.612196335466671,0,48,0.5061170478142514
49,3.023269779322847,1.38458370273713,2.5994620704162714,6.097887820669432,0.03106139526236056,4.046921047387492,5.695255342281369,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,49,0.43893388141327944
50,2.9434164716336326,1.38458370273713,1.402778731599688,6.254289378011999,0.03106139526236056,4.321928094887363,7.405069330187608,8.965784284662087,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,50,0.6175887258796942
51,2.888968687611256,1.38458370273713,1.402778731599688,7.333516069162574,0.03106139526236056,4.965784284662087,6.861447624847352,0.35919400429155957,2.346664773208869,0.28366751971201254,2.0,5.594225422050124,2.0800879113226918,0,51,0.6121196745417957
52,3.0115879742752116,1.7121731327149188,2.5994620704162714,6.643856189774724,5.636660688370521,5.265344566520995,5.1127866970487705,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,52,0.5781844673019081
53,3.0115879742752116,1.38458370273713,1.402778731599688,5.28771237954945,0.03106139526236056,5.811978948583052,2.7093396881886447,5.063710705351345,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,6.34519787421021,0,53,0.5327452595796527
54,2.888968687611256,1.6813071668516646,1.402778731599688,5.448508591452505,0.03106139526236056,3.1844245711374275,5.695255342281369,4.0564911988382635,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,54,0.4759935712853666
55,2.787866492466244,1.38458370273713,1.402778731599688,5.1791879227712805,0.03106139526236056,4.380821783940931,11.287712379549449,7.158429362604483,0.7794223934091009,3.3378856687903387,0.41503749927884376,3.8119789485830515,1.612196335466671,0,55,0.7105785286852884
56,2.787866492466244,1.38458370273713,1.402778731599688,5.392894616241506,0.03106139526236056,4.573466861883326,5.227016447861895,3.056491198838264,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,56,0.47206483961038553
57,2.9434164716336326,1.38458370273713,2.6896598793878495,5.861447624847352,0.03106139526236056,3.321928094887362,2.7093396881886447,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,5.594225422050124,1.612196335466671,0,57,0.4819788118601552
58,2.9434164716336326,1.38458370273713,2.6896598793878495,6.210896782498619,0.03106139526236056,3.1844245711374275,2.7093396881886447,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,58,0.40122411727670126
59,3.1202942337177118,1.38458370273713,1.402778731599688,4.848920526971188,0.03106139526236056,4.878321443411748,5.351074440546879,4.0564911988382635,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,59,0.49443653782378605
60,3.321928094887362,1.7121731327149188,1.402778731599688,5.392894616241506,0.03106139526236056,4.965784284662087,7.002310160687201,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,60,0.4544356794342904
61,3.1202942337177118,1.7121731327149188,1.402778731599688,5.861447624847352,0.03106139526236056,8.643856189774725,6.878321443411748,3.056491198838264,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,61,0.5607444692533936
62,3.0115879742752116,1.6813071668516646,2.6896598793878495,5.102837036641166,0.03106139526236056,4.643856189774724,2.7093396881886447,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,62,0.40814773234395557
63,2.977099597889921,1.6813071668516646,2.5994620704162714,5.002310160687201,0.03106139526236056,3.1844245711374275,2.7093396881886447,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,63,0.37815505772408176
64,2.9434164716336326,1.38458370273713,1.402778731599688,4.878321443411748,0.03106139526236056,3.1844245711374275,6.828280760912152,4.0564911988382635,0.7794223934091009,3.3378856687903387,0.41503749927884376,0.13907691900077987,2.058292691319033,0,64,0.5127487369872147
65,2.787866492466244,1.7121731327149188,2.5994620704162714,4.891107598367591,0.03106139526236056,4.046921047387492,6.844768883700721,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,65,0.45527115198954005
66,3.0115879742752116,1.6813071668516646,1.402778731599688,5.216250016992825,0.03106139526236056,4.965784284662087,7.221623189091677,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,66,0.44956674438153843
67,2.787866492466244,1.38458370273713,1.402778731599688,6.210896782498619,0.03106139526236056,5.643856189774724,5.002310160687201,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,2.058292691319033,0,67,0.4580137002235731
68,3.0115879742752116,1.6813071668516646,1.402778731599688,4.956795501434833,5.636660688370521,3.1844245711374275,6.844768883700721,0.35919400429155957,0.7794223934091009,3.3378856687903387,0.41503749927884376,0.13907691900077987,1.612196335466671,0,68,0.544096204050788
69,3.0115879742752116,1.7121731327149188,2.6896598793878495,4.848920526971188,0.03106139526236056,3.1844245711374275,6.895394956770689,0.35919400429155957,2.346664773208869,4.330610337987163,0.41503749927884376,0.13907691900077987,3.5942254220501244,0,69,0.5473074211625383
70,3.0115879742752116,1.6813071668516646,2.5994620704162714,6.254289378011999,0.03106139526236056,4.321928094887363,6.947862376664824,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,70,0.4637722819795497
71,3.0115879742752116,1.38458370273713,1.402778731599688,5.673002535434241,0.03106139526236056,5.058893689053568,2.7093396881886447,3.056491198838264,2.346664773208869,3.3378856687903387,0.41503749927884376,0.13907691900077987,2.058292691319033,0,71,0.499466832582425
72,2.977099597889921,1.6813071668516646,2.6896598793878495,6.368849142274855,0.03106139526236056,5.965784284662087,6.947862376664824,0.35919400429155957,0.7794223934091009,3.3378856687903387,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,72,0.5508024490200047
73,3.1202942337177118,1.6813071668516646,2.6896598793878495,5.216250016992825,0.03106139526236056,4.573466861883326,5.168771306825942,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,2.0800879113226918,0,73,0.45865388239646865
74,2.787866492466244,1.6813071668516646,1.402778731599688,5.327710447481368,0.03106139526236056,4.573466861883326,7.0397848661058635,3.056491198838264,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,74,0.49813052047390555
75,3.023269779322847,1.7121731327149188,3.643856189774725,7.828280760912152,0.03106139526236056,3.1844245711374275,7.158429362604483,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,75,0.49205252495442303
76,2.977099597889921,1.7121731327149188,2.5994620704162714,4.908334012478187,0.03106139526236056,3.321928094887362,6.811978948583052,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,2.0800879113226918,0,76,0.4567167700338846
77,3.321928094887362,1.6813071668516646,2.5994620704162714,5.321928094887363,0.03106139526236056,4.573466861883326,6.965784284662087,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,77,0.4912138483514258
78,2.9434164716336326,1.38458370273713,2.5994620704162714,5.974829424265094,0.03106139526236056,5.50635266602479,6.844768883700721,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,78,0.4939423204503946
79,3.0115879742752116,1.38458370273713,4.643856189774724,5.102837036641166,0.03106139526236056,4.321928094887363,5.058893689053568,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,79,0.4499639622444477
80,3.0115879742752116,1.38458370273713,1.402778731599688,4.878321443411748,0.03106139526236056,3.321928094887362,5.168771306825942,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,80,0.40196863861177906
81,2.888968687611256,1.38458370273713,2.5994620704162714,6.380821783940931,0.03106139526236056,3.1844245711374275,7.0397848661058635,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,81,0.46498734937842295
82,2.787866492466244,1.38458370273713,4.643856189774724,5.143054136717567,0.03106139526236056,7.965784284662087,5.227016447861895,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,82,0.524909538955128
83,2.787866492466244,1.38458370273713,2.6896598793878495,5.1791879227712805,0.03106139526236056,5.50635266602479,7.380821783940931,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,83,0.49116009781389064
84,2.977099597889921,1.38458370273713,2.5994620704162714,5.861447624847352,0.03106139526236056,3.321928094887362,6.587272661408357,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,84,0.437048756488645
85,3.0115879742752116,1.38458370273713,1.402778731599688,5.0350469470992,0.03106139526236056,4.643856189774724,7.020925838854548,3.056491198838264,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,85,0.5014245646500632
86,2.9434164716336326,1.6813071668516646,1.402778731599688,5.143054136717567,0.03106139526236056,4.795859283219775,7.333516069162574,3.056491198838264,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,86,0.49030566399216247
87,3.1202942337177118,1.6813071668516646,1.402778731599688,5.448508591452505,0.03106139526236056,5.811978948583052,4.961282892427146,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,1.612196335466671,0,87,0.45063802525979163
88,3.023269779322847,1.38458370273713,2.5994620704162714,5.380821783940931,0.03106139526236056,4.717856771218502,5.1127866970487705,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,88,0.42868188329403933
89,2.977099597889921,1.7121731327149188,5.895394956770689,5.063710705351345,0.03106139526236056,5.058893689053568,6.587272661408357,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,89,0.5041884407519857
90,3.1202942337177118,1.38458370273713,1.402778731599688,5.143054136717567,0.03106139526236056,4.046921047387492,6.519528054772523,3.056491198838264,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,90,0.4859041312646713
91,3.023269779322847,1.7121731327149188,1.402778731599688,4.824188006278269,0.03106139526236056,5.158429362604483,6.878321443411748,0.35919400429155957,2.346664773208869,0.28366751971201254,2.0,0.13907691900077987,2.0800879113226918,0,91,0.49317498060766646
92,2.787866492466244,1.38458370273713,2.6896598793878495,7.50635266602479,0.03106139526236056,5.380821783940931,6.442222328605074,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,1.612196335466671,0,92,0.5120482854726188
93,3.321928094887362,1.6813071668516646,3.643856189774725,6.368849142274855,0.03106139526236056,5.795859283219775,10.702749878828293,7.158429362604483,2.1923153567568927,0.28366751971201254,2.0,0.13907691900077987,3.5942254220501244,0,93,0.7651226922082546
94,2.787866492466244,1.38458370273713,1.402778731599688,5.259806382979565,0.03106139526236056,3.321928094887362,7.20024953829911,4.0564911988382635,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,2.058292691319033,0,94,0.5007801961804266
95,2.888968687611256,1.38458370273713,2.5994620704162714,4.908334012478187,0.03106139526236056,3.1844245711374275,5.168771306825942,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,95,0.3946894817401564
96,3.1202942337177118,1.38458370273713,2.5994620704162714,5.499809820158018,0.03106139526236056,6.643856189774724,6.895394956770689,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,96,0.4926896231571177
97,2.9434164716336326,1.38458370273713,2.6896598793878495,5.861447624847352,0.03106139526236056,4.380821783940931,5.058893689053568,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,3.8119789485830515,2.0800879113226918,0,97,0.5136146349614769
98,2.9434164716336326,1.7121731327149188,2.5994620704162714,5.965784284662087,0.03106139526236056,5.058893689053568,6.058893689053568,0.35919400429155957,2.1923153567568927,3.3378856687903387,0.41503749927884376,0.13907691900077987,3.5942254220501244,0,98,0.5611603336200554
99,3.023269779322847,1.6813071668516646,2.6896598793878495,4.824188006278269,0.03106139526236056,4.878321443411748,6.795859283219775,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,99,0.47937949959296544
100,3.321928094887362,1.7121731327149188,2.6896598793878495,5.102837036641166,0.03106139526236056,3.321928094887362,6.587272661408357,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,100,0.4630301410271646
101,2.977099597889921,1.38458370273713,1.402778731599688,5.102837036641166,0.03106139526236056,6.210896782498619,6.673002535434241,3.056491198838264,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,101,0.5218506202323347
102,3.0115879742752116,1.6813071668516646,2.5994620704162714,4.824188006278269,0.03106139526236056,3.1844245711374275,6.601211852366231,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,102,0.41624286644970443
103,3.321928094887362,1.38458370273713,1.402778731599688,6.04930764022437,0.03106139526236056,5.836501267717121,7.333516069162574,3.056491198838264,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,103,0.5475771619860136
104,2.888968687611256,1.7121731327149188,1.402778731599688,8.965784284662087,0.03106139526236056,6.779917739350753,6.6152870375779536,4.0564911988382635,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,104,0.6075061882798559
105,3.1202942337177118,1.38458370273713,1.402778731599688,5.216250016992825,0.03106139526236056,4.795859283219775,6.965784284662087,0.35919400429155957,0.7794223934091009,3.3378856687903387,0.41503749927884376,0.13907691900077987,2.058292691319033,0,105,0.4893685219785044
106,3.023269779322847,1.38458370273713,1.402778731599688,5.965784284662087,0.03106139526236056,5.058893689053568,6.601211852366231,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,106,0.472727492227795
107,2.888968687611256,1.38458370273713,3.643856189774725,5.448508591452505,0.03106139526236056,4.321928094887363,6.861447624847352,0.35919400429155957,2.346664773208869,4.330610337987163,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,107,0.5586096617589027
108,2.787866492466244,1.38458370273713,2.6896598793878495,5.0350469470992,0.03106139526236056,6.265344566520995,7.454822365384707,0.35919400429155957,0.7794223934091009,4.330610337987163,0.41503749927884376,5.594225422050124,2.0800879113226918,0,108,0.639437442409894
