,Eyes information value,Mouth information value,Clothes information value,Fur information value,Background information value,Earring information value,Hat information value,Trait count information value,Unique Trait count,Token Id,Rarity score
13,4.383830533813269,2.1379652600447674,5.442222328605074,3.024443179176788,2.962406924459767,0.5098406597162803,6.265344566520995,0.9096885286239633,0,13,0.4592623869791224
14,4.359934417467107,5.20024953829911,5.411195432984449,4.622376462364273,2.9736956756480915,5.493296513199343,2.148161027150656,0.9096885286239633,0,14,0.5574873324078159
15,5.020925838854548,5.374823043319488,4.904008087075397,4.333516069162574,3.0954195650786827,0.5098406597162803,6.573466861883326,0.9096885286239633,0,15,0.5503767386024132
16,2.5445609854369495,4.307572801910292,5.622376462364273,2.8868329432672653,2.953439094242259,3.5030775339919287,5.310432456049533,2.4088950949352212,0,16,0.5291564873480072
17,3.816037165157405,2.6887294085133586,5.539519529959989,3.997693532616831,3.0209258388545477,4.5096352500140915,5.0397848661058635,2.4088950949352212,0,17,0.5557428324060828
18,6.5328248773859805,3.816037165157405,5.480357457491845,5.237863830098888,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,18,0.5133633407141497
19,4.908334012478187,5.23242994404826,2.4065984188743528,3.997693532616831,3.0081017984969645,0.5098406597162803,5.454822365384707,1.9770995978899213,0,19,0.49256942707987833
20,4.359934417467107,4.908334012478187,5.9389842253183724,4.333516069162574,3.009262921328968,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,20,0.5030931411585043
21,2.5445609854369495,5.293358942690592,5.608232280044003,3.024443179176788,2.9736956756480915,0.5098406597162803,2.148161027150656,1.9770995978899213,0,21,0.4313805005078098
22,3.7350432820351775,2.6887294085133586,5.411195432984449,5.04930764022437,3.0209258388545477,4.5096352500140915,5.411195432984449,2.4088950949352212,0,22,0.5774862964326481
23,2.5445609854369495,6.243318260190996,2.4065984188743528,7.020925838854548,2.9816506901211084,0.5098406597162803,4.1127866970487705,1.9770995978899213,0,23,0.4979772409126615
24,5.50635266602479,4.307572801910292,5.539519529959989,3.024443179176788,2.9816506901211084,0.5098406597162803,4.729291666280785,0.9096885286239633,0,24,0.49281019278097377
25,3.816037165157405,3.816037165157405,5.429731384421878,2.86775220170156,3.009262921328968,0.5098406597162803,2.148161027150656,1.9770995978899213,0,25,0.4223250394894376
26,4.359934417467107,3.816037165157405,5.811978948583052,2.8868329432672653,2.9816506901211084,0.5098406597162803,5.993091630657823,0.9096885286239633,0,26,0.488523066417635
27,2.5445609854369495,2.1379652600447674,5.310432456049533,4.333516069162574,2.9736956756480915,0.5098406597162803,5.088040034713085,0.9096885286239633,0,27,0.4265138632329987
28,5.362899875943668,3.816037165157405,2.4065984188743528,3.997693532616831,2.953439094242259,3.6029637591278236,5.435963338133392,0.9096885286239633,0,28,0.510311712506587
29,4.836501267717121,2.6887294085133586,2.4065984188743528,3.997693532616831,3.009262921328968,0.5098406597162803,2.148161027150656,5.299027692777283,0,29,0.44600664956116465
30,6.04930764022437,4.512925319948276,5.411195432984449,4.333516069162574,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,30,0.5002509187583541
31,4.908334012478187,2.6887294085133586,5.608232280044003,5.539519529959989,2.962406924459767,3.5030775339919287,6.546245393148302,2.4088950949352212,0,31,0.612071287805068
32,4.828280760912152,2.1379652600447674,6.28771237954945,2.8868329432672653,2.953439094242259,0.5098406597162803,4.947862376664824,0.9096885286239633,0,32,0.45614304068718203
33,3.816037165157405,5.20024953829911,5.480357457491845,4.39896913065119,2.953439094242259,0.5098406597162803,6.573466861883326,0.9096885286239633,0,33,0.534618050348323
34,3.7350432820351775,2.1379652600447674,5.310432456049533,3.024443179176788,2.9736956756480915,0.5098406597162803,6.392894616241506,0.9096885286239633,0,34,0.4477656932438313
35,4.359934417467107,5.0782590139204995,4.904008087075397,5.836501267717121,3.009262921328968,0.5098406597162803,2.148161027150656,1.9770995978899213,0,35,0.49844814983073615
36,2.5445609854369495,2.6887294085133586,5.137965260044767,2.8868329432672653,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,36,0.37346578816468146
37,2.5445609854369495,2.1379652600447674,4.601211852366231,4.351074440546879,3.009262921328968,3.5030775339919287,5.254289378011999,2.4088950949352212,0,37,0.4982201013382098
38,3.816037165157405,3.816037165157405,4.904008087075397,3.024443179176788,3.009262921328968,6.0685438590872876,2.148161027150656,0.9096885286239633,0,38,0.496175013545274
39,3.5631985264295,4.307572801910292,5.601211852366231,4.333516069162574,2.9816506901211084,0.5098406597162803,4.729291666280785,0.9096885286239633,0,39,0.4825558882563369
40,4.181803870978292,2.1379652600447674,5.304718804855139,2.8868329432672653,3.0209258388545477,0.5098406597162803,5.787866492466244,0.9096885286239633,0,40,0.4432088304494588
41,4.181803870978292,5.293358942690592,4.904008087075397,2.8868329432672653,2.953439094242259,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,41,0.477947922365696
42,4.383830533813269,7.643856189774724,5.304718804855139,2.8868329432672653,2.962406924459767,0.5098406597162803,5.9839316313723465,0.9096885286239633,0,42,0.5479298745145897
43,4.383830533813269,3.809954113105561,5.380821783940931,2.86775220170156,2.9736956756480915,3.6029637591278236,2.148161027150656,0.9096885286239633,0,43,0.46716511963739327
44,4.383830533813269,2.6887294085133586,6.148161027150656,4.333516069162574,3.0209258388545477,4.5096352500140915,5.9839316313723465,2.4088950949352212,0,44,0.5997491280796102
45,4.908334012478187,5.9389842253183724,5.553002759323611,3.024443179176788,2.9736956756480915,3.6029637591278236,2.148161027150656,0.9096885286239633,0,45,0.5205946903505424
46,4.665660560093073,2.1379652600447674,5.622376462364273,4.333516069162574,3.0954195650786827,0.5098406597162803,4.729291666280785,0.9096885286239633,0,46,0.46585538006411403
47,4.359934417467107,3.816037165157405,2.4065984188743528,4.290532898611828,3.0081017984969645,0.5098406597162803,5.0397848661058635,1.9770995978899213,0,47,0.45518114931344
48,5.423526234895169,2.6887294085133586,5.411195432984449,4.39896913065119,3.009262921328968,0.5098406597162803,2.148161027150656,1.9770995978899213,0,48,0.4580270173445779
49,2.5445609854369495,4.512925319948276,5.442222328605074,4.622376462364273,2.953439094242259,3.6029637591278236,4.857259827883918,2.4088950949352212,0,49,0.5543709466422182
50,2.5445609854369495,5.629500896797655,5.137965260044767,5.237863830098888,3.0081017984969645,0.5098406597162803,4.573466861883326,0.9096885286239633,0,50,0.49357388988429324
51,6.5328248773859805,2.6887294085133586,5.553002759323611,2.8868329432672653,2.9736956756480915,0.5098406597162803,6.058893689053568,0.9096885286239633,0,51,0.5036513883128896
52,3.7350432820351775,2.1379652600447674,5.733123527871812,3.024443179176788,3.0081017984969645,0.5098406597162803,7.020925838854548,0.9096885286239633,0,52,0.46720568711921573
53,4.187050040544251,3.809954113105561,2.4065984188743528,2.86775220170156,2.962406924459767,0.5098406597162803,4.729291666280785,1.9770995978899213,0,53,0.4201048697457734
54,3.7350432820351775,2.1379652600447674,5.601211852366231,4.290532898611828,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,54,0.4183724974146964
55,4.828280760912152,6.429731384421878,5.553002759323611,4.622376462364273,3.0209258388545477,4.5096352500140915,5.680382065799839,2.4088950949352212,0,55,0.6638058181290502
56,4.618827395283202,4.307572801910292,5.429731384421878,2.86775220170156,2.962406924459767,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,56,0.4773540026533699
57,4.181803870978292,5.374823043319488,6.158429362604483,2.8868329432672653,3.0081017984969645,3.6029637591278236,4.573466861883326,2.4088950949352212,0,57,0.576776674693812
58,4.5328248773859805,5.587272661408357,4.904008087075397,5.04930764022437,2.962406924459767,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,58,0.5284031087412513
59,4.187050040544251,5.9389842253183724,4.904008087075397,4.39896913065119,3.0954195650786827,0.5098406597162803,2.148161027150656,1.9770995978899213,0,59,0.48656097638792695
60,5.423526234895169,6.733123527871812,5.539519529959989,4.290532898611828,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,60,0.5303436519723526
61,4.908334012478187,3.816037165157405,5.442222328605074,3.974829424265094,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,61,0.46145576359981944
62,4.665660560093073,5.23242994404826,5.411195432984449,3.974829424265094,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,62,0.4819270124437588
63,4.828280760912152,3.809954113105561,5.137965260044767,5.04930764022437,3.009262921328968,0.5098406597162803,5.680382065799839,0.9096885286239633,0,63,0.5183626480792239
64,4.359934417467107,2.1379652600447674,4.904008087075397,2.86775220170156,2.953439094242259,4.435963338133392,5.088040034713085,2.4088950949352212,0,64,0.5223275000019492
65,2.5445609854369495,3.816037165157405,5.811978948583052,4.351074440546879,3.0209258388545477,0.5098406597162803,2.148161027150656,1.9770995978899213,0,65,0.43317712229897637
66,2.5445609854369495,3.816037165157405,6.717856771218502,4.290532898611828,3.0081017984969645,6.0685438590872876,5.435963338133392,2.4088950949352212,0,66,0.6143115801940003
67,3.7350432820351775,3.809954113105561,6.158429362604483,3.024443179176788,2.9736956756480915,0.5098406597162803,2.148161027150656,1.9770995978899213,0,67,0.43598955468825595
68,3.5631985264295,4.512925319948276,4.904008087075397,4.351074440546879,2.9736956756480915,0.5098406597162803,6.50635266602479,0.9096885286239633,0,68,0.5057523675998122
69,4.181803870978292,5.293358942690592,2.4065984188743528,2.8868329432672653,2.9736956756480915,0.5098406597162803,4.573466861883326,1.9770995978899213,0,69,0.4443384483607803
70,4.828280760912152,5.293358942690592,5.622376462364273,2.86775220170156,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,70,0.4693765580696315
71,3.5631985264295,2.1379652600447674,5.811978948583052,4.622376462364273,2.9736956756480915,0.5098406597162803,5.254289378011999,0.9096885286239633,0,71,0.4619011023650349
72,3.5631985264295,2.1379652600447674,5.411195432984449,4.351074440546879,2.962406924459767,4.5096352500140915,5.310432456049533,2.4088950949352212,0,72,0.5491784940587964
73,4.181803870978292,5.23242994404826,5.733123527871812,7.764150423492437,3.0081017984969645,4.5096352500140915,6.811978948583052,2.4088950949352212,0,73,0.7103288933258871
74,4.5328248773859805,4.908334012478187,5.429731384421878,5.836501267717121,2.953439094242259,0.5098406597162803,5.254289378011999,0.9096885286239633,0,74,0.5434429559833297
75,3.816037165157405,5.587272661408357,6.158429362604483,3.684086034563258,2.9736956756480915,0.5098406597162803,5.411195432984449,0.9096885286239633,0,75,0.5204329607497884
76,2.5445609854369495,3.809954113105561,5.629500896797655,2.86775220170156,3.0209258388545477,0.5098406597162803,4.729291666280785,0.9096885286239633,0,76,0.4303436302201381
77,4.383830533813269,4.307572801910292,5.380821783940931,4.39896913065119,2.962406924459767,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,77,0.4830923733484996
78,4.359934417467107,3.809954113105561,6.117787378107137,3.024443179176788,2.962406924459767,0.5098406597162803,4.729291666280785,0.9096885286239633,0,78,0.47337226919741826
79,2.5445609854369495,2.1379652600447674,6.117787378107137,2.8868329432672653,3.0081017984969645,0.5098406597162803,2.148161027150656,1.9770995978899213,0,79,0.3821316076080115
80,4.181803870978292,2.6887294085133586,5.411195432984449,2.86775220170156,2.9736956756480915,5.493296513199343,5.310432456049533,2.4088950949352212,0,80,0.5613785088393637
81,5.243318260190996,5.587272661408357,6.392894616241506,4.39896913065119,3.009262921328968,0.5098406597162803,2.148161027150656,1.9770995978899213,0,81,0.5243128560744101
82,4.181803870978292,5.0782590139204995,6.137965260044767,3.974829424265094,3.0081017984969645,3.5030775339919287,2.148161027150656,0.9096885286239633,0,82,0.5184917162923942
83,4.383830533813269,2.6887294085133586,6.148161027150656,3.974829424265094,3.009262921328968,0.5098406597162803,6.50635266602479,0.9096885286239633,0,83,0.5039592854574816
84,4.383830533813269,2.6887294085133586,5.143054136717567,2.86775220170156,3.0209258388545477,0.5098406597162803,6.50635266602479,0.9096885286239633,0,84,0.4663286064293994
85,3.5631985264295,3.809954113105561,7.28771237954945,3.997693532616831,3.009262921328968,0.5098406597162803,5.254289378011999,0.9096885286239633,0,85,0.5077383469164567
86,2.5445609854369495,2.1379652600447674,5.411195432984449,5.04930764022437,3.0209258388545477,4.435963338133392,2.148161027150656,0.9096885286239633,0,86,0.45965698237322206
87,4.828280760912152,2.6887294085133586,5.429731384421878,4.622376462364273,2.9816506901211084,0.5098406597162803,5.680382065799839,0.9096885286239633,0,87,0.4953598491385095
88,4.187050040544251,2.6887294085133586,6.965784284662087,3.024443179176788,3.009262921328968,4.435963338133392,5.310432456049533,2.4088950949352212,0,88,0.5738250831595831
89,4.359934417467107,7.673002535434241,2.4065984188743528,3.024443179176788,3.0954195650786827,0.5098406597162803,5.0397848661058635,1.9770995978899213,0,89,0.5031607826937097
90,5.50635266602479,3.809954113105561,6.148161027150656,3.684086034563258,3.0081017984969645,3.5030775339919287,6.265344566520995,2.4088950949352212,0,90,0.6150905376677797
91,3.7350432820351775,3.816037165157405,5.608232280044003,2.86775220170156,3.0081017984969645,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,91,0.4401246008488176
92,4.665660560093073,5.0782590139204995,2.4065984188743528,4.290532898611828,3.009262921328968,0.5098406597162803,4.1127866970487705,1.9770995978899213,0,92,0.46668451853912635
93,2.5445609854369495,4.512925319948276,6.28771237954945,4.6547171824064915,2.953439094242259,0.5098406597162803,4.729291666280785,0.9096885286239633,0,93,0.4855334387014045
94,3.816037165157405,7.356975041986563,5.608232280044003,5.04930764022437,2.9816506901211084,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,94,0.5436197673383834
95,5.423526234895169,2.1379652600447674,5.553002759323611,3.997693532616831,2.962406924459767,0.5098406597162803,5.411195432984449,0.9096885286239633,0,95,0.48200676962391636
96,3.7350432820351775,4.512925319948276,5.811978948583052,5.237863830098888,2.962406924459767,0.5098406597162803,6.058893689053568,0.9096885286239633,0,96,0.532765517188567
97,4.665660560093073,2.1379652600447674,2.4065984188743528,2.8868329432672653,3.009262921328968,0.5098406597162803,5.0397848661058635,1.9770995978899213,0,97,0.405469300768646
98,2.5445609854369495,5.23242994404826,5.811978948583052,5.836501267717121,3.0954195650786827,0.5098406597162803,5.787866492466244,0.9096885286239633,0,98,0.5325800118903297
99,3.816037165157405,3.809954113105561,5.608232280044003,2.8868329432672653,3.0081017984969645,3.5030775339919287,5.740817919661812,2.4088950949352212,0,99,0.5514562954567159
100,4.187050040544251,3.816037165157405,2.4065984188743528,2.8868329432672653,2.962406924459767,0.5098406597162803,6.546245393148302,1.9770995978899213,0,100,0.4531062663966818
101,4.908334012478187,2.1379652600447674,4.904008087075397,4.333516069162574,3.0081017984969645,0.5098406597162803,4.857259827883918,0.9096885286239633,0,101,0.45806159011000086
102,2.5445609854369495,2.1379652600447674,5.304718804855139,4.333516069162574,2.9816506901211084,0.5098406597162803,5.473931188332412,0.9096885286239633,0,102,0.4334672280432372
103,3.7350432820351775,5.374823043319488,5.601211852366231,3.024443179176788,2.953439094242259,0.5098406597162803,4.974829424265094,0.9096885286239633,0,103,0.48519562140118727
104,6.04930764022437,6.243318260190996,5.539519529959989,2.86775220170156,2.9816506901211084,0.5098406597162803,7.117787378107137,0.9096885286239633,0,104,0.57719853809991
105,4.383830533813269,5.23242994404826,4.601211852366231,3.024443179176788,2.9816506901211084,3.5030775339919287,4.573466861883326,2.4088950949352212,0,105,0.5501495242686392
106,4.618827395283202,2.1379652600447674,5.411195432984449,4.622376462364273,3.0209258388545477,0.5098406597162803,5.680382065799839,0.9096885286239633,0,106,0.4821121507826048
107,5.020925838854548,2.1379652600447674,6.573466861883326,4.39896913065119,3.009262921328968,0.5098406597162803,4.974829424265094,0.9096885286239633,0,107,0.4932865309857545
108,5.362899875943668,3.809954113105561,2.4065984188743528,2.8868329432672653,2.953439094242259,4.5096352500140915,5.0397848661058635,0.9096885286239633,0,108,0.4994471952751073
109,4.908334012478187,3.816037165157405,5.539519529959989,2.8868329432672653,2.9736956756480915,3.6029637591278236,2.148161027150656,0.9096885286239633,0,109,0.4798554255937912
110,3.5631985264295,2.6887294085133586,4.601211852366231,3.997693532616831,2.962406924459767,6.0685438590872876,4.1127866970487705,2.4088950949352212,0,110,0.5446758018533673
111,4.5328248773859805,2.6887294085133586,5.601211852366231,2.86775220170156,2.9736956756480915,0.5098406597162803,5.435963338133392,0.9096885286239633,0,111,0.4571836208302774
112,5.362899875943668,2.1379652600447674,2.4065984188743528,3.974829424265094,3.0209258388545477,0.5098406597162803,4.820106829466452,1.9770995978899213,0,112,0.4337250904308756
113,5.020925838854548,2.1379652600447674,4.904008087075397,3.024443179176788,3.0954195650786827,0.5098406597162803,5.310432456049533,0.9096885286239633,0,113,0.44630956667953464
114,6.04930764022437,3.816037165157405,5.442222328605074,2.8868329432672653,2.962406924459767,3.5030775339919287,4.573466861883326,2.4088950949352212,0,114,0.5668684629581294
115,3.5631985264295,6.368849142274855,5.310432456049533,3.974829424265094,2.953439094242259,0.5098406597162803,5.454822365384707,0.9096885286239633,0,115,0.5203407826628337
116,4.383830533813269,4.512925319948276,5.310432456049533,3.024443179176788,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,116,0.44515691844078326
117,6.5328248773859805,3.816037165157405,4.904008087075397,3.997693532616831,3.009262921328968,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,117,0.4978941393244995
118,7.673002535434241,7.0782590139204995,4.904008087075397,3.997693532616831,3.0209258388545477,0.5098406597162803,2.148161027150656,1.9770995978899213,0,118,0.5608982032348216
119,4.5328248773859805,5.374823043319488,5.143054136717567,4.333516069162574,3.009262921328968,3.6029637591278236,4.1127866970487705,2.4088950949352212,0,119,0.5825597891041954
120,4.665660560093073,7.643856189774724,5.733123527871812,2.86775220170156,2.9816506901211084,3.5030775339919287,5.0397848661058635,2.4088950949352212,0,120,0.6242240648439754
121,6.5328248773859805,2.6887294085133586,2.4065984188743528,2.86775220170156,3.009262921328968,4.5096352500140915,4.573466861883326,0.9096885286239633,0,121,0.4926238551080402
122,4.665660560093073,3.816037165157405,6.137965260044767,4.290532898611828,2.9736956756480915,3.6029637591278236,2.148161027150656,0.9096885286239633,0,122,0.5113762381441557
123,4.383830533813269,6.368849142274855,5.608232280044003,4.6547171824064915,3.0209258388545477,0.5098406597162803,5.787866492466244,0.9096885286239633,0,123,0.559733023081583
124,4.908334012478187,3.816037165157405,5.143054136717567,4.6547171824064915,3.0954195650786827,0.5098406597162803,4.974829424265094,0.9096885286239633,0,124,0.5018314493245113
125,4.383830533813269,3.816037165157405,2.4065984188743528,3.684086034563258,2.9736956756480915,0.5098406597162803,5.088040034713085,1.9770995978899213,0,125,0.4449929011516394
126,4.383830533813269,3.809954113105561,4.904008087075397,5.04930764022437,3.0081017984969645,3.5030775339919287,5.779917739350753,2.4088950949352212,0,126,0.5884531891803406
127,4.618827395283202,3.809954113105561,2.4065984188743528,3.974829424265094,2.9736956756480915,0.5098406597162803,5.411195432984449,1.9770995978899213,0,127,0.46009182536227733
128,5.50635266602479,2.1379652600447674,6.0303245368567975,4.333516069162574,2.962406924459767,0.5098406597162803,7.265344566520995,0.9096885286239633,0,128,0.5312749601420307
129,2.5445609854369495,5.23242994404826,5.411195432984449,4.290532898611828,3.0209258388545477,0.5098406597162803,5.9839316313723465,0.9096885286239633,0,129,0.4998820411871211
130,2.5445609854369495,2.1379652600447674,5.480357457491845,4.290532898611828,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,130,0.3953854079583872
131,2.5445609854369495,2.1379652600447674,5.622376462364273,2.8868329432672653,3.0954195650786827,0.5098406597162803,2.148161027150656,1.9770995978899213,0,131,0.37482064957399913
132,4.187050040544251,7.356975041986563,5.608232280044003,4.39896913065119,3.0081017984969645,3.6029637591278236,6.573466861883326,2.4088950949352212,0,132,0.6654436792094917
133,2.5445609854369495,2.6887294085133586,5.608232280044003,2.86775220170156,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,133,0.3820541649798692
134,7.1791879227712805,2.6887294085133586,6.117787378107137,2.8868329432672653,3.0081017984969645,0.5098406597162803,4.947862376664824,0.9096885286239633,0,134,0.506061348315074
135,4.181803870978292,2.1379652600447674,5.553002759323611,4.290532898611828,3.009262921328968,4.5096352500140915,5.411195432984449,2.4088950949352212,0,135,0.5643612154258018
136,4.665660560093073,4.908334012478187,5.143054136717567,3.997693532616831,3.009262921328968,0.5098406597162803,2.148161027150656,1.9770995978899213,0,136,0.47222140692990344
137,4.618827395283202,2.1379652600447674,5.411195432984449,5.836501267717121,3.0209258388545477,0.5098406597162803,4.974829424265094,0.9096885286239633,0,137,0.49122318279719235
138,3.5631985264295,4.908334012478187,5.539519529959989,2.8868329432672653,2.9736956756480915,6.0685438590872876,4.947862376664824,2.4088950949352212,0,138,0.5965111337960084
139,5.362899875943668,2.6887294085133586,5.461163892258535,5.04930764022437,3.0081017984969645,0.5098406597162803,5.088040034713085,0.9096885286239633,0,139,0.5030111679692003
140,4.908334012478187,2.6887294085133586,5.137965260044767,4.622376462364273,2.962406924459767,0.5098406597162803,2.148161027150656,1.9770995978899213,0,140,0.44706539337507284
141,3.816037165157405,4.307572801910292,5.143054136717567,3.974829424265094,2.9816506901211084,3.5030775339919287,2.148161027150656,0.9096885286239633,0,141,0.4798346203920391
142,3.7350432820351775,2.1379652600447674,4.904008087075397,4.351074440546879,3.009262921328968,4.435963338133392,5.454822365384707,2.4088950949352212,0,142,0.5452771860618206
143,2.5445609854369495,2.1379652600447674,6.158429362604483,3.974829424265094,3.0081017984969645,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,143,0.4184246127221057
144,4.187050040544251,4.908334012478187,5.629500896797655,4.6547171824064915,2.9736956756480915,0.5098406597162803,4.857259827883918,0.9096885286239633,0,144,0.5129058493419234
145,4.359934417467107,2.6887294085133586,5.622376462364273,3.024443179176788,2.9736956756480915,0.5098406597162803,6.265344566520995,0.9096885286239633,0,145,0.472130872962938
146,7.1791879227712805,5.374823043319488,6.117787378107137,5.04930764022437,3.0954195650786827,0.5098406597162803,6.20024953829911,0.9096885286239633,0,146,0.6169237977330724
147,2.5445609854369495,2.1379652600447674,5.608232280044003,5.04930764022437,2.9736956756480915,3.5030775339919287,2.148161027150656,0.9096885286239633,0,147,0.44562817890639667
148,5.243318260190996,6.368849142274855,4.601211852366231,3.024443179176788,2.9816506901211084,4.5096352500140915,2.148161027150656,0.9096885286239633,0,148,0.5336311080795325
149,4.359934417467107,3.816037165157405,2.4065984188743528,4.6547171824064915,2.9736956756480915,3.5030775339919287,2.148161027150656,1.9770995978899213,0,149,0.4629094901067803
150,2.5445609854369495,2.1379652600447674,6.392894616241506,2.8868329432672653,3.0954195650786827,0.5098406597162803,5.740817919661812,0.9096885286239633,0,150,0.43386401302246824
151,5.243318260190996,4.512925319948276,5.442222328605074,4.351074440546879,3.0954195650786827,0.5098406597162803,4.573466861883326,0.9096885286239633,0,151,0.5130468244012654
152,4.181803870978292,2.1379652600447674,5.411195432984449,2.86775220170156,3.0081017984969645,3.6029637591278236,6.573466861883326,2.4088950949352212,0,152,0.5408899910296688
153,2.5445609854369495,3.809954113105561,4.904008087075397,4.351074440546879,2.9736956756480915,0.5098406597162803,2.148161027150656,1.9770995978899213,0,153,0.41595579045734554
154,3.5631985264295,2.1379652600447674,5.629500896797655,3.684086034563258,3.0081017984969645,0.5098406597162803,6.058893689053568,0.9096885286239633,0,154,0.45685342819539293
155,4.828280760912152,3.809954113105561,6.0303245368567975,5.539519529959989,3.009262921328968,3.5030775339919287,5.486812479629145,2.4088950949352212,0,155,0.620145307764142
156,5.362899875943668,2.6887294085133586,5.411195432984449,3.684086034563258,2.9736956756480915,0.5098406597162803,5.411195432984449,0.9096885286239633,0,156,0.4828310660565478
157,2.5445609854369495,2.1379652600447674,4.904008087075397,2.8868329432672653,3.0081017984969645,3.6029637591278236,2.148161027150656,0.9096885286239633,0,157,0.39667732148314955
158,2.5445609854369495,2.6887294085133586,4.904008087075397,2.8868329432672653,2.953439094242259,3.5030775339919287,2.148161027150656,0.9096885286239633,0,158,0.40377548729424084
159,4.181803870978292,2.1379652600447674,2.4065984188743528,5.04930764022437,2.9816506901211084,0.5098406597162803,2.148161027150656,5.299027692777283,0,159,0.4427558132600747
160,5.362899875943668,2.1379652600447674,2.4065984188743528,2.8868329432672653,3.009262921328968,0.5098406597162803,4.974829424265094,1.9770995978899213,0,160,0.41679661875467594
161,4.181803870978292,3.809954113105561,2.4065984188743528,3.024443179176788,2.962406924459767,0.5098406597162803,5.0397848661058635,1.9770995978899213,0,161,0.42838045436610594
162,3.5631985264295,5.0782590139204995,5.380821783940931,6.011587974275212,3.009262921328968,0.5098406597162803,5.787866492466244,0.9096885286239633,0,162,0.5419358933651288
163,4.665660560093073,2.6887294085133586,4.601211852366231,5.04930764022437,2.9816506901211084,0.5098406597162803,5.435963338133392,0.9096885286239633,0,163,0.48087335226643285
164,4.187050040544251,2.1379652600447674,5.442222328605074,4.6547171824064915,2.962406924459767,0.5098406597162803,4.729291666280785,0.9096885286239633,0,164,0.4574250432259407
165,4.836501267717121,2.6887294085133586,5.411195432984449,3.974829424265094,2.953439094242259,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,165,0.45498553071129644
166,4.5328248773859805,5.9389842253183724,4.904008087075397,4.290532898611828,3.0081017984969645,3.5030775339919287,5.740817919661812,2.4088950949352212,0,166,0.6149699630709692
