,Eyes information value,Mouth information value,Hat information value,Clothes information value,Skin information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
168,3.501587014192078,7.138109522335862,3.4423665908961687,4.0257617964703645,4.307717064201387,3.9749736865561887,0.0,0,168,0.5157177290452414
169,3.3719772630047706,3.7820450879209497,6.3930388785326,4.644000452065819,4.737109856457301,4.13303853278844,0.0,0,169,0.528824293354687
170,3.304863067146234,4.117931640398232,4.776103988073165,5.002454422978295,2.952466287146619,4.240732729726518,0.0,0,170,0.4767130428020983
171,3.8912518606586857,4.808076377811444,3.6314317785627637,4.6585000217609345,4.307717064201387,4.2627170795620355,0.0,0,171,0.49948199578305846
172,4.248937652548242,3.7237071518548124,4.921534427594728,3.8976876856403604,4.360078679758202,3.846987474229674,0.0,0,172,0.488523723870846
173,3.501587014192078,7.333660331453669,3.6314317785627637,6.068688121378382,4.374967305610583,4.13303853278844,0.0,0,173,0.5675592927148965
174,4.248937652548242,5.254433640303094,4.921534427594728,4.644000452065819,3.493440775490438,4.240732729726518,0.0,0,174,0.5237799652431091
175,4.480501719782939,5.254433640303094,4.319189848645335,4.800016608017493,3.015226856864174,3.3869898338597952,0.0,0,175,0.4935542758619507
176,3.3719772630047706,3.551454710522254,3.4423665908961687,4.184568833428522,3.008246060788059,3.3869898338597952,0.0,0,176,0.4093144331342374
177,4.965928546953181,3.7820450879209497,3.6658048223841675,4.611899608898795,3.008246060788059,4.059037951344663,0.0,0,177,0.47081943536719334
178,3.3091461827341866,3.6953996045724637,5.601356114657325,4.0257617964703645,2.952466287146619,3.846987474229674,0.0,0,178,0.45788581149144847
179,3.2043773145087022,3.499954082449112,4.7218026036694525,4.184568833428522,4.374967305610583,3.3869898338597952,0.0,0,179,0.45674344798313427
180,3.3091461827341866,8.48050171978294,5.844913145991816,4.644000452065819,2.952466287146619,3.585683956474996,0.0,0,180,0.5631299260113543
181,4.248937652548242,3.551454710522254,4.921534427594728,4.6585000217609345,3.015226856864174,3.9457819738414055,0.0,0,181,0.4756750518381944
182,6.629645159088749,8.380966046232025,5.4740754506235065,4.0257617964703645,3.015226856864174,3.3869898338597952,0.0,0,182,0.6040885923903277
183,3.3764646539970844,3.551454710522254,4.319189848645335,4.644000452065819,3.015226856864174,4.14830528944175,0.0,0,183,0.45052880608987167
184,3.3719772630047706,4.796003545510869,4.056635461129359,4.490195115986784,3.008246060788059,4.158573624895578,0.0,0,184,0.4666896506999555
185,3.3719772630047706,3.7761039880731646,4.056635461129359,4.6585000217609345,3.015226856864174,3.846987474229674,0.0,0,185,0.44409544114004956
186,3.3091461827341866,4.110437103851307,4.056635461129359,4.611899608898795,3.008246060788059,3.6314317785627637,0.0,0,186,0.444141660014774
187,6.687943799653416,5.254433640303094,4.319189848645335,4.351218702837973,2.952466287146619,3.6458049489125672,0.0,0,187,0.5317525739659846
188,6.5736111241744215,3.551454710522254,4.808076377811444,4.51306958223937,4.360078679758202,3.846987474229674,0.0,0,188,0.540394355312903
189,3.304863067146234,3.7237071518548124,3.4423665908961687,4.51306958223937,4.054236965080841,4.2627170795620355,0.0,0,189,0.455342311198978
190,3.3764646539970844,3.7761039880731646,6.117931640398232,4.351218702837973,4.374967305610583,4.158573624895578,0.0,0,190,0.5111204120701123
191,3.8912518606586857,3.901994241199083,3.4423665908961687,4.039929128396959,4.287856641840544,3.9749736865561887,0.0,0,191,0.45998175935781566
192,4.480501719782939,6.965928546953181,3.4423665908961687,4.351218702837973,4.307717064201387,4.2627170795620355,0.0,0,192,0.5434657716434864
193,3.3764646539970844,3.456549398038493,4.056635461129359,4.150865529760314,3.008246060788059,3.3869898338597952,0.0,0,193,0.4188927920238663
194,3.3091461827341866,3.6953996045724637,4.6189716575742965,5.002454422978295,3.008246060788059,4.240732729726518,0.0,0,194,0.4665591035202868
195,4.965928546953181,3.499954082449112,8.48050171978294,5.002454422978295,4.307717064201387,3.6314317785627637,0.0,0,195,0.5840645665483394
196,3.8912518606586857,3.901994241199083,4.7218026036694525,5.002454422978295,3.493440775490438,3.6314317785627637,0.0,0,196,0.481555956767276
197,3.2043773145087022,3.456549398038493,4.319189848645335,4.3134420520350165,3.493440775490438,4.166323124500512,0.0,0,197,0.44854884635429276
198,3.3091461827341866,3.551454710522254,4.808076377811444,4.718001033509596,4.737109856457301,4.059037951344663,0.0,0,198,0.4921173217578199
199,3.3091461827341866,4.110437103851307,4.330754600278258,4.184568833428522,4.054236965080841,4.158573624895578,0.0,0,199,0.4718894502254712
200,3.8912518606586857,3.7761039880731646,4.319189848645335,4.150865529760314,3.008246060788059,4.059037951344663,0.0,0,200,0.45346111760437
