,stankfinder information value,MUNCHYHOLE information value,Eye on dat side information value,Eyz on dis side information value,Hedz information value,Eers information value,Boddee information value,collrzes information value,1 of 1 information value,djeimebdie information value,Trait count information value,Unique Trait count,Token Id,Rarity score
67,4.744536282576167,4.321783818169317,4.72914738956274,4.542734265331859,3.8404848766217525,3.8845560792564076,4.389722646825892,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,67,0.48362670633801697
68,4.353877447879171,4.467389140416216,5.034902670381156,5.10765901281647,3.8404848766217525,4.078114737202455,4.324672097494144,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,68,0.5002318689101396
69,4.411051156266405,5.034902670381156,4.691378346686994,4.6655162833750286,3.830187223758869,3.8179262855918883,4.353877447879171,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,69,0.4886137749600272
70,4.27354763251647,4.590600576597117,5.034902670381156,4.632932074303437,4.519383778054478,4.068399582369243,4.3275661707633235,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,70,0.5036366552378816
71,4.573322585165282,5.063566428633299,4.5393752532419445,4.590600576597117,4.080553782653872,4.078114737202455,4.293214665972546,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,71,0.49497910781319354
72,4.576761669132052,4.321783818169317,4.650943482287755,4.647323166609058,4.519383778054478,3.8179262855918883,4.307428525192248,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,72,0.4906693461287013
73,4.536024043742306,4.284753087224351,4.5393752532419445,4.632932074303437,4.519383778054478,6.493152236481299,5.142909859999522,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,73,0.5375387699310108
74,4.411051156266405,5.034902670381156,4.687655260644276,4.676543305524052,3.8592079301271127,5.6655162833750286,4.256900966584463,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,74,0.519856737670242
75,4.573322585165282,4.64371191305668,4.650943482287755,4.72914738956274,4.112642420330726,3.787722215748199,4.256900966584463,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,75,0.48789877527717074
76,4.218789824845992,4.347988888516711,4.6401096763764835,5.122661176155717,4.009118644610923,4.110148564842167,5.795715006501729,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,76,0.5084300979657321
77,4.725325678610332,4.345053597492164,4.721514064660313,4.6401096763764835,4.025473257461225,3.8179262855918883,5.6222321856462285,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,77,0.5100187349616129
78,4.706367520906447,4.345053597492164,4.7139209153380826,4.702605602110248,3.830187223758869,4.110148564842167,4.353877447879171,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,78,0.49358214291744196
79,4.8118346718650065,4.26520028980295,5.039640589387819,5.122661176155717,3.8592079301271127,3.8634018140133044,4.307428525192248,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,79,0.49443358973896634
80,4.590600576597117,4.345053597492164,4.691378346686994,4.590600576597117,3.8404848766217525,4.042015396575722,4.3275661707633235,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,80,0.48301076810235144
81,4.669182600572798,4.330466061269118,4.580208970750522,5.179043646053235,3.8592079301271127,3.8179262855918883,4.3275661707633235,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,81,0.4928006115658187
82,4.702605602110248,4.725325678610332,6.828136484194107,4.72914738956274,4.025473257461225,4.068399582369243,4.287568102831404,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,82,0.5304953401404056
83,4.573322585165282,4.345053597492164,4.608088003325959,4.72914738956274,5.748409291723373,3.941054369665769,4.307428525192248,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,83,0.51390264171302
84,4.8118346718650065,4.590600576597117,4.680237789081794,5.025473257461225,3.830187223758869,3.941054369665769,4.324672097494144,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,84,0.49274731864877
85,4.661859259766939,5.034902670381156,5.248649113539102,4.647323166609058,4.519383778054478,4.078114737202455,4.389722646825892,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,85,0.5131840161271056
86,4.669182600572798,4.321783818169317,4.710139274795655,4.72914738956274,5.748409291723373,4.632932074303437,4.254145101293954,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,86,0.519132678957967
87,4.654572905688447,4.313153513025878,4.687655260644276,5.10765901281647,5.0491633635063256,4.632932074303437,4.353877447879171,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,87,0.5168769652736868
88,4.411051156266405,4.654572905688447,4.72914738956274,5.025473257461225,4.0372696849250715,4.042015396575722,4.256900966584463,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,88,0.4983681309866308
89,4.576761669132052,4.336283387864432,4.72914738956274,5.179043646053235,4.0372696849250715,4.068399582369243,4.287568102831404,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,89,0.49441946901102585
90,4.744536282576167,4.313153513025878,4.559647648268205,4.6401096763764835,4.025473257461225,3.8634018140133044,5.64371191305668,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,90,0.5084937240316822
91,4.744536282576167,4.725325678610332,4.536024043742306,4.647323166609058,4.009118644610923,3.8824266396950606,4.353877447879171,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,91,0.4891790925243112
92,4.8118346718650065,4.23500005202725,4.552858482605567,5.179043646053235,4.030180260138753,4.078114737202455,4.287568102831404,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,92,0.4930903544544352
93,4.307428525192248,4.347988888516711,4.615142760859909,4.6655162833750286,5.0491633635063256,3.787722215748199,4.287568102831404,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,93,0.49197979998071206
94,4.27354763251647,4.284753087224351,4.615142760859909,5.122661176155717,3.8931054082210874,4.068399582369243,4.307428525192248,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,94,0.4867503670160744
95,4.654572905688447,4.3687048655568095,4.721514064660313,4.519383778054478,4.10269275992312,3.8824266396950606,4.3657271657569146,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,95,0.4851595260490319
96,4.669182600572798,4.321783818169317,4.6401096763764835,5.025473257461225,4.030180260138753,3.787722215748199,4.287568102831404,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,96,0.4864582685552236
97,4.356830765268518,4.347988888516711,6.828136484194107,5.044394119358453,4.125176774074499,5.615142760859909,6.559647648268205,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,97,0.5731296438318044
98,4.669182600572798,4.330466061269118,4.5393752532419445,5.0539484260717025,4.030180260138753,4.068399582369243,4.034902670381156,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,98,0.4890381062074279
99,4.661859259766939,5.063566428633299,4.72914738956274,4.594081145332079,3.8592079301271127,4.110148564842167,3.997549255898786,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,99,0.49005166105486525
100,4.669182600572798,4.321783818169317,4.721514064660313,4.632932074303437,4.10269275992312,3.8845560792564076,4.034902670381156,4.135283260524822,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,100,0.4890742749265701
101,4.654572905688447,4.654572905688447,4.559647648268205,4.6655162833750286,3.981506413403063,3.8845560792564076,4.353877447879171,4.095275288360638,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,101,0.4939876954345357
102,4.680237789081794,4.313153513025878,4.7139209153380826,4.687655260644276,4.10269275992312,4.110148564842167,3.997549255898786,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,102,0.48552870087849376
103,4.744536282576167,4.26520028980295,4.69885346724914,5.073248982030639,4.10269275992312,4.110148564842167,5.142909859999522,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,103,0.5130759372588839
104,4.218789824845992,4.377675019061362,4.615142760859909,4.542734265331859,4.0372696849250715,5.51278104323023,4.287568102831404,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,104,0.4991812866119016
105,4.27354763251647,4.23500005202725,4.650943482287755,5.030180260138753,4.025473257461225,3.8845560792564076,4.324672097494144,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,105,0.48263320474217486
106,4.590600576597117,4.3687048655568095,4.687655260644276,5.10765901281647,4.125176774074499,3.8179262855918883,5.068399582369243,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,106,0.5037731885532468
107,4.353877447879171,4.654572905688447,4.691378346686994,4.519383778054478,4.10269275992312,3.941054369665769,4.287568102831404,4.095275288360638,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,107,0.49110036844308574
108,4.702605602110248,4.3657271657569146,4.691378346686994,5.073248982030639,4.112642420330726,3.787722215748199,4.307428525192248,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,108,0.49136908988799444
109,4.661859259766939,4.590600576597117,4.687655260644276,4.647323166609058,4.10269275992312,3.8634018140133044,4.254145101293954,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,109,0.4883961561784214
110,4.26520028980295,4.26520028980295,4.91252867148448,4.590600576597117,3.8931054082210874,3.8845560792564076,3.997549255898786,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,110,0.4742383371434265
111,4.6222321856462285,4.377675019061362,4.608088003325959,4.632932074303437,3.8404848766217525,3.8634018140133044,5.6222321856462285,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,111,0.504989685166581
112,4.307428525192248,4.467389140416216,4.721514064660313,5.030180260138753,4.009118644610923,5.6655162833750286,4.307428525192248,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,112,0.5127606205672162
113,4.6222321856462285,5.002165883969156,4.91252867148448,4.702605602110248,5.058749412335524,3.7837423648356534,5.068399582369243,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,113,0.5266287529160227
114,4.573322585165282,4.313153513025878,4.72914738956274,4.6655162833750286,4.080553782653872,4.078114737202455,4.034902670381156,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,114,0.4854701703281133
115,4.590600576597117,4.64371191305668,5.14801675043261,5.030180260138753,4.519383778054478,3.7837423648356534,4.254145101293954,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,115,0.5035997867609834
116,4.744536282576167,4.296046256755709,4.559647648268205,4.702605602110248,3.830187223758869,5.51278104323023,6.519383778054478,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,116,0.5367386444028638
117,4.27354763251647,4.467389140416216,5.039640589387819,4.632932074303437,3.981506413403063,6.404925053469563,3.997549255898786,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,117,0.5227722773894613
118,4.26520028980295,4.313153513025878,5.248649113539102,4.6401096763764835,4.030180260138753,3.941054369665769,4.287568102831404,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,118,0.4930684391447663
119,4.702605602110248,4.345053597492164,4.580208970750522,4.632932074303437,3.8931054082210874,4.042015396575722,4.287568102831404,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,119,0.48329532429408295
120,4.661859259766939,4.377675019061362,4.721514064660313,4.72914738956274,4.025473257461225,3.8824266396950606,5.068399582369243,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,120,0.49799134292641906
121,4.356830765268518,4.64371191305668,4.64371191305668,4.542734265331859,4.10269275992312,4.042015396575722,4.3275661707633235,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,121,0.48704959646369816
122,4.536024043742306,5.063566428633299,4.691378346686994,5.044394119358453,4.080553782653872,3.7837423648356534,4.307428525192248,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,122,0.4978026620029492
123,4.706367520906447,4.3657271657569146,5.034902670381156,5.025473257461225,4.080553782653872,3.8179262855918883,4.362755599225624,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,123,0.5025329599662036
124,4.654572905688447,4.284753087224351,5.248649113539102,5.030180260138753,3.8931054082210874,3.8845560792564076,4.293214665972546,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,124,0.4970114375566702
125,4.27354763251647,4.321783818169317,4.687655260644276,4.6401096763764835,4.080553782653872,3.8824266396950606,3.997549255898786,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,125,0.48147443244145965
