,tier information value,face information value,shirt information value,hats information value,body information value,Trait count information value,Unique Trait count,Token Id,Rarity score
22,2.325552048164134,5.381787281745672,5.488238223376315,5.617318172541244,0.0,0.0,0,22,0.4558249527139641
23,2.325552048164134,5.351916752163534,5.6031739902209745,5.424673094598848,0.0,0.0,0,23,0.45321835899731694
24,2.5111646202258218,5.28265408972642,5.624442606974625,6.873263153588718,0.0,0.0,0,24,0.4916512224946293
25,3.0007240627709773,5.430905048310363,6.2939694029542546,6.387836326418477,0.0,0.0,0,25,0.5115656078700818
26,3.3270041821980465,5.501294376201761,7.328457779339545,6.873263153588718,0.0,0.0,0,26,0.5580032812930831
27,2.5111646202258218,5.582214371585328,5.631602398547492,6.942804086841796,0.0,0.0,0,27,0.5007677964702547
28,2.5111646202258218,5.381787281745672,5.735759629838784,7.238259970367967,0.0,0.0,0,28,0.5055939519829409
29,2.325552048164134,5.582214371585328,5.705225261690671,5.589167132227095,0.0,0.0,0,29,0.46525655916061565
30,2.5111646202258218,5.305374166226504,5.501294376201761,6.400011040364579,0.0,0.0,0,30,0.4777513006210541
31,2.5111646202258218,5.501294376201761,5.653297469646811,6.89033666694766,0.0,0.0,0,31,0.4980615593100854
32,2.325552048164134,5.521102857281941,5.501294376201761,5.705225261690671,0.0,0.0,0,32,0.46164676144699296
33,3.0007240627709773,5.41846794507214,5.646029469182771,7.195191248476081,0.0,0.0,0,33,0.5151267920959625
34,3.3270041821980465,5.41846794507214,6.873263153588718,7.034726576282835,0.0,0.0,0,34,0.5488795202145893
35,3.0007240627709773,5.254748093156536,5.582214371585328,6.89033666694766,0.0,0.0,0,35,0.5022273195028504
36,2.5111646202258218,5.521102857281941,6.873263153588718,5.475299167668816,0.0,0.0,0,36,0.4938150359564052
37,2.325552048164134,5.462475127311233,5.501294376201761,5.521102857281941,0.0,0.0,0,37,0.45576507421832735
38,1.9422475988731256,5.334286858141743,6.488238223376315,5.449764075561679,0.0,0.0,0,38,0.4655564691287179
39,1.9422475988731256,5.53446124013696,5.705225261690671,6.34013958438718,0.0,0.0,0,39,0.4730079007543312
40,1.9422475988731256,5.400011040364579,5.610228747754925,6.488238223376315,0.0,0.0,0,40,0.47103688667693683
41,1.9422475988731256,5.363790852451826,5.682741247539292,5.568408572060298,0.0,0.0,0,41,0.44962931753698965
42,3.7338321812676694,5.216564899268648,6.942804086841796,7.305374166226504,0.0,0.0,0,42,0.5620872862200806
43,3.0007240627709773,5.488238223376315,7.195191248476081,6.568408572060298,0.0,0.0,0,43,0.5391659645526231
44,3.0007240627709773,5.53446124013696,5.5752949576455375,6.997251870864172,0.0,0.0,0,44,0.5114274347193477
45,3.7338321812676694,5.449764075561679,6.743495278618389,7.092829530846403,0.0,0.0,0,45,0.5577586026332605
46,3.3270041821980465,5.449764075561679,6.856389335024322,6.89033666694766,0.0,0.0,0,46,0.545730484850382
47,1.9422475988731256,5.449764075561679,5.646029469182771,5.481754189806115,0.0,0.0,0,47,0.44872330954031736
48,1.9422475988731256,5.412289370143016,5.653297469646811,6.582214371585328,0.0,0.0,0,48,0.47465489644619596
49,2.5111646202258218,5.35784158612064,6.462475127311233,6.514469764949494,0.0,0.0,0,49,0.5050846404658068
50,2.5111646202258218,5.2996605150321106,6.856389335024322,5.437164038782045,0.0,0.0,0,50,0.4871167903544442
51,1.9422475988731256,5.462475127311233,5.6031739902209745,6.682741247539292,0.0,0.0,0,51,0.47709211009450353
52,3.3270041821980465,5.53446124013696,7.375763494117902,6.582214371585328,0.0,0.0,0,52,0.552901148729009
53,1.9422475988731256,5.35784158612064,6.424673094598848,5.424673094598848,0.0,0.0,0,53,0.46397910248110164
54,1.9422475988731256,5.430905048310363,6.437164038782045,5.488238223376315,0.0,0.0,0,54,0.4675921775785911
55,2.5111646202258218,5.216564899268648,6.488238223376315,5.705225261690671,0.0,0.0,0,55,0.4826783176629033
56,3.0007240627709773,5.41846794507214,6.667944245611213,7.28265408972642,0.0,0.0,0,56,0.5420063329965232
57,1.9422475988731256,5.334286858141743,6.475299167668816,5.617318172541244,0.0,0.0,0,57,0.469302696977095
58,1.9422475988731256,5.561554901019235,6.34013958438718,5.475299167668816,0.0,0.0,0,58,0.4680933950029502
59,3.0007240627709773,5.561554901019235,6.462475127311233,7.092829530846403,0.0,0.0,0,59,0.5358955184544374
60,3.7338321812676694,5.254748093156536,7.174129632948251,7.092829530846403,0.0,0.0,0,60,0.5634674916212371
61,2.5111646202258218,5.462475127311233,5.5752949576455375,6.400011040364579,0.0,0.0,0,61,0.48335074959639507
62,2.325552048164134,5.35784158612064,5.735759629838784,5.494751530334989,0.0,0.0,0,62,0.45827234064421657
63,2.325552048164134,5.387836326418477,5.617318172541244,5.561554901019235,0.0,0.0,0,63,0.4577479356055351
64,1.9422475988731256,5.462475127311233,5.735759629838784,6.856389335024322,0.0,0.0,0,64,0.48451196593224344
65,1.9422475988731256,5.28265408972642,5.501294376201761,5.589167132227095,0.0,0.0,0,65,0.4437700439578336
66,1.9422475988731256,5.41846794507214,5.488238223376315,6.514469764949494,0.0,0.0,0,66,0.469163904622118
67,1.9422475988731256,5.488238223376315,6.488238223376315,5.617318172541244,0.0,0.0,0,67,0.4733463497641508
68,1.9422475988731256,5.41846794507214,6.667944245611213,5.2996605150321106,0.0,0.0,0,68,0.4683133748933793
69,2.5111646202258218,5.387836326418477,6.424673094598848,6.568408572060298,0.0,0.0,0,69,0.5062023788412009
70,3.0007240627709773,5.35784158612064,6.9076146583794955,6.527766587562952,0.0,0.0,0,70,0.5280539985745064
71,2.5111646202258218,5.305374166226504,6.34013958438718,6.582214371585328,0.0,0.0,0,71,0.5024906819994629
72,2.325552048164134,5.488238223376315,5.705225261690671,5.481754189806115,0.0,0.0,0,72,0.46037702471512887
73,2.5111646202258218,5.334286858141743,7.05383539923054,5.617318172541244,0.0,0.0,0,73,0.4971047872227313
74,1.9422475988731256,5.351916752163534,6.387836326418477,5.610228747754925,0.0,0.0,0,74,0.467438914968343
75,3.0007240627709773,5.561554901019235,7.174129632948251,6.387836326418477,0.0,0.0,0,75,0.5360569177069978
76,3.0007240627709773,5.369764753496459,6.475299167668816,6.582214371585328,0.0,0.0,0,76,0.5191873862911541
77,2.5111646202258218,5.561554901019235,6.978873341549317,5.589167132227095,0.0,0.0,0,77,0.5001129855726751
78,1.9422475988731256,5.412289370143016,5.728065238048783,6.610228747754925,0.0,0.0,0,78,0.47714524492162264
79,2.5111646202258218,5.462475127311233,6.387836326418477,6.437164038782045,0.0,0.0,0,79,0.5039383242255452
80,3.3270041821980465,5.488238223376315,7.015867549031519,6.743495278618389,0.0,0.0,0,80,0.5469688724657147
81,2.5111646202258218,5.2996605150321106,5.5752949576455375,7.05383539923054,0.0,0.0,0,81,0.4952476153305084
82,1.9422475988731256,5.381787281745672,5.617318172541244,5.610228747754925,0.0,0.0,0,82,0.449493476198992
83,3.7338321812676694,5.35784158612064,7.449764075561679,7.092829530846403,0.0,0.0,0,83,0.5726438377745348
84,3.7338321812676694,5.430905048310363,7.475299167668816,6.610228747754925,0.0,0.0,0,84,0.5633396987236782
85,1.9422475988731256,5.412289370143016,5.6031739902209745,6.582214371585328,0.0,0.0,0,85,0.47344043520789886
86,4.316869805064333,5.393910840828162,7.05383539923054,7.638797899951696,0.0,0.0,0,86,0.5912797885921295
87,2.5111646202258218,5.561554901019235,6.475299167668816,6.610228747754925,0.0,0.0,0,87,0.5126513896576523
88,2.325552048164134,5.449764075561679,5.501294376201761,5.393910840828162,0.0,0.0,0,88,0.45237530847584395
89,3.7338321812676694,5.254748093156536,7.375763494117902,6.638797899951696,0.0,0.0,0,89,0.5573520480910799
90,1.9422475988731256,5.430905048310363,5.488238223376315,5.424673094598848,0.0,0.0,0,90,0.4430601414964464
91,2.325552048164134,5.521102857281941,5.646029469182771,5.481754189806115,0.0,0.0,0,91,0.45973903685298884
92,1.9422475988731256,5.481754189806115,5.582214371585328,6.638797899951696,0.0,0.0,0,92,0.4759866708222783
93,4.316869805064333,5.254748093156536,7.05383539923054,7.351916752163534,0.0,0.0,0,93,0.5809570056812869
94,1.9422475988731256,5.351916752163534,5.751272629210108,6.488238223376315,0.0,0.0,0,94,0.4732889984500162
95,3.0007240627709773,5.449764075561679,6.437164038782045,6.412289370143016,0.0,0.0,0,95,0.5160845512612842
96,1.9422475988731256,5.430905048310363,5.705225261690671,5.568408572060298,0.0,0.0,0,96,0.4518002273446147
97,3.0007240627709773,5.393910840828162,7.092829530846403,5.393910840828162,0.0,0.0,0,97,0.505942946592055
98,2.325552048164134,5.400011040364579,5.735759629838784,5.617318172541244,0.0,0.0,0,98,0.46226379546696383
99,3.0007240627709773,5.34013958438718,7.015867549031519,5.617318172541244,0.0,0.0,0,99,0.5081883831736203
100,4.316869805064333,5.254748093156536,7.449764075561679,7.05383539923054,0.0,0.0,0,100,0.5833277864590657
101,3.3270041821980465,5.254748093156536,7.05383539923054,6.873263153588718,0.0,0.0,0,101,0.5453756834633594
102,4.316869805064333,5.265845802039866,7.582214371585328,7.034726576282835,0.0,0.0,0,102,0.5863428716994777
103,2.325552048164134,5.334286858141743,5.582214371585328,5.481754189806115,0.0,0.0,0,103,0.45366639872837283
104,2.325552048164134,5.53446124013696,5.735759629838784,5.521102857281941,0.0,0.0,0,104,0.46319020332459476
105,2.325552048164134,5.561554901019235,5.631602398547492,5.449764075561679,0.0,0.0,0,105,0.4595945051328962
106,1.9422475988731256,5.363790852451826,5.653297469646811,5.610228747754925,0.0,0.0,0,106,0.4499291900832021
107,3.7338321812676694,5.393910840828162,6.997251870864172,6.89033666694766,0.0,0.0,0,107,0.5576474017016186
108,3.0007240627709773,5.254748093156536,6.387836326418477,6.582214371585328,0.0,0.0,0,108,0.5142814318552711
109,6.063485569264259,5.363790852451826,7.28265408972642,7.638797899951696,0.0,0.0,0,109,0.6384135678649566
110,2.5111646202258218,5.2996605150321106,6.412289370143016,6.568408572060298,0.0,0.0,0,110,0.5037658828153775
111,1.9422475988731256,5.561554901019235,5.5752949576455375,6.514469764949494,0.0,0.0,0,111,0.4747401454219993
112,1.9422475988731256,5.381787281745672,5.667944245611213,6.582214371585328,0.0,0.0,0,112,0.4742707319270629
113,1.9422475988731256,5.449764075561679,6.412289370143016,5.488238223376315,0.0,0.0,0,113,0.4674464222684538
114,1.9422475988731256,5.400011040364579,6.437164038782045,5.568408572060298,0.0,0.0,0,114,0.4687861131648109
115,2.5111646202258218,5.53446124013696,6.743495278618389,5.589167132227095,0.0,0.0,0,115,0.4937534562987391
116,2.5111646202258218,5.2996605150321106,5.646029469182771,7.034726576282835,0.0,0.0,0,116,0.49649847417771076
117,1.9422475988731256,5.443450301629476,6.475299167668816,5.449764075561679,0.0,0.0,0,117,0.4678879271694724
118,1.9422475988731256,5.41846794507214,5.617318172541244,6.462475127311233,0.0,0.0,0,118,0.4710316345555459
119,2.325552048164134,5.561554901019235,5.646029469182771,5.424673094598848,0.0,0.0,0,119,0.459336125110403
120,2.325552048164134,5.449764075561679,5.653297469646811,5.617318172541244,0.0,0.0,0,120,0.4614712733815076
121,1.9422475988731256,5.305374166226504,6.449764075561679,5.437164038782045,0.0,0.0,0,121,0.46361843605108655
122,3.0007240627709773,5.28265408972642,5.653297469646811,6.400011040364579,0.0,0.0,0,122,0.4927454747740112
123,3.0007240627709773,5.369764753496459,7.05383539923054,5.589167132227095,0.0,0.0,0,123,0.5091440381919634
124,3.3270041821980465,5.561554901019235,7.034726576282835,6.873263153588718,0.0,0.0,0,124,0.5523464296090335
125,1.9422475988731256,5.501294376201761,6.34013958438718,5.568408572060298,0.0,0.0,0,125,0.46888930325634975
126,3.0007240627709773,5.351916752163534,5.646029469182771,7.351916752163534,0.0,0.0,0,126,0.5173116604727299
127,3.3270041821980465,5.334286858141743,7.475299167668816,6.582214371585328,0.0,0.0,0,127,0.5504627343994787
128,3.3270041821980465,5.369764753496459,7.174129632948251,6.387836326418477,0.0,0.0,0,128,0.5393155274381737
129,2.5111646202258218,5.216564899268648,6.5411871033252735,5.488238223376315,0.0,0.0,0,129,0.4787037734529154
130,2.325552048164134,5.412289370143016,5.682741247539292,5.393910840828162,0.0,0.0,0,130,0.455863665966286
131,3.0007240627709773,5.5411871033252735,7.034726576282835,5.561554901019235,0.0,0.0,0,131,0.51216547428729
132,3.0007240627709773,5.35784158612064,6.488238223376315,6.743495278618389,0.0,0.0,0,132,0.5231197383410939
133,3.0007240627709773,5.521102857281941,5.735759629838784,7.424673094598848,0.0,0.0,0,133,0.5253478848348394
134,2.325552048164134,5.561554901019235,5.488238223376315,5.481754189806115,0.0,0.0,0,134,0.4568959797811717
135,2.325552048164134,5.41846794507214,5.646029469182771,5.424673094598848,0.0,0.0,0,135,0.45586921571595884
136,1.9422475988731256,5.35784158612064,6.475299167668816,5.412289370143016,0.0,0.0,0,136,0.4649056911893342
137,1.9422475988731256,5.449764075561679,5.646029469182771,6.582214371585328,0.0,0.0,0,137,0.47538678642518967
138,3.0007240627709773,5.265845802039866,5.610228747754925,7.05383539923054,0.0,0.0,0,138,0.5071364556389021
139,1.9422475988731256,5.41846794507214,5.488238223376315,6.682741247539292,0.0,0.0,0,139,0.47324101968789184
140,2.325552048164134,5.481754189806115,5.617318172541244,5.412289370143016,0.0,0.0,0,140,0.4564068954869119
141,2.325552048164134,5.41846794507214,5.488238223376315,5.705225261690671,0.0,0.0,0,141,0.4588436377270904
142,1.9422475988731256,5.481754189806115,6.5411871033252735,5.561554901019235,0.0,0.0,0,142,0.4731210546121972
143,2.325552048164134,5.2996605150321106,5.488238223376315,5.412289370143016,0.0,0.0,0,143,0.448867348971323
144,3.0007240627709773,5.41846794507214,6.424673094598848,7.034726576282835,0.0,0.0,0,144,0.5301048898980313
145,2.5111646202258218,5.381787281745672,6.488238223376315,6.610228747754925,0.0,0.0,0,145,0.5086092356369695
146,2.325552048164134,5.41846794507214,5.705225261690671,5.494751530334989,0.0,0.0,0,146,0.4590014511695141
147,4.316869805064333,5.393910840828162,7.28265408972642,7.153371072781454,0.0,0.0,0,147,0.5850623304469154
148,2.5111646202258218,5.35784158612064,6.743495278618389,5.488238223376315,0.0,0.0,0,148,0.48702862443933315
149,2.325552048164134,5.582214371585328,5.501294376201761,5.2996605150321106,0.0,0.0,0,149,0.45330087038170014
150,2.5111646202258218,5.387836326418477,6.667944245611213,6.582214371585328,0.0,0.0,0,150,0.5124311960594713
151,1.9422475988731256,5.363790852451826,5.501294376201761,5.705225261690671,0.0,0.0,0,151,0.4485479555413267
152,2.5111646202258218,5.481754189806115,6.449764075561679,6.462475127311233,0.0,0.0,0,152,0.5065191877733232
153,3.7338321812676694,5.561554901019235,6.942804086841796,7.610228747754925,0.0,0.0,0,153,0.5778326228637064
154,1.9422475988731256,5.561554901019235,6.527766587562952,5.494751530334989,0.0,0.0,0,154,0.4731108013352119
155,3.0007240627709773,5.216564899268648,6.424673094598848,6.682741247539292,0.0,0.0,0,155,0.5166845134809068
156,2.325552048164134,5.481754189806115,5.617318172541244,5.424673094598848,0.0,0.0,0,156,0.4567069455534602
157,1.9422475988731256,5.35784158612064,5.624442606974625,6.568408572060298,0.0,0.0,0,157,0.47230201821036955
158,3.0007240627709773,5.430905048310363,6.743495278618389,5.449764075561679,0.0,0.0,0,158,0.49972842811762863
159,2.5111646202258218,5.582214371585328,6.653297469646811,6.582214371585328,0.0,0.0,0,159,0.5167859747431672
160,3.3270041821980465,5.53446124013696,6.34013958438718,7.759092133669408,0.0,0.0,0,160,0.5563236431449665
161,4.316869805064333,5.41846794507214,7.790800993396746,7.351916752163534,0.0,0.0,0,161,0.6027800629529417
162,1.9422475988731256,5.5411871033252735,5.751272629210108,5.2996605150321106,0.0,0.0,0,162,0.4490763926144847
163,3.3270041821980465,5.305374166226504,7.375763494117902,6.437164038782045,0.0,0.0,0,163,0.5438360282813532
164,2.5111646202258218,5.305374166226504,5.501294376201761,7.05383539923054,0.0,0.0,0,164,0.4935930647921149
165,3.7338321812676694,5.28265408972642,6.424673094598848,6.997251870864172,0.0,0.0,0,165,0.5436689752547241
166,3.3270041821980465,5.216564899268648,7.015867549031519,6.638797899951696,0.0,0.0,0,166,0.5378496406209585
167,2.5111646202258218,5.351916752163534,6.424673094598848,6.412289370143016,0.0,0.0,0,167,0.5015493967940098
168,3.7338321812676694,5.449764075561679,6.743495278618389,7.28265408972642,0.0,0.0,0,168,0.5623579355502365
169,1.9422475988731256,5.305374166226504,6.34013958438718,5.617318172541244,0.0,0.0,0,169,0.4653273261371549
170,1.9422475988731256,5.561554901019235,6.437164038782045,5.475299167668816,0.0,0.0,0,170,0.4704442381682542
171,3.0007240627709773,5.53446124013696,5.631602398547492,7.238259970367967,0.0,0.0,0,171,0.5186312083500345
172,2.5111646202258218,5.561554901019235,6.34013958438718,6.514469764949494,0.0,0.0,0,172,0.5070563740895327
173,1.9422475988731256,5.41846794507214,5.682741247539292,6.653297469646811,0.0,0.0,0,173,0.4772403042330648
174,4.316869805064333,5.5411871033252735,7.328457779339545,7.034726576282835,0.0,0.0,0,174,0.5868658559928432
175,1.9422475988731256,5.481754189806115,6.412289370143016,5.521102857281941,0.0,0.0,0,175,0.4690178131345709
176,2.5111646202258218,5.381787281745672,6.5411871033252735,5.488238223376315,0.0,0.0,0,176,0.4827070106885572
177,2.5111646202258218,5.449764075561679,5.617318172541244,6.488238223376315,0.0,0.0,0,177,0.48619865603702317
178,1.9422475988731256,5.35784158612064,6.437164038782045,5.424673094598848,0.0,0.0,0,178,0.46428175041604136
179,1.9422475988731256,5.351916752163534,5.617318172541244,6.568408572060298,0.0,0.0,0,179,0.4719858424214993
180,3.0007240627709773,5.488238223376315,7.375763494117902,6.624442606974625,0.0,0.0,0,180,0.5448987899622845
181,1.9422475988731256,5.34601615072385,6.475299167668816,5.424673094598848,0.0,0.0,0,181,0.4649192181916441
182,2.325552048164134,5.53446124013696,5.682741247539292,5.475299167668816,0.0,0.0,0,182,0.4607958049867129
183,2.5111646202258218,5.351916752163534,5.735759629838784,6.89033666694766,0.0,0.0,0,183,0.4964402385635043
184,1.9422475988731256,5.35784158612064,5.735759629838784,6.34013958438718,0.0,0.0,0,184,0.46946834366043494
185,3.0007240627709773,5.265845802039866,6.34013958438718,6.449764075561679,0.0,0.0,0,185,0.5101854700427474
186,2.325552048164134,5.35784158612064,5.582214371585328,5.561554901019235,0.0,0.0,0,186,0.45617063778168104
187,1.9422475988731256,5.216564899268648,5.488238223376315,5.561554901019235,0.0,0.0,0,187,0.4411833732478351
188,3.0007240627709773,5.481754189806115,7.305374166226504,6.582214371585328,0.0,0.0,0,188,0.5420130311432323
189,3.7338321812676694,5.216564899268648,6.5411871033252735,6.997251870864172,0.0,0.0,0,189,0.5448907377488075
190,3.7338321812676694,5.369764753496459,7.015867549031519,6.743495278618389,0.0,0.0,0,190,0.5539555262774581
191,1.9422475988731256,5.387836326418477,5.705225261690671,6.271426834303166,0.0,0.0,0,191,0.4677904009153482
192,6.063485569264259,8.960725994839057,7.400011040364579,7.195191248476081,0.0,0.0,0,192,0.7176602749356786
193,2.5111646202258218,5.363790852451826,5.728065238048783,6.514469764949494,0.0,0.0,0,193,0.48743448528285055
194,3.3270041821980465,5.449764075561679,6.424673094598848,6.89033666694766,0.0,0.0,0,194,0.535270264491661
195,3.3270041821980465,5.488238223376315,7.449764075561679,6.568408572060298,0.0,0.0,0,195,0.5532396760501263
196,2.5111646202258218,5.216564899268648,5.682741247539292,6.582214371585328,0.0,0.0,0,196,0.4844105283284577
197,1.9422475988731256,5.449764075561679,5.646029469182771,5.424673094598848,0.0,0.0,0,197,0.44734026952867295
198,1.9422475988731256,5.351916752163534,6.449764075561679,5.610228747754925,0.0,0.0,0,198,0.4689393864394164
199,3.0007240627709773,5.41846794507214,7.238259970367967,6.449764075561679,0.0,0.0,0,199,0.5356443186209806
200,3.0007240627709773,5.35784158612064,7.449764075561679,5.561554901019235,0.0,0.0,0,200,0.5177792292515612
201,1.9422475988731256,5.561554901019235,6.449764075561679,5.610228747754925,0.0,0.0,0,201,0.47401879051850276
202,3.3270041821980465,5.34013958438718,7.05383539923054,6.638797899951696,0.0,0.0,0,202,0.541763717411451
203,2.325552048164134,5.430905048310363,5.501294376201761,5.488238223376315,0.0,0.0,0,203,0.4542038605491621
204,2.325552048164134,5.334286858141743,5.646029469182771,5.610228747754925,0.0,0.0,0,204,0.45832545942929537
205,3.3270041821980465,5.387836326418477,6.873263153588718,7.05383539923054,0.0,0.0,0,205,0.5486003299248887
206,2.325552048164134,5.393910840828162,5.667944245611213,5.488238223376315,0.0,0.0,0,206,0.45734533790748033
207,3.3270041821980465,5.34601615072385,7.073200724097471,6.790800993396746,0.0,0.0,0,207,0.5460582549416486
208,1.9422475988731256,5.2996605150321106,5.488238223376315,6.610228747754925,0.0,0.0,0,208,0.4686054548478805
209,1.9422475988731256,5.53446124013696,5.501294376201761,6.462475127311233,0.0,0.0,0,209,0.47103089552832306
210,2.325552048164134,5.412289370143016,5.5752949576455375,5.475299167668816,0.0,0.0,0,210,0.4552322974651469
211,1.9422475988731256,5.254748093156536,5.488238223376315,5.589167132227095,0.0,0.0,0,211,0.4427775561407903
212,3.3270041821980465,5.387836326418477,7.28265408972642,6.638797899951696,0.0,0.0,0,212,0.5484635171548442
213,1.9422475988731256,5.334286858141743,5.501294376201761,6.582214371585328,0.0,0.0,0,213,0.46908200135580413
214,3.3270041821980465,5.216564899268648,6.942804086841796,6.653297469646811,0.0,0.0,0,214,0.5364306733382953
215,4.316869805064333,5.351916752163534,7.328457779339545,7.759092133669408,0.0,0.0,0,215,0.5998308854401735
216,2.325552048164134,5.381787281745672,5.488238223376315,5.449764075561679,0.0,0.0,0,216,0.45176521946259174
217,1.9422475988731256,5.400011040364579,5.617318172541244,6.462475127311233,0.0,0.0,0,217,0.4705844350473904
218,2.325552048164134,5.488238223376315,5.646029469182771,5.2996605150321106,0.0,0.0,0,218,0.45453072855652327
219,3.7338321812676694,5.369764753496459,6.743495278618389,7.05383539923054,0.0,0.0,0,219,0.5548754640570451
220,1.9422475988731256,5.400011040364579,5.501294376201761,6.582214371585328,0.0,0.0,0,220,0.47067445807753877
221,2.325552048164134,5.41846794507214,5.682741247539292,5.589167132227095,0.0,0.0,0,221,0.46074430952892875
222,3.0007240627709773,5.35784158612064,7.195191248476081,6.462475127311233,0.0,0.0,0,222,0.5334398312648695
223,1.9422475988731256,5.521102857281941,6.437164038782045,5.488238223376315,0.0,0.0,0,223,0.4697776153021909
224,2.5111646202258218,5.216564899268648,5.5752949576455375,6.462475127311233,0.0,0.0,0,224,0.4789059618396748
225,3.7338321812676694,5.582214371585328,7.015867549031519,7.260286276697966,0.0,0.0,0,225,0.5716245802193103
226,4.316869805064333,5.34013958438718,7.260286276697966,6.89033666694766,0.0,0.0,0,226,0.5768443646645569
227,1.9422475988731256,5.430905048310363,5.631602398547492,6.449764075561679,0.0,0.0,0,227,0.47137109500702024
228,1.9422475988731256,5.462475127311233,6.462475127311233,5.449764075561679,0.0,0.0,0,228,0.4680381684039093
229,2.5111646202258218,5.488238223376315,6.653297469646811,6.488238223376315,0.0,0.0,0,229,0.5122320056000963
230,2.5111646202258218,5.35784158612064,6.667944245611213,6.527766587562952,0.0,0.0,0,230,0.510385205361587
231,4.316869805064333,5.254748093156536,7.034726576282835,7.638797899951696,0.0,0.0,0,231,0.5874449652749258
232,3.3270041821980465,5.561554901019235,7.305374166226504,7.305374166226504,0.0,0.0,0,232,0.5693738405647668
233,2.325552048164134,5.412289370143016,5.646029469182771,5.424673094598848,0.0,0.0,0,233,0.4557195126258045
234,2.325552048164134,5.35784158612064,5.646029469182771,5.488238223376315,0.0,0.0,0,234,0.4559404203107474
235,1.9422475988731256,5.41846794507214,5.682741247539292,6.514469764949494,0.0,0.0,0,235,0.473876593890368
236,2.325552048164134,5.561554901019235,5.682741247539292,5.488238223376315,0.0,0.0,0,236,0.4617657732155536
237,2.325552048164134,5.582214371585328,5.728065238048783,5.488238223376315,0.0,0.0,0,237,0.46336451210524987
238,4.316869805064333,5.462475127311233,7.260286276697966,7.260286276697966,0.0,0.0,0,238,0.5887721327078099
239,4.316869805064333,5.582214371585328,7.28265408972642,7.238259970367967,0.0,0.0,0,239,0.5916816158321319
240,1.9422475988731256,5.53446124013696,6.34013958438718,5.488238223376315,0.0,0.0,0,240,0.4677504375801002
241,2.5111646202258218,5.381787281745672,6.942804086841796,5.494751530334989,0.0,0.0,0,241,0.4925957579111122
242,1.9422475988731256,5.582214371585328,6.5411871033252735,5.424673094598848,0.0,0.0,0,242,0.4722385809318145
243,1.9422475988731256,5.449764075561679,6.5411871033252735,5.437164038782045,0.0,0.0,0,243,0.46933203923418504
244,3.0007240627709773,5.369764753496459,5.624442606974625,6.873263153588718,0.0,0.0,0,244,0.5056235863334302
245,2.5111646202258218,5.393910840828162,6.462475127311233,6.582214371585328,0.0,0.0,0,245,0.5075999868073551
246,2.5111646202258218,5.53446124013696,6.653297469646811,6.568408572060298,0.0,0.0,0,246,0.5152944395106858
247,2.325552048164134,5.35784158612064,5.6031739902209745,5.412289370143016,0.0,0.0,0,247,0.453061864032423
