,character rarity score,nose rarity score,mouth rarity score,eyes rarity score,earrings rarity score,neck rarity score,whiskers rarity score,hat rarity score,burned rarity score,Trait count rarity score,Rarity score,Token Id
19,8.51063829787234,5.130836326321191,7.097232079488999,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,36.43050253078431,19
20,8.873114463176575,5.083884087442806,7.072135785007072,5.189413596263622,1.1103708638685321,8.984725965858042,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,44.17566836848835,20
21,8.51063829787234,5.083884087442806,7.097232079488999,5.537098560354374,1.1103708638685321,1.5299877600979193,2.1362956633198036,9.775171065493646,2.817695125387433,1.0,44.59837350332585,21
22,7.59301442672741,5.130836326321191,6.81663258350375,22.371364653243848,1.1103708638685321,8.984725965858042,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,61.07827329837076,22
23,7.017543859649123,5.083884087442806,7.072135785007072,5.205622071837585,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,34.881568034774745,23
24,6.406149903907752,5.136106831022085,7.072135785007072,5.178663904712584,1.1103708638685321,1.5299877600979193,2.1362956633198036,57.14285714285714,2.817695125387433,1.0,89.53026298018032,24
25,6.406149903907752,4.71253534401508,6.844626967830253,12.642225031605562,30.395136778115504,1.5299877600979193,10.559662090813093,1.9080328181644723,2.817695125387433,1.0,78.81605181993707,25
26,8.51063829787234,4.71253534401508,6.844626967830253,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,35.69060375584735,26
27,8.873114463176575,4.962779156327543,7.072135785007072,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,36.53083255064086,27
28,6.5231572080887155,5.130836326321191,6.81663258350375,5.189413596263622,1.1103708638685321,1.5299877600979193,10.559662090813093,28.901734104046245,1.550147263990079,1.0,68.31194179699315,28
29,13.850415512465373,4.71253534401508,7.087172218284904,19.011406844106464,30.395136778115504,8.984725965858042,2.1362956633198036,15.174506828528072,2.817695125387433,1.0,105.16989028008066,29
30,7.017543859649123,5.083884087442806,7.097232079488999,5.189413596263622,1.1103708638685321,8.984725965858042,37.87878787878788,1.9080328181644723,2.817695125387433,1.0,78.08768627491091,30
31,7.59301442672741,5.130836326321191,6.901311249137336,90.09009009009009,1.1103708638685321,1.5299877600979193,3.345600535296086,9.775171065493646,2.817695125387433,1.0,129.29407744241965,31
32,13.850415512465373,5.083884087442806,7.087172218284904,5.178663904712584,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,41.70251795374383,32
33,7.59301442672741,4.962779156327543,7.087172218284904,5.189413596263622,1.1103708638685321,11.402508551881414,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,45.207282420225134,33
34,7.017543859649123,5.130836326321191,6.901311249137336,19.011406844106464,1.1103708638685321,1.5299877600979193,2.1362956633198036,9.775171065493646,2.817695125387433,1.0,56.430618757381446,34
35,7.59301442672741,4.962779156327543,7.097232079488999,22.371364653243848,1.1103708638685321,8.984725965858042,2.1362956633198036,18.214936247723134,2.817695125387433,1.0,76.28841418194474,35
36,7.017543859649123,4.71253534401508,6.844626967830253,5.205622071837585,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,34.2827104741702,36
37,7.017543859649123,5.083884087442806,7.097232079488999,12.642225031605562,1.1103708638685321,8.818342151675484,10.559662090813093,7.698229407236337,2.817695125387433,1.0,63.84518469716737,37
38,7.59301442672741,5.083884087442806,7.072135785007072,19.011406844106464,1.1103708638685321,8.984725965858042,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,56.71756157988204,38
39,7.017543859649123,4.962779156327543,6.844626967830253,5.205622071837585,1.1103708638685321,11.402508551881414,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,44.40547507826616,39
40,7.59301442672741,5.136106831022085,6.901311249137336,5.205622071837585,43.29004329004329,8.818342151675484,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,84.74822063789384,40
41,7.017543859649123,5.130836326321191,6.81663258350375,5.178663904712584,1.1103708638685321,1.5299877600979193,2.1362956633198036,9.775171065493646,1.550147263990079,1.0,41.24564929095663,41
42,8.51063829787234,5.130836326321191,7.072135785007072,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,36.40540623630238,42
43,7.017543859649123,5.083884087442806,7.072135785007072,5.189413596263622,172.41379310344828,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,207.37808667075686,43
44,9.823182711198427,5.136106831022085,7.072135785007072,21.05263157894737,1.1103708638685321,1.5299877600979193,2.1362956633198036,23.52941176470588,2.817695125387433,1.0,75.20781808355451,44
45,7.59301442672741,5.136106831022085,6.81663258350375,5.178663904712584,1.1103708638685321,1.5299877600979193,2.1362956633198036,7.698229407236337,2.817695125387433,1.0,41.01699656587586,45
46,6.5231572080887155,4.962779156327543,6.81663258350375,21.05263157894737,1.1103708638685321,8.984725965858042,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,57.31232096346566,46
47,8.51063829787234,4.71253534401508,7.072135785007072,5.205622071837585,1.1103708638685321,8.984725965858042,3.345600535296086,7.698229407236337,2.817695125387433,1.0,50.4575533963785,47
48,9.823182711198427,4.962779156327543,7.072135785007072,5.189413596263622,1.1103708638685321,1.5299877600979193,3.345600535296086,9.775171065493646,1.550147263990079,1.0,45.35878873754292,48
49,6.5231572080887155,4.962779156327543,6.844626967830253,5.178663904712584,1.1103708638685321,8.984725965858042,37.87878787878788,9.775171065493646,2.817695125387433,1.0,85.07597813635464,49
50,7.59301442672741,4.71253534401508,7.097232079488999,5.189413596263622,1.1103708638685321,8.984725965858042,10.559662090813093,1.9080328181644723,2.817695125387433,1.0,50.97268231058668,50
51,6.406149903907752,4.962779156327543,7.097232079488999,21.05263157894737,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,1.550147263990079,1.0,48.75362708811247,51
52,9.823182711198427,5.136106831022085,6.844626967830253,21.05263157894737,1.1103708638685321,1.5299877600979193,3.345600535296086,23.52941176470588,2.817695125387433,1.0,76.18961413835399,52
53,8.873114463176575,4.962779156327543,7.097232079488999,5.537098560354374,1.1103708638685321,1.5299877600979193,3.345600535296086,7.698229407236337,1.550147263990079,1.0,42.70456008983644,53
54,6.406149903907752,5.083884087442806,7.087172218284904,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,57.14285714285714,2.817695125387433,1.0,89.50382636142992,54
55,8.873114463176575,4.71253534401508,6.844626967830253,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,37.32062778254894,55
56,6.5231572080887155,5.136106831022085,6.844626967830253,5.205622071837585,30.395136778115504,11.402508551881414,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,74.57848688762354,56
57,8.873114463176575,4.962779156327543,7.087172218284904,5.205622071837585,1.1103708638685321,11.402508551881414,37.87878787878788,1.9080328181644723,2.817695125387433,1.0,82.24608314771635,57
58,6.406149903907752,5.136106831022085,7.087172218284904,5.189413596263622,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,35.530529652292806,58
59,6.5231572080887155,5.136106831022085,6.81663258350375,19.011406844106464,1.1103708638685321,1.5299877600979193,3.345600535296086,9.775171065493646,2.817695125387433,1.0,57.06612881686463,59
60,6.5231572080887155,4.962779156327543,7.087172218284904,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,1.550147263990079,1.0,32.99735654840559,60
61,6.5231572080887155,5.083884087442806,6.844626967830253,19.011406844106464,26.595744680851062,29.41176470588235,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,101.33260810107336,61
62,6.5231572080887155,4.962779156327543,6.81663258350375,21.05263157894737,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,51.066887629681815,62
63,7.017543859649123,4.71253534401508,6.901311249137336,5.189413596263622,1.1103708638685321,8.984725965858042,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,41.719681496242366,63
64,7.017543859649123,4.962779156327543,7.087172218284904,19.011406844106464,1.1103708638685321,1.5299877600979193,37.87878787878788,1.9080328181644723,2.817695125387433,1.0,84.32377652467426,64
65,8.51063829787234,5.130836326321191,6.901311249137336,5.178663904712584,1.1103708638685321,1.5299877600979193,2.1362956633198036,23.52941176470588,2.817695125387433,1.0,57.84521095542301,65
66,9.823182711198427,5.136106831022085,6.844626967830253,5.178663904712584,1.1103708638685321,1.5299877600979193,8.936550491510276,18.214936247723134,2.817695125387433,1.0,60.59212090335065,66
67,6.5231572080887155,4.962779156327543,7.097232079488999,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,34.205971590034935,67
68,7.59301442672741,5.130836326321191,7.097232079488999,5.537098560354374,1.1103708638685321,1.5299877600979193,2.1362956633198036,23.52941176470588,2.817695125387433,1.0,57.48194257027154,68
69,8.873114463176575,5.083884087442806,6.844626967830253,5.537098560354374,26.595744680851062,1.5299877600979193,3.345600535296086,44.642857142857146,2.817695125387433,1.0,106.27060932329364,69
70,8.51063829787234,4.71253534401508,7.097232079488999,5.537098560354374,1.1103708638685321,8.984725965858042,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,43.81462471832908,70
71,6.5231572080887155,5.083884087442806,7.097232079488999,5.205622071837585,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,34.41227767769627,71
72,13.850415512465373,5.130836326321191,7.072135785007072,19.011406844106464,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,56.77648157071454,72
73,9.823182711198427,4.71253534401508,7.072135785007072,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,37.23065698635025,73
74,6.5231572080887155,5.136106831022085,6.81663258350375,5.178663904712584,1.1103708638685321,1.5299877600979193,8.936550491510276,1.9080328181644723,1.550147263990079,1.0,39.689649724958414,74
75,9.823182711198427,5.136106831022085,6.81663258350375,12.642225031605562,1.1103708638685321,1.5299877600979193,3.345600535296086,28.901734104046245,2.817695125387433,1.0,73.12353554602603,75
76,6.406149903907752,4.962779156327543,7.087172218284904,5.178663904712584,30.395136778115504,1.5299877600979193,2.1362956633198036,15.174506828528072,1.550147263990079,1.0,75.42083947728416,76
77,8.873114463176575,5.136106831022085,6.901311249137336,5.205622071837585,1.1103708638685321,1.5299877600979193,3.345600535296086,7.698229407236337,1.550147263990079,1.0,42.35049044566254,77
78,9.823182711198427,5.136106831022085,7.097232079488999,5.178663904712584,30.395136778115504,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,67.02233367150723,78
79,9.823182711198427,4.962779156327543,7.097232079488999,5.205622071837585,1.1103708638685321,1.5299877600979193,2.1362956633198036,9.775171065493646,1.550147263990079,1.0,44.19078863562253,79
80,6.406149903907752,5.083884087442806,7.199424046076314,12.642225031605562,1.1103708638685321,1.5299877600979193,2.1362956633198036,15.174506828528072,2.817695125387433,1.0,55.1005393102342,80
81,13.850415512465373,4.962779156327543,6.844626967830253,5.189413596263622,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,42.558922335701226,81
82,8.873114463176575,5.083884087442806,7.087172218284904,21.05263157894737,1.1103708638685321,8.818342151675484,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,59.88753897026738,82
83,8.51063829787234,4.962779156327543,6.901311249137336,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,9.775171065493646,2.817695125387433,1.0,43.93366277776817,83
84,9.823182711198427,5.136106831022085,7.097232079488999,5.189413596263622,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,38.95762232078758,84
85,6.5231572080887155,5.136106831022085,6.901311249137336,5.189413596263622,1.1103708638685321,11.402508551881414,3.345600535296086,9.775171065493646,2.817695125387433,1.0,53.20133502643886,85
86,8.873114463176575,4.71253534401508,6.81663258350375,5.189413596263622,1.1103708638685321,11.402508551881414,3.345600535296086,9.775171065493646,2.817695125387433,1.0,55.043042128886135,86
87,7.59301442672741,5.083884087442806,7.087172218284904,5.178663904712584,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,35.44511686800586,87
88,7.59301442672741,5.083884087442806,7.087172218284904,5.189413596263622,26.595744680851062,1.5299877600979193,2.1362956633198036,28.901734104046245,2.817695125387433,1.0,87.9349416624212,88
89,13.850415512465373,5.130836326321191,7.097232079488999,5.537098560354374,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,42.1179647094681,89
90,7.59301442672741,5.130836326321191,7.087172218284904,5.178663904712584,1.1103708638685321,1.5299877600979193,8.936550491510276,1.9080328181644723,2.817695125387433,1.0,42.29232393507473,90
91,7.59301442672741,5.136106831022085,7.097232079488999,5.537098560354374,1.1103708638685321,1.5299877600979193,8.936550491510276,1.9080328181644723,2.817695125387433,1.0,42.6660889566215,91
92,7.59301442672741,4.962779156327543,6.901311249137336,22.371364653243848,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,52.330851716274296,92
93,6.406149903907752,5.130836326321191,6.81663258350375,5.189413596263622,1.1103708638685321,1.5299877600979193,3.345600535296086,23.52941176470588,2.817695125387433,1.0,56.876098459352164,93
94,7.59301442672741,5.083884087442806,7.087172218284904,21.05263157894737,1.1103708638685321,1.5299877600979193,2.1362956633198036,9.775171065493646,2.817695125387433,1.0,59.18622278956982,94
95,7.017543859649123,4.71253534401508,7.097232079488999,5.205622071837585,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,34.53531558582895,95
96,6.5231572080887155,5.130836326321191,6.81663258350375,5.189413596263622,1.1103708638685321,11.402508551881414,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,44.03494273679893,96
97,8.873114463176575,4.71253534401508,7.072135785007072,19.011406844106464,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,51.38087953911963,97
98,7.59301442672741,4.71253534401508,7.072135785007072,5.178663904712584,1.1103708638685321,1.5299877600979193,2.1362956633198036,18.214936247723134,2.817695125387433,1.0,51.36563512085897,98
99,6.406149903907752,5.083884087442806,6.81663258350375,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,33.92946972098398,99
100,6.5231572080887155,5.083884087442806,7.097232079488999,5.205622071837585,1.1103708638685321,11.402508551881414,8.936550491510276,1.9080328181644723,2.817695125387433,1.0,51.08505329767023,100
101,7.59301442672741,4.71253534401508,6.901311249137336,5.189413596263622,1.1103708638685321,11.402508551881414,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,44.7711776387651,101
102,7.017543859649123,5.136106831022085,6.844626967830253,5.537098560354374,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,35.037758449693996,102
103,7.59301442672741,5.130836326321191,7.072135785007072,21.05263157894737,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,51.3510003478412,103
104,8.873114463176575,4.962779156327543,7.097232079488999,5.205622071837585,1.1103708638685321,1.5299877600979193,3.345600535296086,9.775171065493646,2.817695125387433,1.0,45.717573120974315,104
105,8.51063829787234,4.962779156327543,7.087172218284904,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,37.45094068001182,105
106,6.5231572080887155,5.130836326321191,6.81663258350375,5.189413596263622,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,35.371726816991725,106
107,6.5231572080887155,5.130836326321191,7.199424046076314,5.205622071837585,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,35.77072675513825,107
108,6.406149903907752,4.962779156327543,6.844626967830253,22.371364653243848,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,51.08730291214756,108
109,8.873114463176575,4.71253534401508,7.087172218284904,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,18.214936247723134,2.817695125387433,1.0,53.870076462562245,109
110,8.873114463176575,4.71253534401508,7.199424046076314,5.537098560354374,1.1103708638685321,8.984725965858042,2.1362956633198036,57.14285714285714,2.817695125387433,1.0,99.5141171749133,110
111,8.51063829787234,5.083884087442806,6.901311249137336,21.05263157894737,1.1103708638685321,1.5299877600979193,3.345600535296086,9.775171065493646,2.817695125387433,1.0,61.12729056354346,111
112,6.406149903907752,4.962779156327543,7.072135785007072,5.189413596263622,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,34.074617682923076,112
113,6.5231572080887155,4.71253534401508,6.901311249137336,5.178663904712584,1.1103708638685321,1.5299877600979193,8.936550491510276,1.9080328181644723,2.817695125387433,1.0,40.61830476498235,113
114,6.406149903907752,5.136106831022085,7.199424046076314,5.537098560354374,1.1103708638685321,1.5299877600979193,2.1362956633198036,44.642857142857146,2.817695125387433,1.0,77.51598589689135,114
115,7.017543859649123,5.083884087442806,6.901311249137336,5.537098560354374,1.1103708638685321,1.5299877600979193,8.936550491510276,1.9080328181644723,2.817695125387433,1.0,41.84247481561227,115
116,9.823182711198427,5.130836326321191,6.901311249137336,5.205622071837585,1.1103708638685321,1.5299877600979193,2.1362956633198036,18.214936247723134,2.817695125387433,1.0,53.87023801889136,116
117,8.873114463176575,5.136106831022085,7.097232079488999,5.205622071837585,43.29004329004329,1.5299877600979193,2.1362956633198036,9.775171065493646,1.550147263990079,1.0,85.59372048847,117
118,7.017543859649123,5.130836326321191,6.901311249137336,5.537098560354374,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,35.089172226300185,118
119,7.017543859649123,5.083884087442806,6.844626967830253,5.205622071837585,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,34.654059217597926,119
120,9.823182711198427,5.136106831022085,6.901311249137336,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,37.552396618459625,120
121,6.406149903907752,5.083884087442806,7.087172218284904,5.537098560354374,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,34.616687000827994,121
122,7.017543859649123,5.130836326321191,7.087172218284904,5.537098560354374,1.1103708638685321,8.818342151675484,2.1362956633198036,1.9080328181644723,1.550147263990079,1.0,41.29583972562796,122
123,6.406149903907752,5.136106831022085,6.81663258350375,12.642225031605562,1.1103708638685321,1.5299877600979193,10.559662090813093,15.174506828528072,2.817695125387433,1.0,63.1933370187342,123
124,7.59301442672741,4.71253534401508,7.087172218284904,5.178663904712584,1.1103708638685321,1.5299877600979193,2.1362956633198036,23.52941176470588,2.817695125387433,1.0,56.69514707111955,124
125,6.5231572080887155,4.962779156327543,7.199424046076314,19.011406844106464,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,49.408454357413476,125
126,7.59301442672741,5.083884087442806,6.81663258350375,22.371364653243848,30.395136778115504,1.5299877600979193,2.1362956633198036,28.901734104046245,2.817695125387433,1.0,108.6457451818847,126
127,8.51063829787234,5.083884087442806,7.087172218284904,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,37.57204561112708,127
128,8.51063829787234,4.71253534401508,6.81663258350375,5.205622071837585,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,35.747810528066914,128
129,6.5231572080887155,5.136106831022085,7.097232079488999,5.205622071837585,1.1103708638685321,1.5299877600979193,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,35.673805293251824,129
130,8.51063829787234,5.130836326321191,6.81663258350375,5.178663904712584,1.1103708638685321,1.5299877600979193,10.559662090813093,1.9080328181644723,2.817695125387433,1.0,44.56251977074132,130
131,8.51063829787234,4.71253534401508,6.901311249137336,21.05263157894737,1.1103708638685321,1.5299877600979193,10.559662090813093,15.174506828528072,1.550147263990079,1.0,72.10179127726983,131
132,9.823182711198427,4.71253534401508,6.81663258350375,5.178663904712584,1.1103708638685321,1.5299877600979193,3.345600535296086,44.642857142857146,2.817695125387433,1.0,80.97752597093695,132
133,7.59301442672741,4.71253534401508,7.097232079488999,5.537098560354374,1.1103708638685321,1.5299877600979193,3.345600535296086,9.775171065493646,2.817695125387433,1.0,44.51870576072948,133
134,7.59301442672741,4.71253534401508,7.199424046076314,5.189413596263622,1.1103708638685321,8.984725965858042,3.345600535296086,1.9080328181644723,2.817695125387433,1.0,43.860812721656984,134
135,8.51063829787234,5.083884087442806,6.81663258350375,5.189413596263622,1.1103708638685321,8.818342151675484,3.345600535296086,1.9080328181644723,1.550147263990079,1.0,43.333062198077165,135
136,7.59301442672741,4.71253534401508,7.199424046076314,5.178663904712584,1.1103708638685321,8.818342151675484,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,42.47437434394711,136
137,6.5231572080887155,5.136106831022085,7.097232079488999,5.537098560354374,1.1103708638685321,11.402508551881414,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,44.668497701575824,137
138,6.406149903907752,4.71253534401508,6.901311249137336,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,18.214936247723134,2.817695125387433,1.0,50.01869575372061,138
139,6.5231572080887155,5.130836326321191,6.901311249137336,5.205622071837585,1.1103708638685321,8.818342151675484,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,41.55166347780055,139
140,6.5231572080887155,4.71253534401508,6.81663258350375,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,33.744120962709324,140
141,13.850415512465373,5.136106831022085,7.072135785007072,5.205622071837585,1.1103708638685321,1.5299877600979193,3.345600535296086,7.698229407236337,2.817695125387433,1.0,48.766163892218415,141
142,8.51063829787234,5.083884087442806,7.097232079488999,5.537098560354374,1.1103708638685321,1.5299877600979193,2.1362956633198036,18.214936247723134,2.817695125387433,1.0,53.03813868555534,142
143,6.5231572080887155,5.083884087442806,7.097232079488999,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,34.3960692021223,143
144,8.51063829787234,4.71253534401508,7.087172218284904,21.05263157894737,1.1103708638685321,11.402508551881414,10.559662090813093,1.9080328181644723,2.817695125387433,1.0,70.16124688923463,144
145,6.406149903907752,5.136106831022085,6.844626967830253,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,23.52941176470588,2.817695125387433,1.0,55.70005847640327,145
146,7.017543859649123,4.71253534401508,7.087172218284904,5.189413596263622,1.1103708638685321,1.5299877600979193,2.1362956633198036,7.698229407236337,2.817695125387433,1.0,40.29924383812275,146
147,8.873114463176575,5.130836326321191,6.844626967830253,5.189413596263622,1.1103708638685321,8.818342151675484,2.1362956633198036,1.9080328181644723,2.817695125387433,1.0,43.828727976007364,147
148,13.850415512465373,5.083884087442806,6.901311249137336,5.189413596263622,43.29004329004329,8.818342151675484,2.1362956633198036,9.775171065493646,2.817695125387433,1.0,98.86257174122879,148
149,6.5231572080887155,4.962779156327543,7.199424046076314,5.189413596263622,1.1103708638685321,11.402508551881414,10.559662090813093,9.775171065493646,2.817695125387433,1.0,60.5401817042003,149
150,13.850415512465373,5.083884087442806,7.199424046076314,5.178663904712584,1.1103708638685321,1.5299877600979193,37.87878787878788,9.775171065493646,2.817695125387433,1.0,85.42440024433249,150
151,9.823182711198427,5.083884087442806,6.844626967830253,12.642225031605562,1.1103708638685321,1.5299877600979193,2.1362956633198036,23.52941176470588,2.817695125387433,1.0,66.51767997545662,151
