,Heart Number rarity score,Birthday rarity score,Headwear rarity score,Clothing rarity score,Eyes rarity score,Head rarity score,Fur rarity score,Nose Piercing rarity score,Haircut rarity score,Accessory rarity score,Earrings rarity score,Eyewear rarity score,Jewellery rarity score,Enhanced Background rarity score,Tattoos rarity score,Face Addition rarity score,Teeth rarity score,Implants rarity score,Handmade rarity score,Duotone rarity score,Gadget rarity score,Trait count rarity score,Rarity score,Token Id
10,8192.0,282.48275862068965,4.710753306497987,160.62745098039215,12.245142002989537,14.550621669626999,11.554301833568406,1.2545176110260337,141.24137931034483,1.1761665470208185,1.3161953727506426,167.18367346938774,1.1385684503127171,1.0683359415753781,55.72789115646258,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9057.829782149322,11
11,8192.0,315.0769230769231,136.53333333333333,151.7037037037037,22.321525885558582,1.7960973470730104,15.784200385356455,73.14285714285714,4.2533748701973,1.1761665470208185,1.3161953727506426,1.6078508341511286,126.03076923076924,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9056.371205181476,12
12,8192.0,431.1578947368421,190.51162790697674,264.258064516129,18.408988764044945,1.7960973470730104,8.865800865800866,1.2545176110260337,1.8421407690577918,69.42372881355932,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,99.90243902439025,356.17391304347825,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9650.604920906999,13
13,8192.0,481.88235294117646,186.1818181818182,190.51162790697674,39.76699029126213,13.884745762711864,44.76502732240437,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.151177199504337,9176.363900828408,14
14,8192.0,372.3636363636364,292.57142857142856,390.0952380952381,39.76699029126213,1.7960973470730104,15.784200385356455,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,178.08695652173913,15.633587786259541,41.37373737373738,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9557.688765755885,15
15,8192.0,455.1111111111111,182.04444444444445,154.56603773584905,19.73975903614458,14.099827882960414,84.45360824742268,1.2545176110260337,1.8421407690577918,1.1761665470208185,227.55555555555554,1.6078508341511286,1.1385684503127171,1.0683359415753781,33.03225806451613,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9380.242208107826,16
16,8192.0,409.6,4.710753306497987,315.0769230769231,13.003174603174603,1.7960973470730104,38.824644549763036,1.2545176110260337,128.0,315.0769230769231,546.1333333333333,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9980.38299763149,17
17,8192.0,431.1578947368421,1365.3333333333333,195.04761904761904,21.005128205128205,13.884745762711864,44.76502732240437,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.151177199504337,10290.565086830096,18
18,8192.0,372.3636363636364,4.710753306497987,315.0769230769231,20.029339853300733,13.023847376788554,26.859016393442623,1.2545176110260337,24.824242424242424,1.1761665470208185,109.22666666666667,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9096.080921657589,19
19,8192.0,341.3333333333333,372.3636363636364,186.1818181818182,186.1818181818182,13.191626409017713,37.925925925925924,1.2545176110260337,1.8421407690577918,1.1761665470208185,819.2,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,79.53398058252426,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,10246.044559867129,20
20,8192.0,431.1578947368421,4.710753306497987,148.94545454545454,9.330296127562642,14.550621669626999,44.52173913043478,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,55.72789115646258,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,8922.940867487858,21
21,8192.0,372.3636363636364,105.02564102564102,215.57894736842104,12.245142002989537,12.740279937791602,120.47058823529412,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,264.258064516129,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9314.199280953653,22
22,8192.0,356.17391304347825,292.57142857142856,163.84,18.87557603686636,1.7960973470730104,38.460093896713616,42.44559585492228,4.2533748701973,1.1761665470208185,227.55555555555554,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9355.522428459502,23
23,8192.0,409.6,4.710753306497987,240.94117647058823,9.330296127562642,12.740279937791602,26.859016393442623,1.2545176110260337,24.824242424242424,50.5679012345679,1.3161953727506426,215.57894736842104,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9203.022106139515,24
24,8192.0,431.1578947368421,122.26865671641791,273.06666666666666,12.245142002989537,1.7960973470730104,38.824644549763036,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,1365.3333333333333,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,10457.991469646706,25
25,8192.0,409.6,4.710753306497987,182.04444444444445,9.637647058823529,12.740279937791602,11.554301833568406,59.36231884057971,4.2533748701973,1.1761665470208185,1.3161953727506426,148.94545454545454,682.6666666666666,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9733.635810875578,26
26,8192.0,221.40540540540542,134.29508196721312,282.48275862068965,12.245142002989537,13.191626409017713,37.925925925925924,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,264.258064516129,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9177.790268734958,27
27,8192.0,356.17391304347825,174.29787234042553,160.62745098039215,13.003174603174603,1.7960973470730104,11.554301833568406,1.2545176110260337,9.91767554479419,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,8938.653177261745,28
28,8192.0,455.1111111111111,1024.0,341.3333333333333,22.321525885558582,1.7960973470730104,35.1587982832618,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,128.0,1.0683359415753781,1.5398496240601505,112.21917808219177,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,10330.155861642532,29
29,8192.0,341.3333333333333,327.68,182.04444444444445,13.003174603174603,12.740279937791602,44.52173913043478,1.2545176110260337,4.2533748701973,1.1761665470208185,146.28571428571428,148.94545454545454,292.57142857142856,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.908122503328896,9727.602472021583,30
30,8192.0,327.68,4.710753306497987,292.57142857142856,9.330296127562642,1.7960973470730104,10.189054726368159,1.2545176110260337,57.28671328671329,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,65.536,49.951219512195124,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9027.023958535035,31
31,8192.0,546.1333333333333,107.78947368421052,174.29787234042553,12.245142002989537,1.7960973470730104,26.77124183006536,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.151177199504337,9088.404498960153,32
32,8192.0,356.17391304347825,204.8,215.57894736842104,13.003174603174603,1.7960973470730104,101.1358024691358,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,49.951219512195124,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9154.422721705061,33
33,8192.0,315.0769230769231,4.710753306497987,148.94545454545454,12.245142002989537,1.7960973470730104,143.71929824561403,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,105.02564102564102,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.151177199504337,8949.749382995933,34
34,8192.0,292.57142857142856,186.1818181818182,341.3333333333333,19.32075471698113,13.191626409017713,8.865800865800866,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,167.18367346938774,630.1538461538462,1.0683359415753781,136.53333333333333,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.908122503328896,10013.588863953444,35
35,8192.0,256.0,186.1818181818182,315.0769230769231,20.029339853300733,12.740279937791602,33.57377049180328,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,186.1818181818182,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9221.300931227206,36
36,8192.0,292.57142857142856,210.05128205128204,327.68,9.330296127562642,13.884745762711864,10.189054726368159,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,58.51428571428571,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9133.80607566748,37
37,8192.0,303.4074074074074,1365.3333333333333,215.57894736842104,39.196172248803826,14.099827882960414,51.522012578616355,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,136.53333333333333,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,10337.256016866717,38
38,8192.0,372.3636363636364,78.76923076923077,215.57894736842104,39.76699029126213,1.7960973470730104,15.784200385356455,94.16091954022988,1.8421407690577918,1.1761665470208185,1.3161953727506426,1170.2857142857142,1.1385684503127171,15.633587786259541,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,10214.172266786534,39
39,8192.0,372.3636363636364,1365.3333333333333,178.08695652173913,19.32075471698113,12.740279937791602,31.62934362934363,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.151177199504337,10198.845642924884,40
40,8192.0,315.0769230769231,372.3636363636364,292.57142857142856,20.428927680798004,1.7960973470730104,15.784200385356455,47.627906976744185,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9277.519435128836,41
41,8192.0,341.3333333333333,113.77777777777777,178.08695652173913,18.408988764044945,14.099827882960414,10.189054726368159,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,190.51162790697674,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9077.924548416953,42
42,8192.0,315.0769230769231,117.02857142857142,248.24242424242425,13.1072,1.7960973470730104,81.10891089108911,1.2545176110260337,1.8421407690577918,69.42372881355932,1.3161953727506426,292.57142857142856,1.1385684503127171,1.0683359415753781,66.60162601626017,52.851612903225806,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.908122503328896,9472.471675034889,43
43,8192.0,264.258064516129,190.51162790697674,327.68,13.003174603174603,14.550621669626999,32.0,1.2545176110260337,1.8421407690577918,1.1761665470208185,44.28108108108108,199.8048780487805,1.1385684503127171,1.0683359415753781,136.53333333333333,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9432.122532364243,44
44,8192.0,390.0952380952381,4.710753306497987,186.1818181818182,9.330296127562642,1.7960973470730104,38.824644549763036,1.2545176110260337,56.888888888888886,1.1761665470208185,1.3161953727506426,1.6078508341511286,256.0,1.0683359415753781,1.5398496240601505,105.02564102564102,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9257.227054353423,45
45,8192.0,315.0769230769231,210.05128205128204,170.66666666666666,39.76699029126213,1.7960973470730104,10.189054726368159,57.28671328671329,4.2533748701973,1.1761665470208185,1.3161953727506426,195.04761904761904,1.1385684503127171,1.0683359415753781,33.03225806451613,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.908122503328896,9251.05090431621,46
46,8192.0,292.57142857142856,4.710753306497987,143.71929824561403,20.029339853300733,1.7960973470730104,10.189054726368159,1.2545176110260337,24.824242424242424,1.1761665470208185,1.3161953727506426,215.57894736842104,1.1385684503127171,1.0683359415753781,1.5398496240601505,390.0952380952381,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9311.41879438529,47
47,8192.0,455.1111111111111,78.76923076923077,151.7037037037037,39.196172248803826,13.023847376788554,42.01025641025641,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,134.29508196721312,1.1385684503127171,1.0683359415753781,1.5398496240601505,78.76923076923077,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9206.50439968311,48
48,8192.0,273.06666666666666,4.710753306497987,221.40540540540542,19.32075471698113,1.7960973470730104,81.10891089108911,1.2545176110260337,24.824242424242424,1.1761665470208185,1.3161953727506426,167.18367346938774,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9003.091344962033,49
49,8192.0,409.6,199.8048780487805,178.08695652173913,12.245142002989537,1.7960973470730104,33.57377049180328,1.2545176110260337,9.91767554479419,1.1761665470208185,67.14754098360656,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9121.509375825608,50
50,8192.0,292.57142857142856,143.71929824561403,327.68,13.1072,13.191626409017713,54.61333333333334,1.2545176110260337,1.8421407690577918,1.1761665470208185,167.18367346938774,215.57894736842104,186.1818181818182,1.0683359415753781,66.60162601626017,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.908122503328896,9694.954771039891,51
51,8192.0,431.1578947368421,130.03174603174602,195.04761904761904,13.003174603174603,1.7960973470730104,8.865800865800866,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,98.6987951807229,1.1385684503127171,1.0683359415753781,122.26865671641791,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9214.096965208424,52
52,8192.0,315.0769230769231,134.29508196721312,292.57142857142856,9.637647058823529,13.023847376788554,15.784200385356455,1.2545176110260337,1.8421407690577918,315.0769230769231,146.28571428571428,1.6078508341511286,1.1385684503127171,1.0683359415753781,67.14754098360656,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9518.83074227505,53
53,8192.0,585.1428571428571,163.84,341.3333333333333,22.321525885558582,13.023847376788554,8.865800865800866,1.2545176110260337,4.2533748701973,84.45360824742268,1.3161953727506426,141.24137931034483,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9573.813215918173,54
54,8192.0,292.57142857142856,186.1818181818182,204.8,9.330296127562642,12.740279937791602,33.57377049180328,1.2545176110260337,4.2533748701973,431.1578947368421,1.3161953727506426,190.51162790697674,1.1385684503127171,1.0683359415753781,55.72789115646258,102.4,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,39.9609756097561,9765.122246062585,55
55,8192.0,372.3636363636364,163.84,143.71929824561403,19.32075471698113,13.191626409017713,44.76502732240437,42.44559585492228,1.8421407690577918,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,65.536,52.851612903225806,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,4.7434858135495075,9128.061566640501,56
56,8192.0,431.1578947368421,118.72463768115942,190.51162790697674,20.029339853300733,13.884745762711864,38.460093896713616,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,431.1578947368421,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9455.443216078298,57
57,8192.0,455.1111111111111,96.37647058823529,227.55555555555554,18.408988764044945,14.550621669626999,33.57377049180328,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9061.112584619415,58
58,8192.0,455.1111111111111,4.710753306497987,143.71929824561403,9.637647058823529,1.7960973470730104,15.784200385356455,79.53398058252426,99.90243902439025,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,105.02564102564102,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9123.478895757262,59
59,8192.0,327.68,356.17391304347825,186.1818181818182,13.003174603174603,1.7960973470730104,8.865800865800866,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,15.633587786259541,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9123.172941013798,60
60,8192.0,282.48275862068965,92.04494382022472,215.57894736842104,20.428927680798004,14.099827882960414,10.189054726368159,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,8850.360526538503,61
61,8192.0,372.3636363636364,105.02564102564102,186.1818181818182,22.321525885558582,1.7960973470730104,46.81142857142857,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,33.03225806451613,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,8980.899440943382,62
62,8192.0,409.6,112.21917808219177,221.40540540540542,186.1818181818182,1.7960973470730104,31.62934362934363,1.2545176110260337,1.8421407690577918,1.1761665470208185,186.1818181818182,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9360.8222977928,63
63,8192.0,327.68,546.1333333333333,148.94545454545454,12.245142002989537,13.884745762711864,15.784200385356455,1.2545176110260337,101.1358024691358,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,88.08602150537635,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9463.501175497106,64
64,8192.0,390.0952380952381,92.04494382022472,190.51162790697674,12.245142002989537,1.7960973470730104,101.1358024691358,1.2545176110260337,1.8421407690577918,1.1761665470208185,1.3161953727506426,98.6987951807229,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,9098.044628326112,65
65,8192.0,546.1333333333333,151.7037037037037,227.55555555555554,12.245142002989537,14.099827882960414,141.24137931034483,47.627906976744185,1.8421407690577918,1.1761665470208185,1.3161953727506426,1170.2857142857142,126.03076923076924,1.0683359415753781,33.03225806451613,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.908122503328896,10684.543087552966,66
66,8192.0,264.258064516129,112.21917808219177,273.06666666666666,39.76699029126213,1.7960973470730104,35.1587982832618,1.2545176110260337,4.2533748701973,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,1.5398496240601505,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.9046711153479503,8941.801861625625,67
67,8192.0,455.1111111111111,4.710753306497987,167.18367346938774,9.637647058823529,1.7960973470730104,122.26865671641791,47.627906976744185,24.824242424242424,1.1761665470208185,1.3161953727506426,1.6078508341511286,1.1385684503127171,1.0683359415753781,58.935251798561154,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,3.2754898040783686,9099.954483231346,68
68,8192.0,356.17391304347825,182.04444444444445,273.06666666666666,12.245142002989537,13.191626409017713,34.565400843881854,1.2545176110260337,1.8421407690577918,819.2,227.55555555555554,292.57142857142856,1.1385684503127171,1.0683359415753781,63.50387596899225,1.1412649763165228,1.047034764826176,1.0104847662513876,1.005523505584878,1.0446314715633767,1.0275965880582036,10.908122503328896,10488.606274854357,69
