,Theme rarity score,Asset rarity score,Rarity rarity score,Trait count rarity score,Rarity score,Token Id
44,5.0,15.303030303030303,1.01,1.01,22.323030303030308,44
45,5.0,97.45614035087719,1.01,1.01,104.4761403508772,45
46,5.0,15.303030303030303,1.01,1.01,22.323030303030308,46
47,5.0,15.1775956284153,1.01,1.01,22.197595628415304,47
48,5.0,19.62897526501767,1.01,1.01,26.648975265017672,48
49,5.0,50.5,1.01,1.01,57.519999999999996,49
50,5.0,11.794055201698514,1.01,1.01,18.814055201698515,50
51,5.0,15.1775956284153,1.01,1.01,22.197595628415304,51
52,5.0,15.1775956284153,1.01,1.01,22.197595628415304,52
53,5.0,11.313645621181262,1.01,1.01,18.333645621181265,53
54,5.0,111.1,1.01,1.01,118.12,54
55,5.0,11.794055201698514,1.01,1.01,18.814055201698515,55
56,5.0,25.36529680365297,1.01,1.01,32.38529680365297,56
57,5.0,97.45614035087719,1.01,1.01,104.4761403508772,57
58,5.0,37.03333333333333,1.01,1.01,44.05333333333333,58
59,5.0,66.13095238095238,1.01,1.01,73.15095238095239,59
60,5.0,28.197969543147206,1.01,1.01,35.217969543147206,60
61,5.0,44.08730158730159,1.01,1.01,51.107301587301585,61
62,5.0,36.30718954248366,1.01,1.01,43.32718954248366,62
63,5.0,11.313645621181262,1.01,1.01,18.333645621181265,63
64,5.0,11.313645621181262,1.01,1.01,18.333645621181265,64
65,5.0,15.1775956284153,1.01,1.01,22.197595628415304,65
66,5.0,50.5,1.01,1.01,57.519999999999996,66
67,5.0,19.62897526501767,1.01,1.01,26.648975265017672,67
68,5.0,15.1775956284153,1.01,1.01,22.197595628415304,68
69,5.0,11.794055201698514,1.01,1.01,18.814055201698515,69
70,5.0,11.313645621181262,1.01,1.01,18.333645621181265,70
71,5.0,15.303030303030303,1.01,1.01,22.323030303030308,71
72,5.0,15.1775956284153,1.01,1.01,22.197595628415304,72
73,5.0,37.03333333333333,1.01,1.01,44.05333333333333,73
74,5.0,15.1775956284153,1.01,1.01,22.197595628415304,74
75,5.0,15.303030303030303,1.01,1.01,22.323030303030308,75
76,5.0,19.62897526501767,1.01,1.01,26.648975265017672,76
77,5.0,15.013513513513514,1.01,1.01,22.03351351351352,77
78,5.0,15.560224089635854,1.01,1.01,22.580224089635855,78
79,5.0,15.303030303030303,1.01,1.01,22.323030303030308,79
80,5.0,66.13095238095238,1.01,1.01,73.15095238095239,80
81,5.0,15.013513513513514,1.01,1.01,22.03351351351352,81
82,5.0,19.62897526501767,1.01,1.01,26.648975265017672,82
83,5.0,15.303030303030303,1.01,1.01,22.323030303030308,83
84,5.0,11.794055201698514,1.01,1.01,18.814055201698515,84
85,5.0,15.013513513513514,1.01,1.01,22.03351351351352,85
86,5.0,97.45614035087719,1.01,1.01,104.4761403508772,86
87,5.0,58.473684210526315,1.01,1.01,65.49368421052633,87
88,5.0,25.481651376146786,1.01,1.01,32.50165137614679,88
89,5.0,11.313645621181262,1.01,1.01,18.333645621181265,89
90,5.0,11.313645621181262,1.01,1.01,18.333645621181265,90
91,5.0,15.013513513513514,1.01,1.01,22.03351351351352,91
92,5.0,19.62897526501767,1.01,1.01,26.648975265017672,92
93,5.0,50.5,1.01,1.01,57.519999999999996,93
94,5.0,36.30718954248366,1.01,1.01,43.32718954248366,94
95,5.0,15.303030303030303,1.01,1.01,22.323030303030308,95
96,5.0,15.1775956284153,1.01,1.01,22.197595628415304,96
97,5.0,11.794055201698514,1.01,1.01,18.814055201698515,97
98,5.0,11.313645621181262,1.01,1.01,18.333645621181265,98
99,5.0,15.303030303030303,1.01,1.01,22.323030303030308,99
100,5.0,36.30718954248366,1.01,1.01,43.32718954248366,100
101,5.0,129.18604651162792,1.01,1.01,136.2060465116279,101
102,5.0,50.5,1.01,1.01,57.519999999999996,102
103,5.0,19.62897526501767,1.01,1.01,26.648975265017672,103
104,5.0,15.013513513513514,1.01,1.01,22.03351351351352,104
105,5.0,15.560224089635854,1.01,1.01,22.580224089635855,105
106,5.0,36.30718954248366,1.01,1.01,43.32718954248366,106
107,5.0,111.1,1.01,1.01,118.12,107
108,5.0,15.1775956284153,1.01,1.01,22.197595628415304,108
109,5.0,66.13095238095238,1.01,1.01,73.15095238095239,109
110,5.0,25.36529680365297,1.01,1.01,32.38529680365297,110
111,5.0,15.1775956284153,1.01,1.01,22.197595628415304,111
112,5.0,37.03333333333333,1.01,1.01,44.05333333333333,112
113,5.0,15.013513513513514,1.01,1.01,22.03351351351352,113
114,5.0,15.303030303030303,1.01,1.01,22.323030303030308,114
115,5.0,37.03333333333333,1.01,1.01,44.05333333333333,115
116,5.0,15.303030303030303,1.01,1.01,22.323030303030308,116
117,5.0,15.1775956284153,1.01,1.01,22.197595628415304,117
118,5.0,15.1775956284153,1.01,1.01,22.197595628415304,118
119,5.0,15.1775956284153,1.01,1.01,22.197595628415304,119
120,5.0,23.242677824267783,1.01,1.01,30.262677824267787,120
121,5.0,15.1775956284153,1.01,1.01,22.197595628415304,121
122,5.0,15.303030303030303,1.01,1.01,22.323030303030308,122
123,5.0,11.313645621181262,1.01,1.01,18.333645621181265,123
124,5.0,28.197969543147206,1.01,1.01,35.217969543147206,124
125,5.0,15.1775956284153,1.01,1.01,22.197595628415304,125
126,5.0,11.794055201698514,1.01,1.01,18.814055201698515,126
127,5.0,11.794055201698514,1.01,1.01,18.814055201698515,127
128,5.0,23.242677824267783,1.01,1.01,30.262677824267787,128
129,5.0,264.5238095238095,1.01,1.01,271.5438095238095,129
130,5.0,11.794055201698514,1.01,1.01,18.814055201698515,130
131,5.0,15.1775956284153,1.01,1.01,22.197595628415304,131
132,5.0,18.273026315789473,1.01,1.01,25.293026315789476,132
133,5.0,15.013513513513514,1.01,1.01,22.03351351351352,133
134,5.0,15.1775956284153,1.01,1.01,22.197595628415304,134
135,5.0,50.5,1.01,1.01,57.519999999999996,135
136,5.0,19.62897526501767,1.01,1.01,26.648975265017672,136
137,5.0,15.560224089635854,1.01,1.01,22.580224089635855,137
138,5.0,18.273026315789473,1.01,1.01,25.293026315789476,138
139,5.0,15.1775956284153,1.01,1.01,22.197595628415304,139
140,5.0,66.13095238095238,1.01,1.01,73.15095238095239,140
141,5.0,11.794055201698514,1.01,1.01,18.814055201698515,141
142,5.0,25.481651376146786,1.01,1.01,32.50165137614679,142
143,5.0,25.36529680365297,1.01,1.01,32.38529680365297,143
144,5.0,15.1775956284153,1.01,1.01,22.197595628415304,144
145,5.0,23.242677824267783,1.01,1.01,30.262677824267787,145
146,5.0,15.013513513513514,1.01,1.01,22.03351351351352,146
147,5.0,15.1775956284153,1.01,1.01,22.197595628415304,147
148,5.0,15.1775956284153,1.01,1.01,22.197595628415304,148
149,5.0,617.2222222222222,1.01,1.01,624.2422222222222,149
150,5.0,555.5,1.01,1.01,562.52,150
151,5.0,15.1775956284153,1.01,1.01,22.197595628415304,151
152,5.0,15.560224089635854,1.01,1.01,22.580224089635855,152
153,5.0,19.62897526501767,1.01,1.01,26.648975265017672,153
154,5.0,15.1775956284153,1.01,1.01,22.197595628415304,154
155,5.0,15.560224089635854,1.01,1.01,22.580224089635855,155
156,5.0,44.08730158730159,1.01,1.01,51.107301587301585,156
157,5.0,15.1775956284153,1.01,1.01,22.197595628415304,157
158,5.0,15.1775956284153,1.01,1.01,22.197595628415304,158
159,5.0,15.1775956284153,1.01,1.01,22.197595628415304,159
160,5.0,11.794055201698514,1.01,1.01,18.814055201698515,160
161,5.0,15.1775956284153,1.01,1.01,22.197595628415304,161
162,5.0,25.36529680365297,1.01,1.01,32.38529680365297,162
163,5.0,62.41573033707866,1.01,1.01,69.43573033707867,163
164,5.0,15.013513513513514,1.01,1.01,22.03351351351352,164
165,5.0,15.560224089635854,1.01,1.01,22.580224089635855,165
166,5.0,15.303030303030303,1.01,1.01,22.323030303030308,166
167,5.0,15.560224089635854,1.01,1.01,22.580224089635855,167
168,5.0,15.1775956284153,1.01,1.01,22.197595628415304,168
169,5.0,15.1775956284153,1.01,1.01,22.197595628415304,169
170,5.0,37.03333333333333,1.01,1.01,44.05333333333333,170
171,5.0,44.08730158730159,1.01,1.01,51.107301587301585,171
172,5.0,18.273026315789473,1.01,1.01,25.293026315789476,172
173,5.0,19.62897526501767,1.01,1.01,26.648975265017672,173
174,5.0,37.03333333333333,1.01,1.01,44.05333333333333,174
175,5.0,36.30718954248366,1.01,1.01,43.32718954248366,175
176,5.0,25.481651376146786,1.01,1.01,32.50165137614679,176
177,5.0,11.313645621181262,1.01,1.01,18.333645621181265,177
178,5.0,37.03333333333333,1.01,1.01,44.05333333333333,178
179,5.0,15.303030303030303,1.01,1.01,22.323030303030308,179
180,5.0,28.197969543147206,1.01,1.01,35.217969543147206,180
181,5.0,15.013513513513514,1.01,1.01,22.03351351351352,181
182,5.0,11.313645621181262,1.01,1.01,18.333645621181265,182
183,5.0,15.303030303030303,1.01,1.01,22.323030303030308,183
184,5.0,15.1775956284153,1.01,1.01,22.197595628415304,184
185,5.0,62.41573033707866,1.01,1.01,69.43573033707867,185
186,5.0,11.313645621181262,1.01,1.01,18.333645621181265,186
187,5.0,62.41573033707866,1.01,1.01,69.43573033707867,187
188,5.0,15.560224089635854,1.01,1.01,22.580224089635855,188
189,5.0,15.303030303030303,1.01,1.01,22.323030303030308,189
190,5.0,308.6111111111111,1.01,1.01,315.63111111111107,190
191,5.0,11.313645621181262,1.01,1.01,18.333645621181265,191
192,5.0,146.18421052631578,1.01,1.01,153.20421052631576,192
193,5.0,11.313645621181262,1.01,1.01,18.333645621181265,193
194,5.0,11.794055201698514,1.01,1.01,18.814055201698515,194
195,5.0,11.794055201698514,1.01,1.01,18.814055201698515,195
196,5.0,25.481651376146786,1.01,1.01,32.50165137614679,196
197,5.0,15.1775956284153,1.01,1.01,22.197595628415304,197
198,5.0,15.560224089635854,1.01,1.01,22.580224089635855,198
199,5.0,23.242677824267783,1.01,1.01,30.262677824267787,199
200,5.0,15.1775956284153,1.01,1.01,22.197595628415304,200
201,5.0,28.197969543147206,1.01,1.01,35.217969543147206,201
202,5.0,15.303030303030303,1.01,1.01,22.323030303030308,202
203,5.0,15.1775956284153,1.01,1.01,22.197595628415304,203
204,5.0,18.273026315789473,1.01,1.01,25.293026315789476,204
205,5.0,15.013513513513514,1.01,1.01,22.03351351351352,205
206,5.0,15.013513513513514,1.01,1.01,22.03351351351352,206
207,5.0,15.1775956284153,1.01,1.01,22.197595628415304,207
208,5.0,126.25,1.01,1.01,133.26999999999998,208
209,5.0,15.1775956284153,1.01,1.01,22.197595628415304,209
210,5.0,25.36529680365297,1.01,1.01,32.38529680365297,210
211,5.0,15.560224089635854,1.01,1.01,22.580224089635855,211
212,5.0,15.303030303030303,1.01,1.01,22.323030303030308,212
213,5.0,19.62897526501767,1.01,1.01,26.648975265017672,213
214,5.0,15.1775956284153,1.01,1.01,22.197595628415304,214
215,5.0,15.303030303030303,1.01,1.01,22.323030303030308,215
216,5.0,11.794055201698514,1.01,1.01,18.814055201698515,216
217,5.0,58.473684210526315,111.1,101.0,275.5736842105263,217
218,5.0,11.794055201698514,1.01,1.01,18.814055201698515,218
219,5.0,37.03333333333333,1.01,1.01,44.05333333333333,219
220,5.0,25.481651376146786,1.01,1.01,32.50165137614679,220
221,5.0,58.473684210526315,1.01,1.01,65.49368421052633,221
222,5.0,15.560224089635854,1.01,1.01,22.580224089635855,222
223,5.0,58.473684210526315,1.01,1.01,65.49368421052633,223
224,5.0,18.273026315789473,1.01,1.01,25.293026315789476,224
225,5.0,58.473684210526315,1.01,1.01,65.49368421052633,225
226,5.0,25.36529680365297,1.01,1.01,32.38529680365297,226
227,5.0,5555.0,1.01,1.01,5562.02,227
228,5.0,25.36529680365297,1.01,1.01,32.38529680365297,228
229,5.0,15.303030303030303,1.01,1.01,22.323030303030308,229
230,5.0,15.303030303030303,1.01,1.01,22.323030303030308,230
231,5.0,15.1775956284153,1.01,1.01,22.197595628415304,231
232,5.0,11.313645621181262,1.01,1.01,18.333645621181265,232
233,5.0,11.313645621181262,1.01,1.01,18.333645621181265,233
234,5.0,11.794055201698514,1.01,1.01,18.814055201698515,234
235,5.0,15.560224089635854,1.01,1.01,22.580224089635855,235
236,5.0,23.242677824267783,1.01,1.01,30.262677824267787,236
237,5.0,11.794055201698514,1.01,1.01,18.814055201698515,237
238,5.0,97.45614035087719,1.01,1.01,104.4761403508772,238
239,5.0,15.303030303030303,1.01,1.01,22.323030303030308,239
240,5.0,11.313645621181262,1.01,1.01,18.333645621181265,240
241,5.0,25.36529680365297,1.01,1.01,32.38529680365297,241
242,5.0,18.273026315789473,1.01,1.01,25.293026315789476,242
243,5.0,11.313645621181262,1.01,1.01,18.333645621181265,243
244,5.0,25.36529680365297,1.01,1.01,32.38529680365297,244
245,5.0,15.1775956284153,1.01,1.01,22.197595628415304,245
246,5.0,15.1775956284153,1.01,1.01,22.197595628415304,246
247,5.0,15.1775956284153,1.01,1.01,22.197595628415304,247
248,5.0,18.273026315789473,1.01,1.01,25.293026315789476,248
249,5.0,19.62897526501767,1.01,1.01,26.648975265017672,249
250,5.0,18.273026315789473,1.01,1.01,25.293026315789476,250
251,5.0,19.62897526501767,1.01,1.01,26.648975265017672,251
252,5.0,793.5714285714286,1.01,1.01,800.5914285714285,252
253,5.0,555.5,111.1,101.0,772.6,253
254,5.0,37.03333333333333,1.01,1.01,44.05333333333333,254
255,5.0,11.313645621181262,1.01,1.01,18.333645621181265,255
256,5.0,15.303030303030303,1.01,1.01,22.323030303030308,256
257,5.0,15.303030303030303,1.01,1.01,22.323030303030308,257
258,5.0,146.18421052631578,1.01,1.01,153.20421052631576,258
259,5.0,15.560224089635854,1.01,1.01,22.580224089635855,259
260,5.0,264.5238095238095,1.01,1.01,271.5438095238095,260
261,5.0,25.481651376146786,1.01,1.01,32.50165137614679,261
262,5.0,11.794055201698514,1.01,1.01,18.814055201698515,262
263,5.0,19.62897526501767,1.01,1.01,26.648975265017672,263
264,5.0,146.18421052631578,1.01,1.01,153.20421052631576,264
265,5.0,15.013513513513514,1.01,1.01,22.03351351351352,265
266,5.0,66.13095238095238,1.01,1.01,73.15095238095239,266
267,5.0,15.560224089635854,1.01,1.01,22.580224089635855,267
268,5.0,28.197969543147206,1.01,1.01,35.217969543147206,268
269,5.0,146.18421052631578,1.01,1.01,153.20421052631576,269
270,5.0,23.242677824267783,1.01,1.01,30.262677824267787,270
271,5.0,15.560224089635854,1.01,1.01,22.580224089635855,271
272,5.0,15.560224089635854,1.01,1.01,22.580224089635855,272
273,5.0,15.303030303030303,1.01,1.01,22.323030303030308,273
274,5.0,19.62897526501767,1.01,1.01,26.648975265017672,274
275,5.0,23.242677824267783,1.01,1.01,30.262677824267787,275
276,5.0,15.1775956284153,1.01,1.01,22.197595628415304,276
277,5.0,15.013513513513514,1.01,1.01,22.03351351351352,277
278,5.0,11.313645621181262,1.01,1.01,18.333645621181265,278
279,5.0,15.1775956284153,1.01,1.01,22.197595628415304,279
280,5.0,25.481651376146786,1.01,1.01,32.50165137614679,280
281,5.0,11.794055201698514,1.01,1.01,18.814055201698515,281
282,5.0,19.62897526501767,1.01,1.01,26.648975265017672,282
283,5.0,36.30718954248366,1.01,1.01,43.32718954248366,283
284,5.0,25.36529680365297,1.01,1.01,32.38529680365297,284
285,5.0,36.30718954248366,1.01,1.01,43.32718954248366,285
286,5.0,23.242677824267783,1.01,1.01,30.262677824267787,286
287,5.0,15.013513513513514,1.01,1.01,22.03351351351352,287
288,5.0,36.30718954248366,1.01,1.01,43.32718954248366,288
289,5.0,44.08730158730159,1.01,1.01,51.107301587301585,289
290,5.0,97.45614035087719,1.01,1.01,104.4761403508772,290
291,5.0,36.30718954248366,1.01,1.01,43.32718954248366,291
292,5.0,44.08730158730159,1.01,1.01,51.107301587301585,292
293,5.0,15.1775956284153,1.01,1.01,22.197595628415304,293
294,5.0,15.013513513513514,1.01,1.01,22.03351351351352,294
295,5.0,25.36529680365297,1.01,1.01,32.38529680365297,295
296,5.0,19.62897526501767,1.01,1.01,26.648975265017672,296
297,5.0,15.303030303030303,1.01,1.01,22.323030303030308,297
298,5.0,15.1775956284153,1.01,1.01,22.197595628415304,298
299,5.0,11.313645621181262,1.01,1.01,18.333645621181265,299
300,5.0,15.1775956284153,1.01,1.01,22.197595628415304,300
301,5.0,15.303030303030303,1.01,1.01,22.323030303030308,301
302,5.0,18.273026315789473,1.01,1.01,25.293026315789476,302
303,5.0,252.5,1.01,1.01,259.52,303
304,5.0,11.794055201698514,1.01,1.01,18.814055201698515,304
305,5.0,18.273026315789473,1.01,1.01,25.293026315789476,305
306,5.0,19.62897526501767,1.01,1.01,26.648975265017672,306
307,5.0,15.013513513513514,1.01,1.01,22.03351351351352,307
308,5.0,19.62897526501767,1.01,1.01,26.648975265017672,308
309,5.0,555.5,111.1,101.0,772.6,309
310,5.0,11.313645621181262,1.01,1.01,18.333645621181265,310
311,5.0,11.794055201698514,1.01,1.01,18.814055201698515,311
312,5.0,15.560224089635854,1.01,1.01,22.580224089635855,312
313,5.0,25.481651376146786,1.01,1.01,32.50165137614679,313
314,5.0,111.1,1.01,1.01,118.12,314
315,5.0,44.08730158730159,1.01,1.01,51.107301587301585,315
316,5.0,25.36529680365297,1.01,1.01,32.38529680365297,316
317,5.0,11.794055201698514,1.01,1.01,18.814055201698515,317
318,5.0,15.1775956284153,1.01,1.01,22.197595628415304,318
319,5.0,15.1775956284153,1.01,1.01,22.197595628415304,319
320,5.0,129.18604651162792,1.01,1.01,136.2060465116279,320
321,5.0,18.273026315789473,1.01,1.01,25.293026315789476,321
322,5.0,25.481651376146786,1.01,1.01,32.50165137614679,322
323,5.0,58.473684210526315,1.01,1.01,65.49368421052633,323
324,5.0,15.1775956284153,1.01,1.01,22.197595628415304,324
325,5.0,37.03333333333333,1.01,1.01,44.05333333333333,325
326,5.0,25.481651376146786,1.01,1.01,32.50165137614679,326
327,5.0,11.313645621181262,1.01,1.01,18.333645621181265,327
328,5.0,11.794055201698514,1.01,1.01,18.814055201698515,328
329,5.0,15.1775956284153,1.01,1.01,22.197595628415304,329
330,5.0,25.36529680365297,1.01,1.01,32.38529680365297,330
331,5.0,15.013513513513514,1.01,1.01,22.03351351351352,331
332,5.0,18.273026315789473,1.01,1.01,25.293026315789476,332
333,5.0,11.313645621181262,1.01,1.01,18.333645621181265,333
334,5.0,18.273026315789473,1.01,1.01,25.293026315789476,334
335,5.0,15.013513513513514,1.01,1.01,22.03351351351352,335
336,5.0,15.303030303030303,1.01,1.01,22.323030303030308,336
337,5.0,11.794055201698514,1.01,1.01,18.814055201698515,337
338,5.0,18.273026315789473,1.01,1.01,25.293026315789476,338
339,5.0,18.273026315789473,1.01,1.01,25.293026315789476,339
340,5.0,264.5238095238095,1.01,1.01,271.5438095238095,340
341,5.0,25.481651376146786,1.01,1.01,32.50165137614679,341
342,5.0,15.1775956284153,1.01,1.01,22.197595628415304,342
343,5.0,18.273026315789473,1.01,1.01,25.293026315789476,343
344,5.0,15.560224089635854,1.01,1.01,22.580224089635855,344
345,5.0,126.25,1.01,1.01,133.26999999999998,345
346,5.0,11.313645621181262,1.01,1.01,18.333645621181265,346
347,5.0,15.1775956284153,1.01,1.01,22.197595628415304,347
348,5.0,15.1775956284153,1.01,1.01,22.197595628415304,348
349,5.0,15.1775956284153,1.01,1.01,22.197595628415304,349
350,5.0,15.560224089635854,1.01,1.01,22.580224089635855,350
351,5.0,135.4878048780488,1.01,1.01,142.50780487804877,351
352,5.0,15.1775956284153,1.01,1.01,22.197595628415304,352
353,5.0,11.313645621181262,1.01,1.01,18.333645621181265,353
354,5.0,37.03333333333333,1.01,1.01,44.05333333333333,354
355,5.0,25.481651376146786,1.01,1.01,32.50165137614679,355
356,5.0,15.303030303030303,1.01,1.01,22.323030303030308,356
357,5.0,11.794055201698514,1.01,1.01,18.814055201698515,357
358,5.0,15.1775956284153,1.01,1.01,22.197595628415304,358
359,5.0,18.273026315789473,1.01,1.01,25.293026315789476,359
360,5.0,50.5,1.01,1.01,57.519999999999996,360
361,5.0,15.560224089635854,1.01,1.01,22.580224089635855,361
362,5.0,11.794055201698514,1.01,1.01,18.814055201698515,362
363,5.0,11.313645621181262,1.01,1.01,18.333645621181265,363
364,5.0,15.560224089635854,1.01,1.01,22.580224089635855,364
365,5.0,11.794055201698514,1.01,1.01,18.814055201698515,365
366,5.0,62.41573033707866,1.01,1.01,69.43573033707867,366
367,5.0,11.794055201698514,1.01,1.01,18.814055201698515,367
368,5.0,66.13095238095238,1.01,1.01,73.15095238095239,368
369,5.0,15.1775956284153,1.01,1.01,22.197595628415304,369
370,5.0,15.1775956284153,1.01,1.01,22.197595628415304,370
371,5.0,15.1775956284153,1.01,1.01,22.197595628415304,371
372,5.0,15.1775956284153,1.01,1.01,22.197595628415304,372
373,5.0,23.242677824267783,1.01,1.01,30.262677824267787,373
374,5.0,15.303030303030303,1.01,1.01,22.323030303030308,374
375,5.0,37.03333333333333,1.01,1.01,44.05333333333333,375
376,5.0,19.62897526501767,1.01,1.01,26.648975265017672,376
377,5.0,15.1775956284153,1.01,1.01,22.197595628415304,377
378,5.0,23.242677824267783,1.01,1.01,30.262677824267787,378
379,5.0,15.303030303030303,1.01,1.01,22.323030303030308,379
380,5.0,18.273026315789473,1.01,1.01,25.293026315789476,380
381,5.0,264.5238095238095,1.01,1.01,271.5438095238095,381
382,5.0,23.242677824267783,1.01,1.01,30.262677824267787,382
383,5.0,15.303030303030303,1.01,1.01,22.323030303030308,383
384,5.0,19.62897526501767,1.01,1.01,26.648975265017672,384
385,5.0,19.62897526501767,1.01,1.01,26.648975265017672,385
386,5.0,15.560224089635854,1.01,1.01,22.580224089635855,386
387,5.0,18.273026315789473,1.01,1.01,25.293026315789476,387
388,5.0,11.313645621181262,1.01,1.01,18.333645621181265,388
389,5.0,15.303030303030303,1.01,1.01,22.323030303030308,389
390,5.0,37.03333333333333,1.01,1.01,44.05333333333333,390
391,5.0,44.08730158730159,1.01,1.01,51.107301587301585,391
392,5.0,15.560224089635854,1.01,1.01,22.580224089635855,392
393,5.0,925.8333333333334,111.1,101.0,1142.9333333333334,393
394,5.0,135.4878048780488,1.01,1.01,142.50780487804877,394
395,5.0,11.313645621181262,1.01,1.01,18.333645621181265,395
396,5.0,15.1775956284153,1.01,1.01,22.197595628415304,396
397,5.0,18.273026315789473,1.01,1.01,25.293026315789476,397
398,5.0,23.242677824267783,1.01,1.01,30.262677824267787,398
399,5.0,11.794055201698514,1.01,1.01,18.814055201698515,399
400,5.0,15.013513513513514,1.01,1.01,22.03351351351352,400
401,5.0,66.13095238095238,1.01,1.01,73.15095238095239,401
402,5.0,11.313645621181262,1.01,1.01,18.333645621181265,402
403,5.0,15.303030303030303,1.01,1.01,22.323030303030308,403
404,5.0,15.1775956284153,1.01,1.01,22.197595628415304,404
405,5.0,264.5238095238095,1.01,1.01,271.5438095238095,405
406,5.0,15.1775956284153,1.01,1.01,22.197595628415304,406
407,5.0,15.013513513513514,1.01,1.01,22.03351351351352,407
408,5.0,11.313645621181262,1.01,1.01,18.333645621181265,408
409,5.0,15.1775956284153,1.01,1.01,22.197595628415304,409
410,5.0,11.313645621181262,1.01,1.01,18.333645621181265,410
411,5.0,11.794055201698514,1.01,1.01,18.814055201698515,411
412,5.0,28.197969543147206,1.01,1.01,35.217969543147206,412
413,5.0,11.313645621181262,1.01,1.01,18.333645621181265,413
414,5.0,15.1775956284153,1.01,1.01,22.197595628415304,414
415,5.0,15.013513513513514,1.01,1.01,22.03351351351352,415
416,5.0,15.1775956284153,1.01,1.01,22.197595628415304,416
417,5.0,25.36529680365297,1.01,1.01,32.38529680365297,417
418,5.0,37.03333333333333,1.01,1.01,44.05333333333333,418
419,5.0,25.36529680365297,1.01,1.01,32.38529680365297,419
420,5.0,37.03333333333333,1.01,1.01,44.05333333333333,420
421,5.0,15.1775956284153,1.01,1.01,22.197595628415304,421
422,5.0,15.303030303030303,1.01,1.01,22.323030303030308,422
423,5.0,11.313645621181262,1.01,1.01,18.333645621181265,423
424,5.0,15.1775956284153,1.01,1.01,22.197595628415304,424
425,5.0,25.481651376146786,1.01,1.01,32.50165137614679,425
426,5.0,15.013513513513514,1.01,1.01,22.03351351351352,426
427,5.0,58.473684210526315,1.01,1.01,65.49368421052633,427
428,5.0,15.303030303030303,1.01,1.01,22.323030303030308,428
429,5.0,25.481651376146786,1.01,1.01,32.50165137614679,429
430,5.0,15.1775956284153,1.01,1.01,22.197595628415304,430
431,5.0,58.473684210526315,1.01,1.01,65.49368421052633,431
432,5.0,18.273026315789473,1.01,1.01,25.293026315789476,432
433,5.0,15.1775956284153,1.01,1.01,22.197595628415304,433
434,5.0,15.560224089635854,1.01,1.01,22.580224089635855,434
435,5.0,15.303030303030303,1.01,1.01,22.323030303030308,435
436,5.0,15.560224089635854,1.01,1.01,22.580224089635855,436
437,5.0,44.08730158730159,1.01,1.01,51.107301587301585,437
